,original vs detected,count
194,"(Jazz, Soundtracks&More)",1
195,"(Hip-Hop, Alternative&Punk)",3
196,"(R&B&Soul, World)",1
197,"(Comedy&SpokenWord, R&B&Soul)",2
198,"(Rock&Pop, Alternative&Punk)",5
199,"(NewAge, Religious)",2
200,"(Latin, Comedy&SpokenWord)",1
201,"(Hip-Hop, Reggae)",3
202,"(Classical, Soundtracks&More)",3
203,"(Latin, Latin)",8
204,"(Blues, Religious)",4
205,"(Blues, Folk)",2
206,"(World, Latin)",3
207,"(R&B&Soul, Electronic&Dance)",1
208,"(Comedy&SpokenWord, Soundtracks&More)",4
209,"(EasyListening&Vocals, EasyListening&Vocals)",3
210,"(Childrens's, Folk)",5
211,"(Religious, Alternative&Punk)",3
212,"(Blues, Country)",7
213,"(Rock&Pop, Electronic&Dance)",2
214,"(Folk, Religious)",1
215,"(Religious, Rock&Pop)",3
216,"(Rock&Pop, Comedy&SpokenWord)",2
217,"(Classical, Classical)",8
218,"(Classical, Alternative&Punk)",1
219,"(Jazz, Blues)",2
220,"(Soundtracks&More, EasyListening&Vocals)",1
221,"(Religious, Country)",3
222,"(Soundtracks&More, Religious)",3
223,"(Hip-Hop, R&B&Soul)",10
224,"(EasyListening&Vocals, Alternative&Punk)",3
225,"(Jazz, Religious)",3
226,"(NewAge, Electronic&Dance)",2
227,"(Classical, Childrens's)",2
228,"(Soundtracks&More, Classical)",10
229,"(Comedy&SpokenWord, Jazz)",3
230,"(Reggae, Alternative&Punk)",3
231,"(Comedy&SpokenWord, NewAge)",1
232,"(Jazz, Reggae)",1
233,"(R&B&Soul, Childrens's)",2
234,"(Country, Blues)",5
235,"(Hip-Hop, Religious)",2
236,"(Classical, Hip-Hop)",1
237,"(Latin, Soundtracks&More)",2
238,"(Hip-Hop, Blues)",1
239,"(Childrens's, Alternative&Punk)",2
240,"(Religious, Classical)",4
241,"(Alternative&Punk, Soundtracks&More)",1
242,"(R&B&Soul, Jazz)",4
243,"(Soundtracks&More, Folk)",3
244,"(EasyListening&Vocals, NewAge)",2
245,"(Childrens's, Blues)",3
246,"(Childrens's, Soundtracks&More)",3
247,"(Electronic&Dance, R&B&Soul)",6
248,"(Blues, Reggae)",2
249,"(Classical, Jazz)",4
250,"(Electronic&Dance, Jazz)",1
251,"(Comedy&SpokenWord, Religious)",1
252,"(Country, Comedy&SpokenWord)",1
253,"(Folk, Country)",3
254,"(Folk, Comedy&SpokenWord)",10
255,"(Latin, Jazz)",4
256,"(Rock&Pop, Reggae)",1
257,"(Reggae, Hip-Hop)",6
258,"(Reggae, Childrens's)",2
259,"(Reggae, Reggae)",17
260,"(Blues, Electronic&Dance)",1
261,"(Country, Country)",10
262,"(EasyListening&Vocals, World)",3
263,"(Country, Hip-Hop)",5
264,"(Alternative&Punk, Jazz)",1
265,"(World, Religious)",2
266,"(Rock&Pop, Latin)",2
267,"(Rock&Pop, Blues)",4
268,"(NewAge, Reggae)",2
269,"(Soundtracks&More, Soundtracks&More)",4
270,"(World, Soundtracks&More)",1
271,"(Jazz, Country)",2
272,"(Electronic&Dance, Electronic&Dance)",5
273,"(Electronic&Dance, Soundtracks&More)",2
274,"(Rock&Pop, Childrens's)",3
275,"(Religious, Childrens's)",4
276,"(Comedy&SpokenWord, Comedy&SpokenWord)",7
277,"(Latin, Reggae)",3
278,"(Classical, Rock&Pop)",2
279,"(Folk, Folk)",2
280,"(Country, Soundtracks&More)",2
281,"(Religious, EasyListening&Vocals)",3
282,"(Soundtracks&More, Reggae)",1
283,"(NewAge, Latin)",2
284,"(Reggae, Comedy&SpokenWord)",3
285,"(World, Alternative&Punk)",4
286,"(Latin, Electronic&Dance)",3
287,"(World, World)",6
288,"(Folk, World)",3
289,"(Folk, Blues)",4
290,"(Hip-Hop, Hip-Hop)",10
291,"(Comedy&SpokenWord, Rock&Pop)",2
292,"(Electronic&Dance, EasyListening&Vocals)",4
293,"(Reggae, Latin)",1
294,"(Childrens's, R&B&Soul)",4
295,"(EasyListening&Vocals, Latin)",5
296,"(Classical, Folk)",2
297,"(World, Reggae)",1
298,"(Latin, Hip-Hop)",2
299,"(Jazz, Latin)",5
300,"(Comedy&SpokenWord, Alternative&Punk)",2
301,"(Country, Childrens's)",3
