,id,scaled_skl,scaled_rp,scaled_levenshtein,scaled_corr,scaled_mfcc,scaled_bh,aggregated
19,music/Klassik Solo/Bach - Toccaqta & Fugue D Minor BWV 565 Toccata.mp3,6.101262003239878e-07,0.6824432080946488,0.19876416065911431,0.7004613637308741,0.17451544013410028,0.6047748287924222,0.39349326858955996
20,music/Small Cover Song Library/Pvris - Chandelier.mp3,5.168893523782408e-07,0.5355169513024283,0.19670442842430483,0.764372796206022,0.12561945647176728,0.7516468714975189,0.3956435034652323
21,music/New Pop/Halsey - Heaven In Hiding.mp3,3.2372621190906474e-07,0.4502487329460806,0.194129763130793,0.866634755734581,0.0647085239655684,0.8140345563061318,0.39829277596822776
22,music/Old Pop/Electric Light Orchestra - Mr Blue Sky.mp3,3.138283236225334e-07,0.5375894304107122,0.3465499485066941,0.7262560233323347,0.09102462383578573,0.6973460985432949,0.39979440640952424
23,music/Other Metal/Finntroll - Under Bergets Rot.mp3,1.354165133210156e-06,0.5222466640615213,0.2059732234809475,0.8955883421362367,0.2823720058680772,0.49785218407626414,0.40067229563136336
24,music/Sountrack/The Witcher 3 - The Fields of Ard Skellig.mp3,6.190114885285062e-07,0.7205314929767436,0.22090628218331618,0.7447534432736291,0.08255195450640121,0.639450585241131,0.4013657295321183
25,music/Melodic Death Metal/Dark Tranquillity - Punish My Heaven.mp3,7.159884199644939e-07,0.4867458636096127,0.2713697219361483,0.8146119548586361,0.22458618182522344,0.6154771083362582,0.4021319244257165
26,music/Small Cover Song Library/Dark Tranquillity - Punish My Heaven.mp3,7.159884199644939e-07,0.4867458636096127,0.2713697219361483,0.8146119548586361,0.22458618182522344,0.6154771083362582,0.4021319244257165
27,music/Jazz/Paolo Fresu Jan Lundgren - Kristallen den fina.mp3,7.556359387862341e-06,0.6639123229413771,0.19927909371781669,0.7973326797623497,0.13935483397179868,0.6165569588287305,0.4027405742635768
28,music/Small Cover Song Library/The Jackson 5 - I Want You Back.mp3,2.6404068804594585e-07,0.40407017682423857,0.1972193614830072,0.8779968072796707,0.11153005256210627,0.8405527447567526,0.4052282344910772
29,music/Old Pop/The Jackson 5 - I Want You Back.mp3,2.6404068804594585e-07,0.40407017682423857,0.1972193614830072,0.8779968072796707,0.11153005256210627,0.8405527447567526,0.4052282344910772
30,music/Klassik Orchester/Orchestre Montreal - Saint-Saëns_ Danse Macabre Op40 R171.mp3,1.2035026268469677e-06,0.7676367780077413,0.3506694129763131,0.6066345512372724,0.10565276492400243,0.6010015944518353,0.40526605084996525
31,music/Klassik Solo/JS Bach_ Toccata And Fugue In D Minor BWV 565 - Toccata.mp3,2.9731794858392498e-06,0.7037879357873698,0.16838311019567456,0.7757103844316419,0.18362426877756405,0.602987871676667,0.4057494240080672
32,music/Small Cover Song Library/AC DC - TNT (from Live At Donington).mp3,3.3539370927420674e-07,0.44904239243730515,0.21266735324407826,0.9047159693164448,0.1912570318094324,0.6833167106032301,0.4068332988007
33,music/Jazz/Raphael Wressnig - September Nights.mp3,2.3915217469726727e-07,0.46114026580360723,0.24407826982492276,0.8332962650850324,0.11144383574142815,0.7974007589211287,0.40789327242138224
34,music/Rock/Billy Talent - Cure for the Enemy.mp3,3.9096237583455116e-07,0.4984136713404339,0.21163748712667355,0.9698876213860159,0.0639172236058578,0.7042069954597976,0.40801056498019245
35,music/Hip Hop German/Prinz Pi - Kompass ohne Norden.mp3,2.9536692492845477e-07,0.5325115143746509,0.19824922760041194,0.8609718558249576,0.09832593519301286,0.761292961634041,0.4085586316656666
36,music/Small Cover Song Library/Serj Tankian - Empty Walls.mp3,3.276437766895427e-07,0.480544774096872,0.2729145211122554,0.7491657915484781,0.11783319344724265,0.8341261432420288,0.409097458515109
37,music/Jazz/Jukka Perko Avara - Tears In Heaven.mp3,1.351255632243837e-06,0.6059254516132336,0.20030895983522143,0.7873346617522439,0.0869542278324718,0.7801543356975882,0.4101131646643985
38,music/Sountrack/The Hobbit 3 - Howard Shore_Ironfoot [Extended Version].mp3,6.676450101987159e-07,0.7071122042917143,0.34963954685890836,0.6374753307953555,0.10305222930072189,0.6687361393199586,0.41100268636861154
39,music/New Pop/Camila Cabello - Havana.mp3,3.6464654679319526e-07,0.582982823767434,0.19979402677651906,0.8114939448489193,0.07543574366818172,0.797272094955751,0.411163166443892
40,music/Melodic Death Metal/In Mourning - The Lighthouse Keeper.mp3,7.446214913111823e-07,0.5990105240517678,0.4181256436663234,0.6666320212100803,0.07324077890281988,0.7134162278189593,0.41173765671190693
41,music/Klassik Orchester/J Strauss I_ Radetzky-Marsch Op228.mp3,1.4350989024630745e-06,0.658701556311713,0.19979402677651906,0.7578695842327557,0.09003234064124309,0.7662919383193673,0.4121151468967501
42,music/Old Pop/Aliotta Haynes Jeremiah - Lake Shore Drive.mp3,5.001548561307256e-07,0.5127780309828462,0.19979402677651906,0.8408181512227464,0.1222843342539367,0.8004216906946622,0.4126827890142611
43,music/Rock/Red Hot Chili Peppers - Snow (Hey Oh).mp3,3.144208449138571e-07,0.48594245727706115,0.2564366632337796,0.8417848496204974,0.15188868376638395,0.7436783195875513,0.41328854798435305
44,music/New Pop/Sigrid - Strangers.mp3,2.411647450383833e-07,0.48466343794094774,0.20648815653964986,0.846918932716727,0.15132675645797422,0.7925925429200635,0.4136650112900179
45,music/Klassik Orchester/Tchaikovsky_ Piano Concerto No1 In B Flat Minor Op23 TH55 - 1 Allegro non troppo e mo.mp3,1.7077719842636714e-06,0.6992392555482111,0.19515962924819774,0.8912546550225626,0.0904150444516122,0.6249347275709541,0.41683416993558703
46,music/Jazz/Michael Wollny Vincent Peirani The Kiss.mp3,8.766595706970014e-07,0.6921489336893348,0.28321318228630277,0.721093647245989,0.20883570409418922,0.6020473162823049,0.4178899433762819
47,music/New Pop/Dua Lipa - New Love.mp3,2.498226921726011e-07,0.5295378375035354,0.30020597322348097,0.6807383048685242,0.16990237868167157,0.8282798380186098,0.41811076368641903
48,music/Klassik Orchester/Ludovico Einaudi - Divenire.mp3,1.132334531343969e-06,0.7432318580647499,0.358908341915551,0.84493146633229,0.08202843809418939,0.47979163415993387,0.4181488118168742
49,music/Klassik Orchester/Liszt - Totentanz.mp3,1.2096286068921328e-06,0.7412398870070741,0.8692070030895983,0.0,0.2983584259906032,0.6001899210973685,0.41816607446887516
50,music/Small Cover Song Library/Fuer Elise 2.mp3,0.002341730787067572,0.7588749416008881,0.2023686920700309,0.8048278178591113,0.21232759815404514,0.5315432795594284,0.4187140100050952
51,music/Klassik Solo/Philippe Entremont Beethoven Bagatelle Für Elise .mp3,0.002341730787067572,0.7588749416008881,0.2023686920700309,0.8048278178591113,0.21232759815404514,0.5315432795594284,0.4187140100050952
52,music/Rock/Blink-182 - Adam's Song.mp3,4.379075220576906e-07,0.5275834861098746,0.24047373841400618,0.883855922552162,0.08100735954822467,0.780002119684311,0.41882051070268345
53,music/Electronic/The XX - Intro.mp3,1.0419524001218671e-06,0.6193383390465326,0.2008238928939238,0.6789270591524328,0.17848256262237638,0.8388451667653999,0.4194030104055109
54,music/Hip Hop German/Romano - Köpenick.mp3,2.822753859173801e-07,0.4956887569596378,0.20442842430484037,0.7661983952247322,0.18144812996680068,0.8743803003692983,0.42035738151678254
55,music/Hip Hop English/Kid Cudi - Mr Rager.mp3,3.319180894639817e-07,0.6433421959484212,0.22708547888774458,0.7281156348406138,0.10361844386002901,0.8243214584125897,0.4210805906445813
56,music/Hip Hop German/Yung Larry - Lauch.mp3,2.945795323033286e-07,0.6055136541653832,0.19515962924819774,0.7773696811927682,0.06088293716810216,0.8875727183108558,0.42108315244413985
57,music/Electronic/Alan Walker - Faded.mp3,4.580135597293491e-07,0.5027668179594307,0.19052523171987643,0.7856561572834557,0.22283189619486585,0.8266261244331017,0.42140111426738164
58,music/Small Cover Song Library/Alan Walker - Faded.mp3,4.580135597293491e-07,0.5027668179594307,0.19052523171987643,0.7856561572834557,0.22283189619486585,0.8266261244331017,0.42140111426738164
59,music/Rock/Sum 41 - Pieces.mp3,2.1664551799453411e-07,0.46228313543945676,0.19773429454170957,0.8298525114257516,0.16983862377358983,0.8708048596161648,0.42175227357369843
60,music/New Pop/Boy - Little Numbers.mp3,3.7288166019128897e-07,0.4599197933006272,0.19258496395468588,0.8792512724316541,0.07153190941354756,0.9464675035712429,0.4249593025922363
61,music/Small Cover Song Library/Rachmaninov - Op3 No2 by Rachmaninov.mp3,6.162027228154126e-05,0.7713261640627032,0.19309989701338826,0.8019255990490501,0.15800995495555742,0.6279118263664522,0.4253891769532388
62,music/Klassik Solo/Rachmaninov - Prélude in C sharp minor Op3 No2.mp3,6.162027228154126e-05,0.7713261640627032,0.19309989701338826,0.8019255990490501,0.15800995495555742,0.6279118263664522,0.4253891769532388
63,music/Rock/Rise Against - Prayer of the Refugee.mp3,7.006492541112093e-07,0.5302380359620352,0.19824922760041194,0.905412763571312,0.20352972853619633,0.7173704640091452,0.42580015338805915
64,music/Sountrack/Lord Of The Rings - The Battle Of The Pelennor Fields.mp3,8.935083077531589e-07,0.73533295963154,0.2610710607621009,0.7266253038235148,0.17689613619820704,0.6572323814053529,0.42619312255483727
65,music/Electronic/Dynatron - Pulse Power.mp3,3.969398940361445e-07,0.6570840584802601,0.3027806385169928,0.626284132350355,0.09108075810411448,0.8823327147649642,0.42659378319276336
66,music/Klassik Solo/Yuja Wang - Saint-Saëns_ Danse macabre Op40.mp3,1.5019479059272711e-05,0.7215600756490081,0.35015447991761073,0.7247073693638892,0.142001606262652,0.6211722879189879,0.4266018064318679
67,music/Other Metal/Judas Priest - Painkiller.mp3,6.71647123700603e-07,0.5078132693812176,0.2703398558187436,0.8124685192704928,0.22646500286322718,0.7525315452967487,0.42826981071292564
68,music/Rock/Wallows - Scrawny [Explicit].mp3,3.1123063559298594e-07,0.5458220310206628,0.1972193614830072,0.8703433918507383,0.10297073050734712,0.8539313983363314,0.4283812040714537
69,music/Hip Hop English/Bliss n Eso - Tear The Roof Off (feat Watsky).mp3,2.345960488878793e-07,0.5566997273263724,0.18640576725025745,0.8766937268155113,0.13894283736582444,0.8248746589450842,0.43060282538318306
70,music/Black Metal/Satyricon - Mother North.mp3,1.7219011037344691e-06,0.6042533954208793,0.37744593202883625,0.7346023184009568,0.2756059854781581,0.5988082009539234,0.431786259030643
71,music/Other Metal/Trivium - The Crusade.mp3,8.957339333932872e-07,0.5748408747300642,0.533470648815654,0.6381768249713976,0.13012581871107268,0.7141548462100339,0.4317949848620259
72,music/Black Metal/Immortal - All Shall Fall.mp3,9.905980881707347e-07,0.595428137381498,0.2744593202883625,0.7325357768252987,0.18121112089087515,0.8104784151478049,0.4323522935219879
73,music/Electronic/Kadebostany - Early Morning Dreams (Kled Mone Remix).mp3,2.8576205202899946e-07,0.7260765526679236,0.33625128733264675,0.7137154908465487,0.0573059134851641,0.7623339948623824,0.4326139208261197
74,music/Other Metal/Kvelertak - Åpenbaring.wav,9.534905423970366e-07,0.5875994557557298,0.21421215242018538,0.8777612149781281,0.09392902093056402,0.8222078801881154,0.4326184462938776
75,music/Melodic Death Metal/At The Gates - Slaughter of the Soul.mp3,1.706502590071232e-06,0.5777750608020433,0.20185375901132852,0.9397601561911773,0.13963086933878777,0.738813949398207,0.432972583540689
76,music/Melodic Death Metal/In Flames - The New Word.mp3,1.0742620123451472e-06,0.5186509824838117,0.2384140061791967,0.8102409919454124,0.1755860425818785,0.8582150360853356,0.4335180222562745
77,music/Electronic/Caravan Palace - Lone Digger.mp3,4.2925464242024424e-07,0.563585750774256,0.21524201853759012,0.8218032497810088,0.26452288805302765,0.7381659409691907,0.4338867128949526
78,music/Klassik Solo/Alice Sara Ott - Prélude in D Flat Major (_Raindrop_) Op28 No15.mp3,3.1242529025737574e-05,0.78738345782619,0.349124613800206,0.6244745163927536,0.20903632282039242,0.6349499633471255,0.43416668611928216
79,music/Black Metal/Uada - Black Autumn White Spring.mp3,1.0356272498449562e-06,0.6304727747870255,0.4289392378990731,0.6523746688973916,0.21436890394974373,0.6793039214050716,0.43424342376092584
80,music/Hip Hop German/Juju & Said - Berliner Schnauze.mp3,3.4894599626197167e-07,0.708617532496693,0.19824922760041194,0.758506048234904,0.07512600004742644,0.867776622346292,0.43471262994528725
81,music/Hip Hop English/Chiddy Bang - Opposite Of Adults.mp3,4.1646301065269963e-07,0.6810590605089645,0.1920700308959835,0.8074756361608071,0.09714613092632435,0.8319911391962013,0.4349570690252152
82,music/Small Cover Song Library/Game of Thrones Theme Taylor Davis.mp3,1.097869010382792e-06,0.6936424934392094,0.21781668383110195,0.7902687649380371,0.24794899147858626,0.6622002824719226,0.435313052337978
83,music/New Pop/Anna Burch - 2 Cool 2 Care.mp3,3.0198683315827855e-07,0.522019665827085,0.20648815653964986,0.988404277604632,0.07037939278086026,0.8254410529858927,0.4354554746208255
84,music/Small Cover Song Library/Dark Tranquillity - Punish My Heaven (Live in Milan 2008).mp3,1.2862689163993383e-06,0.5654438371899726,0.3388259526261586,0.7444395454347312,0.3206140377148436,0.6543514534721115,0.43727935211778896
85,music/Jazz/Buddy Rich - Caravan (Remastered 2015).mp3,8.305675047722904e-07,0.5927814659930055,0.6472708547888775,0.6280370356414331,0.09653500279840559,0.660995093650466,0.437603380573282
86,music/Sountrack/Outlander - Dance of the Druids (feat Raya Yarbrough).mp3,6.502233733664938e-07,0.7524953064052697,0.26210092687950565,0.7376785912803878,0.21278465192076634,0.6606067029346396,0.4376111382739904
87,music/Rock/Radiohead - Creep.mp3,2.9966262136690386e-07,0.5902558275026136,0.19361483007209063,0.8100592580741386,0.2877580648112539,0.7442611237358084,0.43765823397642106
88,music/Melodic Death Metal/Gormathon - Remember.mp3,5.230922292892642e-07,0.46594243561128607,0.243048403707518,0.8713054933385997,0.15733004619482072,0.8898733499527923,0.437916708649541
89,music/Jazz/Lou Tavano - The Call.mp3,3.2145477871759136e-07,0.5920346368776703,0.24974253347064881,0.8196943684175764,0.3051757703123178,0.6638900328714624,0.4384229439007425
90,music/Electronic/Miike Snow - Genghis Khan.mp3,3.8252233835800014e-07,0.597509184319021,0.19824922760041194,0.7641155928064656,0.08408030816841502,0.9875842544528363,0.438589824978248
91,music/Klassik Solo/Mozart_ Piano Sonata No11 In A K 331 -_Alla Turca_ - 3 Alla Turca (Allegretto).mp3,0.000247734392837097,0.7317118207681029,0.21730175077239958,0.8875012843767027,0.21127188826201576,0.5927877632282095,0.4401370403000446
92,music/Small Cover Song Library/Alan Walker - Faded (Piano Version).mp3,5.6968695346034376e-06,0.6576219113467997,0.2466529351184346,0.8881817974520667,0.14275754705904026,0.7066320931326481,0.44030866349642067
93,music/Small Cover Song Library/Game of Thrones Theme.mp3,8.746701294270306e-07,0.6590289064771213,0.19927909371781669,0.7662945078768842,0.1870386025711854,0.8313028415000605,0.44049080446886624
94,music/Sountrack/Game Of Thrones - Main Titles.mp3,8.746701294270306e-07,0.6590289064771213,0.19927909371781669,0.7662945078768842,0.1870386025711854,0.8313028415000605,0.44049080446886624
95,music/Small Cover Song Library/The Jackson 5 - I Want You Back (SPK Mix).mp3,2.727928049534743e-07,0.5549707984744143,0.19773429454170957,0.8845558797822491,0.11617427350789925,0.8920364856113888,0.4409120007850777
96,music/Hip Hop German/SSIO - Schon wieder Sonntag.mp3,1.9242149494043749e-07,0.7095324190901477,0.184346035015448,0.8704215815209252,0.07943814879542199,0.8024157095648683,0.441025681068051
97,music/New Pop/Aurora - Running With The Wolves.mp3,3.53771524530438e-07,0.4914839716595905,0.22657054582904224,0.9509201637037914,0.199693521049007,0.7784553171310509,0.44118731219066776
98,music/Hip Hop English/Grits - Here We Go.mp3,2.0844976634005285e-07,0.600569721252077,0.20133882595262617,0.9597953636100974,0.10146450029075356,0.788943120386838,0.44201862332369307
99,music/Black Metal/Ultha - With Knives To The Throat And Hell In Your Heart.wav,1.1984682774565155e-06,0.6756163716050715,0.729145211122554,0.24366966834509607,0.2211896124300573,0.7871336470771418,0.4427926181746997
100,music/Black Metal/Mgla - Exercises In Futility VI.wav,7.467538393128332e-07,0.6239620616521296,0.586508753861998,0.5379135573581306,0.07110317406722753,0.8388420592035243,0.44305505881614154
101,music/New Pop/Trove Lo - Habits.mp3,2.6986457793764354e-07,0.5211808556484251,0.203913491246138,0.8180432185167568,0.2110287252374337,0.9053784481533832,0.4432575014444525
102,music/Sountrack/Vikings - Floki Appears to Kill Athelstan.mp3,7.54592683195634e-07,0.7354662533887242,0.20803295571575695,0.8367625123703151,0.15963357174277445,0.7240744563102424,0.44399508402008264
103,music/Hip Hop English/Coolio - Gangsta's Paradise.mp3,4.598153759152527e-07,0.5481891646701327,0.17507723995880536,0.8847428223962043,0.18874312327007375,0.8706055395070883,0.44455972493628
104,music/Other Metal/Rings Of Saturn - The Macrocosm.mp3,8.764552112363046e-07,0.5772032813013331,0.4196704428424305,0.6296482901391123,0.16263900641791204,0.8801241105694504,0.44488100128757496
105,music/New Pop/MGMT - Kids.mp3,2.2274850692322312e-07,0.4328114770307331,0.26364572605561276,0.841532200333854,0.1676984958190483,0.964895672605599,0.4450972990988924
106,music/Klassik Orchester/Mozart_ Requiem In D Minor K626 - 3 Sequentia_ Lacrimosa.mp3,2.0478929497708072e-06,0.7702219481392251,0.19773429454170957,0.879150418357292,0.22784192836196573,0.6053730617127987,0.4467206165009901
107,music/Old Pop/Fools Garden - Lemon Tree.mp3,3.206791857516373e-07,0.5079368135396125,0.20957775489186406,0.9552700753816616,0.07179347274461269,0.9412271729135748,0.44763426835841863
108,music/New Pop/Selena Gomez - Hands To Myself.mp3,3.395290423873892e-07,0.6116592989900598,0.2008238928939238,0.8359111851550688,0.1939241326440145,0.8477954901535539,0.44835238989427717
109,music/Sountrack/Mass Effect 3 - Leaving Earth.mp3,1.244731795840529e-06,0.7216715559099114,0.20288362512873326,0.6001244774463337,0.4715347463838782,0.694497336601398,0.44845216436700835
110,music/Hip Hop German/Audio88 & Yassin - Gnade (feat Nico KIZ).mp3,2.4526365176864854e-07,0.5056411769479304,0.20957775489186406,0.895205511100391,0.15851917369372387,0.9251016527104428,0.44900758576800065
111,music/Hip Hop German/Kontra K - Erfolg ist kein Glück.mp3,3.4982123429592374e-07,0.7061549709560437,0.19309989701338826,0.837879257036974,0.09958361767994987,0.8596655042204506,0.4493972661213401
112,music/Other Metal/Behemoth - Chant For Ezkaton 2000 EV.mp3,1.3889080608642245e-06,0.592414575788063,0.22142121524201855,0.9423372804922878,0.20542336007730017,0.7447155910304643,0.4510522352563658
113,music/Melodic Death Metal/Amon Amarth - The Last Stand Of Frej.mp3,1.2262899992482578e-06,0.6094467309496779,0.358908341915551,0.7134301256121045,0.13544054313273896,0.8934737057195603,0.45178344560327205
114,music/Hip Hop German/Zugezogen Maskulin - Was für eine Zeit.mp3,3.22633536598619e-07,0.5923405674699811,0.22966014418125644,0.885607024626901,0.10422431036184644,0.9023616052770544,0.452365662425096
115,music/Small Cover Song Library/Toto - Africa by Leo (feat Hannah Boulton & Rabea Massaad).mp3,6.468776494615182e-07,0.5394745990452878,0.18949536560247168,0.924228145730808,0.14220901484553958,0.9211440363652342,0.4527586347444985
116,music/Hip Hop English/Achozen - Deuces.mp3,3.6189053933390766e-07,0.76417168196533,0.21678681771369723,0.8482415424934506,0.05678904333750134,0.8316730229936681,0.45294374506569773
117,music/Small Cover Song Library/Rachmaninoff - Op 3_ No 2 by Idil Biret.mp3,8.552385281354135e-06,0.8099763803659231,0.20442842430484037,0.9124151480571112,0.20626540487197448,0.587623813170327,0.4534529538592429
118,music/Hip Hop English/Ice Cube - It Was A Good Day.mp3,1.7450930461135499e-07,0.6302661620773303,0.19618949536560248,0.9021565422040685,0.1870839366596219,0.8094356918419522,0.45418866710964667
119,music/Melodic Death Metal/Insomnium - Weather the Storm.mp3,1.5290494323483354e-06,0.6069994831727834,0.2590113285272915,0.792293019615404,0.1834300091316393,0.8862775737508937,0.45466882387457414
120,music/Melodic Death Metal/Omnium Gatherum - New World Shadows.mp3,9.505940177626286e-07,0.5718758641689836,0.32286302780638515,0.8443785612289066,0.23350589962647172,0.7705744856957837,0.45719979818675816
121,music/Other Metal/Eluveitie - Neverland.mp3,7.165517781869492e-07,0.4775610521845798,0.1920700308959835,0.8765787296746672,0.23101742740822678,0.9699731015986279,0.4578668430523107
122,music/Black Metal/Emperor - I Am The Black Wizards.mp3,2.1547313704959873e-06,0.6497334026375521,0.3135942327497425,0.846488698891616,0.26894052060928686,0.6713379863893152,0.45834949933481384
123,music/Electronic/Marshmello & Anne-Marie - Friends.mp3,6.98170536017529e-07,0.6053139843517955,0.19464469618949537,0.8691781084051375,0.19328506558919503,0.8894484862738992,0.45864517316334313
124,music/Electronic/Fytch - In These Shadows (feat Carmen Forbes).mp3,6.842713511181773e-07,0.5547811244616054,0.3311019567456231,0.7134112074467672,0.1996862593895923,0.9571495567035725,0.4593551315030853
125,music/Klassik Orchester/Offenbach_ Orpheus In The Underworld (Orphée aux enfers) - Can-Can (Live At Grosser Saal Musikverei.mp3,9.018099843842594e-07,0.6647792986276504,0.19979402677651906,0.8083074866918585,0.3358918101364068,0.7525620757292112,0.46022259996193843
126,music/Jazz/Keith Jarrett - Part II Tokyo.mp3,0.00013875295440545158,0.7707124809833583,0.5102986611740473,0.6831059390547907,0.1811729458960424,0.632459552356257,0.46298138873648353
127,music/Small Cover Song Library/Toto - Africa.mp3,2.828626719089847e-07,0.5773581423528086,0.21112255406797117,0.9562431397282394,0.11374809976322067,0.9194875423296268,0.4629932935174231
128,music/Jazz/Whiplash Soundtrack - Caravan.mp3,9.854384168454324e-07,0.5863586469684066,0.5303810504634398,0.7932917462232417,0.24609614010391312,0.6362132145088902,0.4653902972843847
129,music/Hip Hop German/Sido - Spring rauf.mp3,5.866145744785866e-07,0.6442566886186926,0.20288362512873326,0.872765515332442,0.18168600059553813,0.8916119490442721,0.46553406088904214
130,music/Jazz/Whiplash Soundtrack - Too Hip To Retire.mp3,5.563325602624684e-07,0.5980350717688648,0.2157569515962925,0.8975300987011567,0.21464328800717666,0.8791342703341131,0.4675167061233607
131,music/Hip Hop English/Logic - Ballin.mp3,5.292193347582427e-07,0.7287343523863472,0.2564366632337796,0.8129158580018885,0.09925848405926269,0.9112058899310307,0.46809196280527393
132,music/Black Metal/Lifelover - Androider.mp3,7.656154672468038e-07,0.5764323736314124,0.32646755921730175,0.7790672996517582,0.32724428148423723,0.8059834631912567,0.46919929046523895
133,music/Klassik Orchester/Pachelbel_ Canon And Gigue In D Major - 1 Canon.mp3,7.964454219168135e-07,0.7116819101807871,0.20494335736354274,1.0,0.19474125394662983,0.7183800399883243,0.4716245596541177
134,music/Hip Hop English/Dr Dre - Still DRE [feat Snoop D.ogg].mp3,6.305437070941012e-07,0.8230839280916864,0.17301750772399588,0.8876848849505723,0.1594923283645258,0.8110683067178837,0.4757245977320618
135,music/Klassik Orchester/Rachmaninoff - The Isle of the Dead Op 29.mp3,5.05383896299959e-06,0.8105759806914612,1.0,0.41940203664530673,0.11132034650505358,0.603507543252082,0.4908018268221444
136,music/Black Metal/Der Weg Einer Freiheit - Letzte Sonne.mp3,6.654341490733119e-07,0.6718525340684465,0.666323377960865,0.5306634560490604,0.3930372337688989,0.7106443916631421,0.4954202764907603
137,music/Old Pop/Michael Jackson - They Don't Care About Us.mp3,1.7483316749534475e-07,0.9165787889698357,0.19979402677651906,0.9067240684077751,0.20575185785658626,0.8425270278831168,0.5118959907878334
138,music/Old Pop/The Buggles - The Plastic Age.mp3,3.1959605972196755e-07,0.6579769346158422,0.30484037075180226,0.6524988821135722,0.5455452919544014,0.9248411626991825,0.5142838269551434
139,music/Hip Hop German/257ers - Auseinanda.mp3,4.911997717491302e-07,0.8615114793154875,0.20545829042224512,0.8744871480040772,0.1961181794453684,1.0,0.5229292647311584
140,music/Hip Hop English/Eminem - Not Afraid.mp3,3.415840140739323e-07,1.0,0.203913491246138,0.8188491215921386,0.22494916223014833,0.8947537486191794,0.5237443108786031
