,_1,_2
59,music/Don_t_Let_It_Bring_You_Down/neil_young+After_the_Goldrush+07-Don_t_Let_It_Bring_You_Downmp3,0.43739894557523296
60,music/Hush/deep_purple+Nobody_s_Perfect_Disc_2_2_+07-Hushmp3,0.4374200325829964
61,music/All_Along_The_Watchtower/u2+Rattle_and_Hum+05-All_Along_The_Watchtowermp3,0.4382308120974255
62,music/River_Deep_Mountain_High/tina_turner+Tina_Live_In_Europe_CD_2_+05-River_Deep_Mountain_Highmp3,0.4392532242073385
63,music/Take_Me_To_The_River/talking_heads+Stop_Making_Sense+09-Take_Me_To_The_Rivermp3,0.43929952801376204
64,music/Lodi/creedence_clearwater_revival+Live_in_Europe+08-Lodimp3,0.44023860373044393
65,music/Take_Me_To_The_River/al_green+Anthology+39-Take_Me_To_The_Rivermp3,0.4412220154142483
66,music/Stone_Cold_Crazy/metallica+Live_Shit_Binge_And_Purge_Disc_3_+09-Stone_Cold_Crazymp3,0.44356179342291235
67,music/Enjoy_The_Silence/tori_amos+Strange_Little_Girls+04-Enjoy_the_Silencemp3,0.44388134633007814
68,music/I_Love_You/celine_dion+Falling_Into_You+09-I_Love_Yoump3,0.44418047638944563
69,music/Take_On_Me/a_ha+Hunting_High_and_Low+01-Take_On_Memp3,0.44461107938688416
70,music/My_Generation/who+Who_s_Better_Who_s_Best+01-My_Generationmp3,0.444899484586286
71,music/Street_Fighting_Man/rolling_stones+Get_Yer_Ya-Ya_s_Out_+10-Street_Fighting_Manmp3,0.4451570605411226
72,music/More_Than_Words/westlife+Westlife+13-More_Than_Wordsmp3,0.44584260191393854
73,music/September_Gurls/big_star+Radio_City+10-September_Gurlsmp3,0.4485625322875385
74,music/I_Can_t_Get_Next_To_You/temptations+The_Temptations_The_Ultimate_Collection+14-I_Can_t_Get_Next_To_Yoump3,0.448601250932272
75,music/Blue_Collar_Man/reo_speedwagon+Arch_Allies_Disc_1+01-Blue_Collar_Manmp3,0.44875163675442686
76,music/All_Tomorrow_s_Parties/velvet_underground+Andy_Warhol_with_Nico_+06-All_Tomorrow_s_Partiesmp3,0.4494963503232951
77,music/Take_On_Me/mxpx+On_The_Cover+05-Take_On_Memp3,0.45214010980089075
78,music/Summer_of_69/mxpx+On_The_Cover+01-Summer_of_69mp3,0.4523257358154837
79,music/Toys_In_The_Attic/aerosmith+Toys_In_The_Attic+01-Toys_In_The_Atticmp3,0.4523426342866494
80,music/Wish_You_Were_Here/pink_floyd+Wish_You_Were_Here+04-Wish_You_Were_Heremp3,0.452744335209291
81,music/What_s_Going_On/cyndi_lauper+Twelve_Deadly_Cyns+09-What_s_Going_Onmp3,0.45301326819302
82,music/Take_Me_To_The_River/annie_lennox+Medusa+02-Take_Me_To_The_Rivermp3,0.4530924619642958
83,music/She_Came_In_Through_The_Bathroom_Window/beatles+Abbey_Road+13-She_Came_In_Through_The_Bathroom_Windowmp3,0.45377670693020955
84,music/Night_Time_Is_The_Right_Time/creedence_clearwater_revival+The_Concert+12-Night_Time_Is_The_Right_Timemp3,0.45389586763419115
85,music/Love_Hurts/nazareth+_Snaz+15-Love_Hurtsmp3,0.4548544006846229
86,music/Cecilia/paul_simon+Concert_in_the_Park_Disc_2+11-Ceciliamp3,0.45627262099679494
87,music/All_Along_The_Watchtower/jimi_hendrix_experience+Electric_Ladyland+15-All_Along_The_Watchtowermp3,0.45632583491880935
88,music/Gold_Dust_Woman/sheryl_crow+Live_from_Central_Park+07-Gold_Dust_Womanmp3,0.4599463129660789
89,music/Between_The_Bars/elliott_smith+Either_Or+04-Between_The_Barsmp3,0.4603926658251818
90,music/My_Heart_Will_Go_On/new_found_glory+From_the_Screen_to_Your_Stereo+07-My_Heart_Will_Go_Onmp3,0.4628087642206927
91,music/Cocaine/nazareth+_Snaz+08-Cocainemp3,0.4636242036687689
92,music/Summer_of_69/bryan_adams+Live_Live_Live_+13-Summer_of_69mp3,0.46487727105696053
93,music/No_Woman_No_Cry/fugees+The_Score+05-No_Woman_No_Crymp3,0.46531935225500165
94,music/September_Gurls/bangles+Different_Light+09-September_Gurlsmp3,0.46618943363356485
95,music/Claudette/everly_brothers+The_Fabulous_Style_of+01-Claudettemp3,0.466675388149031
96,music/I_Love_You/faith_hill+Faith+10-I_Love_Yoump3,0.466756525554137
97,music/Tush/nazareth+_Snaz+16-Tushmp3,0.4668659650594279
98,music/Downtown_Lights/blue_nile+Hats+02-Downtown_Lightsmp3,0.46722292881778
99,music/Summertime_Blues/alan_jackson+Who_I_Am+01-Summertime_Bluesmp3,0.46724090550943276
100,music/Proud_Mary/tina_turner+Tina_Live_In_Europe_CD_2_+07-Proud_Marymp3,0.46862840953079427
101,music/Gold_Dust_Woman/fleetwood_mac+Rumours+11-Gold_Dust_Womanmp3,0.46945831127771226
102,music/Toys_In_The_Attic/rem+Dead_Letter_Office+07-Toys_In_The_Atticmp3,0.47059021715471694
103,music/Tomorrow_Never_Knows/beatles+Revolver+14-Tomorrow_Never_Knowsmp3,0.47238674791171364
104,music/Addicted_To_Love/robert_palmer+Riptide+03-Addicted_To_Lovemp3,0.47336059228271865
105,music/Ooby_Dooby/roy_orbison+Black_and_White_Night+05-Ooby_Doobymp3,0.4747526499454545
106,music/The_Boxer/paul_simon+Concert_in_the_Park_Disc_2+10-The_Boxermp3,0.4760039178528146
107,music/Waiting_In_Vain/bob_marley_the_wailers+Legend+10-Waiting_in_Vainmp3,0.4760742288547837
108,music/Oh_Pretty_Woman/al_green+I_m_Still_In_Love_With_You+06-Oh_Pretty_Womanmp3,0.476148323514074
109,music/It_s_Tricky/run_dmc+Raising_Hell+02-It_s_Trickymp3,0.4762466773410702
110,music/Grand_Illusion/reo_speedwagon+Arch_Allies_Disc_1+02-Grand_Illusionmp3,0.4784157116619422
111,music/All_Tomorrow_s_Parties/japan+Quiet_Life+06-All_Tomorrow_s_Partiesmp3,0.4837201869171981
112,music/Train_In_Vain/annie_lennox+Medusa+05-Train_In_Vainmp3,0.48430703558039373
113,music/Heart_Of_Gold/tori_amos+Strange_Little_Girls+08-Heart_Of_Goldmp3,0.48545804385284674
114,music/Blue_Collar_Man/styx+Caught_In_The_Act_Disc_2_of_2_+02-Blue_Collar_Man_Long_Nights_mp3,0.4858260329318197
115,music/Maggie_s_Farm/bob_dylan+Live_at_Budokan_Disc_1+06-Maggie_s_Farmmp3,0.48637668350730645
116,music/White_Room/cream+Live_Cream_Volume_II+02-White_Roommp3,0.48672878864855884
117,music/Enjoy_The_Silence/depeche_mode+Violator+06-Enjoy_The_Silencemp3,0.4871605417657452
118,music/Walk_This_Way/run_dmc+Raising_Hell+04-Walk_This_Waymp3,0.4876084733885427
119,music/What_s_Going_On/marvin_gaye+Live+12-What_s_Going_Onmp3,0.49149490657875683
120,music/Downtown_Lights/annie_lennox+Medusa+07-Downtown_Lightsmp3,0.4935853627543327
121,music/Train_In_Vain/clash+London_Calling+19-Train_In_Vainmp3,0.4981855786974495
122,music/Never_Let_Me_Down_Again/depeche_mode+Music_For_The_Masses+01-Never_Let_Me_Down_Againmp3,0.4987677836533375
123,music/Come_Together/aerosmith+Live_Bootleg+06-Come_Togethermp3,0.49878899409673616
124,music/Ooby_Dooby/creedence_clearwater_revival+Cosmo_s_Factory+04-Ooby_Doobymp3,0.5010571916604861
125,music/Cocaine/eric_clapton+Crossroads_2_Disc_3+07-Cocainemp3,0.5010657494656017
126,music/Abracadabra/steve_miller_band+Steve_Miller_Band_Live_+09-Abracadabramp3,0.5010947766426235
127,music/Yesterday/en_vogue+Funky_Divas+09-Yesterdaymp3,0.5011606733315761
128,music/White_Room/sheryl_crow_+Live_from_Central_Park+12-White_Roommp3,0.5022464948075774
129,music/She_Came_In_Through_The_Bathroom_Window/joe_cocker+Joe_Cocker_Live+12-She_Came_In_Through_The_Bathroom_Windowmp3,0.5034091329887616
130,music/Faith/george_michael+Faith+01-Faithmp3,0.5061648013119786
131,music/America/paul_simon+Concert_in_the_Park_Disc_2+09-Americamp3,0.5075666984370584
132,music/I_Can_t_Get_Next_To_You/annie_lennox+Medusa+06-I_Can_t_Get_Next_To_Yoump3,0.5087639687597063
133,music/Street_Fighting_Man/rage_against_the_machine+Renegades+11-Street_Fighting_Manmp3,0.51122538128061
134,music/No_Woman_No_Cry/bob_marley+Live_+05-No_Woman_No_Crymp3,0.5113611962823815
135,music/Wish_You_Were_Here/wyclef_jean+The_Ecleftic_2_Sides_II_A_Book+19-Wish_You_Were_Heremp3,0.5117412040618693
136,music/Oh_Pretty_Woman/roy_orbison+Black_and_White_Night+17-Oh_Pretty_Womanmp3,0.5118217067653408
137,music/Walk_This_Way/aerosmith+A_Little_South_Of_Sanity_Disc_2_+08-Walk_This_Waymp3,0.51185425252901
138,music/I_m_Not_In_Love/10cc+The_Very_Best_of_10cc+07-I_m_Not_In_Lovemp3,0.5119963390959406
139,music/Before_You_Accuse_Me/creedence_clearwater_revival+Cosmo_s_Factory+02-Before_You_Accuse_Memp3,0.5134018912068576
140,music/Day_Tripper/cheap_trick+Silver+13-Day_Trippermp3,0.5156561579983809
141,music/Lodi/tesla+Five_Man_Acoustic_Jam+09-Lodimp3,0.5160313766909888
142,music/I_m_Losing_You/cheap_trick+Silver+08-I_m_Losing_Yoump3,0.520335837076213
143,music/Maggie_s_Farm/rage_against_the_machine+Renegades+12-Maggie_s_Farmmp3,0.522452892324998
144,music/The_Boxer/simon_and_garfunkel+Collected_Works_Disc_3+06-The_Boxermp3,0.5236899873131555
145,music/We_Can_Work_It_Out/tesla+Five_Man_Acoustical_Jam+04-We_Can_Work_It_Outmp3,0.5329846293600549
146,music/I_m_Not_In_Love/tori_amos+Strange_Little_Girls+05-I_m_Not_In_Lovemp3,0.5335201968916947
147,music/Heart_Of_Gold/neil_young+Harvest+04-Heart_Of_Goldmp3,0.53480832260058
148,music/Cecilia/simon_and_garfunkel+Collected_Works_-_Disc_3+03-Ceciliamp3,0.5354787951599701
149,music/Addicted_To_Love/tina_turner+Tina_Live_In_Europe_CD_1_+09-Addicted_To_Lovemp3,0.538272771706482
150,music/I_m_Losing_You/john_lennon+Double_Fantasy+05-I_m_Losing_Yoump3,0.5441207394456665
151,music/River_Deep_Mountain_High/celine_dion+Falling_Into_You+12-River_Deep_Mountain_Highmp3,0.5445753985113122
152,music/Hush/milli_vanilli+All_Or_Nothing+12-Hushmp3,0.5451272765815336
153,music/Summertime_Blues/beach_boys+Surfin_USA_Surfin_Safari+09-Summertime_Bluesmp3,0.5464918546654174
154,music/Time/tom_waits+Rain_Dogs+09-Timemp3,0.5546679708601301
155,music/Walking_After_Midnight/bryan_adams+Live_Live_Live_+15-Walking_After_Midnightmp3,0.560105326241898
156,music/Tomorrow_Never_Knows/phil_collins+Face_Value_+12-Tomorrow_Never_Knowsmp3,0.561406857465344
157,music/Abracadabra/sugar_ray+14_59+11-Abracadabramp3,0.565196076457821
158,music/I_Can_t_Get_No_Satisfaction/britney_spears+Oops_I_Did_It_Again+04-_I_Can_t_Get_No_Satisfactionmp3,0.5941695309131328
159,music/America/simon_and_garfunkel+Bookends+03-Americamp3,0.5990572075204088
160,music/Real_Men/joe_jackson+Night_and_Day+08-Real_Menmp3,0.647157139212821
161,music/New_Age/velvet_underground+Loaded+05-New_Agemp3,0.6495667833364709
