,original vs detected,count
55,"(Latin, Folk)",4
56,"(Blues, Classical)",4
57,"(EasyListening&Vocals, Electronic&Dance)",1
58,"(Alternative&Punk, EasyListening&Vocals)",2
59,"(World, NewAge)",3
60,"(Alternative&Punk, R&B&Soul)",1
61,"(Jazz, Rock&Pop)",3
62,"(Classical, Comedy&SpokenWord)",2
63,"(Jazz, Folk)",3
64,"(Comedy&SpokenWord, Hip-Hop)",1
65,"(Latin, Childrens's)",3
66,"(EasyListening&Vocals, Religious)",2
67,"(Religious, Folk)",3
68,"(Comedy&SpokenWord, Childrens's)",1
69,"(Hip-Hop, Soundtracks&More)",1
70,"(Comedy&SpokenWord, Folk)",3
71,"(NewAge, Soundtracks&More)",4
72,"(Folk, Rock&Pop)",3
73,"(Soundtracks&More, Country)",9
74,"(NewAge, Alternative&Punk)",2
75,"(Soundtracks&More, R&B&Soul)",3
76,"(Comedy&SpokenWord, Reggae)",3
77,"(Blues, Rock&Pop)",1
78,"(Blues, EasyListening&Vocals)",5
79,"(Blues, World)",1
80,"(Folk, Alternative&Punk)",5
81,"(Rock&Pop, NewAge)",1
82,"(Classical, EasyListening&Vocals)",3
83,"(NewAge, Childrens's)",3
84,"(Religious, Jazz)",3
85,"(Childrens's, Comedy&SpokenWord)",3
86,"(R&B&Soul, Hip-Hop)",3
87,"(Reggae, Religious)",1
88,"(Reggae, R&B&Soul)",4
89,"(Soundtracks&More, Blues)",3
90,"(World, Blues)",2
91,"(Jazz, Alternative&Punk)",2
92,"(Folk, Jazz)",5
93,"(EasyListening&Vocals, Blues)",1
94,"(World, EasyListening&Vocals)",2
95,"(Religious, Religious)",7
96,"(Reggae, Blues)",1
97,"(Jazz, R&B&Soul)",1
98,"(Rock&Pop, Soundtracks&More)",1
99,"(Country, Folk)",3
100,"(Alternative&Punk, Blues)",3
101,"(Electronic&Dance, Hip-Hop)",1
102,"(Alternative&Punk, Religious)",6
103,"(Classical, NewAge)",7
104,"(R&B&Soul, Alternative&Punk)",3
105,"(R&B&Soul, Reggae)",1
106,"(Hip-Hop, Jazz)",3
107,"(World, R&B&Soul)",1
108,"(Comedy&SpokenWord, Blues)",3
109,"(R&B&Soul, Comedy&SpokenWord)",1
110,"(Rock&Pop, Country)",8
111,"(NewAge, Country)",3
112,"(R&B&Soul, Latin)",3
113,"(R&B&Soul, EasyListening&Vocals)",5
114,"(Soundtracks&More, Alternative&Punk)",4
115,"(R&B&Soul, Rock&Pop)",2
116,"(Reggae, Electronic&Dance)",2
117,"(Childrens's, Jazz)",7
118,"(Jazz, Childrens's)",6
119,"(NewAge, Jazz)",9
120,"(Electronic&Dance, Rock&Pop)",3
121,"(Jazz, EasyListening&Vocals)",2
122,"(Folk, NewAge)",1
123,"(EasyListening&Vocals, Folk)",6
124,"(R&B&Soul, Country)",6
125,"(Childrens's, Country)",7
126,"(Latin, Rock&Pop)",2
127,"(Classical, Religious)",1
128,"(Classical, World)",2
129,"(Country, Jazz)",5
130,"(NewAge, NewAge)",2
131,"(NewAge, R&B&Soul)",1
132,"(Childrens's, NewAge)",1
133,"(Childrens's, Latin)",3
134,"(NewAge, World)",4
135,"(World, Rock&Pop)",3
136,"(Latin, World)",1
137,"(Religious, Latin)",3
138,"(Alternative&Punk, Rock&Pop)",10
139,"(R&B&Soul, Folk)",9
140,"(Comedy&SpokenWord, Country)",5
141,"(EasyListening&Vocals, Comedy&SpokenWord)",1
142,"(Folk, Soundtracks&More)",1
143,"(EasyListening&Vocals, Classical)",9
144,"(Rock&Pop, Rock&Pop)",5
145,"(Country, Reggae)",1
146,"(Blues, Alternative&Punk)",2
147,"(Childrens's, Childrens's)",5
148,"(EasyListening&Vocals, Rock&Pop)",3
149,"(Comedy&SpokenWord, Latin)",1
150,"(Folk, Latin)",3
151,"(Childrens's, EasyListening&Vocals)",1
152,"(Electronic&Dance, Country)",1
153,"(EasyListening&Vocals, Country)",3
154,"(Folk, EasyListening&Vocals)",1
155,"(Electronic&Dance, NewAge)",1
156,"(Country, Rock&Pop)",4
157,"(Blues, Soundtracks&More)",2
158,"(World, Jazz)",5
159,"(Soundtracks&More, World)",2
160,"(Electronic&Dance, Comedy&SpokenWord)",3
161,"(Jazz, NewAge)",1
162,"(Hip-Hop, EasyListening&Vocals)",2
163,"(Electronic&Dance, Latin)",4
164,"(Reggae, Country)",6
165,"(Soundtracks&More, Jazz)",2
166,"(EasyListening&Vocals, Childrens's)",1
167,"(NewAge, Blues)",1
168,"(Religious, Comedy&SpokenWord)",1
169,"(Hip-Hop, World)",3
170,"(Reggae, Folk)",2
171,"(Hip-Hop, Alternative&Punk)",1
172,"(Country, R&B&Soul)",1
173,"(Comedy&SpokenWord, R&B&Soul)",2
174,"(Rock&Pop, Alternative&Punk)",1
175,"(NewAge, Religious)",5
176,"(Latin, Comedy&SpokenWord)",2
177,"(Hip-Hop, Reggae)",4
178,"(Classical, Soundtracks&More)",5
179,"(Latin, Latin)",5
180,"(Blues, Religious)",4
181,"(Country, NewAge)",1
182,"(Blues, Folk)",5
183,"(World, Latin)",2
184,"(EasyListening&Vocals, EasyListening&Vocals)",8
185,"(Childrens's, Folk)",4
186,"(Religious, Alternative&Punk)",8
187,"(Blues, Country)",6
188,"(Rock&Pop, Electronic&Dance)",2
189,"(Folk, Religious)",5
190,"(Soundtracks&More, Childrens's)",1
191,"(Religious, Rock&Pop)",7
192,"(Rock&Pop, Comedy&SpokenWord)",2
193,"(Classical, Classical)",22
194,"(Religious, Country)",7
195,"(Jazz, Blues)",4
196,"(Soundtracks&More, EasyListening&Vocals)",6
197,"(Soundtracks&More, Religious)",5
198,"(Hip-Hop, R&B&Soul)",11
199,"(EasyListening&Vocals, Alternative&Punk)",2
200,"(Jazz, Religious)",2
201,"(World, Comedy&SpokenWord)",2
202,"(Comedy&SpokenWord, Jazz)",4
203,"(Reggae, Alternative&Punk)",8
204,"(Jazz, Reggae)",2
205,"(R&B&Soul, Childrens's)",3
206,"(Country, Blues)",3
207,"(Hip-Hop, Religious)",1
208,"(Latin, Soundtracks&More)",2
209,"(Hip-Hop, Blues)",8
210,"(Childrens's, Alternative&Punk)",2
211,"(Soundtracks&More, Folk)",3
212,"(R&B&Soul, Jazz)",5
213,"(EasyListening&Vocals, NewAge)",3
214,"(Childrens's, Soundtracks&More)",1
215,"(Childrens's, Blues)",7
216,"(Electronic&Dance, R&B&Soul)",5
217,"(Classical, Jazz)",3
218,"(Electronic&Dance, Jazz)",4
219,"(Country, Comedy&SpokenWord)",2
220,"(Folk, Country)",7
221,"(Folk, Comedy&SpokenWord)",3
222,"(Latin, Jazz)",3
223,"(NewAge, Rock&Pop)",2
224,"(Reggae, Hip-Hop)",7
225,"(Reggae, Childrens's)",1
226,"(Reggae, Reggae)",8
227,"(Rock&Pop, EasyListening&Vocals)",3
228,"(Country, Country)",15
229,"(EasyListening&Vocals, World)",1
230,"(Alternative&Punk, Jazz)",3
231,"(World, Religious)",4
232,"(Rock&Pop, Latin)",2
233,"(Rock&Pop, Blues)",5
234,"(NewAge, Reggae)",1
235,"(Soundtracks&More, Soundtracks&More)",4
236,"(Jazz, Country)",10
237,"(Religious, World)",1
238,"(Electronic&Dance, Electronic&Dance)",11
239,"(Electronic&Dance, Soundtracks&More)",2
240,"(Rock&Pop, Childrens's)",2
241,"(Soundtracks&More, Rock&Pop)",3
242,"(Religious, Childrens's)",3
243,"(Comedy&SpokenWord, Comedy&SpokenWord)",21
244,"(Latin, Reggae)",2
245,"(Classical, Latin)",2
246,"(Folk, Folk)",8
247,"(Country, Soundtracks&More)",1
248,"(Country, EasyListening&Vocals)",1
249,"(Alternative&Punk, Country)",11
250,"(Religious, EasyListening&Vocals)",3
251,"(NewAge, Latin)",4
252,"(Reggae, Comedy&SpokenWord)",3
253,"(Folk, Reggae)",1
254,"(World, Alternative&Punk)",2
255,"(World, World)",1
256,"(Latin, Blues)",3
257,"(Folk, World)",1
258,"(Folk, Blues)",2
259,"(Hip-Hop, Hip-Hop)",2
260,"(Comedy&SpokenWord, Rock&Pop)",2
261,"(Electronic&Dance, EasyListening&Vocals)",1
262,"(Reggae, Latin)",4
263,"(Childrens's, R&B&Soul)",2
264,"(EasyListening&Vocals, Latin)",2
265,"(Classical, Folk)",3
266,"(Jazz, Latin)",3
267,"(Comedy&SpokenWord, Alternative&Punk)",2
268,"(Country, Childrens's)",2
