,"original vs detected","count"
215,"(Religious, Rock&Pop)",3
219,"(Classical, Alternative&Punk)",3
242,"(Soundtracks&More, Folk)",3
246,"(Electronic&Dance, R&B&Soul)",3
248,"(Classical, Jazz)",3
249,"(Electronic&Dance, Jazz)",3
271,"(World, Soundtracks&More)",3
272,"(Jazz, Country)",3
280,"(Classical, Rock&Pop)",3
281,"(Classical, Latin)",3
285,"(Reggae, EasyListening&Vocals)",3
293,"(Hip-Hop, Hip-Hop)",3
300,"(Comedy&SpokenWord, Alternative&Punk)",3
0,"(Rock&Pop, World)",2
3,"(Comedy&SpokenWord, EasyListening&Vocals)",2
5,"(Blues, Blues)",2
10,"(World, Country)",2
11,"(Electronic&Dance, World)",2
13,"(Rock&Pop, Folk)",2
25,"(Soundtracks&More, Electronic&Dance)",2
39,"(Blues, Latin)",2
43,"(Alternative&Punk, Folk)",2
45,"(R&B&Soul, Blues)",2
49,"(EasyListening&Vocals, Jazz)",2
54,"(Latin, Alternative&Punk)",2
59,"(Alternative&Punk, Childrens's)",2
82,"(Classical, Electronic&Dance)",2
83,"(Religious, Electronic&Dance)",2
90,"(Blues, World)",2
94,"(Classical, EasyListening&Vocals)",2
96,"(NewAge, Childrens's)",2
107,"(Religious, Religious)",2
110,"(Electronic&Dance, Folk)",2
118,"(R&B&Soul, Reggae)",2
121,"(Religious, Hip-Hop)",2
125,"(R&B&Soul, Comedy&SpokenWord)",2
129,"(NewAge, Country)",2
135,"(Blues, Childrens's)",2
136,"(Childrens's, Jazz)",2
138,"(NewAge, Jazz)",2
141,"(Folk, Childrens's)",2
144,"(EasyListening&Vocals, Folk)",2
147,"(Classical, World)",2
149,"(NewAge, NewAge)",2
151,"(Soundtracks&More, Hip-Hop)",2
152,"(Childrens's, Latin)",2
153,"(NewAge, World)",2
160,"(NewAge, Folk)",2
162,"(Country, Electronic&Dance)",2
163,"(Reggae, World)",2
170,"(Folk, Latin)",2
174,"(Folk, EasyListening&Vocals)",2
180,"(Electronic&Dance, Comedy&SpokenWord)",2
186,"(Religious, NewAge)",2
188,"(Soundtracks&More, Jazz)",2
189,"(EasyListening&Vocals, Childrens's)",2
190,"(NewAge, Blues)",2
193,"(Reggae, Folk)",2
201,"(Hip-Hop, Reggae)",2
206,"(World, Latin)",2
209,"(Childrens's, Folk)",2
213,"(Folk, Religious)",2
214,"(Soundtracks&More, Childrens's)",2
218,"(Religious, Country)",2
222,"(Jazz, Blues)",2
227,"(World, Comedy&SpokenWord)",2
228,"(Soundtracks&More, Classical)",2
235,"(Hip-Hop, Religious)",2
236,"(Classical, Hip-Hop)",2
238,"(Hip-Hop, Blues)",2
241,"(Alternative&Punk, Soundtracks&More)",2
244,"(EasyListening&Vocals, NewAge)",2
245,"(Childrens's, Blues)",2
251,"(Country, Comedy&SpokenWord)",2
254,"(Latin, Jazz)",2
256,"(Rock&Pop, Reggae)",2
258,"(Reggae, Childrens's)",2
266,"(World, Religious)",2
267,"(Rock&Pop, Latin)",2
269,"(NewAge, Reggae)",2
275,"(Rock&Pop, Childrens's)",2
279,"(Latin, Reggae)",2
284,"(Country, Soundtracks&More)",2
288,"(Folk, Reggae)",2
291,"(Latin, Blues)",2
296,"(Classical, Folk)",2
297,"(EasyListening&Vocals, Latin)",2
1,"(Hip-Hop, Rock&Pop)",1
2,"(Soundtracks&More, NewAge)",1
6,"(Hip-Hop, Childrens's)",1
8,"(Religious, Blues)",1
9,"(Hip-Hop, Country)",1
16,"(Alternative&Punk, Reggae)",1
18,"(World, Childrens's)",1
20,"(EasyListening&Vocals, Reggae)",1
21,"(Country, World)",1
26,"(Reggae, Soundtracks&More)",1
27,"(Rock&Pop, Hip-Hop)",1
30,"(Latin, Country)",1
34,"(Reggae, NewAge)",1
37,"(NewAge, Classical)",1
38,"(Blues, Comedy&SpokenWord)",1
50,"(Childrens's, World)",1
52,"(Electronic&Dance, Religious)",1
64,"(World, NewAge)",1
66,"(Classical, Comedy&SpokenWord)",1
67,"(R&B&Soul, Soundtracks&More)",1
69,"(Jazz, Rock&Pop)",1
71,"(Latin, Childrens's)",1
74,"(Comedy&SpokenWord, Childrens's)",1
76,"(Religious, Reggae)",1
77,"(Classical, Blues)",1
79,"(Folk, Rock&Pop)",1
88,"(NewAge, Comedy&SpokenWord)",1
95,"(Religious, Jazz)",1
101,"(Soundtracks&More, Blues)",1
102,"(World, Blues)",1
103,"(Jazz, Alternative&Punk)",1
105,"(EasyListening&Vocals, Blues)",1
106,"(World, EasyListening&Vocals)",1
109,"(Country, Folk)",1
112,"(Alternative&Punk, Blues)",1
113,"(Electronic&Dance, Hip-Hop)",1
116,"(Childrens's, Hip-Hop)",1
119,"(Electronic&Dance, Reggae)",1
120,"(Hip-Hop, Jazz)",1
124,"(Comedy&SpokenWord, Blues)",1
133,"(Alternative&Punk, Latin)",1
139,"(Electronic&Dance, Rock&Pop)",1
140,"(Jazz, EasyListening&Vocals)",1
142,"(Blues, Hip-Hop)",1
143,"(Folk, NewAge)",1
146,"(Classical, Religious)",1
148,"(Childrens's, Country)",1
155,"(Classical, R&B&Soul)",1
158,"(R&B&Soul, Folk)",1
159,"(Comedy&SpokenWord, Country)",1
166,"(Blues, Alternative&Punk)",1
169,"(Comedy&SpokenWord, Latin)",1
172,"(Electronic&Dance, Country)",1
176,"(Jazz, Electronic&Dance)",1
178,"(Folk, Electronic&Dance)",1
191,"(Religious, Comedy&SpokenWord)",1
195,"(Jazz, Soundtracks&More)",1
197,"(Country, R&B&Soul)",1
198,"(Rock&Pop, Alternative&Punk)",1
202,"(Classical, Soundtracks&More)",1
207,"(R&B&Soul, Electronic&Dance)",1
208,"(EasyListening&Vocals, EasyListening&Vocals)",1
220,"(Soundtracks&More, EasyListening&Vocals)",1
221,"(Soundtracks&More, Religious)",1
226,"(NewAge, Electronic&Dance)",1
229,"(Comedy&SpokenWord, Jazz)",1
230,"(Reggae, Alternative&Punk)",1
231,"(Classical, Childrens's)",1
232,"(Comedy&SpokenWord, NewAge)",1
234,"(Country, Blues)",1
237,"(Classical, Reggae)",1
240,"(Religious, Classical)",1
250,"(Comedy&SpokenWord, Religious)",1
253,"(Folk, Comedy&SpokenWord)",1
260,"(Blues, Electronic&Dance)",1
261,"(Rock&Pop, EasyListening&Vocals)",1
273,"(Religious, World)",1
282,"(Rock&Pop, Classical)",1
286,"(Alternative&Punk, Country)",1
290,"(Latin, Electronic&Dance)",1
292,"(Folk, World)",1
294,"(Comedy&SpokenWord, Rock&Pop)",1
299,"(World, Reggae)",1
