,original vs detected,count
76,"(Soundtracks&More, R&B&Soul)",2
77,"(Comedy&SpokenWord, Reggae)",3
78,"(Blues, Rock&Pop)",2
79,"(Electronic&Dance, Blues)",1
80,"(NewAge, Comedy&SpokenWord)",2
81,"(Blues, EasyListening&Vocals)",3
82,"(Blues, World)",1
83,"(Folk, Alternative&Punk)",6
84,"(Rock&Pop, NewAge)",1
85,"(Classical, EasyListening&Vocals)",5
86,"(NewAge, Childrens's)",4
87,"(Religious, Jazz)",1
88,"(R&B&Soul, Hip-Hop)",3
89,"(Reggae, R&B&Soul)",2
90,"(Soundtracks&More, Blues)",2
91,"(World, Blues)",2
92,"(Jazz, Alternative&Punk)",4
93,"(Folk, Jazz)",2
94,"(EasyListening&Vocals, Blues)",3
95,"(World, EasyListening&Vocals)",2
96,"(Religious, Religious)",5
97,"(Reggae, Blues)",1
98,"(Jazz, R&B&Soul)",6
99,"(Rock&Pop, Soundtracks&More)",3
100,"(Alternative&Punk, World)",1
101,"(Country, Folk)",1
102,"(Alternative&Punk, Blues)",6
103,"(Electronic&Dance, Hip-Hop)",4
104,"(Alternative&Punk, Religious)",4
105,"(Classical, NewAge)",9
106,"(R&B&Soul, Alternative&Punk)",1
107,"(R&B&Soul, Reggae)",3
108,"(Electronic&Dance, Reggae)",1
109,"(Religious, Hip-Hop)",2
110,"(World, R&B&Soul)",1
111,"(Comedy&SpokenWord, Blues)",3
112,"(R&B&Soul, Comedy&SpokenWord)",1
113,"(Alternative&Punk, NewAge)",2
114,"(Rock&Pop, Country)",8
115,"(Reggae, Jazz)",2
116,"(NewAge, Country)",10
117,"(R&B&Soul, EasyListening&Vocals)",2
118,"(R&B&Soul, Latin)",2
119,"(Soundtracks&More, Alternative&Punk)",2
120,"(Alternative&Punk, Latin)",3
121,"(Blues, Childrens's)",1
122,"(Childrens's, Jazz)",3
123,"(Jazz, Childrens's)",4
124,"(NewAge, Jazz)",3
125,"(Electronic&Dance, Rock&Pop)",2
126,"(Jazz, EasyListening&Vocals)",4
127,"(Folk, Childrens's)",3
128,"(R&B&Soul, Country)",10
129,"(EasyListening&Vocals, Folk)",4
130,"(Latin, Rock&Pop)",4
131,"(Classical, World)",5
132,"(Country, Jazz)",1
133,"(Childrens's, Country)",15
134,"(NewAge, R&B&Soul)",4
135,"(NewAge, World)",2
136,"(Childrens's, Latin)",3
137,"(Childrens's, NewAge)",1
138,"(EasyListening&Vocals, Soundtracks&More)",1
139,"(Latin, World)",1
140,"(World, Rock&Pop)",2
141,"(Religious, Latin)",4
142,"(Alternative&Punk, Rock&Pop)",6
143,"(R&B&Soul, Folk)",3
144,"(Comedy&SpokenWord, Country)",2
145,"(NewAge, Folk)",3
146,"(EasyListening&Vocals, Comedy&SpokenWord)",1
147,"(Folk, Soundtracks&More)",1
148,"(Country, Electronic&Dance)",2
149,"(EasyListening&Vocals, Classical)",4
150,"(Rock&Pop, Rock&Pop)",7
151,"(Country, Reggae)",1
152,"(Blues, Alternative&Punk)",1
153,"(Childrens's, Childrens's)",8
154,"(EasyListening&Vocals, Rock&Pop)",2
155,"(Comedy&SpokenWord, Latin)",3
156,"(Folk, Latin)",2
157,"(EasyListening&Vocals, Country)",7
158,"(Electronic&Dance, Country)",1
159,"(Childrens's, EasyListening&Vocals)",3
160,"(Folk, EasyListening&Vocals)",2
161,"(Country, Rock&Pop)",2
162,"(Blues, Soundtracks&More)",1
163,"(World, Jazz)",7
164,"(Soundtracks&More, World)",1
165,"(Electronic&Dance, Comedy&SpokenWord)",2
166,"(Hip-Hop, EasyListening&Vocals)",2
167,"(Electronic&Dance, Latin)",5
168,"(Reggae, Country)",13
169,"(Childrens's, Reggae)",2
170,"(Hip-Hop, Latin)",1
171,"(Soundtracks&More, Jazz)",1
172,"(EasyListening&Vocals, Childrens's)",2
173,"(NewAge, Blues)",2
174,"(Religious, Comedy&SpokenWord)",2
175,"(Hip-Hop, World)",1
176,"(Reggae, Folk)",4
177,"(Hip-Hop, Alternative&Punk)",6
178,"(R&B&Soul, World)",1
179,"(Comedy&SpokenWord, R&B&Soul)",5
180,"(Country, R&B&Soul)",4
181,"(Rock&Pop, Alternative&Punk)",2
182,"(NewAge, Religious)",1
183,"(Latin, Comedy&SpokenWord)",1
184,"(Hip-Hop, Reggae)",6
185,"(Classical, Soundtracks&More)",4
186,"(Latin, Latin)",7
187,"(Blues, Religious)",5
188,"(Blues, Folk)",7
189,"(World, Latin)",3
190,"(Comedy&SpokenWord, Soundtracks&More)",2
191,"(EasyListening&Vocals, EasyListening&Vocals)",3
192,"(Childrens's, Folk)",5
193,"(Religious, Alternative&Punk)",8
194,"(Blues, Country)",6
195,"(Rock&Pop, Electronic&Dance)",3
196,"(Soundtracks&More, Childrens's)",1
197,"(Religious, Rock&Pop)",4
198,"(Rock&Pop, Comedy&SpokenWord)",3
199,"(Classical, Classical)",12
200,"(Religious, Country)",6
201,"(Jazz, Blues)",1
202,"(Soundtracks&More, EasyListening&Vocals)",4
203,"(Soundtracks&More, Religious)",2
204,"(Hip-Hop, R&B&Soul)",5
205,"(EasyListening&Vocals, Alternative&Punk)",3
206,"(Jazz, Religious)",1
207,"(World, Comedy&SpokenWord)",3
208,"(Comedy&SpokenWord, Jazz)",3
209,"(Reggae, Alternative&Punk)",3
210,"(Jazz, Reggae)",1
211,"(R&B&Soul, Childrens's)",2
212,"(Country, Blues)",2
213,"(Hip-Hop, Religious)",1
214,"(Latin, Soundtracks&More)",1
215,"(Childrens's, Alternative&Punk)",2
216,"(Alternative&Punk, Soundtracks&More)",2
217,"(R&B&Soul, Jazz)",5
218,"(Soundtracks&More, Folk)",1
219,"(EasyListening&Vocals, NewAge)",3
220,"(Childrens's, Blues)",3
221,"(Electronic&Dance, R&B&Soul)",8
222,"(Blues, Reggae)",2
223,"(Classical, Jazz)",3
224,"(Electronic&Dance, Jazz)",4
225,"(Comedy&SpokenWord, Religious)",1
226,"(Country, Comedy&SpokenWord)",1
227,"(Folk, Country)",17
228,"(Folk, Comedy&SpokenWord)",4
229,"(Latin, Jazz)",1
230,"(NewAge, Rock&Pop)",6
231,"(Rock&Pop, Reggae)",1
232,"(Reggae, Hip-Hop)",8
233,"(Reggae, Childrens's)",4
234,"(Reggae, Reggae)",6
235,"(Rock&Pop, EasyListening&Vocals)",3
236,"(Country, Country)",17
237,"(EasyListening&Vocals, World)",2
238,"(Country, Hip-Hop)",1
239,"(World, Religious)",1
240,"(Rock&Pop, Latin)",3
241,"(Rock&Pop, Blues)",8
242,"(Soundtracks&More, Soundtracks&More)",5
243,"(World, Soundtracks&More)",1
244,"(Jazz, Country)",11
245,"(Electronic&Dance, Electronic&Dance)",11
246,"(Rock&Pop, Childrens's)",3
247,"(Electronic&Dance, Soundtracks&More)",1
248,"(Soundtracks&More, Rock&Pop)",2
249,"(Religious, Childrens's)",3
250,"(Comedy&SpokenWord, Comedy&SpokenWord)",11
251,"(Latin, Reggae)",2
252,"(Classical, Latin)",1
253,"(Folk, Folk)",4
254,"(Country, Soundtracks&More)",1
255,"(Religious, EasyListening&Vocals)",1
256,"(Country, EasyListening&Vocals)",1
257,"(Alternative&Punk, Country)",6
258,"(Soundtracks&More, Reggae)",1
259,"(NewAge, Latin)",5
260,"(Reggae, Comedy&SpokenWord)",1
261,"(World, Alternative&Punk)",3
262,"(Latin, Electronic&Dance)",5
263,"(World, World)",2
264,"(Latin, Blues)",6
265,"(Folk, World)",1
266,"(Folk, Blues)",3
267,"(Hip-Hop, Hip-Hop)",5
268,"(Comedy&SpokenWord, Rock&Pop)",1
269,"(Childrens's, R&B&Soul)",3
270,"(Reggae, Latin)",2
271,"(EasyListening&Vocals, Latin)",7
272,"(Classical, Folk)",8
273,"(Comedy&SpokenWord, Alternative&Punk)",1
274,"(Country, Childrens's)",3
275,"(Latin, Hip-Hop)",3
276,"(Jazz, Latin)",2
