,original vs detected,count
186,"(Comedy&SpokenWord, Country)",8
187,"(NewAge, Folk)",7
188,"(EasyListening&Vocals, Classical)",17
189,"(Rock&Pop, Rock&Pop)",23
190,"(Comedy&SpokenWord, Latin)",5
191,"(EasyListening&Vocals, Country)",13
192,"(Folk, EasyListening&Vocals)",6
193,"(World, Jazz)",16
194,"(Jazz, NewAge)",1
195,"(Childrens's, Reggae)",2
196,"(EasyListening&Vocals, Childrens's)",3
197,"(Hip-Hop, Alternative&Punk)",10
198,"(Country, R&B&Soul)",10
199,"(Comedy&SpokenWord, R&B&Soul)",10
200,"(NewAge, Religious)",7
201,"(Blues, Religious)",12
202,"(Soundtracks&More, Childrens's)",7
203,"(Blues, Country)",14
204,"(Soundtracks&More, EasyListening&Vocals)",13
205,"(Soundtracks&More, Religious)",5
206,"(Hip-Hop, R&B&Soul)",18
207,"(Comedy&SpokenWord, NewAge)",2
208,"(Latin, Soundtracks&More)",1
209,"(Religious, Classical)",1
210,"(R&B&Soul, Jazz)",15
211,"(Childrens's, Blues)",10
212,"(Childrens's, Soundtracks&More)",3
213,"(Electronic&Dance, R&B&Soul)",17
214,"(Blues, Reggae)",3
215,"(Electronic&Dance, Jazz)",9
216,"(Country, Comedy&SpokenWord)",2
217,"(Folk, Comedy&SpokenWord)",5
218,"(Reggae, Hip-Hop)",17
219,"(Country, Country)",29
220,"(Alternative&Punk, Jazz)",5
221,"(Country, Hip-Hop)",2
222,"(World, Religious)",13
223,"(Hip-Hop, Folk)",4
224,"(World, Soundtracks&More)",1
225,"(Jazz, Country)",20
226,"(Classical, Latin)",13
227,"(Soundtracks&More, Rock&Pop)",6
228,"(Religious, Childrens's)",8
229,"(Rock&Pop, Classical)",3
230,"(Country, EasyListening&Vocals)",3
231,"(Religious, EasyListening&Vocals)",5
232,"(Soundtracks&More, Reggae)",3
233,"(Latin, Electronic&Dance)",8
234,"(Childrens's, R&B&Soul)",4
235,"(Classical, Folk)",14
236,"(Country, Childrens's)",7
237,"(Jazz, Latin)",9
238,"(Rock&Pop, World)",6
239,"(Soundtracks&More, NewAge)",7
240,"(Comedy&SpokenWord, EasyListening&Vocals)",4
241,"(Comedy&SpokenWord, Electronic&Dance)",2
242,"(Alternative&Punk, Electronic&Dance)",9
243,"(Hip-Hop, Country)",7
244,"(Rock&Pop, Folk)",8
245,"(Childrens's, Rock&Pop)",7
246,"(NewAge, Classical)",10
247,"(Latin, Religious)",4
248,"(R&B&Soul, Religious)",17
249,"(Alternative&Punk, Folk)",6
250,"(Blues, NewAge)",18
251,"(Comedy&SpokenWord, World)",1
252,"(Classical, Country)",3
253,"(Blues, R&B&Soul)",4
254,"(Latin, Folk)",10
255,"(Soundtracks&More, Comedy&SpokenWord)",3
256,"(Jazz, Rock&Pop)",6
257,"(Comedy&SpokenWord, Hip-Hop)",13
258,"(Hip-Hop, Soundtracks&More)",5
259,"(Comedy&SpokenWord, Childrens's)",7
260,"(Religious, Reggae)",4
261,"(NewAge, Alternative&Punk)",12
262,"(Electronic&Dance, Blues)",4
263,"(Blues, World)",5
264,"(Religious, Jazz)",10
265,"(Jazz, Alternative&Punk)",10
266,"(Religious, Religious)",6
267,"(Reggae, Blues)",4
268,"(Classical, NewAge)",13
269,"(R&B&Soul, Alternative&Punk)",6
270,"(Electronic&Dance, Reggae)",5
271,"(Comedy&SpokenWord, Blues)",12
272,"(NewAge, Hip-Hop)",1
273,"(Alternative&Punk, Latin)",7
274,"(Reggae, Electronic&Dance)",3
275,"(Jazz, Childrens's)",13
276,"(Folk, NewAge)",3
277,"(Country, Jazz)",11
278,"(NewAge, NewAge)",4
279,"(NewAge, World)",7
280,"(Soundtracks&More, Hip-Hop)",2
281,"(Childrens's, NewAge)",7
282,"(EasyListening&Vocals, Soundtracks&More)",6
283,"(Alternative&Punk, Rock&Pop)",22
284,"(Folk, Soundtracks&More)",3
285,"(Electronic&Dance, Classical)",1
286,"(Country, Reggae)",5
287,"(Blues, Alternative&Punk)",3
288,"(Childrens's, Childrens's)",15
289,"(Folk, Latin)",7
290,"(Electronic&Dance, NewAge)",3
291,"(Folk, Electronic&Dance)",1
292,"(Blues, Soundtracks&More)",2
293,"(Electronic&Dance, Comedy&SpokenWord)",9
294,"(Folk, Hip-Hop)",2
295,"(Electronic&Dance, Latin)",10
296,"(Hip-Hop, Latin)",6
297,"(Religious, Comedy&SpokenWord)",9
298,"(Reggae, Folk)",8
299,"(Rock&Pop, Alternative&Punk)",6
300,"(Latin, Comedy&SpokenWord)",4
301,"(Country, NewAge)",1
302,"(Blues, Folk)",11
303,"(R&B&Soul, Electronic&Dance)",1
304,"(Rock&Pop, Electronic&Dance)",7
305,"(Religious, Alternative&Punk)",20
306,"(Religious, Rock&Pop)",16
307,"(Religious, Country)",10
308,"(EasyListening&Vocals, Alternative&Punk)",12
309,"(Jazz, Religious)",7
310,"(Jazz, Reggae)",7
311,"(Hip-Hop, Religious)",2
312,"(Hip-Hop, Blues)",9
313,"(Childrens's, Alternative&Punk)",7
314,"(Soundtracks&More, Folk)",5
315,"(EasyListening&Vocals, NewAge)",8
316,"(Folk, Country)",27
317,"(Latin, Jazz)",13
318,"(NewAge, Rock&Pop)",13
319,"(Reggae, Childrens's)",8
320,"(Reggae, Reggae)",21
321,"(EasyListening&Vocals, World)",5
322,"(NewAge, Reggae)",6
323,"(Soundtracks&More, Soundtracks&More)",7
324,"(Religious, World)",3
325,"(Electronic&Dance, Electronic&Dance)",27
326,"(Rock&Pop, Childrens's)",8
327,"(Electronic&Dance, Soundtracks&More)",6
328,"(Country, Soundtracks&More)",3
329,"(Latin, Reggae)",5
330,"(Comedy&SpokenWord, Comedy&SpokenWord)",39
331,"(Alternative&Punk, Country)",21
332,"(NewAge, Latin)",11
333,"(Latin, Blues)",9
334,"(Folk, World)",5
335,"(Hip-Hop, Hip-Hop)",12
336,"(Comedy&SpokenWord, Alternative&Punk)",7
337,"(Latin, Hip-Hop)",8
338,"(World, Reggae)",1
