,"original vs detected","count"
101,"(Reggae, Folk)",7
126,"(Jazz, Blues)",7
141,"(Electronic&Dance, Jazz)",7
172,"(Hip-Hop, Rock&Pop)",7
184,"(EasyListening&Vocals, R&B&Soul)",7
188,"(NewAge, Classical)",7
221,"(Reggae, R&B&Soul)",7
227,"(Alternative&Punk, Blues)",7
263,"(Soundtracks&More, World)",7
310,"(Folk, Blues)",7
5,"(Latin, EasyListening&Vocals)",6
26,"(Rock&Pop, Jazz)",6
42,"(Comedy&SpokenWord, Folk)",6
59,"(Rock&Pop, Soundtracks&More)",6
77,"(NewAge, R&B&Soul)",6
78,"(NewAge, World)",6
82,"(World, Rock&Pop)",6
92,"(Childrens's, EasyListening&Vocals)",6
115,"(World, Latin)",6
137,"(EasyListening&Vocals, NewAge)",6
138,"(Childrens's, Blues)",6
154,"(Rock&Pop, Childrens's)",6
187,"(Rock&Pop, R&B&Soul)",6
193,"(Alternative&Punk, Folk)",6
209,"(Latin, Childrens's)",6
219,"(R&B&Soul, Hip-Hop)",6
222,"(Soundtracks&More, Blues)",6
225,"(Religious, Religious)",6
228,"(Electronic&Dance, Hip-Hop)",6
239,"(R&B&Soul, EasyListening&Vocals)",6
253,"(Comedy&SpokenWord, Country)",6
280,"(Country, Blues)",6
281,"(Hip-Hop, Blues)",6
285,"(Classical, Jazz)",6
296,"(Soundtracks&More, Soundtracks&More)",6
313,"(Reggae, Latin)",6
0,"(Soundtracks&More, NewAge)",5
3,"(Alternative&Punk, Electronic&Dance)",5
15,"(Rock&Pop, Religious)",5
33,"(Religious, R&B&Soul)",5
34,"(World, NewAge)",5
38,"(Comedy&SpokenWord, Hip-Hop)",5
40,"(Comedy&SpokenWord, Childrens's)",5
46,"(Comedy&SpokenWord, Reggae)",5
79,"(Childrens's, Latin)",5
81,"(EasyListening&Vocals, Soundtracks&More)",5
84,"(NewAge, Folk)",5
89,"(Folk, Latin)",5
96,"(Electronic&Dance, Comedy&SpokenWord)",5
103,"(Soundtracks&More, Jazz)",5
106,"(Country, R&B&Soul)",5
117,"(Rock&Pop, Electronic&Dance)",5
123,"(Rock&Pop, Comedy&SpokenWord)",5
129,"(Jazz, Religious)",5
146,"(Reggae, Childrens's)",5
158,"(Latin, Reggae)",5
168,"(Country, Childrens's)",5
169,"(Jazz, Latin)",5
179,"(Rock&Pop, Folk)",5
180,"(Hip-Hop, Comedy&SpokenWord)",5
201,"(Latin, R&B&Soul)",5
207,"(Jazz, Rock&Pop)",5
208,"(Jazz, Folk)",5
212,"(NewAge, Soundtracks&More)",5
217,"(NewAge, Childrens's)",5
243,"(Jazz, EasyListening&Vocals)",5
266,"(Religious, Comedy&SpokenWord)",5
286,"(Folk, Comedy&SpokenWord)",5
307,"(Latin, Electronic&Dance)",5
316,"(Comedy&SpokenWord, Alternative&Punk)",5
17,"(Blues, Latin)",4
37,"(Classical, Comedy&SpokenWord)",4
43,"(Folk, Rock&Pop)",4
45,"(Soundtracks&More, R&B&Soul)",4
49,"(NewAge, Comedy&SpokenWord)",4
57,"(EasyListening&Vocals, Blues)",4
61,"(Country, Folk)",4
68,"(Alternative&Punk, Latin)",4
80,"(Childrens's, NewAge)",4
107,"(Rock&Pop, Alternative&Punk)",4
136,"(Soundtracks&More, Folk)",4
142,"(Comedy&SpokenWord, Religious)",4
162,"(Religious, EasyListening&Vocals)",4
164,"(World, Alternative&Punk)",4
170,"(Rock&Pop, World)",4
177,"(Electronic&Dance, World)",4
191,"(NewAge, EasyListening&Vocals)",4
192,"(Blues, Comedy&SpokenWord)",4
210,"(Hip-Hop, Soundtracks&More)",4
218,"(Childrens's, Comedy&SpokenWord)",4
223,"(World, Blues)",4
224,"(World, EasyListening&Vocals)",4
226,"(Reggae, Blues)",4
231,"(R&B&Soul, Alternative&Punk)",4
232,"(R&B&Soul, Reggae)",4
234,"(Hip-Hop, Jazz)",4
240,"(R&B&Soul, Latin)",4
241,"(R&B&Soul, Rock&Pop)",4
244,"(Folk, Childrens's)",4
259,"(Comedy&SpokenWord, Latin)",4
265,"(Hip-Hop, EasyListening&Vocals)",4
273,"(Soundtracks&More, Religious)",4
276,"(World, Comedy&SpokenWord)",4
279,"(R&B&Soul, Childrens's)",4
282,"(Childrens's, Alternative&Punk)",4
291,"(Rock&Pop, EasyListening&Vocals)",4
292,"(EasyListening&Vocals, World)",4
294,"(Rock&Pop, Latin)",4
301,"(Religious, Childrens's)",4
312,"(Childrens's, R&B&Soul)",4
1,"(Comedy&SpokenWord, EasyListening&Vocals)",3
8,"(Electronic&Dance, Alternative&Punk)",3
11,"(Childrens's, Religious)",3
23,"(Reggae, Rock&Pop)",3
25,"(Childrens's, World)",3
28,"(Country, Latin)",3
35,"(Alternative&Punk, R&B&Soul)",3
39,"(EasyListening&Vocals, Religious)",3
47,"(Blues, Rock&Pop)",3
65,"(R&B&Soul, Comedy&SpokenWord)",3
88,"(Country, Reggae)",3
93,"(Folk, EasyListening&Vocals)",3
109,"(Latin, Comedy&SpokenWord)",3
116,"(Comedy&SpokenWord, Soundtracks&More)",3
120,"(Soundtracks&More, Childrens's)",3
130,"(Soundtracks&More, Classical)",3
156,"(Soundtracks&More, Rock&Pop)",3
160,"(Rock&Pop, Classical)",3
174,"(Hip-Hop, Childrens's)",3
189,"(Hip-Hop, Electronic&Dance)",3
190,"(Latin, Religious)",3
195,"(World, Classical)",3
205,"(Alternative&Punk, EasyListening&Vocals)",3
206,"(Soundtracks&More, Comedy&SpokenWord)",3
233,"(Electronic&Dance, Reggae)",3
246,"(Classical, Religious)",3
256,"(Blues, Alternative&Punk)",3
267,"(EasyListening&Vocals, Childrens's)",3
271,"(Folk, Religious)",3
278,"(Jazz, Reggae)",3
283,"(Alternative&Punk, Soundtracks&More)",3
293,"(Alternative&Punk, Jazz)",3
295,"(NewAge, Reggae)",3
298,"(Religious, World)",3
299,"(Classical, Latin)",3
302,"(Country, EasyListening&Vocals)",3
305,"(Reggae, Comedy&SpokenWord)",3
308,"(World, World)",3
317,"(Latin, Hip-Hop)",3
10,"(World, Childrens's)",2
12,"(Rock&Pop, Hip-Hop)",2
19,"(R&B&Soul, Blues)",2
22,"(Alternative&Punk, Hip-Hop)",2
30,"(Classical, Country)",2
31,"(Blues, R&B&Soul)",2
51,"(Blues, World)",2
62,"(Religious, Hip-Hop)",2
63,"(World, R&B&Soul)",2
66,"(Reggae, Jazz)",2
69,"(Blues, Childrens's)",2
91,"(Electronic&Dance, Country)",2
99,"(Childrens's, Reggae)",2
104,"(NewAge, Blues)",2
108,"(NewAge, Religious)",2
139,"(Childrens's, Soundtracks&More)",2
140,"(Blues, Reggae)",2
143,"(Country, Comedy&SpokenWord)",2
151,"(Hip-Hop, Folk)",2
155,"(Electronic&Dance, Soundtracks&More)",2
167,"(Electronic&Dance, EasyListening&Vocals)",2
182,"(Childrens's, Rock&Pop)",2
183,"(Soundtracks&More, Electronic&Dance)",2
199,"(Jazz, Comedy&SpokenWord)",2
200,"(Jazz, Hip-Hop)",2
202,"(Alternative&Punk, Childrens's)",2
216,"(Rock&Pop, NewAge)",2
220,"(Reggae, Religious)",2
236,"(Alternative&Punk, NewAge)",2
242,"(Reggae, Electronic&Dance)",2
249,"(NewAge, NewAge)",2
255,"(Country, Electronic&Dance)",2
258,"(EasyListening&Vocals, Rock&Pop)",2
300,"(Country, Soundtracks&More)",2
2,"(Comedy&SpokenWord, Electronic&Dance)",1
9,"(Alternative&Punk, Reggae)",1
13,"(World, Electronic&Dance)",1
16,"(Reggae, NewAge)",1
27,"(Electronic&Dance, Religious)",1
36,"(Jazz, World)",1
41,"(Classical, Blues)",1
44,"(Religious, Electronic&Dance)",1
48,"(Electronic&Dance, Blues)",1
53,"(Alternative&Punk, Comedy&SpokenWord)",1
60,"(Alternative&Punk, World)",1
85,"(EasyListening&Vocals, Comedy&SpokenWord)",1
100,"(Hip-Hop, Latin)",1
102,"(Hip-Hop, World)",1
105,"(R&B&Soul, World)",1
113,"(Country, NewAge)",1
128,"(Classical, Alternative&Punk)",1
132,"(Comedy&SpokenWord, NewAge)",1
133,"(Hip-Hop, Religious)",1
134,"(Latin, Soundtracks&More)",1
148,"(Country, Hip-Hop)",1
159,"(Classical, Rock&Pop)",1
163,"(Soundtracks&More, Reggae)",1
165,"(Folk, World)",1
166,"(Comedy&SpokenWord, Rock&Pop)",1
178,"(Childrens's, Classical)",1
181,"(Country, World)",1
203,"(EasyListening&Vocals, Electronic&Dance)",1
235,"(Hip-Hop, NewAge)",1
250,"(Latin, World)",1
254,"(Folk, Soundtracks&More)",1
260,"(Electronic&Dance, NewAge)",1
261,"(Jazz, Electronic&Dance)",1
262,"(Blues, Soundtracks&More)",1
264,"(Jazz, NewAge)",1
288,"(Rock&Pop, Reggae)",1
297,"(World, Soundtracks&More)",1
306,"(Folk, Reggae)",1
