,"original vs detected","count"
266,"(Comedy&SpokenWord, Blues)",12
307,"(Hip-Hop, Blues)",12
3,"(Folk, R&B&Soul)",11
33,"(Blues, Rock&Pop)",11
61,"(R&B&Soul, Folk)",11
99,"(Classical, Jazz)",11
110,"(World, World)",11
195,"(Country, R&B&Soul)",11
197,"(NewAge, Religious)",11
199,"(Blues, Country)",11
208,"(Childrens's, Blues)",11
214,"(Reggae, Hip-Hop)",11
232,"(Jazz, Latin)",11
240,"(Childrens's, Rock&Pop)",11
258,"(Blues, World)",11
283,"(Childrens's, Childrens's)",11
288,"(Electronic&Dance, Comedy&SpokenWord)",11
292,"(Religious, Comedy&SpokenWord)",11
330,"(Hip-Hop, Hip-Hop)",11
47,"(Electronic&Dance, Hip-Hop)",10
49,"(Hip-Hop, Jazz)",10
55,"(R&B&Soul, EasyListening&Vocals)",10
119,"(Electronic&Dance, World)",10
123,"(World, Childrens's)",10
137,"(Soundtracks&More, Latin)",10
139,"(R&B&Soul, Blues)",10
189,"(EasyListening&Vocals, Country)",10
200,"(Soundtracks&More, Childrens's)",10
230,"(Classical, Folk)",10
237,"(Alternative&Punk, Electronic&Dance)",10
259,"(Religious, Jazz)",10
291,"(Hip-Hop, Latin)",10
305,"(Jazz, Reggae)",10
327,"(NewAge, Latin)",10
332,"(Latin, Hip-Hop)",10
11,"(NewAge, EasyListening&Vocals)",9
27,"(Classical, Blues)",9
29,"(Folk, Rock&Pop)",9
30,"(Soundtracks&More, Country)",9
37,"(Classical, EasyListening&Vocals)",9
83,"(Folk, Religious)",9
104,"(Rock&Pop, Blues)",9
105,"(Classical, Rock&Pop)",9
109,"(World, Alternative&Punk)",9
157,"(R&B&Soul, Hip-Hop)",9
170,"(Soundtracks&More, Alternative&Punk)",9
176,"(EasyListening&Vocals, Folk)",9
223,"(Religious, Childrens's)",9
234,"(Soundtracks&More, NewAge)",9
249,"(Latin, Folk)",9
260,"(Jazz, Alternative&Punk)",9
274,"(Childrens's, NewAge)",9
313,"(NewAge, Rock&Pop)",9
317,"(NewAge, Reggae)",9
321,"(Electronic&Dance, Soundtracks&More)",9
31,"(Religious, Electronic&Dance)",8
40,"(World, Blues)",8
70,"(Soundtracks&More, World)",8
71,"(Hip-Hop, EasyListening&Vocals)",8
75,"(Hip-Hop, World)",8
93,"(Comedy&SpokenWord, Jazz)",8
114,"(Reggae, Latin)",8
126,"(Childrens's, Religious)",8
144,"(Rock&Pop, Jazz)",8
146,"(Jazz, Hip-Hop)",8
153,"(Comedy&SpokenWord, Reggae)",8
181,"(Childrens's, Latin)",8
184,"(Comedy&SpokenWord, Country)",8
239,"(Rock&Pop, Folk)",8
255,"(Religious, Reggae)",8
304,"(Jazz, Religious)",8
308,"(Childrens's, Alternative&Punk)",8
329,"(Folk, World)",8
331,"(Comedy&SpokenWord, Alternative&Punk)",8
24,"(Latin, Childrens's)",7
38,"(NewAge, Childrens's)",7
57,"(Jazz, EasyListening&Vocals)",7
66,"(Electronic&Dance, Country)",7
78,"(Classical, Soundtracks&More)",7
82,"(Comedy&SpokenWord, Soundtracks&More)",7
98,"(Alternative&Punk, Soundtracks&More)",7
134,"(Rock&Pop, R&B&Soul)",7
149,"(Religious, R&B&Soul)",7
150,"(Classical, Comedy&SpokenWord)",7
154,"(Rock&Pop, NewAge)",7
161,"(Rock&Pop, Soundtracks&More)",7
177,"(Latin, Rock&Pop)",7
183,"(Religious, Latin)",7
190,"(Folk, EasyListening&Vocals)",7
196,"(Comedy&SpokenWord, R&B&Soul)",7
211,"(Electronic&Dance, Jazz)",7
216,"(Alternative&Punk, Jazz)",7
222,"(Soundtracks&More, Rock&Pop)",7
233,"(Rock&Pop, World)",7
263,"(Classical, NewAge)",7
264,"(R&B&Soul, Alternative&Punk)",7
268,"(Alternative&Punk, Latin)",7
284,"(Folk, Latin)",7
290,"(Electronic&Dance, Latin)",7
297,"(Blues, Folk)",7
310,"(EasyListening&Vocals, NewAge)",7
314,"(Reggae, Childrens's)",7
322,"(Rock&Pop, Childrens's)",7
4,"(Alternative&Punk, Reggae)",6
10,"(Blues, Comedy&SpokenWord)",6
28,"(Comedy&SpokenWord, Folk)",6
35,"(NewAge, Comedy&SpokenWord)",6
50,"(Religious, Hip-Hop)",6
54,"(Reggae, Jazz)",6
95,"(R&B&Soul, Childrens's)",6
111,"(Folk, Blues)",6
124,"(Electronic&Dance, Alternative&Punk)",6
128,"(Rock&Pop, Hip-Hop)",6
136,"(Blues, Latin)",6
140,"(Reggae, Rock&Pop)",6
148,"(Alternative&Punk, EasyListening&Vocals)",6
151,"(Jazz, Folk)",6
171,"(R&B&Soul, Rock&Pop)",6
180,"(NewAge, R&B&Soul)",6
182,"(Latin, World)",6
185,"(NewAge, Folk)",6
194,"(Hip-Hop, Alternative&Punk)",6
219,"(Hip-Hop, Folk)",6
228,"(Latin, Electronic&Dance)",6
231,"(Country, Childrens's)",6
257,"(Electronic&Dance, Blues)",6
265,"(Electronic&Dance, Reggae)",6
271,"(Folk, NewAge)",6
273,"(NewAge, NewAge)",6
276,"(NewAge, World)",6
277,"(EasyListening&Vocals, Soundtracks&More)",6
281,"(Country, Reggae)",6
294,"(Rock&Pop, Alternative&Punk)",6
299,"(Rock&Pop, Electronic&Dance)",6
1,"(Hip-Hop, Rock&Pop)",5
19,"(Blues, Classical)",5
21,"(World, NewAge)",5
42,"(EasyListening&Vocals, Blues)",5
45,"(Country, Folk)",5
56,"(Blues, Childrens's)",5
58,"(Folk, Childrens's)",5
100,"(Comedy&SpokenWord, Religious)",5
120,"(Childrens's, Classical)",5
165,"(Hip-Hop, NewAge)",5
198,"(Blues, Religious)",5
226,"(Religious, EasyListening&Vocals)",5
238,"(Hip-Hop, Country)",5
244,"(Alternative&Punk, Folk)",5
253,"(Hip-Hop, Soundtracks&More)",5
254,"(Comedy&SpokenWord, Childrens's)",5
285,"(Electronic&Dance, NewAge)",5
293,"(Reggae, Folk)",5
302,"(Religious, Country)",5
309,"(Soundtracks&More, Folk)",5
8,"(EasyListening&Vocals, R&B&Soul)",4
15,"(Country, Latin)",4
25,"(EasyListening&Vocals, Religious)",4
59,"(Classical, World)",4
64,"(Country, Electronic&Dance)",4
69,"(World, Hip-Hop)",4
107,"(Reggae, Comedy&SpokenWord)",4
112,"(Comedy&SpokenWord, Rock&Pop)",4
113,"(Electronic&Dance, EasyListening&Vocals)",4
127,"(Hip-Hop, Comedy&SpokenWord)",4
130,"(Soundtracks&More, Electronic&Dance)",4
147,"(Alternative&Punk, Childrens's)",4
152,"(NewAge, Soundtracks&More)",4
156,"(Childrens's, Comedy&SpokenWord)",4
160,"(Jazz, R&B&Soul)",4
166,"(R&B&Soul, Comedy&SpokenWord)",4
167,"(EasyListening&Vocals, Hip-Hop)",4
169,"(R&B&Soul, Latin)",4
202,"(Soundtracks&More, Religious)",4
207,"(Childrens's, Soundtracks&More)",4
210,"(Blues, Reggae)",4
227,"(Soundtracks&More, Reggae)",4
248,"(Blues, R&B&Soul)",4
251,"(Jazz, Rock&Pop)",4
269,"(Reggae, Electronic&Dance)",4
275,"(Soundtracks&More, Hip-Hop)",4
279,"(Folk, Soundtracks&More)",4
282,"(Blues, Alternative&Punk)",4
287,"(Blues, Soundtracks&More)",4
289,"(Folk, Hip-Hop)",4
295,"(Latin, Comedy&SpokenWord)",4
316,"(EasyListening&Vocals, World)",4
5,"(Country, World)",3
12,"(World, Classical)",3
23,"(Jazz, World)",3
65,"(Childrens's, EasyListening&Vocals)",3
68,"(Jazz, Electronic&Dance)",3
90,"(Classical, Alternative&Punk)",3
92,"(Soundtracks&More, Classical)",3
155,"(Alternative&Punk, Comedy&SpokenWord)",3
188,"(Comedy&SpokenWord, Latin)",3
204,"(Comedy&SpokenWord, NewAge)",3
224,"(Rock&Pop, Classical)",3
235,"(Comedy&SpokenWord, EasyListening&Vocals)",3
236,"(Comedy&SpokenWord, Electronic&Dance)",3
262,"(Reggae, Blues)",3
318,"(Soundtracks&More, Soundtracks&More)",3
319,"(Religious, World)",3
323,"(Country, Soundtracks&More)",3
324,"(Latin, Reggae)",3
328,"(Latin, Blues)",3
6,"(Reggae, Soundtracks&More)",2
16,"(Jazz, Comedy&SpokenWord)",2
22,"(Alternative&Punk, R&B&Soul)",2
43,"(World, EasyListening&Vocals)",2
44,"(Religious, Soundtracks&More)",2
52,"(Alternative&Punk, NewAge)",2
62,"(EasyListening&Vocals, Comedy&SpokenWord)",2
63,"(Reggae, World)",2
73,"(Religious, NewAge)",2
74,"(NewAge, Blues)",2
77,"(R&B&Soul, World)",2
86,"(Hip-Hop, Classical)",2
87,"(Rock&Pop, Comedy&SpokenWord)",2
97,"(Classical, Reggae)",2
101,"(Rock&Pop, Reggae)",2
125,"(EasyListening&Vocals, Reggae)",2
135,"(Reggae, NewAge)",2
145,"(Electronic&Dance, Religious)",2
162,"(Alternative&Punk, World)",2
164,"(Childrens's, Hip-Hop)",2
205,"(Religious, Classical)",2
217,"(Country, Hip-Hop)",2
225,"(Country, EasyListening&Vocals)",2
242,"(Latin, Religious)",2
246,"(Comedy&SpokenWord, World)",2
247,"(Classical, Country)",2
250,"(Soundtracks&More, Comedy&SpokenWord)",2
267,"(NewAge, Hip-Hop)",2
280,"(Electronic&Dance, Classical)",2
286,"(Folk, Electronic&Dance)",2
298,"(R&B&Soul, Electronic&Dance)",2
306,"(Hip-Hop, Religious)",2
333,"(World, Reggae)",2
20,"(EasyListening&Vocals, Electronic&Dance)",1
51,"(World, R&B&Soul)",1
91,"(World, Comedy&SpokenWord)",1
102,"(Rock&Pop, EasyListening&Vocals)",1
103,"(Rock&Pop, Latin)",1
108,"(Folk, Reggae)",1
117,"(Hip-Hop, Childrens's)",1
129,"(World, Electronic&Dance)",1
192,"(Jazz, NewAge)",1
193,"(EasyListening&Vocals, Childrens's)",1
212,"(Country, Comedy&SpokenWord)",1
213,"(Folk, Comedy&SpokenWord)",1
229,"(Childrens's, R&B&Soul)",1
261,"(Religious, Religious)",1
296,"(Country, NewAge)",1
