,original vs detected,count
60,"(Folk, Childrens's)",9
61,"(Blues, Hip-Hop)",3
62,"(Classical, World)",13
63,"(World, Rock&Pop)",7
64,"(Classical, R&B&Soul)",1
65,"(R&B&Soul, Folk)",4
66,"(EasyListening&Vocals, Comedy&SpokenWord)",8
67,"(Country, Electronic&Dance)",2
68,"(EasyListening&Vocals, Rock&Pop)",9
69,"(Childrens's, EasyListening&Vocals)",12
70,"(Electronic&Dance, Country)",5
71,"(Country, Rock&Pop)",11
72,"(Soundtracks&More, World)",8
73,"(Hip-Hop, EasyListening&Vocals)",1
74,"(Reggae, Country)",12
75,"(Religious, NewAge)",9
76,"(Soundtracks&More, Jazz)",3
77,"(Hip-Hop, World)",2
78,"(NewAge, Blues)",12
79,"(Jazz, Soundtracks&More)",2
80,"(R&B&Soul, World)",3
81,"(Classical, Soundtracks&More)",7
82,"(Hip-Hop, Reggae)",12
83,"(World, Latin)",7
84,"(Latin, Latin)",16
85,"(Comedy&SpokenWord, Soundtracks&More)",4
86,"(Folk, Religious)",9
87,"(Childrens's, Folk)",18
88,"(EasyListening&Vocals, EasyListening&Vocals)",8
89,"(Rock&Pop, Comedy&SpokenWord)",4
90,"(Classical, Classical)",43
91,"(Jazz, Blues)",13
92,"(Classical, Alternative&Punk)",2
93,"(World, Comedy&SpokenWord)",2
94,"(Soundtracks&More, Classical)",15
95,"(Comedy&SpokenWord, Jazz)",4
96,"(Reggae, Alternative&Punk)",7
97,"(R&B&Soul, Childrens's)",7
98,"(Country, Blues)",12
99,"(Alternative&Punk, Soundtracks&More)",4
100,"(Classical, Jazz)",9
101,"(Comedy&SpokenWord, Religious)",5
102,"(Rock&Pop, Reggae)",2
103,"(Blues, Electronic&Dance)",2
104,"(Rock&Pop, EasyListening&Vocals)",2
105,"(Rock&Pop, Latin)",5
106,"(Rock&Pop, Blues)",13
107,"(Classical, Rock&Pop)",4
108,"(Folk, Folk)",19
109,"(Reggae, Comedy&SpokenWord)",8
110,"(Folk, Reggae)",4
111,"(World, Alternative&Punk)",9
112,"(World, World)",17
113,"(Folk, Blues)",11
114,"(Comedy&SpokenWord, Rock&Pop)",4
115,"(Electronic&Dance, EasyListening&Vocals)",6
116,"(Reggae, Latin)",8
117,"(EasyListening&Vocals, Latin)",12
118,"(Blues, Blues)",13
119,"(Hip-Hop, Childrens's)",4
120,"(Religious, Blues)",7
121,"(Electronic&Dance, World)",5
122,"(Childrens's, Classical)",3
123,"(Latin, EasyListening&Vocals)",9
124,"(Blues, Jazz)",12
125,"(World, Childrens's)",5
126,"(Electronic&Dance, Alternative&Punk)",6
127,"(Hip-Hop, Comedy&SpokenWord)",6
128,"(EasyListening&Vocals, Reggae)",2
129,"(Childrens's, Religious)",10
130,"(Rock&Pop, Hip-Hop)",2
131,"(World, Electronic&Dance)",4
132,"(Soundtracks&More, Electronic&Dance)",2
133,"(Rock&Pop, Religious)",14
134,"(Latin, Country)",23
135,"(Rock&Pop, R&B&Soul)",5
136,"(Blues, Latin)",6
137,"(Soundtracks&More, Latin)",10
138,"(Country, Religious)",9
139,"(R&B&Soul, Blues)",5
140,"(Reggae, Rock&Pop)",2
141,"(World, Folk)",15
142,"(Jazz, Jazz)",27
143,"(Childrens's, World)",6
144,"(Rock&Pop, Jazz)",10
145,"(Electronic&Dance, Religious)",10
146,"(Jazz, Hip-Hop)",2
147,"(Alternative&Punk, Childrens's)",10
148,"(Alternative&Punk, EasyListening&Vocals)",3
149,"(Religious, R&B&Soul)",6
150,"(Classical, Comedy&SpokenWord)",16
151,"(Jazz, Folk)",13
152,"(NewAge, Soundtracks&More)",7
153,"(Comedy&SpokenWord, Reggae)",9
154,"(Rock&Pop, NewAge)",2
155,"(Alternative&Punk, Comedy&SpokenWord)",13
156,"(Childrens's, Comedy&SpokenWord)",5
157,"(R&B&Soul, Hip-Hop)",23
158,"(Reggae, Religious)",6
159,"(Reggae, R&B&Soul)",30
160,"(Jazz, R&B&Soul)",8
161,"(Alternative&Punk, World)",2
162,"(Rock&Pop, Soundtracks&More)",8
163,"(Alternative&Punk, Religious)",16
164,"(Childrens's, Hip-Hop)",3
165,"(R&B&Soul, Comedy&SpokenWord)",7
166,"(EasyListening&Vocals, Hip-Hop)",4
167,"(NewAge, Country)",19
168,"(R&B&Soul, Latin)",5
169,"(Soundtracks&More, Alternative&Punk)",6
170,"(R&B&Soul, Rock&Pop)",4
171,"(Childrens's, Jazz)",3
172,"(NewAge, Jazz)",13
173,"(Electronic&Dance, Rock&Pop)",6
174,"(R&B&Soul, Country)",18
175,"(EasyListening&Vocals, Folk)",8
176,"(Latin, Rock&Pop)",9
177,"(Classical, Religious)",7
178,"(Childrens's, Country)",11
179,"(NewAge, R&B&Soul)",9
180,"(Childrens's, Latin)",2
181,"(Latin, World)",4
182,"(Religious, Latin)",4
183,"(Comedy&SpokenWord, Country)",14
184,"(NewAge, Folk)",5
185,"(EasyListening&Vocals, Classical)",12
186,"(Rock&Pop, Rock&Pop)",25
187,"(Comedy&SpokenWord, Latin)",5
188,"(EasyListening&Vocals, Country)",18
189,"(Folk, EasyListening&Vocals)",2
190,"(World, Jazz)",8
191,"(Jazz, NewAge)",1
192,"(Childrens's, Reggae)",10
193,"(EasyListening&Vocals, Childrens's)",6
194,"(Hip-Hop, Alternative&Punk)",11
195,"(Country, R&B&Soul)",1
196,"(Comedy&SpokenWord, R&B&Soul)",6
197,"(NewAge, Religious)",9
198,"(Blues, Religious)",13
199,"(Blues, Country)",26
200,"(Soundtracks&More, Childrens's)",2
201,"(Soundtracks&More, EasyListening&Vocals)",7
202,"(Soundtracks&More, Religious)",7
203,"(Hip-Hop, R&B&Soul)",22
204,"(Comedy&SpokenWord, NewAge)",7
205,"(Classical, Hip-Hop)",1
206,"(Latin, Soundtracks&More)",4
207,"(Religious, Classical)",12
208,"(R&B&Soul, Jazz)",11
209,"(Childrens's, Blues)",14
210,"(Childrens's, Soundtracks&More)",6
211,"(Electronic&Dance, R&B&Soul)",10
212,"(Blues, Reggae)",6
213,"(Electronic&Dance, Jazz)",7
214,"(Country, Comedy&SpokenWord)",4
215,"(Folk, Comedy&SpokenWord)",20
216,"(Reggae, Hip-Hop)",14
217,"(Country, Country)",39
218,"(Alternative&Punk, Jazz)",5
219,"(Country, Hip-Hop)",6
220,"(World, Religious)",10
221,"(Hip-Hop, Folk)",1
222,"(World, Soundtracks&More)",4
223,"(Jazz, Country)",14
224,"(Classical, Latin)",3
225,"(Soundtracks&More, Rock&Pop)",3
226,"(Religious, Childrens's)",9
227,"(Country, EasyListening&Vocals)",3
228,"(Soundtracks&More, Reggae)",1
229,"(Religious, EasyListening&Vocals)",7
230,"(Latin, Electronic&Dance)",4
231,"(Childrens's, R&B&Soul)",13
232,"(Classical, Folk)",8
233,"(Country, Childrens's)",5
234,"(Jazz, Latin)",10
235,"(Rock&Pop, World)",5
236,"(Soundtracks&More, NewAge)",13
237,"(Comedy&SpokenWord, Classical)",3
238,"(Comedy&SpokenWord, EasyListening&Vocals)",5
239,"(Comedy&SpokenWord, Electronic&Dance)",7
240,"(Alternative&Punk, Electronic&Dance)",6
241,"(Hip-Hop, Country)",7
242,"(Rock&Pop, Folk)",6
243,"(Childrens's, Rock&Pop)",5
244,"(NewAge, Classical)",5
245,"(Latin, Religious)",5
246,"(R&B&Soul, Religious)",13
247,"(Alternative&Punk, Classical)",4
248,"(Alternative&Punk, Folk)",13
249,"(Blues, NewAge)",11
250,"(Comedy&SpokenWord, World)",6
251,"(Classical, Country)",3
252,"(Blues, R&B&Soul)",8
253,"(Latin, Folk)",12
254,"(Soundtracks&More, Comedy&SpokenWord)",9
255,"(R&B&Soul, Soundtracks&More)",3
256,"(Jazz, Rock&Pop)",9
257,"(Comedy&SpokenWord, Hip-Hop)",5
258,"(Hip-Hop, Soundtracks&More)",5
259,"(Comedy&SpokenWord, Childrens's)",12
260,"(Religious, Reggae)",3
261,"(NewAge, Alternative&Punk)",14
262,"(Electronic&Dance, Blues)",5
263,"(Blues, World)",5
264,"(Religious, Jazz)",9
265,"(Jazz, Alternative&Punk)",13
266,"(Religious, Religious)",16
267,"(Reggae, Blues)",8
268,"(Childrens's, Electronic&Dance)",4
269,"(Electronic&Dance, Folk)",3
270,"(Classical, NewAge)",11
271,"(R&B&Soul, Alternative&Punk)",3
272,"(Electronic&Dance, Reggae)",11
273,"(Comedy&SpokenWord, Blues)",8
274,"(NewAge, Hip-Hop)",5
275,"(Alternative&Punk, Latin)",8
276,"(Reggae, Electronic&Dance)",3
277,"(Jazz, Childrens's)",10
278,"(Folk, NewAge)",1
279,"(Country, Jazz)",10
280,"(NewAge, NewAge)",10
281,"(NewAge, World)",11
282,"(Soundtracks&More, Hip-Hop)",1
283,"(Childrens's, NewAge)",7
284,"(EasyListening&Vocals, Soundtracks&More)",14
285,"(Alternative&Punk, Rock&Pop)",13
286,"(Folk, Soundtracks&More)",9
287,"(Electronic&Dance, Classical)",1
288,"(Country, Reggae)",3
289,"(Blues, Alternative&Punk)",4
290,"(Childrens's, Childrens's)",11
291,"(Folk, Classical)",1
292,"(Folk, Latin)",3
293,"(Electronic&Dance, NewAge)",1
294,"(Folk, Electronic&Dance)",2
295,"(Blues, Soundtracks&More)",2
296,"(Electronic&Dance, Comedy&SpokenWord)",3
297,"(Folk, Hip-Hop)",7
298,"(Electronic&Dance, Latin)",5
299,"(Hip-Hop, Latin)",10
300,"(Religious, Comedy&SpokenWord)",2
301,"(Reggae, Folk)",1
302,"(Rock&Pop, Alternative&Punk)",15
303,"(Latin, Comedy&SpokenWord)",2
304,"(Blues, Folk)",10
305,"(R&B&Soul, Electronic&Dance)",1
306,"(Rock&Pop, Electronic&Dance)",2
307,"(Religious, Alternative&Punk)",12
308,"(Religious, Rock&Pop)",11
309,"(Religious, Country)",20
310,"(EasyListening&Vocals, Alternative&Punk)",3
311,"(Jazz, Religious)",14
312,"(NewAge, Electronic&Dance)",4
313,"(Classical, Childrens's)",4
314,"(Jazz, Reggae)",3
315,"(Hip-Hop, Religious)",8
316,"(Hip-Hop, Blues)",11
317,"(Childrens's, Alternative&Punk)",7
318,"(Soundtracks&More, Folk)",9
319,"(EasyListening&Vocals, NewAge)",6
320,"(Folk, Country)",13
321,"(Latin, Jazz)",14
322,"(NewAge, Rock&Pop)",6
323,"(Reggae, Childrens's)",15
324,"(Reggae, Reggae)",36
325,"(EasyListening&Vocals, World)",9
326,"(NewAge, Reggae)",10
327,"(Soundtracks&More, Soundtracks&More)",17
328,"(Religious, World)",1
329,"(Electronic&Dance, Electronic&Dance)",26
330,"(Rock&Pop, Childrens's)",11
331,"(Electronic&Dance, Soundtracks&More)",3
332,"(Country, Soundtracks&More)",4
333,"(Latin, Reggae)",7
334,"(Comedy&SpokenWord, Comedy&SpokenWord)",29
335,"(Alternative&Punk, Country)",9
336,"(NewAge, Latin)",14
337,"(Latin, Blues)",3
338,"(Folk, World)",17
339,"(Hip-Hop, Hip-Hop)",21
340,"(Latin, Hip-Hop)",4
341,"(Comedy&SpokenWord, Alternative&Punk)",7
342,"(World, Reggae)",1
