,original vs detected,count
241,"(Rock&Pop, EasyListening&Vocals)",1
242,"(Country, Country)",20
243,"(EasyListening&Vocals, World)",3
244,"(Country, Hip-Hop)",1
245,"(World, Religious)",2
246,"(Rock&Pop, Latin)",2
247,"(Rock&Pop, Blues)",5
248,"(NewAge, Reggae)",6
249,"(Soundtracks&More, Soundtracks&More)",5
250,"(World, Soundtracks&More)",1
251,"(Jazz, Country)",8
252,"(Electronic&Dance, Electronic&Dance)",4
253,"(Rock&Pop, Childrens's)",4
254,"(Electronic&Dance, Soundtracks&More)",1
255,"(Soundtracks&More, Rock&Pop)",1
256,"(Religious, Childrens's)",3
257,"(Comedy&SpokenWord, Comedy&SpokenWord)",11
258,"(Latin, Reggae)",3
259,"(Classical, Rock&Pop)",2
260,"(Classical, Latin)",1
261,"(Folk, Folk)",7
262,"(Country, Soundtracks&More)",1
263,"(Country, EasyListening&Vocals)",2
264,"(Alternative&Punk, Country)",5
265,"(Religious, EasyListening&Vocals)",2
266,"(NewAge, Latin)",7
267,"(Reggae, Comedy&SpokenWord)",2
268,"(Folk, Reggae)",4
269,"(World, Alternative&Punk)",1
270,"(Latin, Electronic&Dance)",1
271,"(World, World)",6
272,"(Latin, Blues)",2
273,"(Folk, World)",7
274,"(Folk, Blues)",3
275,"(Hip-Hop, Hip-Hop)",4
276,"(Comedy&SpokenWord, Rock&Pop)",1
277,"(Reggae, Latin)",3
278,"(Childrens's, R&B&Soul)",6
279,"(EasyListening&Vocals, Latin)",5
280,"(Classical, Folk)",3
281,"(Country, Childrens's)",2
282,"(Comedy&SpokenWord, Alternative&Punk)",2
283,"(Jazz, Latin)",4
