,original vs detected,count
57,"(Alternative&Punk, R&B&Soul)",3
58,"(Soundtracks&More, Comedy&SpokenWord)",3
59,"(R&B&Soul, Soundtracks&More)",1
60,"(Jazz, Rock&Pop)",3
61,"(Classical, Comedy&SpokenWord)",7
62,"(Jazz, Folk)",5
63,"(Latin, Childrens's)",3
64,"(Hip-Hop, Soundtracks&More)",3
65,"(EasyListening&Vocals, Religious)",1
66,"(Religious, Folk)",5
67,"(Comedy&SpokenWord, Childrens's)",4
68,"(Comedy&SpokenWord, Folk)",3
69,"(NewAge, Soundtracks&More)",2
70,"(Folk, Rock&Pop)",1
71,"(Soundtracks&More, Country)",6
72,"(NewAge, Alternative&Punk)",2
73,"(Comedy&SpokenWord, Reggae)",1
74,"(Blues, Rock&Pop)",3
75,"(Electronic&Dance, Blues)",4
76,"(NewAge, Comedy&SpokenWord)",4
77,"(Blues, EasyListening&Vocals)",4
78,"(Blues, World)",2
79,"(Folk, Alternative&Punk)",3
80,"(Classical, EasyListening&Vocals)",5
81,"(NewAge, Childrens's)",2
82,"(Alternative&Punk, Comedy&SpokenWord)",5
83,"(Childrens's, Comedy&SpokenWord)",1
84,"(R&B&Soul, Hip-Hop)",7
85,"(Reggae, Religious)",2
86,"(Reggae, R&B&Soul)",9
87,"(Soundtracks&More, Blues)",2
88,"(World, Blues)",1
89,"(Jazz, Alternative&Punk)",2
90,"(Folk, Jazz)",3
91,"(EasyListening&Vocals, Blues)",2
92,"(Religious, Religious)",5
93,"(World, EasyListening&Vocals)",1
94,"(Reggae, Blues)",4
95,"(Jazz, R&B&Soul)",5
96,"(Rock&Pop, Soundtracks&More)",2
97,"(Alternative&Punk, World)",1
98,"(Religious, Soundtracks&More)",1
99,"(Country, Folk)",4
100,"(Electronic&Dance, Folk)",1
101,"(Alternative&Punk, Blues)",2
102,"(Electronic&Dance, Hip-Hop)",2
103,"(Classical, NewAge)",2
104,"(Alternative&Punk, Religious)",8
105,"(Childrens's, Hip-Hop)",1
106,"(R&B&Soul, Reggae)",4
107,"(R&B&Soul, Alternative&Punk)",1
108,"(Electronic&Dance, Reggae)",5
109,"(Hip-Hop, Jazz)",5
110,"(Comedy&SpokenWord, Blues)",4
111,"(R&B&Soul, Comedy&SpokenWord)",2
112,"(Alternative&Punk, NewAge)",3
113,"(Rock&Pop, Country)",5
114,"(Reggae, Jazz)",4
115,"(NewAge, Country)",4
116,"(R&B&Soul, EasyListening&Vocals)",1
117,"(R&B&Soul, Latin)",3
118,"(Soundtracks&More, Alternative&Punk)",2
119,"(R&B&Soul, Rock&Pop)",2
120,"(Reggae, Electronic&Dance)",1
121,"(Blues, Childrens's)",1
122,"(Jazz, Childrens's)",2
123,"(NewAge, Jazz)",9
124,"(Electronic&Dance, Rock&Pop)",3
125,"(Jazz, EasyListening&Vocals)",1
126,"(Folk, NewAge)",1
127,"(Folk, Childrens's)",2
128,"(R&B&Soul, Country)",4
129,"(EasyListening&Vocals, Folk)",3
130,"(Childrens's, Country)",9
131,"(Latin, Rock&Pop)",3
132,"(Classical, Religious)",2
133,"(Classical, World)",2
134,"(Country, Jazz)",6
135,"(NewAge, NewAge)",2
136,"(NewAge, R&B&Soul)",3
137,"(Childrens's, NewAge)",1
138,"(NewAge, World)",3
139,"(World, Rock&Pop)",5
140,"(EasyListening&Vocals, Soundtracks&More)",3
141,"(Classical, R&B&Soul)",1
142,"(Religious, Latin)",1
143,"(Alternative&Punk, Rock&Pop)",6
144,"(R&B&Soul, Folk)",2
145,"(Comedy&SpokenWord, Country)",10
146,"(NewAge, Folk)",1
147,"(EasyListening&Vocals, Comedy&SpokenWord)",5
148,"(Folk, Soundtracks&More)",4
149,"(EasyListening&Vocals, Classical)",8
150,"(Rock&Pop, Rock&Pop)",11
151,"(Country, Reggae)",1
152,"(Blues, Alternative&Punk)",2
153,"(Childrens's, Childrens's)",2
154,"(EasyListening&Vocals, Rock&Pop)",5
155,"(Comedy&SpokenWord, Latin)",1
156,"(Childrens's, EasyListening&Vocals)",5
157,"(EasyListening&Vocals, Country)",10
158,"(Electronic&Dance, Country)",3
159,"(Folk, EasyListening&Vocals)",1
160,"(Electronic&Dance, NewAge)",1
161,"(Country, Rock&Pop)",1
162,"(Blues, Soundtracks&More)",1
163,"(World, Jazz)",2
164,"(Soundtracks&More, World)",3
165,"(Electronic&Dance, Comedy&SpokenWord)",1
166,"(Jazz, NewAge)",2
167,"(Electronic&Dance, Latin)",1
168,"(Reggae, Country)",2
169,"(Childrens's, Reggae)",1
170,"(NewAge, Blues)",3
171,"(Hip-Hop, Latin)",3
172,"(Soundtracks&More, Jazz)",2
173,"(Religious, NewAge)",3
174,"(Religious, Comedy&SpokenWord)",4
175,"(Hip-Hop, World)",1
176,"(Reggae, Folk)",2
177,"(Hip-Hop, Alternative&Punk)",3
178,"(R&B&Soul, World)",1
179,"(Comedy&SpokenWord, R&B&Soul)",6
180,"(Rock&Pop, Alternative&Punk)",3
181,"(NewAge, Religious)",4
182,"(Latin, Comedy&SpokenWord)",1
183,"(Hip-Hop, Reggae)",3
184,"(Classical, Soundtracks&More)",1
185,"(Latin, Latin)",4
186,"(Blues, Religious)",6
187,"(Blues, Folk)",4
188,"(World, Latin)",2
189,"(EasyListening&Vocals, EasyListening&Vocals)",3
190,"(Childrens's, Folk)",8
191,"(Religious, Alternative&Punk)",4
192,"(Soundtracks&More, Childrens's)",1
193,"(Rock&Pop, Electronic&Dance)",1
194,"(Folk, Religious)",8
195,"(Blues, Country)",5
196,"(Religious, Rock&Pop)",5
197,"(Rock&Pop, Comedy&SpokenWord)",1
198,"(Classical, Classical)",20
199,"(Religious, Country)",8
200,"(Jazz, Blues)",3
201,"(Soundtracks&More, EasyListening&Vocals)",6
202,"(Soundtracks&More, Religious)",3
203,"(Hip-Hop, R&B&Soul)",6
204,"(Jazz, Religious)",8
205,"(NewAge, Electronic&Dance)",1
206,"(Soundtracks&More, Classical)",4
207,"(Reggae, Alternative&Punk)",2
208,"(Comedy&SpokenWord, NewAge)",2
209,"(Jazz, Reggae)",1
210,"(R&B&Soul, Childrens's)",1
211,"(Country, Blues)",3
212,"(Latin, Soundtracks&More)",2
213,"(Hip-Hop, Blues)",7
214,"(Religious, Classical)",4
215,"(Childrens's, Alternative&Punk)",4
216,"(Alternative&Punk, Soundtracks&More)",1
217,"(R&B&Soul, Jazz)",5
218,"(Soundtracks&More, Folk)",2
219,"(Childrens's, Soundtracks&More)",1
220,"(Childrens's, Blues)",6
221,"(Electronic&Dance, R&B&Soul)",2
222,"(Classical, Jazz)",3
223,"(Electronic&Dance, Jazz)",3
224,"(Country, Comedy&SpokenWord)",2
225,"(Folk, Country)",6
226,"(Folk, Comedy&SpokenWord)",4
227,"(Latin, Jazz)",5
228,"(NewAge, Rock&Pop)",1
229,"(Reggae, Hip-Hop)",6
230,"(Reggae, Childrens's)",5
231,"(Reggae, Reggae)",6
232,"(Rock&Pop, EasyListening&Vocals)",2
233,"(Country, Country)",17
234,"(EasyListening&Vocals, World)",4
235,"(Alternative&Punk, Jazz)",4
236,"(Country, Hip-Hop)",1
237,"(World, Religious)",7
238,"(Rock&Pop, Latin)",2
239,"(Rock&Pop, Blues)",4
240,"(Hip-Hop, Folk)",1
241,"(NewAge, Reggae)",2
242,"(Soundtracks&More, Soundtracks&More)",7
243,"(World, Soundtracks&More)",2
244,"(Jazz, Country)",6
245,"(Religious, World)",1
246,"(Electronic&Dance, Electronic&Dance)",16
247,"(Rock&Pop, Childrens's)",4
248,"(Soundtracks&More, Rock&Pop)",2
249,"(Religious, Childrens's)",1
250,"(Comedy&SpokenWord, Comedy&SpokenWord)",14
251,"(Latin, Reggae)",2
252,"(Classical, Rock&Pop)",3
253,"(Classical, Latin)",1
254,"(Folk, Folk)",9
255,"(Country, Soundtracks&More)",3
256,"(Country, EasyListening&Vocals)",1
257,"(Alternative&Punk, Country)",7
258,"(Religious, EasyListening&Vocals)",3
259,"(NewAge, Latin)",2
260,"(Reggae, Comedy&SpokenWord)",2
261,"(World, Alternative&Punk)",3
262,"(World, World)",4
263,"(Latin, Blues)",2
264,"(Folk, World)",7
265,"(Folk, Blues)",1
266,"(Hip-Hop, Hip-Hop)",5
267,"(Comedy&SpokenWord, Rock&Pop)",1
268,"(Electronic&Dance, EasyListening&Vocals)",3
269,"(Reggae, Latin)",2
270,"(Childrens's, R&B&Soul)",4
271,"(EasyListening&Vocals, Latin)",2
272,"(Classical, Folk)",3
273,"(Jazz, Latin)",2
