,original vs detected,count
80,"(Folk, Rock&Pop)",2
81,"(Comedy&SpokenWord, Folk)",1
82,"(Religious, Reggae)",3
83,"(Soundtracks&More, Country)",2
84,"(Classical, Blues)",2
85,"(NewAge, Alternative&Punk)",5
86,"(Comedy&SpokenWord, Reggae)",2
87,"(Soundtracks&More, R&B&Soul)",2
88,"(Blues, Rock&Pop)",1
89,"(Electronic&Dance, Blues)",3
90,"(NewAge, Comedy&SpokenWord)",1
91,"(Blues, EasyListening&Vocals)",3
92,"(Blues, World)",1
93,"(Folk, Alternative&Punk)",2
94,"(Rock&Pop, NewAge)",5
95,"(Alternative&Punk, Comedy&SpokenWord)",3
96,"(Classical, EasyListening&Vocals)",5
97,"(NewAge, Childrens's)",2
98,"(Childrens's, Comedy&SpokenWord)",2
99,"(R&B&Soul, Hip-Hop)",11
100,"(Reggae, Religious)",6
101,"(Reggae, R&B&Soul)",9
102,"(Soundtracks&More, Blues)",2
103,"(World, Blues)",1
104,"(Jazz, Alternative&Punk)",5
105,"(Folk, Jazz)",2
106,"(EasyListening&Vocals, Blues)",2
107,"(Religious, Religious)",5
108,"(World, EasyListening&Vocals)",1
109,"(Jazz, R&B&Soul)",5
110,"(Alternative&Punk, World)",2
111,"(Rock&Pop, Soundtracks&More)",4
112,"(Childrens's, Electronic&Dance)",3
113,"(Religious, Soundtracks&More)",3
114,"(Country, Folk)",1
115,"(Alternative&Punk, Blues)",1
116,"(Electronic&Dance, Hip-Hop)",6
117,"(Classical, NewAge)",5
118,"(Alternative&Punk, Religious)",2
119,"(Childrens's, Hip-Hop)",5
120,"(R&B&Soul, Reggae)",7
121,"(Electronic&Dance, Reggae)",5
122,"(Hip-Hop, Jazz)",4
123,"(Religious, Hip-Hop)",1
124,"(World, R&B&Soul)",3
125,"(Comedy&SpokenWord, Blues)",3
126,"(R&B&Soul, Comedy&SpokenWord)",3
127,"(EasyListening&Vocals, Hip-Hop)",1
128,"(Rock&Pop, Country)",4
129,"(NewAge, Hip-Hop)",3
130,"(Reggae, Jazz)",4
131,"(NewAge, Country)",2
132,"(R&B&Soul, Latin)",2
133,"(R&B&Soul, Rock&Pop)",3
134,"(Alternative&Punk, Latin)",1
135,"(Latin, NewAge)",1
136,"(Blues, Childrens's)",1
137,"(Jazz, Childrens's)",2
138,"(Childrens's, Jazz)",1
139,"(NewAge, Jazz)",3
140,"(Electronic&Dance, Rock&Pop)",2
141,"(Jazz, EasyListening&Vocals)",3
142,"(Folk, NewAge)",1
143,"(Folk, Childrens's)",2
144,"(R&B&Soul, Country)",3
145,"(EasyListening&Vocals, Folk)",2
146,"(Latin, Rock&Pop)",3
147,"(Classical, Religious)",3
148,"(Classical, World)",3
149,"(Childrens's, Country)",1
150,"(NewAge, NewAge)",5
151,"(Childrens's, NewAge)",5
152,"(Soundtracks&More, Hip-Hop)",4
153,"(NewAge, World)",2
154,"(NewAge, R&B&Soul)",5
155,"(World, Rock&Pop)",1
156,"(Classical, R&B&Soul)",5
157,"(EasyListening&Vocals, Soundtracks&More)",3
158,"(Religious, Latin)",4
159,"(Alternative&Punk, Rock&Pop)",4
160,"(R&B&Soul, Folk)",1
161,"(NewAge, Folk)",1
162,"(EasyListening&Vocals, Comedy&SpokenWord)",1
163,"(Folk, Soundtracks&More)",1
164,"(Country, Electronic&Dance)",3
165,"(Rock&Pop, Rock&Pop)",6
166,"(Electronic&Dance, Classical)",1
167,"(Country, Reggae)",3
168,"(Blues, Alternative&Punk)",1
169,"(Childrens's, Childrens's)",2
170,"(EasyListening&Vocals, Rock&Pop)",1
171,"(Comedy&SpokenWord, Latin)",1
172,"(Folk, Latin)",2
173,"(Childrens's, EasyListening&Vocals)",6
174,"(EasyListening&Vocals, Country)",3
175,"(Country, Rock&Pop)",3
176,"(Jazz, Electronic&Dance)",2
177,"(World, Hip-Hop)",1
178,"(Electronic&Dance, NewAge)",5
179,"(Folk, Electronic&Dance)",2
180,"(Folk, EasyListening&Vocals)",2
181,"(World, Jazz)",6
182,"(Soundtracks&More, World)",1
183,"(Folk, Hip-Hop)",6
184,"(Jazz, NewAge)",5
185,"(Electronic&Dance, Latin)",2
186,"(Reggae, Country)",2
187,"(Childrens's, Reggae)",2
188,"(Religious, NewAge)",4
189,"(NewAge, Blues)",3
190,"(EasyListening&Vocals, Childrens's)",2
191,"(Hip-Hop, Latin)",3
192,"(Hip-Hop, World)",1
193,"(Soundtracks&More, Jazz)",3
194,"(Reggae, Folk)",1
195,"(Jazz, Soundtracks&More)",1
196,"(Country, R&B&Soul)",2
197,"(Comedy&SpokenWord, R&B&Soul)",7
198,"(R&B&Soul, World)",1
199,"(Rock&Pop, Alternative&Punk)",5
200,"(NewAge, Religious)",2
201,"(Latin, Comedy&SpokenWord)",1
202,"(Hip-Hop, Reggae)",4
203,"(Classical, Soundtracks&More)",2
204,"(Latin, Latin)",5
205,"(Blues, Religious)",4
206,"(Country, NewAge)",3
207,"(Blues, Folk)",1
208,"(World, Latin)",1
209,"(Comedy&SpokenWord, Soundtracks&More)",1
210,"(EasyListening&Vocals, EasyListening&Vocals)",1
211,"(Childrens's, Folk)",3
212,"(Religious, Alternative&Punk)",4
213,"(Blues, Country)",3
214,"(Rock&Pop, Electronic&Dance)",3
215,"(Folk, Religious)",3
216,"(Soundtracks&More, Childrens's)",2
217,"(Classical, Classical)",11
218,"(Rock&Pop, Comedy&SpokenWord)",4
219,"(Religious, Rock&Pop)",2
220,"(Classical, Alternative&Punk)",2
221,"(Jazz, Blues)",2
222,"(Soundtracks&More, EasyListening&Vocals)",3
223,"(Religious, Country)",5
224,"(Soundtracks&More, Religious)",1
225,"(Hip-Hop, R&B&Soul)",6
226,"(EasyListening&Vocals, Alternative&Punk)",5
227,"(Jazz, Religious)",1
228,"(World, Comedy&SpokenWord)",1
229,"(NewAge, Electronic&Dance)",2
230,"(Comedy&SpokenWord, Jazz)",2
231,"(Comedy&SpokenWord, NewAge)",3
232,"(Jazz, Reggae)",2
233,"(Country, Blues)",2
234,"(Hip-Hop, Religious)",2
235,"(Classical, Hip-Hop)",2
236,"(Classical, Reggae)",3
237,"(Childrens's, Alternative&Punk)",2
238,"(Religious, Classical)",4
239,"(Alternative&Punk, Soundtracks&More)",2
240,"(Soundtracks&More, Folk)",2
241,"(R&B&Soul, Jazz)",2
242,"(EasyListening&Vocals, NewAge)",2
243,"(Childrens's, Soundtracks&More)",3
244,"(Childrens's, Blues)",2
245,"(Electronic&Dance, R&B&Soul)",5
246,"(Blues, Reggae)",9
247,"(Classical, Jazz)",2
248,"(Electronic&Dance, Jazz)",3
249,"(Comedy&SpokenWord, Religious)",3
250,"(Country, Comedy&SpokenWord)",4
251,"(Folk, Country)",1
252,"(Folk, Comedy&SpokenWord)",7
253,"(Latin, Jazz)",5
254,"(Rock&Pop, Reggae)",2
255,"(Reggae, Hip-Hop)",6
256,"(Reggae, Childrens's)",2
257,"(Reggae, Reggae)",12
258,"(Blues, Electronic&Dance)",3
259,"(Rock&Pop, EasyListening&Vocals)",1
260,"(Country, Country)",11
261,"(EasyListening&Vocals, World)",2
262,"(Country, Hip-Hop)",3
263,"(World, Religious)",5
264,"(Rock&Pop, Latin)",1
265,"(Rock&Pop, Blues)",6
266,"(NewAge, Reggae)",6
267,"(Soundtracks&More, Soundtracks&More)",9
268,"(World, Soundtracks&More)",2
269,"(Religious, World)",2
270,"(Electronic&Dance, Electronic&Dance)",7
271,"(Electronic&Dance, Soundtracks&More)",2
272,"(Rock&Pop, Childrens's)",1
273,"(Soundtracks&More, Rock&Pop)",3
274,"(Religious, Childrens's)",2
275,"(Comedy&SpokenWord, Comedy&SpokenWord)",6
276,"(Latin, Reggae)",4
277,"(Folk, Folk)",5
278,"(Country, Soundtracks&More)",1
279,"(Country, EasyListening&Vocals)",2
280,"(Reggae, EasyListening&Vocals)",2
281,"(Alternative&Punk, Country)",3
282,"(Soundtracks&More, Reggae)",6
283,"(NewAge, Latin)",1
284,"(Reggae, Comedy&SpokenWord)",3
285,"(Folk, Reggae)",5
286,"(World, Alternative&Punk)",1
287,"(Latin, Electronic&Dance)",1
288,"(World, World)",6
289,"(Latin, Blues)",1
290,"(Folk, World)",1
291,"(Folk, Blues)",2
292,"(Hip-Hop, Hip-Hop)",14
293,"(Comedy&SpokenWord, Rock&Pop)",3
294,"(Electronic&Dance, EasyListening&Vocals)",2
295,"(Childrens's, R&B&Soul)",5
296,"(EasyListening&Vocals, Latin)",3
297,"(Classical, Folk)",1
298,"(World, Reggae)",1
299,"(Latin, Hip-Hop)",2
300,"(Country, Childrens's)",1
301,"(Comedy&SpokenWord, Alternative&Punk)",9
302,"(Jazz, Latin)",3
