,original vs detected,count
163,"(EasyListening&Vocals, Country)",8
164,"(Folk, EasyListening&Vocals)",4
165,"(Electronic&Dance, NewAge)",3
166,"(Country, Rock&Pop)",3
167,"(Blues, Soundtracks&More)",2
168,"(Electronic&Dance, Comedy&SpokenWord)",1
169,"(Jazz, NewAge)",4
170,"(Electronic&Dance, Latin)",3
171,"(Reggae, Country)",2
172,"(Childrens's, Reggae)",1
173,"(Hip-Hop, Latin)",4
174,"(NewAge, Blues)",3
175,"(EasyListening&Vocals, Childrens's)",1
176,"(Religious, NewAge)",3
177,"(Religious, Comedy&SpokenWord)",2
178,"(Reggae, Folk)",2
179,"(Jazz, Soundtracks&More)",1
180,"(Hip-Hop, Alternative&Punk)",2
181,"(Country, R&B&Soul)",14
182,"(Comedy&SpokenWord, R&B&Soul)",2
183,"(Rock&Pop, Alternative&Punk)",8
184,"(NewAge, Religious)",2
185,"(Hip-Hop, Reggae)",4
186,"(Classical, Soundtracks&More)",2
187,"(Latin, Latin)",8
188,"(Blues, Religious)",1
189,"(Country, NewAge)",1
190,"(Blues, Folk)",1
191,"(World, Latin)",7
192,"(R&B&Soul, Electronic&Dance)",2
193,"(Comedy&SpokenWord, Soundtracks&More)",3
194,"(Blues, Country)",11
195,"(Folk, Religious)",3
196,"(Religious, Alternative&Punk)",2
197,"(EasyListening&Vocals, EasyListening&Vocals)",5
198,"(Soundtracks&More, Childrens's)",1
199,"(Religious, Rock&Pop)",2
200,"(Rock&Pop, Comedy&SpokenWord)",3
201,"(Classical, Classical)",9
202,"(Classical, Alternative&Punk)",1
203,"(Jazz, Blues)",2
204,"(Soundtracks&More, EasyListening&Vocals)",2
205,"(Religious, Country)",9
206,"(Soundtracks&More, Religious)",1
207,"(Hip-Hop, R&B&Soul)",6
208,"(EasyListening&Vocals, Alternative&Punk)",3
209,"(Jazz, Religious)",5
210,"(World, Comedy&SpokenWord)",2
211,"(NewAge, Electronic&Dance)",7
212,"(Soundtracks&More, Classical)",2
213,"(Comedy&SpokenWord, Jazz)",3
214,"(Comedy&SpokenWord, NewAge)",3
215,"(Jazz, Reggae)",1
216,"(R&B&Soul, Childrens's)",2
217,"(Country, Blues)",6
218,"(Hip-Hop, Religious)",2
219,"(Latin, Soundtracks&More)",2
220,"(Hip-Hop, Blues)",1
221,"(Childrens's, Alternative&Punk)",1
222,"(Religious, Classical)",2
223,"(R&B&Soul, Jazz)",6
224,"(EasyListening&Vocals, NewAge)",4
225,"(Childrens's, Blues)",3
226,"(Electronic&Dance, R&B&Soul)",3
227,"(Blues, Reggae)",1
228,"(Classical, Jazz)",2
229,"(Electronic&Dance, Jazz)",1
230,"(Comedy&SpokenWord, Religious)",1
231,"(Country, Comedy&SpokenWord)",1
232,"(Folk, Country)",5
233,"(Folk, Comedy&SpokenWord)",4
234,"(Latin, Jazz)",2
235,"(NewAge, Rock&Pop)",4
236,"(Reggae, Hip-Hop)",5
237,"(Reggae, Childrens's)",2
238,"(Reggae, Reggae)",2
239,"(Rock&Pop, EasyListening&Vocals)",7
240,"(Country, Country)",28
241,"(EasyListening&Vocals, World)",4
242,"(Country, Hip-Hop)",2
243,"(Alternative&Punk, Jazz)",1
244,"(World, Religious)",2
245,"(Rock&Pop, Latin)",2
246,"(Rock&Pop, Blues)",4
247,"(Hip-Hop, Folk)",5
248,"(NewAge, Reggae)",1
249,"(Jazz, Classical)",1
250,"(Soundtracks&More, Soundtracks&More)",4
251,"(World, Soundtracks&More)",1
252,"(Jazz, Country)",9
253,"(Religious, World)",2
254,"(Electronic&Dance, Electronic&Dance)",2
255,"(Rock&Pop, Childrens's)",3
256,"(Electronic&Dance, Soundtracks&More)",2
257,"(Country, Soundtracks&More)",2
258,"(Comedy&SpokenWord, Comedy&SpokenWord)",10
259,"(Classical, Rock&Pop)",2
260,"(Folk, Folk)",6
261,"(Country, EasyListening&Vocals)",3
262,"(Alternative&Punk, Country)",6
263,"(NewAge, Latin)",5
264,"(Reggae, EasyListening&Vocals)",1
265,"(Reggae, Comedy&SpokenWord)",1
266,"(World, Alternative&Punk)",1
267,"(Latin, Electronic&Dance)",1
268,"(World, World)",5
269,"(Latin, Blues)",1
270,"(Folk, World)",6
271,"(Folk, Blues)",8
272,"(Hip-Hop, Hip-Hop)",3
273,"(Reggae, Latin)",5
274,"(Childrens's, R&B&Soul)",4
275,"(EasyListening&Vocals, Latin)",2
276,"(Classical, Folk)",1
277,"(Country, Childrens's)",6
278,"(Jazz, Latin)",1
