,"original vs detected","count"
221,"(Folk, Comedy&SpokenWord)",3
222,"(Latin, Jazz)",3
227,"(Rock&Pop, EasyListening&Vocals)",3
230,"(Alternative&Punk, Jazz)",3
241,"(Soundtracks&More, Rock&Pop)",3
242,"(Religious, Childrens's)",3
250,"(Religious, EasyListening&Vocals)",3
252,"(Reggae, Comedy&SpokenWord)",3
256,"(Latin, Blues)",3
265,"(Classical, Folk)",3
266,"(Jazz, Latin)",3
8,"(Alternative&Punk, Electronic&Dance)",2
20,"(Childrens's, Religious)",2
22,"(Childrens's, Rock&Pop)",2
26,"(EasyListening&Vocals, R&B&Soul)",2
32,"(Latin, Religious)",2
36,"(R&B&Soul, Religious)",2
42,"(R&B&Soul, Blues)",2
54,"(Alternative&Punk, Childrens's)",2
58,"(Alternative&Punk, EasyListening&Vocals)",2
62,"(Classical, Comedy&SpokenWord)",2
66,"(EasyListening&Vocals, Religious)",2
74,"(NewAge, Alternative&Punk)",2
90,"(World, Blues)",2
91,"(Jazz, Alternative&Punk)",2
94,"(World, EasyListening&Vocals)",2
115,"(R&B&Soul, Rock&Pop)",2
116,"(Reggae, Electronic&Dance)",2
121,"(Jazz, EasyListening&Vocals)",2
126,"(Latin, Rock&Pop)",2
128,"(Classical, World)",2
130,"(NewAge, NewAge)",2
146,"(Blues, Alternative&Punk)",2
157,"(Blues, Soundtracks&More)",2
159,"(Soundtracks&More, World)",2
162,"(Hip-Hop, EasyListening&Vocals)",2
165,"(Soundtracks&More, Jazz)",2
170,"(Reggae, Folk)",2
173,"(Comedy&SpokenWord, R&B&Soul)",2
176,"(Latin, Comedy&SpokenWord)",2
183,"(World, Latin)",2
188,"(Rock&Pop, Electronic&Dance)",2
192,"(Rock&Pop, Comedy&SpokenWord)",2
199,"(EasyListening&Vocals, Alternative&Punk)",2
200,"(Jazz, Religious)",2
201,"(World, Comedy&SpokenWord)",2
204,"(Jazz, Reggae)",2
208,"(Latin, Soundtracks&More)",2
210,"(Childrens's, Alternative&Punk)",2
219,"(Country, Comedy&SpokenWord)",2
223,"(NewAge, Rock&Pop)",2
232,"(Rock&Pop, Latin)",2
239,"(Electronic&Dance, Soundtracks&More)",2
240,"(Rock&Pop, Childrens's)",2
244,"(Latin, Reggae)",2
245,"(Classical, Latin)",2
254,"(World, Alternative&Punk)",2
258,"(Folk, Blues)",2
259,"(Hip-Hop, Hip-Hop)",2
260,"(Comedy&SpokenWord, Rock&Pop)",2
263,"(Childrens's, R&B&Soul)",2
264,"(EasyListening&Vocals, Latin)",2
267,"(Comedy&SpokenWord, Alternative&Punk)",2
268,"(Country, Childrens's)",2
0,"(Rock&Pop, World)",1
5,"(Comedy&SpokenWord, Electronic&Dance)",1
6,"(Comedy&SpokenWord, EasyListening&Vocals)",1
7,"(Hip-Hop, Childrens's)",1
10,"(Hip-Hop, Country)",1
18,"(World, Childrens's)",1
21,"(Reggae, Soundtracks&More)",1
24,"(Soundtracks&More, Electronic&Dance)",1
33,"(Reggae, NewAge)",1
35,"(Blues, Latin)",1
38,"(Soundtracks&More, Latin)",1
39,"(World, Classical)",1
44,"(Reggae, Rock&Pop)",1
53,"(Latin, R&B&Soul)",1
57,"(EasyListening&Vocals, Electronic&Dance)",1
60,"(Alternative&Punk, R&B&Soul)",1
64,"(Comedy&SpokenWord, Hip-Hop)",1
68,"(Comedy&SpokenWord, Childrens's)",1
69,"(Hip-Hop, Soundtracks&More)",1
77,"(Blues, Rock&Pop)",1
79,"(Blues, World)",1
81,"(Rock&Pop, NewAge)",1
87,"(Reggae, Religious)",1
93,"(EasyListening&Vocals, Blues)",1
96,"(Reggae, Blues)",1
97,"(Jazz, R&B&Soul)",1
98,"(Rock&Pop, Soundtracks&More)",1
101,"(Electronic&Dance, Hip-Hop)",1
105,"(R&B&Soul, Reggae)",1
107,"(World, R&B&Soul)",1
109,"(R&B&Soul, Comedy&SpokenWord)",1
122,"(Folk, NewAge)",1
127,"(Classical, Religious)",1
131,"(NewAge, R&B&Soul)",1
132,"(Childrens's, NewAge)",1
136,"(Latin, World)",1
141,"(EasyListening&Vocals, Comedy&SpokenWord)",1
142,"(Folk, Soundtracks&More)",1
145,"(Country, Reggae)",1
149,"(Comedy&SpokenWord, Latin)",1
151,"(Childrens's, EasyListening&Vocals)",1
152,"(Electronic&Dance, Country)",1
154,"(Folk, EasyListening&Vocals)",1
155,"(Electronic&Dance, NewAge)",1
161,"(Jazz, NewAge)",1
166,"(EasyListening&Vocals, Childrens's)",1
167,"(NewAge, Blues)",1
168,"(Religious, Comedy&SpokenWord)",1
171,"(Hip-Hop, Alternative&Punk)",1
172,"(Country, R&B&Soul)",1
174,"(Rock&Pop, Alternative&Punk)",1
181,"(Country, NewAge)",1
190,"(Soundtracks&More, Childrens's)",1
207,"(Hip-Hop, Religious)",1
214,"(Childrens's, Soundtracks&More)",1
225,"(Reggae, Childrens's)",1
229,"(EasyListening&Vocals, World)",1
234,"(NewAge, Reggae)",1
237,"(Religious, World)",1
247,"(Country, Soundtracks&More)",1
248,"(Country, EasyListening&Vocals)",1
253,"(Folk, Reggae)",1
255,"(World, World)",1
257,"(Folk, World)",1
261,"(Electronic&Dance, EasyListening&Vocals)",1
