,original vs detected,count
68,"(NewAge, Soundtracks&More)",6
69,"(Folk, Rock&Pop)",2
70,"(Soundtracks&More, Country)",3
71,"(NewAge, Alternative&Punk)",7
72,"(Comedy&SpokenWord, Reggae)",4
73,"(Blues, Rock&Pop)",5
74,"(Electronic&Dance, Blues)",1
75,"(NewAge, Comedy&SpokenWord)",2
76,"(Blues, EasyListening&Vocals)",4
77,"(Blues, World)",2
78,"(Folk, Alternative&Punk)",5
79,"(Rock&Pop, NewAge)",2
80,"(Classical, EasyListening&Vocals)",3
81,"(Alternative&Punk, Comedy&SpokenWord)",4
82,"(Religious, Jazz)",2
83,"(Childrens's, Comedy&SpokenWord)",3
84,"(R&B&Soul, Hip-Hop)",3
85,"(Reggae, Religious)",4
86,"(Reggae, R&B&Soul)",10
87,"(Jazz, Alternative&Punk)",2
88,"(Folk, Jazz)",7
89,"(EasyListening&Vocals, Blues)",3
90,"(World, EasyListening&Vocals)",4
91,"(Religious, Religious)",3
92,"(Reggae, Blues)",2
93,"(Jazz, R&B&Soul)",5
94,"(Alternative&Punk, World)",1
95,"(Rock&Pop, Soundtracks&More)",1
96,"(Electronic&Dance, Folk)",1
97,"(Country, Folk)",4
98,"(Religious, Soundtracks&More)",5
99,"(Alternative&Punk, Blues)",1
100,"(Electronic&Dance, Hip-Hop)",3
101,"(Classical, NewAge)",3
102,"(Alternative&Punk, Religious)",2
103,"(Electronic&Dance, Reggae)",2
104,"(R&B&Soul, Alternative&Punk)",2
105,"(R&B&Soul, Reggae)",2
106,"(Hip-Hop, Jazz)",1
107,"(World, R&B&Soul)",1
108,"(Hip-Hop, NewAge)",2
109,"(Comedy&SpokenWord, Blues)",3
110,"(R&B&Soul, Comedy&SpokenWord)",1
111,"(Alternative&Punk, NewAge)",2
112,"(EasyListening&Vocals, Hip-Hop)",1
113,"(Rock&Pop, Country)",3
114,"(Reggae, Jazz)",2
115,"(R&B&Soul, EasyListening&Vocals)",4
116,"(Soundtracks&More, Alternative&Punk)",13
117,"(R&B&Soul, Rock&Pop)",6
118,"(Alternative&Punk, Latin)",3
119,"(Blues, Childrens's)",3
120,"(Childrens's, Jazz)",5
121,"(Jazz, Childrens's)",7
122,"(NewAge, Jazz)",2
123,"(Electronic&Dance, Rock&Pop)",4
124,"(Jazz, EasyListening&Vocals)",1
125,"(Folk, NewAge)",2
126,"(Folk, Childrens's)",2
127,"(Blues, Hip-Hop)",2
128,"(R&B&Soul, Country)",5
129,"(EasyListening&Vocals, Folk)",2
130,"(NewAge, NewAge)",6
131,"(Latin, Rock&Pop)",9
132,"(Classical, Religious)",1
133,"(Classical, World)",2
134,"(Country, Jazz)",5
135,"(Childrens's, Country)",2
136,"(NewAge, R&B&Soul)",4
137,"(NewAge, World)",2
138,"(Childrens's, Latin)",1
139,"(Childrens's, NewAge)",1
140,"(World, Rock&Pop)",8
141,"(Latin, World)",1
142,"(Classical, R&B&Soul)",1
143,"(EasyListening&Vocals, Soundtracks&More)",2
144,"(Religious, Latin)",5
145,"(Alternative&Punk, Rock&Pop)",10
146,"(R&B&Soul, Folk)",2
147,"(Comedy&SpokenWord, Country)",2
148,"(NewAge, Folk)",2
149,"(EasyListening&Vocals, Comedy&SpokenWord)",2
150,"(Folk, Soundtracks&More)",1
151,"(EasyListening&Vocals, Classical)",4
152,"(Rock&Pop, Rock&Pop)",8
153,"(Blues, Alternative&Punk)",2
154,"(Childrens's, Childrens's)",7
155,"(EasyListening&Vocals, Rock&Pop)",6
156,"(Folk, Latin)",2
157,"(Childrens's, EasyListening&Vocals)",2
158,"(EasyListening&Vocals, Country)",3
159,"(Electronic&Dance, Country)",2
160,"(Folk, EasyListening&Vocals)",3
161,"(Country, Rock&Pop)",8
162,"(World, Hip-Hop)",1
163,"(Folk, Electronic&Dance)",1
164,"(World, Jazz)",6
165,"(Electronic&Dance, Comedy&SpokenWord)",1
166,"(Hip-Hop, EasyListening&Vocals)",3
167,"(Electronic&Dance, Latin)",1
168,"(Reggae, Country)",5
169,"(Childrens's, Reggae)",1
170,"(Hip-Hop, Latin)",1
171,"(Soundtracks&More, Jazz)",1
172,"(EasyListening&Vocals, Childrens's)",4
173,"(Religious, NewAge)",3
174,"(Religious, Comedy&SpokenWord)",4
175,"(Hip-Hop, World)",3
176,"(NewAge, Blues)",3
177,"(Hip-Hop, Alternative&Punk)",7
178,"(Country, R&B&Soul)",3
179,"(Comedy&SpokenWord, R&B&Soul)",3
180,"(Rock&Pop, Alternative&Punk)",5
181,"(Latin, Comedy&SpokenWord)",1
182,"(Hip-Hop, Reggae)",7
183,"(Classical, Soundtracks&More)",3
184,"(Latin, Latin)",3
185,"(Blues, Religious)",4
186,"(Blues, Folk)",4
187,"(World, Latin)",2
188,"(EasyListening&Vocals, EasyListening&Vocals)",4
189,"(Religious, Alternative&Punk)",8
190,"(Childrens's, Folk)",4
191,"(Blues, Country)",1
192,"(Rock&Pop, Electronic&Dance)",3
193,"(Folk, Religious)",4
194,"(Soundtracks&More, Childrens's)",2
195,"(Religious, Rock&Pop)",13
196,"(Rock&Pop, Comedy&SpokenWord)",4
197,"(Classical, Classical)",19
198,"(Classical, Alternative&Punk)",3
199,"(Soundtracks&More, EasyListening&Vocals)",2
200,"(Soundtracks&More, Religious)",1
201,"(Jazz, Blues)",1
202,"(Hip-Hop, R&B&Soul)",7
203,"(EasyListening&Vocals, Alternative&Punk)",4
204,"(Jazz, Religious)",1
205,"(World, Comedy&SpokenWord)",2
206,"(Soundtracks&More, Classical)",2
207,"(Reggae, Alternative&Punk)",4
208,"(Jazz, Reggae)",4
209,"(R&B&Soul, Childrens's)",1
210,"(Country, Blues)",3
211,"(Hip-Hop, Religious)",1
212,"(Hip-Hop, Blues)",3
213,"(Childrens's, Alternative&Punk)",9
214,"(R&B&Soul, Jazz)",7
215,"(Soundtracks&More, Folk)",1
216,"(EasyListening&Vocals, NewAge)",5
217,"(Childrens's, Blues)",4
218,"(Childrens's, Soundtracks&More)",1
219,"(Classical, Jazz)",5
220,"(Electronic&Dance, Jazz)",1
221,"(Comedy&SpokenWord, Religious)",2
222,"(Country, Comedy&SpokenWord)",3
223,"(Folk, Country)",2
224,"(Folk, Comedy&SpokenWord)",1
225,"(Latin, Jazz)",3
226,"(NewAge, Rock&Pop)",4
227,"(Rock&Pop, Reggae)",1
228,"(Reggae, Hip-Hop)",6
229,"(Reggae, Childrens's)",3
230,"(Reggae, Reggae)",5
231,"(Rock&Pop, EasyListening&Vocals)",2
232,"(Country, Country)",5
233,"(EasyListening&Vocals, World)",1
234,"(Alternative&Punk, Jazz)",2
235,"(Country, Hip-Hop)",2
236,"(World, Religious)",3
237,"(Rock&Pop, Blues)",6
238,"(Soundtracks&More, Soundtracks&More)",9
239,"(World, Soundtracks&More)",5
240,"(Jazz, Country)",6
241,"(Religious, World)",1
242,"(Electronic&Dance, Electronic&Dance)",18
243,"(Electronic&Dance, Soundtracks&More)",1
244,"(Rock&Pop, Childrens's)",3
245,"(Soundtracks&More, Rock&Pop)",14
246,"(Religious, Childrens's)",3
247,"(Comedy&SpokenWord, Comedy&SpokenWord)",17
248,"(Latin, Reggae)",1
249,"(Classical, Rock&Pop)",2
250,"(Classical, Latin)",2
251,"(Rock&Pop, Classical)",1
252,"(Folk, Folk)",9
253,"(Religious, EasyListening&Vocals)",1
254,"(Country, EasyListening&Vocals)",4
255,"(Alternative&Punk, Country)",3
256,"(NewAge, Latin)",1
257,"(Reggae, EasyListening&Vocals)",1
258,"(Reggae, Comedy&SpokenWord)",1
259,"(Folk, Reggae)",3
260,"(World, Alternative&Punk)",8
261,"(Latin, Blues)",4
262,"(Folk, World)",1
263,"(Folk, Blues)",1
264,"(Hip-Hop, Hip-Hop)",2
265,"(Comedy&SpokenWord, Rock&Pop)",4
266,"(Electronic&Dance, EasyListening&Vocals)",4
267,"(Classical, Folk)",2
268,"(Reggae, Latin)",5
269,"(Childrens's, R&B&Soul)",2
270,"(EasyListening&Vocals, Latin)",1
271,"(Latin, Hip-Hop)",1
272,"(Country, Childrens's)",1
273,"(Comedy&SpokenWord, Alternative&Punk)",7
274,"(Jazz, Latin)",2
