,original vs detected,count
122,"(R&B&Soul, Electronic&Dance)",1
123,"(Comedy&SpokenWord, Soundtracks&More)",4
124,"(Rock&Pop, Electronic&Dance)",2
125,"(Religious, Alternative&Punk)",7
126,"(Childrens's, Folk)",12
127,"(Soundtracks&More, Childrens's)",1
128,"(Blues, Country)",10
129,"(Religious, Rock&Pop)",8
130,"(Rock&Pop, Comedy&SpokenWord)",2
131,"(Classical, Classical)",30
132,"(Soundtracks&More, EasyListening&Vocals)",5
133,"(Jazz, Blues)",7
134,"(Religious, Country)",10
135,"(Classical, Alternative&Punk)",1
136,"(Jazz, Religious)",10
137,"(NewAge, Electronic&Dance)",3
138,"(Soundtracks&More, Classical)",17
139,"(Reggae, Alternative&Punk)",7
140,"(Comedy&SpokenWord, NewAge)",6
141,"(Hip-Hop, Religious)",4
142,"(Classical, Hip-Hop)",1
143,"(Latin, Soundtracks&More)",4
144,"(R&B&Soul, Jazz)",9
145,"(Soundtracks&More, Folk)",5
146,"(EasyListening&Vocals, NewAge)",3
147,"(Childrens's, Blues)",6
148,"(Childrens's, Soundtracks&More)",5
149,"(Blues, Reggae)",2
150,"(Electronic&Dance, Jazz)",5
151,"(Comedy&SpokenWord, Religious)",3
152,"(Country, Comedy&SpokenWord)",3
153,"(Folk, Country)",7
154,"(NewAge, Rock&Pop)",5
155,"(Reggae, Childrens's)",6
156,"(Blues, Electronic&Dance)",1
157,"(Country, Country)",19
158,"(Country, Hip-Hop)",5
159,"(World, Religious)",8
160,"(Rock&Pop, Blues)",8
161,"(Hip-Hop, Folk)",1
162,"(Jazz, Country)",6
163,"(Electronic&Dance, Electronic&Dance)",22
164,"(Electronic&Dance, Soundtracks&More)",3
165,"(Rock&Pop, Childrens's)",7
166,"(Soundtracks&More, Rock&Pop)",2
167,"(Comedy&SpokenWord, Comedy&SpokenWord)",18
168,"(Latin, Reggae)",4
169,"(Classical, Rock&Pop)",2
170,"(Folk, Folk)",12
171,"(Religious, EasyListening&Vocals)",6
172,"(Soundtracks&More, Reggae)",1
173,"(World, Alternative&Punk)",8
174,"(Folk, World)",10
175,"(Comedy&SpokenWord, Rock&Pop)",2
176,"(Electronic&Dance, EasyListening&Vocals)",5
177,"(World, Reggae)",1
178,"(Jazz, Latin)",6
179,"(Country, Childrens's)",3
180,"(Rock&Pop, World)",4
181,"(Comedy&SpokenWord, Classical)",3
182,"(Blues, Blues)",8
183,"(Country, Alternative&Punk)",15
184,"(Hip-Hop, Rock&Pop)",8
185,"(Hip-Hop, Childrens's)",3
186,"(Religious, Blues)",5
187,"(Electronic&Dance, World)",5
188,"(World, Country)",6
189,"(Childrens's, Classical)",4
190,"(Rock&Pop, Folk)",4
191,"(Hip-Hop, Comedy&SpokenWord)",3
192,"(Country, World)",4
193,"(Reggae, Soundtracks&More)",2
194,"(Childrens's, Rock&Pop)",3
195,"(Soundtracks&More, Electronic&Dance)",2
196,"(Latin, Country)",10
197,"(EasyListening&Vocals, R&B&Soul)",2
198,"(Rock&Pop, R&B&Soul)",3
199,"(NewAge, Classical)",7
200,"(Hip-Hop, Electronic&Dance)",2
201,"(Latin, Religious)",5
202,"(Blues, Comedy&SpokenWord)",6
203,"(NewAge, EasyListening&Vocals)",7
204,"(Alternative&Punk, Folk)",8
205,"(Alternative&Punk, Classical)",4
206,"(Soundtracks&More, Latin)",5
207,"(World, Classical)",4
208,"(Country, Religious)",7
209,"(Jazz, Jazz)",20
210,"(Alternative&Punk, Alternative&Punk)",9
211,"(Jazz, Comedy&SpokenWord)",3
212,"(Jazz, Hip-Hop)",2
213,"(R&B&Soul, NewAge)",3
214,"(Latin, R&B&Soul)",7
215,"(Alternative&Punk, Childrens's)",6
216,"(Blues, Classical)",3
217,"(EasyListening&Vocals, Electronic&Dance)",3
218,"(Alternative&Punk, EasyListening&Vocals)",3
219,"(Soundtracks&More, Comedy&SpokenWord)",4
220,"(Jazz, Rock&Pop)",7
221,"(Jazz, Folk)",10
222,"(Latin, Childrens's)",6
223,"(Hip-Hop, Soundtracks&More)",4
224,"(Religious, Folk)",3
225,"(Religious, Reggae)",3
226,"(NewAge, Soundtracks&More)",2
227,"(Soundtracks&More, Country)",9
228,"(NewAge, Alternative&Punk)",6
229,"(Folk, Alternative&Punk)",4
230,"(Rock&Pop, NewAge)",2
231,"(NewAge, Childrens's)",2
232,"(Childrens's, Comedy&SpokenWord)",4
233,"(R&B&Soul, Hip-Hop)",15
234,"(Reggae, Religious)",5
235,"(Reggae, R&B&Soul)",17
236,"(Soundtracks&More, Blues)",4
237,"(World, Blues)",6
238,"(Religious, Religious)",11
239,"(World, EasyListening&Vocals)",3
240,"(Reggae, Blues)",5
241,"(Religious, Soundtracks&More)",6
242,"(Alternative&Punk, Blues)",6
243,"(Electronic&Dance, Hip-Hop)",9
244,"(Classical, NewAge)",7
245,"(Alternative&Punk, Religious)",12
246,"(R&B&Soul, Reggae)",11
247,"(R&B&Soul, Alternative&Punk)",2
248,"(Electronic&Dance, Reggae)",9
249,"(Hip-Hop, Jazz)",12
250,"(Alternative&Punk, NewAge)",6
251,"(Rock&Pop, Country)",10
252,"(NewAge, Hip-Hop)",2
253,"(NewAge, Country)",6
254,"(R&B&Soul, EasyListening&Vocals)",7
255,"(R&B&Soul, Latin)",4
256,"(R&B&Soul, Rock&Pop)",4
257,"(Reggae, Electronic&Dance)",2
258,"(Jazz, EasyListening&Vocals)",3
259,"(Folk, Childrens's)",7
260,"(EasyListening&Vocals, Folk)",6
261,"(Folk, NewAge)",1
262,"(Classical, Religious)",3
263,"(Country, Jazz)",10
264,"(Childrens's, Country)",6
265,"(NewAge, NewAge)",14
266,"(Latin, World)",4
267,"(Alternative&Punk, Rock&Pop)",8
268,"(R&B&Soul, Folk)",4
269,"(Comedy&SpokenWord, Country)",12
270,"(Folk, Soundtracks&More)",6
271,"(Country, Electronic&Dance)",1
272,"(Electronic&Dance, Classical)",1
273,"(Blues, Alternative&Punk)",4
274,"(Childrens's, Childrens's)",6
275,"(Folk, Classical)",1
276,"(EasyListening&Vocals, Rock&Pop)",8
277,"(Comedy&SpokenWord, Latin)",2
278,"(Electronic&Dance, NewAge)",1
279,"(Blues, Soundtracks&More)",2
280,"(Soundtracks&More, World)",8
281,"(Folk, Hip-Hop)",3
282,"(Jazz, NewAge)",1
283,"(Hip-Hop, EasyListening&Vocals)",1
284,"(EasyListening&Vocals, Childrens's)",4
285,"(Hip-Hop, Alternative&Punk)",7
286,"(Jazz, Soundtracks&More)",1
287,"(Comedy&SpokenWord, R&B&Soul)",3
288,"(Hip-Hop, Reggae)",6
289,"(Folk, Religious)",7
290,"(EasyListening&Vocals, EasyListening&Vocals)",5
291,"(Soundtracks&More, Religious)",5
292,"(Hip-Hop, R&B&Soul)",12
293,"(EasyListening&Vocals, Alternative&Punk)",3
294,"(World, Comedy&SpokenWord)",1
295,"(Classical, Childrens's)",3
296,"(Comedy&SpokenWord, Jazz)",3
297,"(Jazz, Reggae)",2
298,"(R&B&Soul, Childrens's)",3
299,"(Country, Blues)",9
300,"(Hip-Hop, Blues)",8
301,"(Childrens's, Alternative&Punk)",5
302,"(Religious, Classical)",11
303,"(Alternative&Punk, Soundtracks&More)",2
304,"(Electronic&Dance, R&B&Soul)",7
305,"(Classical, Jazz)",7
306,"(Folk, Comedy&SpokenWord)",14
307,"(Latin, Jazz)",11
308,"(Rock&Pop, Reggae)",1
309,"(Reggae, Hip-Hop)",9
310,"(Reggae, Reggae)",24
311,"(Rock&Pop, EasyListening&Vocals)",1
312,"(EasyListening&Vocals, World)",6
313,"(Alternative&Punk, Jazz)",5
314,"(Rock&Pop, Latin)",3
315,"(NewAge, Reggae)",3
316,"(Soundtracks&More, Soundtracks&More)",13
317,"(World, Soundtracks&More)",3
318,"(Religious, World)",1
319,"(Country, Soundtracks&More)",3
320,"(Classical, Latin)",2
321,"(Religious, Childrens's)",7
322,"(Country, EasyListening&Vocals)",1
323,"(Alternative&Punk, Country)",4
324,"(NewAge, Latin)",4
325,"(Reggae, Comedy&SpokenWord)",6
326,"(Latin, Electronic&Dance)",3
327,"(World, World)",11
328,"(Latin, Blues)",1
329,"(Folk, Blues)",8
330,"(Hip-Hop, Hip-Hop)",17
331,"(Reggae, Latin)",5
332,"(Childrens's, R&B&Soul)",7
333,"(EasyListening&Vocals, Latin)",7
334,"(Classical, Folk)",3
335,"(Latin, Hip-Hop)",4
336,"(Comedy&SpokenWord, Alternative&Punk)",5
