,original vs detected,count
177,"(NewAge, R&B&Soul)",10
178,"(Childrens's, Latin)",2
179,"(Latin, World)",7
180,"(Religious, Latin)",8
181,"(Comedy&SpokenWord, Country)",14
182,"(NewAge, Folk)",3
183,"(EasyListening&Vocals, Classical)",13
184,"(Rock&Pop, Rock&Pop)",26
185,"(Comedy&SpokenWord, Latin)",3
186,"(EasyListening&Vocals, Country)",14
187,"(Folk, EasyListening&Vocals)",4
188,"(World, Jazz)",12
189,"(Jazz, NewAge)",2
190,"(Childrens's, Reggae)",11
191,"(EasyListening&Vocals, Childrens's)",8
192,"(Hip-Hop, Alternative&Punk)",10
193,"(Comedy&SpokenWord, R&B&Soul)",5
194,"(NewAge, Religious)",6
195,"(Blues, Religious)",14
196,"(Soundtracks&More, Childrens's)",1
197,"(Blues, Country)",17
198,"(Soundtracks&More, EasyListening&Vocals)",6
199,"(Soundtracks&More, Religious)",8
200,"(Hip-Hop, R&B&Soul)",22
201,"(Comedy&SpokenWord, NewAge)",7
202,"(Classical, Hip-Hop)",2
203,"(Latin, Soundtracks&More)",6
204,"(Religious, Classical)",15
205,"(R&B&Soul, Jazz)",13
206,"(Childrens's, Blues)",9
207,"(Childrens's, Soundtracks&More)",8
208,"(Electronic&Dance, R&B&Soul)",13
209,"(Blues, Reggae)",4
210,"(Electronic&Dance, Jazz)",6
211,"(Country, Comedy&SpokenWord)",4
212,"(Folk, Comedy&SpokenWord)",24
213,"(Reggae, Hip-Hop)",15
214,"(Country, Country)",29
215,"(Alternative&Punk, Jazz)",6
216,"(Country, Hip-Hop)",10
217,"(World, Religious)",10
218,"(Hip-Hop, Folk)",1
219,"(World, Soundtracks&More)",4
220,"(Jazz, Country)",8
221,"(Classical, Latin)",2
222,"(Soundtracks&More, Rock&Pop)",2
223,"(Religious, Childrens's)",11
224,"(Country, EasyListening&Vocals)",1
225,"(Religious, EasyListening&Vocals)",9
226,"(Soundtracks&More, Reggae)",2
227,"(Latin, Electronic&Dance)",6
228,"(Childrens's, R&B&Soul)",11
229,"(Classical, Folk)",5
230,"(Jazz, Latin)",11
231,"(Country, Childrens's)",6
232,"(Rock&Pop, World)",5
233,"(Soundtracks&More, NewAge)",15
234,"(Comedy&SpokenWord, Classical)",4
235,"(Comedy&SpokenWord, EasyListening&Vocals)",7
236,"(Comedy&SpokenWord, Electronic&Dance)",10
237,"(Alternative&Punk, Electronic&Dance)",7
238,"(Hip-Hop, Country)",7
239,"(Rock&Pop, Folk)",5
240,"(Childrens's, Rock&Pop)",4
241,"(NewAge, Classical)",9
242,"(Latin, Religious)",6
243,"(R&B&Soul, Religious)",17
244,"(Alternative&Punk, Classical)",4
245,"(Alternative&Punk, Folk)",11
246,"(Blues, NewAge)",11
247,"(Comedy&SpokenWord, World)",7
248,"(Classical, Country)",6
249,"(Blues, R&B&Soul)",8
250,"(Latin, Folk)",8
251,"(Soundtracks&More, Comedy&SpokenWord)",5
252,"(Jazz, Rock&Pop)",10
253,"(Comedy&SpokenWord, Hip-Hop)",8
254,"(Hip-Hop, Soundtracks&More)",6
255,"(Comedy&SpokenWord, Childrens's)",11
256,"(Religious, Reggae)",6
257,"(NewAge, Alternative&Punk)",9
258,"(Electronic&Dance, Blues)",6
259,"(Blues, World)",9
260,"(Religious, Jazz)",11
261,"(Jazz, Alternative&Punk)",14
262,"(Religious, Religious)",19
263,"(Reggae, Blues)",5
264,"(Childrens's, Electronic&Dance)",8
265,"(Electronic&Dance, Folk)",3
266,"(Classical, NewAge)",8
267,"(Electronic&Dance, Reggae)",14
268,"(R&B&Soul, Alternative&Punk)",2
269,"(Comedy&SpokenWord, Blues)",8
270,"(NewAge, Hip-Hop)",4
271,"(Alternative&Punk, Latin)",12
272,"(Reggae, Electronic&Dance)",3
273,"(Jazz, Childrens's)",9
274,"(Folk, NewAge)",2
275,"(Country, Jazz)",12
276,"(NewAge, NewAge)",22
277,"(Childrens's, NewAge)",11
278,"(NewAge, World)",11
279,"(EasyListening&Vocals, Soundtracks&More)",12
280,"(Alternative&Punk, Rock&Pop)",11
281,"(Folk, Soundtracks&More)",8
282,"(Electronic&Dance, Classical)",1
283,"(Country, Reggae)",1
284,"(Blues, Alternative&Punk)",5
285,"(Childrens's, Childrens's)",10
286,"(Folk, Classical)",1
287,"(Folk, Latin)",6
288,"(Electronic&Dance, NewAge)",2
289,"(Folk, Electronic&Dance)",4
290,"(Blues, Soundtracks&More)",3
291,"(Electronic&Dance, Comedy&SpokenWord)",1
292,"(Folk, Hip-Hop)",6
293,"(Electronic&Dance, Latin)",4
294,"(Hip-Hop, Latin)",9
295,"(Reggae, Folk)",1
296,"(Rock&Pop, Alternative&Punk)",14
297,"(Latin, Comedy&SpokenWord)",2
298,"(Blues, Folk)",9
299,"(R&B&Soul, Electronic&Dance)",2
300,"(Rock&Pop, Electronic&Dance)",4
301,"(Religious, Alternative&Punk)",10
302,"(Religious, Rock&Pop)",11
303,"(Religious, Country)",13
304,"(EasyListening&Vocals, Alternative&Punk)",6
305,"(Jazz, Religious)",13
306,"(NewAge, Electronic&Dance)",5
307,"(Classical, Childrens's)",5
308,"(Jazz, Reggae)",3
309,"(Hip-Hop, Religious)",6
310,"(Hip-Hop, Blues)",9
311,"(Childrens's, Alternative&Punk)",7
312,"(Soundtracks&More, Folk)",8
313,"(EasyListening&Vocals, NewAge)",5
314,"(Folk, Country)",10
315,"(Latin, Jazz)",15
316,"(NewAge, Rock&Pop)",5
317,"(Reggae, Childrens's)",8
318,"(Reggae, Reggae)",41
319,"(EasyListening&Vocals, World)",9
320,"(NewAge, Reggae)",5
321,"(Soundtracks&More, Soundtracks&More)",17
322,"(Religious, World)",1
323,"(Electronic&Dance, Electronic&Dance)",27
324,"(Electronic&Dance, Soundtracks&More)",5
325,"(Rock&Pop, Childrens's)",10
326,"(Country, Soundtracks&More)",5
327,"(Latin, Reggae)",7
328,"(Comedy&SpokenWord, Comedy&SpokenWord)",25
329,"(Alternative&Punk, Country)",4
330,"(NewAge, Latin)",6
331,"(Latin, Blues)",1
332,"(Folk, World)",13
333,"(Hip-Hop, Hip-Hop)",27
334,"(World, Reggae)",2
335,"(Comedy&SpokenWord, Alternative&Punk)",7
336,"(Latin, Hip-Hop)",6
