,id,scaled_skl,scaled_rp,scaled_rh,bpm,scaled_bh,scaled_mfcc,key,scale,scaled_levenshtein,scaled_corr,scaled_js,aggregated
22,music/I_Don_t_Like_Mondays/boomtown_rats+Best_of_the_Boomtown_Rats+10-I_Don_t_Like_Mondaysmp3,0.07107108606302438,0.49641231496152544,0.5402773309911344, 143.92578125,0.6377611536783706,0.1829548683264002, B, major,0.6219382321618744,0.9534991921847279,0.2101121857672674,0.4642532955167906
23,music/A_Whiter_Shade_Of_Pale/procol_harum+Greatest_Hits+2-A_Whiter_Shade_Of_Palemp3,0.38339666783120974,0.34381384655889086,0.3073978261466253, 148.5909729,0.7804101146234211,0.0565327308114028, C, major,0.6805111821086262,0.9571660746455277,0.2048250506207378,0.46425668666830516
24,music/Proud_Mary/tina_turner+Tina_Live_In_Europe_CD_2_+07-Proud_Marymp3,0.860378561324711,0.3065882909865137,0.21720611807976284, 172.265701294,0.6787743819291264,0.06830400096344962, D, major,0.6123535676251332,0.9712269754924919,0.006992572563543359,0.4652280586205915
25,music/Love_Hurts/nazareth+_Snaz+15-Love_Hurtsmp3,0.23017604314511558,0.34706229670184807,0.36830362583372217, 77.6048278809,0.727626478649424,0.10328825611745303, G#, major,0.7976570820021299,0.9804065640340119,0.16968134103290383,0.4655252109395761
26,music/I_Can_t_Get_No_Satisfaction/rolling_stones+Big_Hits+01-_I_Can_t_Get_No_Satisfactionmp3,0.25880378287450256,0.48126520178143556,0.4041348228254604, 136.35697937,0.8433238000850143,0.1490443961715147, A, major,0.6048988285410011,0.9827571457049332,0.003119253968408104,0.4659184039940337
27,music/Grand_Illusion/styx+Return_To_Paradise_Disc_2+01-Grand_Illusionmp3,0.25004530973962,0.3374564509464569,0.3488913073312656, 178.205596924,0.6074761622270773,0.2182322669091219, C#, major,0.7657082002129926,0.9644318060873304,0.24114638876907615,0.46667348652786755
28,music/All_Tomorrow_s_Parties/velvet_underground+Andy_Warhol_with_Nico_+06-All_Tomorrow_s_Partiesmp3,0.3998888379792905,0.31269754699974484,0.2357635934455027, 93.4740905762,0.6618434195009405,0.12726865101556112, F#, major,0.8189563365282215,0.9738959821935289,0.2065373658335332,0.4671064666870404
29,music/God_Only_Knows/beach_boys+Pet_Sounds+08-God_Only_Knowsmp3,0.22269172043849886,0.35252967612981984,0.3074459144182472, 117.590515137,0.7561571253103584,0.16378646676163405, A, major,0.7156549520766773,0.9801886049355235,0.23967430921001873,0.46726609616009723
30,music/Come_Together/aerosmith+Live_Bootleg+06-Come_Togethermp3,0.5412417715690719,0.315292858269086,0.25469964043586857, 163.776016235,0.7281091983219082,0.10136049320613043, D, minor,0.6432374866879659,0.9606477186199437,0.19678279774879776,0.46767149560734655
31,music/Little_Wing/corrs+Talk_on_Corners_Special_Edition+12-Little_Wingmp3,0.12933911071465645,0.3337013455295916,0.33699994510471276, 140.083862305,0.8215668371926792,0.20635552259392664, G, major,0.6698615548455804,0.9647051813614125,0.281621330836022,0.4680188535223227
32,music/Lady/styx+Return_To_Paradise_Disc_1_+05-Ladymp3,0.32961442865550916,0.3792266168122702,0.5905928691021876, 128.87399292,0.29367052200601296,0.18950953828033285, G, major,0.6687965921192758,0.969898190658758,0.3230872898821964,0.4680495059395679
33,music/Purple_Rain/leann_rimes+Sittin_On_Top_Of_The_World+15-Purple_Rainmp3,0.1811993842249756,0.35556011791062025,0.434029094502237, 111.819168091,0.7721449785931997,0.1537987488069885, D, major,0.6613418530351438,0.9564218890620355,0.23216885453476002,0.4683331150837451
34,music/Tush/nazareth+_Snaz+16-Tushmp3,0.25677685505484066,0.3469643701814484,0.2593144951005956, 147.813034058,0.7648467629926159,0.14685314561133203, C#, major,0.7902023429179978,0.9917280809637493,0.19011841502111318,0.4683505584804616
35,music/Waiting_In_Vain/annie_lennox+Medusa+09-Waiting_In_Vainmp3,0.11515596382885014,0.34964280083141536,0.3959495786786704, 161.648529053,0.8377415350029866,0.18717833891471147, C#, major,0.6432374866879659,0.963496108488626,0.25535558087598914,0.46846967416365193
36,music/She_Came_In_Through_The_Bathroom_Window/joe_cocker+Joe_Cocker_Live+12-She_Came_In_Through_The_Bathroom_Windowmp3,0.4422414323720542,0.32916755441808493,0.2396713968105838, 93.945350647,0.6920142535031355,0.1096424387931825, D, major,0.7348242811501597,0.9945415228586221,0.21080294173348876,0.4691132277049139
37,music/Don_t_Let_It_Bring_You_Down/annie_lennox+Medusa+04-Don_t_Let_It_Bring_You_Downmp3,0.1793583058008334,0.4120085534310654,0.4800296434551094, 137.225463867,0.7080705784695177,0.11107512614603365, F, major,0.630457933972311,0.9462212823175299,0.3075915485879222,0.4718516215225403
38,music/Straight_From_The_Heart/bryan_adams+So_Far_So_Good+02-Straight_From_The_Heartmp3,0.013536501702392017,0.42288493301523217,0.48270156177092194, 84.6679153442,0.8071309897485016,0.15712460335192643, C, major,0.6932907348242812,0.9651903120742057,0.24247639574261992,0.47304200402876007
39,music/My_Generation/who+Who_s_Better_Who_s_Best+01-My_Generationmp3,0.36600282210566015,0.36025756299588685,0.3054362254000494, 96.4509277344,0.707621923744419,0.07777083782663331, G, minor,0.7646432374866879,0.992793338377736,0.21416502405626228,0.4735863714991669
40,music/Blue_Collar_Man/reo_speedwagon+Arch_Allies_Disc_1+01-Blue_Collar_Manmp3,0.3253398607804587,0.3707225182624468,0.40055328960008785, 117.979370117,0.7060277069926906,0.06257549954733366, D, minor,0.6357827476038339,0.9619506878746401,0.34977400791350177,0.4765907898218742
41,music/Stone_Cold_Crazy/metallica+Live_Shit_Binge_And_Purge_Disc_3_+09-Stone_Cold_Crazymp3,0.5520869140077799,0.28934890310850236,0.2149008453874235, 126.058242798,0.48756794618330745,0.2286238652668665, G, minor,0.6602768903088392,0.9853840456174772,0.3954013892452122,0.476698849890676
42,music/Grand_Illusion/reo_speedwagon+Arch_Allies_Disc_1+02-Grand_Illusionmp3,0.34153170630978197,0.3398891052314991,0.3217116076084868, 178.205612183,0.6345518140951638,0.12678948496773218, C#, major,0.7060702875399361,0.9549825726306281,0.39454504320559064,0.4775089526986023
43,music/We_Can_Work_It_Out/beatles+1+13-We_Can_Work_It_Outmp3,0.13634873773266648,0.41516461588396225,0.44227724864820356, 107.710151672,0.6798703276193466,0.12738669296565547, D, major,0.759318423855165,0.9746513689071621,0.2917950658977459,0.4783515601887384
44,music/All_Along_The_Watchtower/dave_matthews_band+Live_At_Red_Rocks_8_15_95_Disc_2+08-All_Along_The_Watchtowermp3,0.37460449791396494,0.3083817827131628,0.2928405840858562, 112.17678833,0.6098271562798389,0.3423476787450875, C, major,0.7529286474973376,0.9403370150697843,0.23127447595597722,0.4815677297826262
45,music/Faith/limp_bizkit+Three_Dollar_Bill_Yall+09-Faithmp3,0.20060595734832434,0.4131661320464538,0.4197334833804518, 95.158454895,0.54597896335694,0.3282155453757647, D, major,0.7401490947816827,0.9952869210111079,0.2112913947702055,0.48180343650886637
46,music/Tomorrow_Never_Knows/beatles+Revolver+14-Tomorrow_Never_Knowsmp3,0.6094149985112727,0.3816647360765806,0.31724022177696043, 127.962799072,0.46103081100436794,0.14778979686194388, F, major,0.6613418530351438,0.9782728316792634,0.30610993671067754,0.4828581482070264
47,music/Love_Hurts/heart+The_Road_Home+07-Love_Hurtsmp3,0.3807460220199755,0.32798778355580355,0.5054812944308731, 117.453948975,0.5698531367835239,0.221742884872937, G, major,0.6666666666666666,0.9537796228022358,0.27889377752931455,0.48814389858266627
48,music/Happiness_is_a_Warm_Gun/tori_amos+Strange_Little_Girls+10-Happiness_is_a_Warm_Gunmp3,0.12126160570302108,0.34290307822342386,0.3504751461587023, 136.591781616,0.7046816858525995,0.0899778558338424, D#, major,1.0,0.9571686119399487,0.3399596162685711,0.48830344999751363
49,music/Take_On_Me/mxpx+On_The_Cover+05-Take_On_Memp3,0.22903923685975863,0.3907490455672187,0.32685444514588424, 102.6434021,0.7343055438935961,0.17557642312227414, F, major,0.6890308839190629,0.9801095201549257,0.40732785927796605,0.4916241197425858
50,music/Never_Let_Me_Down_Again/smashing_pumpkins+For_The_Masses_A_Tribute_To_Depeche_Mode+01-Never_Let_Me_Down_Againmp3,0.41571084104072786,0.3480361338521125,0.2603463618148382, 120.019004822,0.7688732055947176,0.18678629176508876, C, major,0.6538871139510117,0.9715545080166492,0.3289501862963727,0.49176808029143987
51,music/Night_Time_Is_The_Right_Time/aretha_franklin+Aretha_Now+04-Night_Time_Is_The_Right_Timemp3,0.4124483265860665,0.4120637201812453,0.44383893722723905, 103.113929749,0.7415593269541118,0.1898787745334179, F, major,0.6315228966986155,0.9694179681506274,0.14298103901722037,0.492963873668568
52,music/All_Along_The_Watchtower/jimi_hendrix_experience+Electric_Ladyland+15-All_Along_The_Watchtowermp3,0.15699261069733636,0.4507523393249938,0.46600905772239454, 114.371948242,0.7239696236370176,0.06971657339975022, D#, major,0.7188498402555911,0.9817038329910587,0.37741753273506834,0.4931764263454014
53,music/She_Came_In_Through_The_Bathroom_Window/beatles+Abbey_Road+13-She_Came_In_Through_The_Bathroom_Windowmp3,0.3325640179489887,0.5182468641912034,0.4640102654187138, 162.58531189,0.812463578134223,0.11403213995590862, D, major,0.7305644302449414,0.9827180261433148,0.008558531207491095,0.4953947316555981
54,music/I_Love_You/celine_dion+Falling_Into_You+09-I_Love_Yoump3,0.009343582610748132,0.46893000506249094,0.6290422419235309, 88.5106048584,0.7937595864629317,0.14145978114454197, E, major,0.6996805111821086,0.9721148465089895,0.2632223416869534,0.49719411207278685
55,music/I_Don_t_Want_To_Miss_A_Thing/aerosmith+Armageddon_Original_Soundtrack_+01-I_Don_t_Want_To_Miss_A_Thingmp3,0.12198205809644344,0.39393427919323615,0.4700808607581039, 120.863586426,0.7980628779685351,0.21456747763466663, D, major,0.663471778487753,0.9664011858882553,0.35154899758683794,0.49750618945172886
56,music/Abracadabra/sugar_ray+14_59+11-Abracadabramp3,0.19688082480035282,0.613081277165655,0.6445481843383746, 128.680084229,0.4568334455349911,0.07500235696453963, G#, minor,0.6155484558040468,0.9836941807097604,0.4033599665729345,0.4986185864863319
57,music/Downtown_Lights/annie_lennox+Medusa+07-Downtown_Lightsmp3,0.11354745578713668,0.5146786758355233,0.4681955370131474, 98.2976226807,0.8800494021487805,0.12523505878204988, E, major,0.6272630457933972,0.9723572858569631,0.30270877596627865,0.5005044046479096
58,music/Never_Let_Me_Down_Again/depeche_mode+Music_For_The_Masses+01-Never_Let_Me_Down_Againmp3,0.5423278914571918,0.37227542166192235,0.2797663382098647, 106.159973145,0.809152385497629,0.08474731564339966, C, major,0.6879659211927582,0.9699626638622593,0.2590036982180696,0.5006502044678868
59,music/Walk_This_Way/aerosmith+A_Little_South_Of_Sanity_Disc_2_+08-Walk_This_Waymp3,0.1560613048979597,0.4750170688288291,0.4488342985754673, 109.268005371,0.7634053827857631,0.12177831198719878, A, minor,0.7209797657082002,0.9919322035985457,0.3443771662856687,0.5027981878334541
60,music/Strange_Little_Girl/tori_amos+Strange_Little_Girls+03-Strange_Little_Girlmp3,0.42573113064070667,0.3433006185396468,0.26122754096560813, 120.022094727,0.7803814043667617,0.23735616058871162, E, major,0.6656017039403621,0.9683215366918916,0.362407823115224,0.5055409898561141
61,music/Rattlesnakes/lloyd_cole_and_the_commotions+Rattlesnakes+03-Rattlesnakesmp3,0.5129167102420527,0.3789771109682503,0.32112540828369884, 152.103897095,0.8437353137637996,0.30934604243052766, A, major,0.7071352502662407,0.9684924875490742,0.0054798449214525456,0.5059010210531372
62,music/Between_The_Bars/glen_phillips+Capitol_Garage+35-Between_The_Barsmp3,0.5853366226157768,0.3402671488649275,0.36403156479016274, 91.3132629395,0.4487951718006948,0.10333569406471127, C, major,0.7646432374866879,0.9664104853270625,0.4783192667847259,0.5063923989668436
63,music/Cecilia/paul_simon+Concert_in_the_Park_Disc_2+11-Ceciliamp3,0.8214988026739158,0.32955726652076156,0.27022729393681555, 110.373329163,0.722520894971615,0.09091867213138043, G, major,0.6602768903088392,0.9779028705068635,0.18960720135972722,0.5078137365512398
64,music/Let_It_Be/beatles+1+26-Let_It_Bemp3,0.36807189168521814,0.43360264357294437,0.49127291192051165, 139.700973511,0.6484666045598495,0.2437821015341579, C, major,0.6400425985090522,0.9654026899314981,0.28192857328624554,0.5090712518749347
65,music/Thin_Line_Between_Love_And_Hate/annie_lennox+Medusa+08-Thin_Line_Between_Love_And_Hatemp3,0.2855426493296739,0.3242134399348929,0.3358024044135811, 150.035003662,0.8498822708582578,0.39008169949412436, C, major,0.6560170394036209,0.9664940765880474,0.3104868950726489,0.514815059386856
66,music/Let_It_Be/beatles+Let_It_Be+06-Let_It_Bemp3,0.5055497368981116,0.35621388451834146,0.3885045974803063, 137.028686523,0.6379543212980773,0.37203994312289407, C, major,0.6240681576144835,0.9477087626038779,0.2959858960817647,0.5160031624522321
67,music/I_Love_You/faith_hill+Faith+10-I_Love_Yoump3,0.10569219167847979,0.43644096179204056,0.5264074877171795, 89.7518692017,0.8668057139335091,0.1429360158388017, D#, major,0.7252396166134185,0.9621444756978439,0.36736378238513834,0.5166287807070514
68,music/Summer_of_69/bryan_adams+Live_Live_Live_+13-Summer_of_69mp3,0.7710347890510032,0.3124033612576542,0.22108644635358055, 138.499053955,0.7241988499719334,0.09271231407424245, D, major,0.6080937167199149,0.9662649286692094,0.4377391560401438,0.5166916952672103
69,music/Tush/zz_top+Fandango+09-Tushmp3,0.6544286275831376,0.3564287542099726,0.2743991161858754, 144.786575317,0.8007324761195035,0.0810805164916486, C, major,0.6837060702875399,0.9876991762632747,0.296081556307361,0.5168195366810392
70,music/Addicted_To_Love/tina_turner+Tina_Live_In_Europe_CD_1_+09-Addicted_To_Lovemp3,0.5716413556278501,0.3606479028326686,0.2742746960173469, 111.308662415,0.7908695345554713,0.13170343316100586, E, major,0.6485623003194888,0.976167580244254,0.39961778314565977,0.5191855732379682
71,music/Toys_In_The_Attic/aerosmith+Toys_In_The_Attic+01-Toys_In_The_Atticmp3,0.371686830789554,0.3177011047750995,0.28044594186589084, 98.9608612061,0.8399450472015988,0.34450165374964, E, minor,0.6751863684771033,0.9858295841038621,0.33905260286727434,0.5192936417287528
72,music/My_Heart_Will_Go_On/new_found_glory+From_the_Screen_to_Your_Stereo+07-My_Heart_Will_Go_Onmp3,0.40544866327958384,0.3892778583780163,0.39370710619493315, 101.541908264,0.6331505371039622,0.07916734738816042, E, major,0.6805111821086262,0.9784087212622696,0.6084360106028078,0.5210134282897949
73,music/What_s_Going_On/marvin_gaye+Live+12-What_s_Going_Onmp3,0.13911653673317734,0.5499992799520559,0.6404503609365136, 95.2801818848,0.7333067801435763,0.12794386485359052, A, major,0.7060702875399361,0.9840003405039909,0.29522881587178834,0.5220145333168286
74,music/Walking_After_Midnight/bryan_adams+Live_Live_Live_+15-Walking_After_Midnightmp3,0.34189949820115195,0.35997966141499393,0.26822622347871433, 122.811820984,0.818588432888237,0.1458192292144786, C, major,0.7476038338658147,0.9912116591560497,0.5336213584264627,0.5258687370807379
75,music/Summertime_Blues/alan_jackson+Who_I_Am+01-Summertime_Bluesmp3,0.23083322140056386,0.5961286899226151,0.5674276617352401, 161.812835693,0.8556025046736766,0.17067887681922148, D, major,0.6230031948881789,0.9712271691572717,0.19598552313972847,0.526360855217062
76,music/Street_Fighting_Man/rage_against_the_machine+Renegades+11-Street_Fighting_Manmp3,0.5620006094510416,0.5801554048091079,0.6323456756237477, 131.388305664,0.1498901690270789,0.23070048017502237, D, minor,0.6198083067092651,0.9832358340154539,0.479705575861238,0.5297302569589944
77,music/Claudette/roy_orbison+Black_and_White_Night+15-Claudettemp3,0.9536644976447064,0.3690458035421189,0.2891316114511569, 142.850524902,0.7781328330153369,0.0886204379821284, E, major,0.650692225772098,0.9826006484217219,0.1419848396880798,0.5317341121896684
78,music/Day_Tripper/beatles+1+12-Day_Trippermp3,0.28761055555136006,0.5249350018259678,0.5447088079488376, 137.06993103,0.744470683694887,0.2145083920852485, E, major,0.711395101171459,0.9726792915692102,0.2852303164770418,0.5356922687905015
79,music/I_Can_t_Get_Next_To_You/annie_lennox+Medusa+06-I_Can_t_Get_Next_To_Yoump3,0.10374054318446571,0.592720241433922,0.6083148793676063, 108.988868713,0.869978596047942,0.09988363698355032, C, minor,0.6869009584664537,0.9824978549110163,0.349833436566748,0.536733768370213
80,music/It_s_Tricky/bloodhound_gang+One_Fierce_Beer_Coaster+06-It_s_Trickymp3,0.4090232022988999,0.49428241314283206,0.40403164713309364, 146.948287964,0.8056966162114287,0.2882610573924094, G, minor,0.6719914802981896,0.9938359486631778,0.24126442336282958,0.5385483485628576
81,music/Hush/deep_purple+Nobody_s_Perfect_Disc_2_2_+07-Hushmp3,0.6508402873309153,0.3381390194719427,0.29855271319957183, 109.125686646,0.749066489422606,0.5519073331947136, C, minor,0.6922257720979765,0.9745060497632562,0.07243724300041395,0.5409593634351745
82,music/I_Don_t_Want_To_Miss_A_Thing/new_found_glory+From_the_Screen_to_Your_Stereo+03-I_Don_t_Want_To_Miss_A_Thingmp3,0.44675498810684444,0.4225709182605266,0.4138999258913622, 96.5412216187,0.6895423801554706,0.1478596017569395, D, major,0.7838125665601704,0.9852427698752001,0.44953803661868585,0.54240264840315
83,music/More_Than_Words/westlife+Westlife+13-More_Than_Wordsmp3,0.23462438184441617,0.48841014521705384,0.6565962177147092, 93.9014434814,0.8465032901156625,0.15729267429591334, F#, major,0.7050053248136315,0.9504341909691826,0.3094281487712696,0.5435367967177298
84,music/What_s_Going_On/cyndi_lauper+Twelve_Deadly_Cyns+09-What_s_Going_Onmp3,0.2793249080139911,0.4696139767583294,0.5087741882359399, 98.9904937744,0.7341973677479686,0.2749032030179478, A#, major,0.7263045793397231,0.9826573398944726,0.3878076260047672,0.5454478986266424
85,music/No_Woman_No_Cry/bob_marley+Live_+05-No_Woman_No_Crymp3,0.44573691596888676,0.35546573624163774,0.31080460022507067, 155.662918091,0.8278779668262098,0.09473654302396613, C, major,0.9882854100106496,0.9775604083955758,0.3735873137949105,0.5467568618108634
86,music/September_Gurls/big_star+Radio_City+10-September_Gurlsmp3,0.5174538090479945,0.43691002687071223,0.3774148436856696, 112.72151947,0.7409014405371279,0.23923960126617427, E, major,0.7050053248136315,0.9745934839513314,0.39258089176223315,0.5480124277418594
87,music/Little_Wing/eric_clapton+Crossroads_2_Disc_1+08-Little_Wingmp3,0.7254228326699013,0.30616458892832127,0.26015560069168064, 154.563201904,0.6394984659950366,0.30052260038408835, A, major,0.7252396166134185,0.9380662155082362,0.49939344837209926,0.5493079211453477
88,music/I_m_Losing_You/john_lennon+Double_Fantasy+05-I_m_Losing_Yoump3,0.024348022918952886,0.7343174480910052,0.7908737682869925, 97.8610610962,0.7697207847789156,0.086663269516635, A, minor,0.7177848775292864,0.9835745095354349,0.2992597439647846,0.5508178030777509
89,music/Summer_of_69/mxpx+On_The_Cover+01-Summer_of_69mp3,0.37279696861168093,0.4544081150511068,0.406294183844317, 101.593284607,0.6009527248027338,0.3836744689726605, C, major,0.7422790202342918,0.986855765213388,0.4620968450717144,0.5511697614752366
90,music/Before_You_Accuse_Me/eric_clapton+Unplugged+02-Before_You_Accuse_Memp3,0.7891443337945108,0.39354578563323417,0.37050037054318885, 99.5403900146,0.7221395726341581,0.09224115524841114, A, major,0.7092651757188498,0.9661659361026341,0.39063954874487383,0.5542052348024826
91,music/Walk_This_Way/run_dmc+Raising_Hell+04-Walk_This_Waymp3,0.9598865186510858,0.36658198410503395,0.27859671177229434, 105.573783875,0.9597961845208195,0.13426521146169254, C, major,0.7188498402555911,0.9851309651153867,0.04975222596598415,0.5566074552309861
92,music/River_Deep_Mountain_High/celine_dion+Falling_Into_You+12-River_Deep_Mountain_Highmp3,0.13674610550947702,0.5545850252921456,0.696436033266544, 166.131088257,0.93101426614932,0.09854051428320511, D#, major,0.6922257720979765,0.9733311470287443,0.3736668888459761,0.5570682190591736
93,music/We_Can_Work_It_Out/tesla+Five_Man_Acoustical_Jam+04-We_Can_Work_It_Outmp3,0.6585571695386082,0.40345682094032354,0.3227316718359729, 107.157066345,0.726062339309434,0.13653441943120312, G, major,0.7614483493077743,0.993269012135535,0.45620771223922113,0.557283436842259
94,music/Take_Me_To_The_River/al_green+Anthology+39-Take_Me_To_The_Rivermp3,0.28986389093125386,0.632931448112422,0.6488554332610545, 118.08177948,0.7744224310956689,0.3460772361136044, A, major,0.6592119275825347,0.9872943409068089,0.15705364653308193,0.5619637943170537
95,music/Addicted_To_Love/robert_palmer+Riptide+03-Addicted_To_Lovemp3,0.9069806789313001,0.3883123663987965,0.3182076414239838, 111.608444214,0.8495347286442116,0.18159975900844763, D, major,0.650692225772098,0.9787982730322742,0.22772980391672676,0.5627319346409798
96,music/Wish_You_Were_Here/wyclef_jean+The_Ecleftic_2_Sides_II_A_Book+19-Wish_You_Were_Heremp3,0.5256598763001196,0.568233109429194,0.5267981225811764, 87.9630889893,0.8766130008928662,0.2800926577648744, G, major,0.6762513312034079,0.9725947649678313,0.09518333397185379,0.5651782746389155
97,music/Strange_Little_Girl/stranglers+The_UA_Singles_79-82+24-Strange_Little_Girlmp3,0.7824961872505524,0.36160885297101014,0.31668767326325037, 124.326950073,0.5153370874652272,0.353791161318402, C, major,0.7465388711395101,0.9733066087678138,0.4885275487595713,0.5672867488669172
98,music/Toys_In_The_Attic/rem+Dead_Letter_Office+07-Toys_In_The_Atticmp3,0.9653599555636702,0.32432536123328337,0.23687470150687565, 102.517662048,0.7523003808324402,0.32066376641641947, G, major,0.7465388711395101,0.9906117813323905,0.2330993207014309,0.5712217673407526
