,original vs detected,count
116,"(Classical, NewAge)",3
117,"(Alternative&Punk, Religious)",5
118,"(Electronic&Dance, Reggae)",1
119,"(Childrens's, Hip-Hop)",3
120,"(R&B&Soul, Reggae)",3
121,"(R&B&Soul, Alternative&Punk)",1
122,"(Hip-Hop, Jazz)",3
123,"(World, R&B&Soul)",5
124,"(Religious, Hip-Hop)",4
125,"(Hip-Hop, NewAge)",1
126,"(Comedy&SpokenWord, Blues)",2
127,"(R&B&Soul, Comedy&SpokenWord)",2
128,"(Alternative&Punk, NewAge)",1
129,"(EasyListening&Vocals, Hip-Hop)",6
130,"(NewAge, Hip-Hop)",3
131,"(Rock&Pop, Country)",1
132,"(Reggae, Jazz)",4
133,"(NewAge, Country)",2
134,"(R&B&Soul, EasyListening&Vocals)",4
135,"(R&B&Soul, Latin)",1
136,"(Soundtracks&More, Alternative&Punk)",1
137,"(R&B&Soul, Rock&Pop)",6
138,"(Alternative&Punk, Latin)",4
139,"(Latin, NewAge)",4
140,"(Reggae, Electronic&Dance)",1
141,"(Blues, Childrens's)",3
142,"(Childrens's, Jazz)",2
143,"(Jazz, Childrens's)",1
144,"(NewAge, Jazz)",3
145,"(Electronic&Dance, Rock&Pop)",6
146,"(Jazz, EasyListening&Vocals)",2
147,"(Folk, Childrens's)",2
148,"(Blues, Hip-Hop)",6
149,"(EasyListening&Vocals, Folk)",1
150,"(Folk, NewAge)",2
151,"(Latin, Rock&Pop)",4
152,"(Classical, Religious)",1
153,"(Classical, World)",1
154,"(Country, Jazz)",3
155,"(NewAge, NewAge)",3
156,"(NewAge, R&B&Soul)",5
157,"(NewAge, World)",2
158,"(Soundtracks&More, Hip-Hop)",7
159,"(Childrens's, NewAge)",5
160,"(Religious, Latin)",1
161,"(Classical, R&B&Soul)",6
162,"(World, Rock&Pop)",6
163,"(EasyListening&Vocals, Soundtracks&More)",1
164,"(Alternative&Punk, Rock&Pop)",2
165,"(R&B&Soul, Folk)",2
166,"(Comedy&SpokenWord, Country)",3
167,"(NewAge, Folk)",1
168,"(EasyListening&Vocals, Comedy&SpokenWord)",1
169,"(Country, Electronic&Dance)",4
170,"(EasyListening&Vocals, Classical)",1
171,"(Reggae, World)",1
172,"(Rock&Pop, Rock&Pop)",5
173,"(Country, Reggae)",1
174,"(Blues, Alternative&Punk)",2
175,"(Childrens's, Childrens's)",5
176,"(EasyListening&Vocals, Rock&Pop)",6
177,"(Comedy&SpokenWord, Latin)",1
178,"(Folk, Latin)",2
179,"(EasyListening&Vocals, Country)",2
180,"(Electronic&Dance, Country)",2
181,"(Childrens's, EasyListening&Vocals)",8
182,"(Country, Rock&Pop)",2
183,"(Jazz, Electronic&Dance)",5
184,"(World, Hip-Hop)",2
185,"(Electronic&Dance, NewAge)",6
186,"(Folk, Electronic&Dance)",4
187,"(Folk, EasyListening&Vocals)",2
188,"(Blues, Soundtracks&More)",2
189,"(World, Jazz)",3
190,"(Soundtracks&More, World)",1
191,"(Jazz, NewAge)",4
192,"(Folk, Hip-Hop)",6
193,"(Hip-Hop, EasyListening&Vocals)",2
194,"(Reggae, Country)",2
195,"(Childrens's, Reggae)",1
196,"(NewAge, Blues)",1
197,"(Hip-Hop, Latin)",1
198,"(Reggae, Folk)",3
199,"(EasyListening&Vocals, Childrens's)",3
200,"(Religious, NewAge)",3
201,"(Religious, Comedy&SpokenWord)",1
202,"(Hip-Hop, World)",1
203,"(Soundtracks&More, Jazz)",6
204,"(Jazz, Soundtracks&More)",5
205,"(Hip-Hop, Alternative&Punk)",3
206,"(Country, R&B&Soul)",5
207,"(Comedy&SpokenWord, R&B&Soul)",4
208,"(Rock&Pop, Alternative&Punk)",3
209,"(Latin, Comedy&SpokenWord)",3
210,"(NewAge, Religious)",1
211,"(Hip-Hop, Reggae)",2
212,"(Classical, Soundtracks&More)",4
213,"(Latin, Latin)",3
214,"(Blues, Religious)",4
215,"(Country, NewAge)",4
216,"(Blues, Folk)",1
217,"(World, Latin)",1
218,"(Comedy&SpokenWord, Soundtracks&More)",1
219,"(EasyListening&Vocals, EasyListening&Vocals)",2
220,"(Childrens's, Folk)",2
221,"(Religious, Alternative&Punk)",5
222,"(Soundtracks&More, Childrens's)",1
223,"(Rock&Pop, Electronic&Dance)",4
224,"(Folk, Religious)",3
225,"(Hip-Hop, Classical)",1
226,"(Classical, Classical)",10
227,"(Rock&Pop, Comedy&SpokenWord)",4
228,"(Religious, Rock&Pop)",3
229,"(Soundtracks&More, EasyListening&Vocals)",2
230,"(Classical, Alternative&Punk)",1
231,"(Religious, Country)",1
232,"(Soundtracks&More, Religious)",3
233,"(Hip-Hop, R&B&Soul)",6
234,"(EasyListening&Vocals, Alternative&Punk)",4
235,"(Jazz, Religious)",1
236,"(World, Comedy&SpokenWord)",1
237,"(NewAge, Electronic&Dance)",4
238,"(Classical, Childrens's)",1
239,"(Comedy&SpokenWord, Jazz)",3
240,"(Reggae, Alternative&Punk)",1
241,"(Comedy&SpokenWord, NewAge)",3
242,"(R&B&Soul, Childrens's)",2
243,"(Country, Blues)",2
244,"(Hip-Hop, Religious)",1
245,"(Classical, Hip-Hop)",2
246,"(Classical, Reggae)",2
247,"(Hip-Hop, Blues)",2
248,"(Childrens's, Alternative&Punk)",4
249,"(Latin, Soundtracks&More)",3
250,"(Alternative&Punk, Soundtracks&More)",3
251,"(Soundtracks&More, Folk)",2
252,"(R&B&Soul, Jazz)",1
253,"(Childrens's, Soundtracks&More)",4
254,"(Electronic&Dance, R&B&Soul)",4
255,"(Blues, Reggae)",4
256,"(Classical, Jazz)",2
257,"(Electronic&Dance, Jazz)",2
258,"(Comedy&SpokenWord, Religious)",3
259,"(Country, Comedy&SpokenWord)",6
260,"(Folk, Country)",3
261,"(Folk, Comedy&SpokenWord)",2
262,"(Latin, Jazz)",4
263,"(NewAge, Rock&Pop)",6
264,"(Rock&Pop, Reggae)",4
265,"(Reggae, Hip-Hop)",8
266,"(Reggae, Reggae)",5
267,"(Blues, Electronic&Dance)",4
268,"(Rock&Pop, EasyListening&Vocals)",1
269,"(Country, Country)",4
270,"(EasyListening&Vocals, World)",1
271,"(Alternative&Punk, Jazz)",2
272,"(Country, Hip-Hop)",8
273,"(Latin, Classical)",1
274,"(World, Religious)",3
275,"(Rock&Pop, Latin)",2
276,"(Rock&Pop, Blues)",1
277,"(NewAge, Reggae)",1
278,"(Soundtracks&More, Soundtracks&More)",9
279,"(World, Soundtracks&More)",4
280,"(Jazz, Country)",3
281,"(Religious, World)",4
282,"(Electronic&Dance, Electronic&Dance)",4
283,"(Electronic&Dance, Soundtracks&More)",3
284,"(Soundtracks&More, Rock&Pop)",3
285,"(Religious, Childrens's)",3
286,"(Comedy&SpokenWord, Comedy&SpokenWord)",10
287,"(Latin, Reggae)",2
288,"(Classical, Rock&Pop)",7
289,"(Rock&Pop, Classical)",2
290,"(Folk, Folk)",4
291,"(Country, Soundtracks&More)",3
292,"(Alternative&Punk, Country)",2
293,"(Reggae, EasyListening&Vocals)",1
294,"(Soundtracks&More, Reggae)",5
295,"(NewAge, Latin)",2
296,"(Country, EasyListening&Vocals)",1
297,"(Religious, EasyListening&Vocals)",3
298,"(Reggae, Comedy&SpokenWord)",2
299,"(Folk, Reggae)",1
300,"(World, Alternative&Punk)",6
301,"(Latin, Electronic&Dance)",3
302,"(World, World)",4
303,"(Latin, Blues)",1
304,"(Folk, Blues)",4
305,"(Hip-Hop, Hip-Hop)",13
306,"(Comedy&SpokenWord, Rock&Pop)",2
307,"(Reggae, Latin)",2
308,"(Childrens's, R&B&Soul)",1
309,"(EasyListening&Vocals, Latin)",1
310,"(Classical, Folk)",1
311,"(World, Reggae)",1
312,"(Latin, Hip-Hop)",3
313,"(Jazz, Latin)",2
314,"(Comedy&SpokenWord, Alternative&Punk)",5
315,"(Country, Childrens's)",1
