,original vs detected,count
185,"(Childrens's, Reggae)",3
193,"(Reggae, Folk)",3
196,"(Country, R&B&Soul)",3
205,"(Country, NewAge)",3
209,"(EasyListening&Vocals, EasyListening&Vocals)",3
214,"(Soundtracks&More, Childrens's)",3
215,"(Religious, Rock&Pop)",3
218,"(Religious, Country)",3
219,"(Classical, Alternative&Punk)",3
221,"(Soundtracks&More, Religious)",3
224,"(Jazz, Religious)",3
229,"(Comedy&SpokenWord, NewAge)",3
236,"(Childrens's, Alternative&Punk)",3
239,"(Soundtracks&More, Folk)",3
246,"(Classical, Jazz)",3
252,"(Latin, Jazz)",3
254,"(Rock&Pop, Reggae)",3
275,"(Religious, Childrens's)",3
280,"(Country, Soundtracks&More)",3
296,"(Childrens's, R&B&Soul)",3
299,"(Latin, Hip-Hop)",3
301,"(Comedy&SpokenWord, Alternative&Punk)",3
11,"(Latin, EasyListening&Vocals)",2
15,"(Electronic&Dance, Alternative&Punk)",2
17,"(Hip-Hop, Comedy&SpokenWord)",2
25,"(Rock&Pop, Religious)",2
31,"(Latin, Religious)",2
33,"(Blues, Comedy&SpokenWord)",2
36,"(NewAge, EasyListening&Vocals)",2
37,"(Soundtracks&More, Latin)",2
40,"(R&B&Soul, Blues)",2
46,"(EasyListening&Vocals, Jazz)",2
49,"(Electronic&Dance, Religious)",2
50,"(Jazz, Comedy&SpokenWord)",2
52,"(Jazz, Hip-Hop)",2
53,"(Latin, Alternative&Punk)",2
57,"(Alternative&Punk, Childrens's)",2
71,"(Hip-Hop, Soundtracks&More)",2
76,"(Soundtracks&More, Country)",2
83,"(Blues, EasyListening&Vocals)",2
87,"(Classical, EasyListening&Vocals)",2
91,"(Reggae, Religious)",2
94,"(World, Blues)",2
100,"(Childrens's, Electronic&Dance)",2
101,"(Rock&Pop, Soundtracks&More)",2
104,"(Country, Folk)",2
107,"(Alternative&Punk, Religious)",2
112,"(Electronic&Dance, Reggae)",2
113,"(Hip-Hop, Jazz)",2
120,"(EasyListening&Vocals, Hip-Hop)",2
134,"(NewAge, Jazz)",2
136,"(Jazz, EasyListening&Vocals)",2
137,"(Folk, Childrens's)",2
140,"(EasyListening&Vocals, Folk)",2
151,"(Religious, Latin)",2
152,"(Classical, R&B&Soul)",2
154,"(EasyListening&Vocals, Soundtracks&More)",2
156,"(R&B&Soul, Folk)",2
160,"(Country, Electronic&Dance)",2
161,"(EasyListening&Vocals, Classical)",2
163,"(Blues, Alternative&Punk)",2
171,"(Country, Rock&Pop)",2
173,"(World, Hip-Hop)",2
176,"(Folk, EasyListening&Vocals)",2
179,"(Soundtracks&More, World)",2
183,"(Electronic&Dance, Latin)",2
186,"(NewAge, Blues)",2
187,"(Hip-Hop, Latin)",2
189,"(EasyListening&Vocals, Childrens's)",2
191,"(Religious, Comedy&SpokenWord)",2
207,"(World, Latin)",2
216,"(Rock&Pop, Comedy&SpokenWord)",2
220,"(Soundtracks&More, EasyListening&Vocals)",2
228,"(Comedy&SpokenWord, Jazz)",2
230,"(R&B&Soul, Childrens's)",2
231,"(Country, Blues)",2
232,"(Hip-Hop, Religious)",2
234,"(Classical, Reggae)",2
235,"(Hip-Hop, Blues)",2
241,"(EasyListening&Vocals, NewAge)",2
242,"(Childrens's, Blues)",2
251,"(Folk, Comedy&SpokenWord)",2
258,"(Rock&Pop, EasyListening&Vocals)",2
260,"(EasyListening&Vocals, World)",2
262,"(Country, Hip-Hop)",2
263,"(World, Religious)",2
264,"(Rock&Pop, Latin)",2
267,"(NewAge, Reggae)",2
274,"(Soundtracks&More, Rock&Pop)",2
282,"(Reggae, EasyListening&Vocals)",2
284,"(Soundtracks&More, Reggae)",2
286,"(Reggae, Comedy&SpokenWord)",2
2,"(Country, Alternative&Punk)",1
5,"(Comedy&SpokenWord, EasyListening&Vocals)",1
6,"(Hip-Hop, Childrens's)",1
7,"(Alternative&Punk, Electronic&Dance)",1
10,"(Childrens's, Classical)",1
12,"(Rock&Pop, Folk)",1
13,"(Folk, R&B&Soul)",1
16,"(World, Childrens's)",1
19,"(Country, World)",1
21,"(Reggae, Soundtracks&More)",1
22,"(Rock&Pop, Hip-Hop)",1
28,"(NewAge, Classical)",1
39,"(World, Classical)",1
41,"(Alternative&Punk, Hip-Hop)",1
42,"(Blues, NewAge)",1
54,"(Classical, Country)",1
55,"(R&B&Soul, NewAge)",1
60,"(Alternative&Punk, EasyListening&Vocals)",1
62,"(World, NewAge)",1
66,"(R&B&Soul, Soundtracks&More)",1
69,"(Jazz, World)",1
75,"(Religious, Reggae)",1
77,"(Classical, Blues)",1
79,"(Comedy&SpokenWord, Reggae)",1
80,"(Soundtracks&More, R&B&Soul)",1
82,"(Electronic&Dance, Blues)",1
89,"(Childrens's, Comedy&SpokenWord)",1
96,"(EasyListening&Vocals, Blues)",1
98,"(World, EasyListening&Vocals)",1
102,"(Alternative&Punk, World)",1
103,"(Religious, Soundtracks&More)",1
105,"(Alternative&Punk, Blues)",1
106,"(Electronic&Dance, Hip-Hop)",1
109,"(Childrens's, Hip-Hop)",1
111,"(R&B&Soul, Alternative&Punk)",1
114,"(World, R&B&Soul)",1
115,"(Religious, Hip-Hop)",1
117,"(Comedy&SpokenWord, Blues)",1
118,"(R&B&Soul, Comedy&SpokenWord)",1
119,"(Alternative&Punk, NewAge)",1
123,"(Reggae, Jazz)",1
124,"(NewAge, Country)",1
127,"(Soundtracks&More, Alternative&Punk)",1
130,"(Latin, NewAge)",1
132,"(Blues, Childrens's)",1
133,"(Jazz, Childrens's)",1
138,"(Blues, Hip-Hop)",1
139,"(Folk, NewAge)",1
141,"(R&B&Soul, Country)",1
143,"(Classical, World)",1
146,"(NewAge, NewAge)",1
149,"(Childrens's, Latin)",1
158,"(NewAge, Folk)",1
166,"(Comedy&SpokenWord, Latin)",1
169,"(Electronic&Dance, Country)",1
175,"(Folk, Electronic&Dance)",1
188,"(Soundtracks&More, Jazz)",1
192,"(Hip-Hop, World)",1
194,"(Hip-Hop, Alternative&Punk)",1
195,"(Jazz, Soundtracks&More)",1
200,"(Latin, Comedy&SpokenWord)",1
206,"(Blues, Folk)",1
208,"(Comedy&SpokenWord, Soundtracks&More)",1
226,"(Classical, Childrens's)",1
227,"(Soundtracks&More, Classical)",1
233,"(Classical, Hip-Hop)",1
238,"(Alternative&Punk, Soundtracks&More)",1
240,"(R&B&Soul, Jazz)",1
243,"(Childrens's, Soundtracks&More)",1
247,"(Electronic&Dance, Jazz)",1
248,"(Comedy&SpokenWord, Religious)",1
257,"(Blues, Electronic&Dance)",1
266,"(Hip-Hop, Folk)",1
272,"(Electronic&Dance, Soundtracks&More)",1
273,"(Rock&Pop, Childrens's)",1
281,"(Religious, EasyListening&Vocals)",1
290,"(Latin, Blues)",1
291,"(Folk, World)",1
297,"(EasyListening&Vocals, Latin)",1
298,"(Classical, Folk)",1
302,"(Country, Childrens's)",1
,,
,,950
