,original vs detected,count
193,"(Soundtracks&More, Jazz)",1
194,"(NewAge, Blues)",5
195,"(Jazz, Soundtracks&More)",1
196,"(Hip-Hop, Alternative&Punk)",3
197,"(R&B&Soul, World)",1
198,"(Comedy&SpokenWord, R&B&Soul)",2
199,"(Rock&Pop, Alternative&Punk)",5
200,"(NewAge, Religious)",3
201,"(Latin, Comedy&SpokenWord)",1
202,"(Hip-Hop, Reggae)",3
203,"(Classical, Soundtracks&More)",2
204,"(Latin, Latin)",8
205,"(Blues, Religious)",4
206,"(Blues, Folk)",2
207,"(World, Latin)",4
208,"(R&B&Soul, Electronic&Dance)",1
209,"(Comedy&SpokenWord, Soundtracks&More)",2
210,"(EasyListening&Vocals, EasyListening&Vocals)",3
211,"(Childrens's, Folk)",5
212,"(Religious, Alternative&Punk)",3
213,"(Blues, Country)",7
214,"(Rock&Pop, Electronic&Dance)",2
215,"(Folk, Religious)",1
216,"(Religious, Rock&Pop)",3
217,"(Rock&Pop, Comedy&SpokenWord)",2
218,"(Classical, Classical)",6
219,"(Classical, Alternative&Punk)",1
220,"(Jazz, Blues)",3
221,"(Soundtracks&More, EasyListening&Vocals)",1
222,"(Religious, Country)",3
223,"(Soundtracks&More, Religious)",3
224,"(Hip-Hop, R&B&Soul)",10
225,"(EasyListening&Vocals, Alternative&Punk)",3
226,"(Jazz, Religious)",3
227,"(NewAge, Electronic&Dance)",2
228,"(Classical, Childrens's)",2
229,"(Soundtracks&More, Classical)",9
230,"(Comedy&SpokenWord, Jazz)",3
231,"(Reggae, Alternative&Punk)",3
232,"(Jazz, Reggae)",1
233,"(R&B&Soul, Childrens's)",2
234,"(Country, Blues)",5
235,"(Hip-Hop, Religious)",2
236,"(Classical, Hip-Hop)",1
237,"(Latin, Soundtracks&More)",2
238,"(Hip-Hop, Blues)",1
239,"(Childrens's, Alternative&Punk)",2
240,"(Religious, Classical)",4
241,"(Alternative&Punk, Soundtracks&More)",1
242,"(R&B&Soul, Jazz)",4
243,"(Soundtracks&More, Folk)",4
244,"(EasyListening&Vocals, NewAge)",2
245,"(Childrens's, Blues)",4
246,"(Childrens's, Soundtracks&More)",3
247,"(Electronic&Dance, R&B&Soul)",6
248,"(Blues, Reggae)",2
249,"(Classical, Jazz)",3
250,"(Electronic&Dance, Jazz)",1
251,"(Comedy&SpokenWord, Religious)",2
252,"(Country, Comedy&SpokenWord)",1
253,"(Folk, Country)",3
254,"(Folk, Comedy&SpokenWord)",10
255,"(Latin, Jazz)",4
256,"(Rock&Pop, Reggae)",1
257,"(Reggae, Hip-Hop)",6
258,"(Reggae, Childrens's)",2
259,"(Reggae, Reggae)",17
260,"(Blues, Electronic&Dance)",1
261,"(Country, Country)",10
262,"(EasyListening&Vocals, World)",3
263,"(Country, Hip-Hop)",5
264,"(Alternative&Punk, Jazz)",1
265,"(World, Religious)",2
266,"(Rock&Pop, Latin)",2
267,"(Rock&Pop, Blues)",4
268,"(NewAge, Reggae)",2
269,"(Soundtracks&More, Soundtracks&More)",4
270,"(World, Soundtracks&More)",1
271,"(Jazz, Country)",2
272,"(Electronic&Dance, Electronic&Dance)",5
273,"(Electronic&Dance, Soundtracks&More)",2
274,"(Rock&Pop, Childrens's)",3
275,"(Religious, Childrens's)",4
276,"(Comedy&SpokenWord, Comedy&SpokenWord)",7
277,"(Latin, Reggae)",3
278,"(Classical, Rock&Pop)",2
279,"(Folk, Folk)",2
280,"(Country, Soundtracks&More)",2
281,"(Religious, EasyListening&Vocals)",2
282,"(Soundtracks&More, Reggae)",1
283,"(NewAge, Latin)",5
284,"(Reggae, Comedy&SpokenWord)",3
285,"(World, Alternative&Punk)",4
286,"(Latin, Electronic&Dance)",3
287,"(World, World)",6
288,"(Folk, World)",3
289,"(Folk, Blues)",4
290,"(Hip-Hop, Hip-Hop)",10
291,"(Comedy&SpokenWord, Rock&Pop)",3
292,"(Electronic&Dance, EasyListening&Vocals)",4
293,"(Reggae, Latin)",1
294,"(Childrens's, R&B&Soul)",4
295,"(EasyListening&Vocals, Latin)",5
296,"(Classical, Folk)",3
297,"(World, Reggae)",1
298,"(Latin, Hip-Hop)",2
299,"(Jazz, Latin)",5
300,"(Comedy&SpokenWord, Alternative&Punk)",2
301,"(Country, Childrens's)",3
