,original vs detected,count
116,"(World, R&B&Soul)",1
117,"(Comedy&SpokenWord, Blues)",2
118,"(R&B&Soul, Comedy&SpokenWord)",2
119,"(Rock&Pop, Country)",3
120,"(NewAge, Hip-Hop)",4
121,"(Reggae, Jazz)",2
122,"(NewAge, Country)",3
123,"(R&B&Soul, Latin)",4
124,"(R&B&Soul, EasyListening&Vocals)",3
125,"(Soundtracks&More, Alternative&Punk)",2
126,"(R&B&Soul, Rock&Pop)",2
127,"(Reggae, Electronic&Dance)",2
128,"(Blues, Childrens's)",1
129,"(NewAge, Jazz)",1
130,"(Electronic&Dance, Rock&Pop)",3
131,"(Jazz, EasyListening&Vocals)",1
132,"(Folk, NewAge)",1
133,"(Folk, Childrens's)",2
134,"(Blues, Hip-Hop)",1
135,"(R&B&Soul, Country)",4
136,"(EasyListening&Vocals, Folk)",4
137,"(Latin, Rock&Pop)",2
138,"(Classical, World)",2
139,"(Childrens's, Country)",5
140,"(NewAge, NewAge)",1
141,"(NewAge, R&B&Soul)",6
142,"(Soundtracks&More, Hip-Hop)",1
143,"(NewAge, World)",1
144,"(Childrens's, NewAge)",5
145,"(Classical, R&B&Soul)",2
146,"(EasyListening&Vocals, Soundtracks&More)",4
147,"(Religious, Latin)",3
148,"(Alternative&Punk, Rock&Pop)",4
149,"(Comedy&SpokenWord, Country)",1
150,"(NewAge, Folk)",1
151,"(EasyListening&Vocals, Comedy&SpokenWord)",4
152,"(Folk, Soundtracks&More)",1
153,"(Country, Electronic&Dance)",2
154,"(EasyListening&Vocals, Classical)",4
155,"(Rock&Pop, Rock&Pop)",8
156,"(Country, Reggae)",1
157,"(Blues, Alternative&Punk)",1
158,"(Childrens's, Childrens's)",6
159,"(EasyListening&Vocals, Rock&Pop)",2
160,"(Comedy&SpokenWord, Latin)",1
161,"(Folk, Latin)",3
162,"(Childrens's, EasyListening&Vocals)",6
163,"(EasyListening&Vocals, Country)",3
164,"(Electronic&Dance, Country)",1
165,"(Country, Rock&Pop)",2
166,"(Jazz, Electronic&Dance)",2
167,"(World, Hip-Hop)",1
168,"(Electronic&Dance, NewAge)",5
169,"(Folk, EasyListening&Vocals)",1
170,"(Blues, Soundtracks&More)",1
171,"(World, Jazz)",6
172,"(Soundtracks&More, World)",1
173,"(Folk, Hip-Hop)",7
174,"(Jazz, NewAge)",3
175,"(Electronic&Dance, Latin)",3
176,"(Childrens's, Reggae)",3
177,"(Reggae, Country)",1
178,"(Hip-Hop, Latin)",5
179,"(NewAge, Blues)",5
180,"(EasyListening&Vocals, Childrens's)",3
181,"(Religious, NewAge)",6
182,"(Religious, Comedy&SpokenWord)",3
183,"(Hip-Hop, World)",1
184,"(Soundtracks&More, Jazz)",1
185,"(Reggae, Folk)",1
186,"(Jazz, Soundtracks&More)",2
187,"(Hip-Hop, Alternative&Punk)",2
188,"(Country, R&B&Soul)",1
189,"(Comedy&SpokenWord, R&B&Soul)",6
190,"(Rock&Pop, Alternative&Punk)",5
191,"(NewAge, Religious)",3
192,"(Latin, Comedy&SpokenWord)",2
193,"(Hip-Hop, Reggae)",5
194,"(Classical, Soundtracks&More)",2
195,"(Latin, Latin)",7
196,"(Blues, Religious)",5
197,"(Country, NewAge)",2
198,"(Blues, Folk)",1
199,"(World, Latin)",2
200,"(EasyListening&Vocals, EasyListening&Vocals)",2
201,"(Religious, Alternative&Punk)",3
202,"(Childrens's, Folk)",3
203,"(Soundtracks&More, Childrens's)",3
204,"(Rock&Pop, Electronic&Dance)",3
205,"(Folk, Religious)",3
206,"(Blues, Country)",7
207,"(Religious, Rock&Pop)",1
208,"(Rock&Pop, Comedy&SpokenWord)",2
209,"(Classical, Classical)",14
210,"(Religious, Country)",5
211,"(Jazz, Blues)",1
212,"(Soundtracks&More, EasyListening&Vocals)",3
213,"(Classical, Alternative&Punk)",1
214,"(Soundtracks&More, Religious)",2
215,"(Hip-Hop, R&B&Soul)",4
216,"(EasyListening&Vocals, Alternative&Punk)",3
217,"(Jazz, Religious)",3
218,"(World, Comedy&SpokenWord)",1
219,"(NewAge, Electronic&Dance)",4
220,"(Soundtracks&More, Classical)",2
221,"(Comedy&SpokenWord, Jazz)",1
222,"(Comedy&SpokenWord, NewAge)",3
223,"(Jazz, Reggae)",1
224,"(R&B&Soul, Childrens's)",3
225,"(Country, Blues)",2
226,"(Hip-Hop, Religious)",1
227,"(Classical, Hip-Hop)",1
228,"(Classical, Reggae)",1
229,"(Hip-Hop, Blues)",1
230,"(Childrens's, Alternative&Punk)",3
231,"(Religious, Classical)",6
232,"(Alternative&Punk, Soundtracks&More)",1
233,"(Soundtracks&More, Folk)",3
234,"(EasyListening&Vocals, NewAge)",2
235,"(Childrens's, Blues)",3
236,"(Electronic&Dance, R&B&Soul)",7
237,"(Blues, Reggae)",6
238,"(Classical, Jazz)",4
239,"(Electronic&Dance, Jazz)",1
240,"(Comedy&SpokenWord, Religious)",1
241,"(Country, Comedy&SpokenWord)",5
242,"(Folk, Country)",3
243,"(Folk, Comedy&SpokenWord)",5
244,"(Latin, Jazz)",2
245,"(NewAge, Rock&Pop)",2
246,"(Rock&Pop, Reggae)",2
247,"(Reggae, Hip-Hop)",6
248,"(Reggae, Childrens's)",2
249,"(Reggae, Reggae)",14
250,"(Blues, Electronic&Dance)",2
251,"(Rock&Pop, EasyListening&Vocals)",1
252,"(Country, Country)",17
253,"(EasyListening&Vocals, World)",2
254,"(Alternative&Punk, Jazz)",3
255,"(Country, Hip-Hop)",2
256,"(World, Religious)",2
257,"(Rock&Pop, Latin)",2
258,"(Rock&Pop, Blues)",7
259,"(Hip-Hop, Folk)",1
260,"(NewAge, Reggae)",5
261,"(Soundtracks&More, Soundtracks&More)",11
262,"(World, Soundtracks&More)",2
263,"(Jazz, Country)",2
264,"(Religious, World)",1
265,"(Electronic&Dance, Electronic&Dance)",7
266,"(Rock&Pop, Childrens's)",2
267,"(Electronic&Dance, Soundtracks&More)",1
268,"(Soundtracks&More, Rock&Pop)",2
269,"(Religious, Childrens's)",3
270,"(Comedy&SpokenWord, Comedy&SpokenWord)",11
271,"(Latin, Reggae)",6
272,"(Classical, Rock&Pop)",2
273,"(Classical, Latin)",1
274,"(Folk, Folk)",5
275,"(Country, Soundtracks&More)",1
276,"(Country, EasyListening&Vocals)",3
277,"(Reggae, EasyListening&Vocals)",1
278,"(Alternative&Punk, Country)",3
279,"(Soundtracks&More, Reggae)",3
280,"(NewAge, Latin)",3
281,"(Reggae, Comedy&SpokenWord)",3
282,"(Folk, Reggae)",2
283,"(World, Alternative&Punk)",3
284,"(Latin, Electronic&Dance)",3
285,"(World, World)",7
286,"(Latin, Blues)",1
287,"(Folk, World)",5
288,"(Folk, Blues)",1
289,"(Hip-Hop, Hip-Hop)",12
290,"(Comedy&SpokenWord, Rock&Pop)",4
291,"(Electronic&Dance, EasyListening&Vocals)",3
292,"(Reggae, Latin)",2
293,"(Childrens's, R&B&Soul)",4
294,"(EasyListening&Vocals, Latin)",4
295,"(Jazz, Latin)",4
296,"(Comedy&SpokenWord, Alternative&Punk)",5
297,"(World, Reggae)",2
