,id,scaled_skl,scaled_rp,scaled_rh,bpm,scaled_bh,scaled_mfcc,key,scale,scaled_levenshtein,scaled_corr,scaled_js,aggregated
50,music/Reggae/Damian Marley - Pimpa's Paradise.mp3,0.09656941161263054,0.5972486681725042,0.6821153383039106, 94.9815063477,0.7323991804662299,0.09510014410017498, C, major,0.15780141843971632,0.9363446871871477,0.08991407450276977,0.4234366153481354
51,music/Jazz/Raphael Wressnig - September Nights.mp3,0.08364657224912714,0.573912178195916,0.5724828221137986, 120.094520569,0.7636856719418088,0.2610167021126212, C, major,0.1981382978723404,0.8951782804760998,0.08419283881004688,0.4290316704714699
52,music/Klassik/Lang Lang_La Campanella II etude for piano in G sharp minor (Grand Paganini Étude No 3) S 141 3 (LW A173 3).mp3,1.0,0.18827676380379188,0.3074288094760152, 163.483779907,0.5138009053277438,0.20745680121527593, G#, minor,0.2300531914893617,0.7602580917937254,0.27359105486797086,0.43510820224673563
53,music/Rock/The Offspring - You're Gonna Go Far Kid.mp3,0.2279559545410293,0.5174897256955943,0.525703602210451, 126.112625122,0.7134241551848829,0.3409626177216188, C, major,0.12987588652482268,0.9492067235155275,0.13625997329906292,0.44260982983662367
54,music/Klassik/Rachmaninoff - The Isle of the Dead Op 29.mp3,0.4537712315040667,0.2486419399491852,0.4454655597657464, 117.387657166,0.41367998847821,0.20124651928739262, A, minor,0.8723404255319149,0.7637603268308562,0.15319309983755047,0.44401238639811536
55,music/Reggae/Damian Marley - Hey Girl.mp3,0.10312839367102167,0.8399080265382174,0.7738501338187477, 96.3729705811,0.7152721635722504,0.10723068034818077, F#, minor,0.15868794326241134,0.9031347718161862,0.035566657200464674,0.454597346278435
56,music/Soundtrack/Pirates Of The Carribean - Hans Zimmer - Davy Jones.mp3,0.24038581663827088,0.22556585496528717,0.44469259862869587, 129.928344727,0.6652771346671147,1.0, D, major,0.1453900709219858,0.8304163768203279,0.14729314386125092,0.4623776245628667
57,music/Electronic/Miike Snow - Genghis Khan.mp3,0.09413291106471429,0.672766839086028,0.7066242268400356, 93.9685592651,0.997346209656313,0.1799813717319006, A#, major,0.13696808510638298,0.8655115011107886,0.04992688624474899,0.462907253855114
58,music/Hip Hop/Kontra K - Erfolg ist kein Glück.mp3,0.081278220301278,0.7450219603314964,0.8124752062316621, 79.8573379517,0.8364268203731263,0.24357850049061414, C#, major,0.13031914893617022,0.9811856401782305,0.009254028743846112,0.47994244069830294
59,music/Reggae/Damian Marley - Welcome To Jamrock.mp3,0.13922013814743445,0.6807430722556184,0.7285937722189544, 153.269729614,0.8903471868403814,0.25629865531517576, G, minor,0.19104609929078015,0.861089906814319,0.0945388896726312,0.48023471506941184
60,music/Reggae/Damian Marley - Road To Zion.mp3,0.13563357817146382,0.6938808148152433,0.7303351019952402, 93.5995407104,0.6588185519401982,0.5138636399549231, F, minor,0.19060283687943264,0.839480066945993,0.08403228323246645,0.4808308592418701
61,music/Electronic/Caravan Palace - Lone Digger.mp3,0.09741354605396381,0.6664117823351375,0.7839794320282519, 123.504524231,0.8701245870971439,0.30514772388041717, A#, minor,0.16578014184397163,0.9244024046038603,0.05072472765765191,0.4829980431875498
62,music/Hip Hop/Ice Cube - It Was A Good Day.mp3,0.10015665925559634,0.7068232027920657,0.7166693017915774, 82.4135284424,0.7689324225337717,0.41610632285504184, D, major,0.15868794326241134,0.953902371669317,0.08454753743061749,0.4882282201987999
63,music/Hip Hop/Chiddy Bang - Opposite Of Adults.mp3,0.13429322179497669,0.8038187189005265,0.8445897174138703, 95.9762878418,0.8491704775812914,0.17927156290821594, D, major,0.14406028368794327,0.9397666911565495,0.15462823650584082,0.5061998637436518
64,music/Hip Hop/Sido - Spring rauf.mp3,0.1892134867523449,0.7907739313205048,0.8294473459096128, 84.9522781372,0.8768628519837146,0.3736427729878948, G, minor,0.14051418439716312,0.932236258714108,0.0725507748715125,0.5256552008671069
65,music/Pop/Michael Jackson - They Don't Care About Us.mp3,0.10033363927567926,0.9793118457451654,0.9542138828560258, 89.9515686035,0.8109115687133847,0.1868415198855984, G, major,0.15115248226950354,0.923278912712663,0.1539402553775649,0.5324980133544481
66,music/Hip Hop/Dr Dre - Still DRE [feat Snoop D.ogg].mp3,0.21757812966995635,0.8814119504403997,0.8880630750285278, 93.4496994019,0.7642907517503365,0.3625179454105659, A, minor,0.15647163120567376,1.0,0.12372470551064009,0.5492572736270125
67,music/Reggae/Damian Marley - All Night.mp3,0.14949983429325045,1.0,0.981470247000809, 132.9559021,0.9123204172622431,0.3176312198376626, A#, major,0.162677304964539,0.9030772270115445,0.037726944153891794,0.5580503993154926
68,music/Hip Hop/257ers - Auseinanda.mp3,0.18304623346427198,0.923178516219808,0.8882177626930574, 115.009765625,0.9534380308889278,0.4054771732791334, F, minor,0.14893617021276595,0.9211010327846011,0.11153102925241706,0.5668657435993728
