,id,scaled_mfcc,scaled_rh,key,scale,scaled_levenshtein,aggregated
49,music/Hip Hop/Grits - Here We Go.mp3,0.09695927569764409,0.7375836946040625, B, minor,0.22930500221336875,0.35461599083835843
50,music/World Music/Andrey Vinogradov - Medieval Tune.mp3,0.21387035192714018,0.6233219295789492, G, minor,0.23019034971226207,0.35579421040611714
51,music/World Music/John Butler - Ocean.mp3,0.07971351756200748,0.5751017745261664, E, major,0.41389995573262506,0.3562384159402663
52,music/Electronic/Fytch - In These Shadows (feat Carmen Forbes).mp3,0.2620009694650828,0.5443214199198073, A, minor,0.2864099158919876,0.36424410175895927
53,music/Electronic/The XX - Intro.mp3,0.26212323865187376,0.6204490506025461, F, major,0.23107569721115537,0.3712159954885251
54,music/Reggae/Damian Marley - Beautiful.mp3,0.142192004903497,0.7445162485311907, D#, major,0.22709163346613545,0.37126662896694107
55,music/Reggae/Bob Marley - No Woman No Cry.mp3,0.2503395805032853,0.49542299742496293, C, major,0.37715803452855245,0.3743068708189336
56,music/Jazz/Whiplash Soundtrack - Too Hip To Retire.mp3,0.3264627193394544,0.5690594036044228, C, minor,0.2288623284639221,0.37479481713593304
57,music/Metal/Omnium Gatherum - New World Shadows.mp3,0.29976787797267435,0.5745406480693513, C#, minor,0.27445772465692786,0.38292208356631785
58,music/Electronic/Alan Walker - Faded.mp3,0.3130285660827448,0.6094974745131103, F#, major,0.2266489597166888,0.3830583334375146
59,music/Soundtrack/Game Of Thrones - Main Titles.mp3,0.27514388413619306,0.6406431634888999, C, minor,0.2359451084550686,0.3839107186933872
60,music/Soundtrack/The Witcher 3 - The Fields of Ard Skellig.mp3,0.1267542887918885,0.7946920140816933, D, minor,0.23151837096060204,0.38432155794472794
61,music/Jazz/Jukka Perko Avara - Tears In Heaven.mp3,0.15737169539803128,0.7582616100824421, A, major,0.2381584772023019,0.38459726089425844
62,music/Hip Hop/Dr Dre - Still DRE [feat Snoop D.ogg].mp3,0.14470673176105414,0.8160542433056115, A, minor,0.1943337760070828,0.3850315836912495
63,music/Reggae/Damian Marley - Hey Girl.mp3,0.2021321058830447,0.7270260622224599, F#, minor,0.22753430721558213,0.38556415844036224
64,music/Hip Hop/Sido - Spring rauf.mp3,0.18368356471785596,0.755228479485433, G, minor,0.23992917220008853,0.39294707213445923
65,music/Electronic/Kadebostany - Early Morning Dreams (Kled Mone Remix).mp3,0.12962246225137758,0.756126920856542, D, minor,0.29437804338202744,0.39337580882998235
66,music/Metal/Uada - Black Autumn White Spring.mp3,0.21154223649007572,0.6219594958621655, D, minor,0.351925630810093,0.3951424543874447
67,music/World Music/Estas Tonne - The Song of the Golden Dragon.mp3,0.10864871256936333,0.7643920702385802, C, major,0.32270916334661354,0.39858331538485237
68,music/Jazz/Paolo Fresu Jan Lundgren - Kristallen den fina.mp3,0.19725765444005108,0.8004442115934871, D, minor,0.22000885347498894,0.40590357316950904
69,music/Hip Hop/257ers - Auseinanda.mp3,0.19677798592921855,0.8160103953161696, F, minor,0.2204515272244356,0.4110799694899412
70,music/Rock/Radiohead - Creep.mp3,0.4126599450690335,0.5962297709365302, C, major,0.22753430721558213,0.4121413410737153
71,music/Soundtrack/The Hobbit 3 - Howard Shore_Ironfoot [Extended Version].mp3,0.16093621725959015,0.7749649904281609, D, major,0.3019034971226206,0.41260156827012384
72,music/Jazz/Lou Tavano - The Call.mp3,0.42912791988718807,0.5908147900251526, E, minor,0.2288623284639221,0.4162683461254209
73,music/Soundtrack/Vikings - Floki Appears to Kill Athelstan.mp3,0.153824575616559,0.8553877577986501, C#, major,0.24524125719344844,0.41815119686955254
74,music/Klassik/Pachelbel_ Canon And Gigue In D Major - 1 Canon.mp3,0.20059170608275692,0.8225942790761327, C#, major,0.23461708720672864,0.41926769078853937
75,music/Jazz/Buddy Rich - Caravan (Remastered 2015).mp3,0.1524904119337555,0.5789871389717784, F, minor,0.5418326693227091,0.42443674007608106
76,music/Klassik/Lang Lang_La Campanella II etude for piano in G sharp minor (Grand Paganini Étude No 3) S 141 3 (LW A173 3).mp3,0.19075528765613126,0.8594522501293811, G#, minor,0.24878264718902168,0.43299672832484476
77,music/Klassik/Bach - Toccaqta & Fugue D Minor BWV 565 Toccata.mp3,0.26779283129266795,0.8066389198686841, D, minor,0.23151837096060204,0.4353167073739847
78,music/Soundtrack/Lord Of The Rings - The Battle Of The Pelennor Fields.mp3,0.2731139024485358,0.8029713206621164, A, minor,0.234174413457282,0.4367532121893114
79,music/World Music/The HU - Wolf Totem.mp3,0.4700574607086794,0.6203620919777448, D#, major,0.24435590969455512,0.4449251541269931
80,music/Jazz/Whiplash Soundtrack - Caravan.mp3,0.34464195763247657,0.5452455212129887, C#, major,0.44710048694112436,0.44566265526219656
81,music/Reggae/Damian Marley - All Night.mp3,0.14447867358668337,0.9590535480298685, A#, major,0.2337317397078353,0.4457546537747958
82,music/Jazz/Michael Wollny Vincent Peirani The Kiss.mp3,0.3106546596860331,0.7718148171597828, C, major,0.2549800796812749,0.44581651884236356
83,music/Klassik/Rachmaninov - Prélude in C sharp minor Op3 No2.mp3,0.21389315900742778,0.9157416641629399, C#, minor,0.22177954847277556,0.4504714572143811
84,music/World Music/Wardruna - Wunjo.mp3,0.5194171348811233,0.5573060778425688, B, minor,0.2771137671536078,0.4512789932924333
85,music/Electronic/Caravan Palace - Lone Digger.mp3,0.3738778057760156,0.763973253119696, A#, minor,0.22753430721558213,0.4551284553704312
86,music/Electronic/Marshmello & Anne-Marie - Friends.mp3,0.19198464737475604,0.9573446562081674, A, minor,0.2288623284639221,0.45939721068228184
87,music/Soundtrack/Outlander - Dance of the Druids (feat Raya Yarbrough).mp3,0.2923762118566105,0.8727663086992838, A, minor,0.23948649845064188,0.46820967300217875
88,music/Klassik/Mozart_ Requiem In D Minor K626 - 3 Sequentia_ Lacrimosa.mp3,0.33600390857285567,0.8693230617615645, D, minor,0.2182381584772023,0.47452170960387413
89,music/Reggae/Damian Marley - Road To Zion.mp3,0.573870844943981,0.648099091343817, F, minor,0.23771580345285526,0.4865619132468844
90,music/Klassik/Alice Sara Ott - Prélude in D Flat Major (_Raindrop_) Op28 No15.mp3,0.289372446137405,0.9033702390521599, C#, major,0.3050022133687472,0.4992482995194374
91,music/Pop/Michael Jackson - They Don't Care About Us.mp3,0.30082617196063705,1.0, G, major,0.2297476759628154,0.5101912826411509
92,music/Klassik/Beethoven - Für Elise.mp3,0.3286709144916845,0.9912920449129253, A, minor,0.21691013722886232,0.5122910322111575
93,music/Soundtrack/Interstellar - No Time for Caution.mp3,0.3952679677866029,0.9398532409759658, A, minor,0.2337317397078353,0.522950982823468
94,music/Jazz/Keith Jarrett - Part II Tokyo.mp3,0.22149327122937587,0.9188577225157656, E, major,0.4493138556883577,0.5298882831444996
95,music/Soundtrack/Mass Effect 3 - Leaving Earth.mp3,0.6402807690496959,0.7723223625532665, E, minor,0.23904382470119523,0.5505489854347192
96,music/Klassik/Liszt - Totentanz.mp3,0.4291432256354209,0.8526557134520126, D, minor,0.7361664453297919,0.6726551281390751
97,music/Klassik/Rachmaninoff - The Isle of the Dead Op 29.mp3,0.1967245673524652,0.9976850031224488, A, minor,0.8295706064630367,0.6746600589793169
98,music/World Music/Estas Tonne - The Song of the Butterfly.mp3,0.3088981103917241,0.8930166079667274, C, minor,1.0,0.7339715727861504
99,music/Soundtrack/Pirates Of The Carribean - Hans Zimmer - Davy Jones.mp3,1.0,0.9899528132712724, D, major,0.22089420097388224,0.7369490047483849
