,id,scaled_js,scaled_rp,scaled_corr,aggregated
31,music/Pop/Aliotta Haynes Jeremiah - Lake Shore Drive.mp3,0.09822771780056055,0.37445384335858195,0.8371503302347136,0.43661063046461873
32,music/Pop/Anna Burch - 2 Cool 2 Care.mp3,0.11146576140430356,0.32956073141065134,0.8710862276838806,0.43737090683294516
33,music/Metal/Amorphis - House Of Sleep.mp3,0.10632619116612868,0.32805123691442367,0.887427417316363,0.4406016151323051
34,music/Electronic/Martin Garrix - Animals (Original Mix).mp3,0.08017395979726429,0.45585377250281506,0.7872009045959278,0.4410762122986691
35,music/Rock/Pvris - My House.mp3,0.05195104083810242,0.3648994179811049,0.9138348982604148,0.4435617856932073
36,music/Rock/Billy Talent - Cure for the Enemy.mp3,0.09385367429550766,0.3983310335715664,0.8611000521561772,0.4510949200077505
37,music/Hip Hop/Kid Cudi - Mr Rager.mp3,0.10580656637188242,0.45470582731540915,0.8081005258772769,0.45620430652152283
38,music/Jazz/Buddy Rich - Caravan (Remastered 2015).mp3,0.17028430258048666,0.29228057266994767,0.9113663333527798,0.4579770695344047
39,music/Klassik/Rachmaninoff - The Isle of the Dead Op 29.mp3,0.12627508138856514,0.43998922576091204,0.8143072124667764,0.4601905065387512
40,music/Rock/Rise Against - Prayer of the Refugee.mp3,0.12518635922232857,0.4019810439918054,0.8547457643668687,0.46063772252700086
41,music/Hip Hop/Romano - Köpenick.mp3,0.07635800967223,0.5728403044252148,0.7419971195104058,0.4637318112026169
42,music/Metal/System Of A Down-Toxicity.mp3,0.09244515818888957,0.37891036541079015,0.9237397548828588,0.4650317594941795
43,music/Rock/Blink-182 - Adam's Song.mp3,0.09707137935854648,0.3643093481390234,0.9351554613372299,0.46551206294493325
44,music/Pop/David Bowie - Life On Mars.mp3,0.10088238271218213,0.37627859305682243,0.9256401029847238,0.46760035958457613
45,music/World Music/The HU - Yuve Yuve Yu.mp3,0.07381111994834115,0.4468964087015639,0.8896766032500408,0.4701280439666486
46,music/Metal/Dark Tranquillity - Punish My Heaven.mp3,0.14029930339530616,0.3324294561898868,0.9410572254805626,0.4712619950219185
47,music/Reggae/Bob Marley - No Woman No Cry.mp3,0.09673389874112308,0.3931545487293208,0.9276095801221832,0.47249934253087567
48,music/Klassik/Mozart_ Requiem In D Minor K626 - 3 Sequentia_ Lacrimosa.mp3,0.18228294100738607,0.4081942102123174,0.8376086155349017,0.4760285889182017
49,music/Metal/Gojira - Global warming.mp3,0.1311343492516379,0.37819479277940155,0.9243174447613122,0.47788219559745054
50,music/Pop/Electric Light Orchestra - Mr Blue Sky.mp3,0.08812078059739843,0.36237312557646967,0.9871896401160143,0.47922784876329416
51,music/Electronic/Kadebostany - Early Morning Dreams (Kled Mone Remix).mp3,0.08778690743533035,0.6828254856653655,0.6705231996633841,0.48037853092136
52,music/Metal/Eluveitie - Neverland.mp3,0.08624391535869813,0.42603581496071297,0.9343822720888875,0.48222066746943293
53,music/World Music/Estas Tonne - The Song of the Golden Dragon.mp3,0.15435596439004426,0.3386168621673224,0.9579754968097166,0.4836494411223611
54,music/Jazz/Michael Wollny Vincent Peirani The Kiss.mp3,0.271189721793775,0.35710605015893304,0.8280790901293,0.4854582873606694
55,music/Rock/twenty one pilots - Car Radio.mp3,0.10654064730520259,0.380199701580708,0.971970048516915,0.48623679913427525
56,music/Soundtrack/Lord Of The Rings - The Battle Of The Pelennor Fields.mp3,0.12488705386192923,0.37494184781916895,0.9664763191353957,0.48876840693883133
57,music/Metal/Judas Priest - Painkiller.mp3,0.15193704273585587,0.35512815593174546,0.9630895551105606,0.4900515845927207
58,music/Jazz/Paolo Fresu Jan Lundgren - Kristallen den fina.mp3,0.2661499786316547,0.38005687044033243,0.8265527858967044,0.49091987832289724
59,music/Metal/In Flames - The New Word.mp3,0.14681152110446255,0.3314506598663961,0.9992403860837653,0.4925008556848746
60,music/Pop/Fools Garden - Lemon Tree.mp3,0.09570820735963845,0.4566102270348478,0.9264846273797641,0.49293435392475016
61,music/Rock/Wallows - Scrawny [Explicit].mp3,0.086951017779228,0.5301338631379888,0.8633177956216779,0.4934675588462982
62,music/Rock/Red Hot Chili Peppers - Snow (Hey Oh).mp3,0.09089491690386708,0.46744481338295035,0.9283485605995417,0.49556276362878643
63,music/Pop/Halsey - Heaven In Hiding.mp3,0.1366511557628791,0.4863864199989055,0.8857165481777816,0.5029180413131887
64,music/Metal/Metallica - Moth Into Flame.mp3,0.14578880962652913,0.3805164433972897,0.9848430029547166,0.5037160853261785
65,music/Rock/The Offspring - You're Gonna Go Far Kid.mp3,0.12057685996772892,0.5276779294134962,0.8768271635662934,0.5083606509825062
66,music/Reggae/Damian Marley - Confrontation.mp3,0.08334075436853175,0.4815031234236659,0.9642591108491931,0.5097009962137969
67,music/Electronic/Miike Snow - Genghis Khan.mp3,0.08708803639087494,0.6552909216443555,0.8169210193884027,0.519766659141211
68,music/Pop/Dua Lipa - New Love.mp3,0.09148066955752347,0.48153494626678095,0.9891156462762687,0.520710420700191
69,music/Hip Hop/Sido - Spring rauf.mp3,0.12644677257396258,0.7603874637881597,0.6900860533724815,0.5256400965782012
70,music/Hip Hop/Kontra K - Erfolg ist kein Glück.mp3,0.08093662507298593,0.747843967536426,0.7506108927981017,0.5264638284691713
71,music/Reggae/Damian Marley - Beautiful.mp3,0.032320994398941816,0.6923368921337556,0.8625795274754644,0.5290791380027206
72,music/Reggae/Damian Marley - The Master Has Come Back.mp3,0.03364592153387581,0.6740457258483901,0.8898780801062677,0.5325232424961778
73,music/Klassik/Alice Sara Ott - Prélude in D Flat Major (_Raindrop_) Op28 No15.mp3,0.36930934953798955,0.4092575112827077,0.8243151793077494,0.5342940133761489
74,music/Pop/Camila Cabello - Havana.mp3,0.12680410653322272,0.6323906927150033,0.8475340846914104,0.5355762946465455
75,music/Klassik/Lang Lang_La Campanella II etude for piano in G sharp minor (Grand Paganini Étude No 3) S 141 3 (LW A173 3).mp3,0.39210551364293816,0.3970331261395249,0.8279111867762465,0.5390166088529031
76,music/Hip Hop/Prinz Pi - Kompass ohne Norden.mp3,0.10610879904624859,0.6570236173810887,0.8809061902622386,0.5480128688965253
77,music/Hip Hop/Ice Cube - It Was A Good Day.mp3,0.08426543302286987,0.6960931954956694,0.8661290345749545,0.5488292210311646
78,music/Jazz/Keith Jarrett - Part II Tokyo.mp3,0.45451875441072875,0.41511226402200413,0.7773286648374139,0.548986561090049
79,music/Reggae/Damian Marley - Pimpa's Paradise.mp3,0.14489324195833558,0.6056693068631699,0.8975725102924977,0.5493783530380011
80,music/Jazz/Raphael Wressnig - September Nights.mp3,0.08377717167753941,0.5755475689252585,1.0,0.5531082468675993
81,music/Reggae/Damian Marley - Road To Zion.mp3,0.11641024809079953,0.6704721367083325,0.8769118081498186,0.554598064316317
82,music/Klassik/Rachmaninov - Prélude in C sharp minor Op3 No2.mp3,0.39238496580972415,0.4140088708149593,0.8840309531340261,0.5634749299195699
83,music/Hip Hop/Chiddy Bang - Opposite Of Adults.mp3,0.10079073006465752,0.7957500291051258,0.7973463941514018,0.5646290511070617
84,music/Electronic/Marshmello & Anne-Marie - Friends.mp3,0.12176833414037322,0.8148130735486763,0.7623963399978323,0.5663259158956272
85,music/Electronic/Caravan Palace - Lone Digger.mp3,0.11162744178841445,0.6622211935675303,0.9301977162099367,0.5680154505219605
86,music/Reggae/Damian Marley - Welcome To Jamrock.mp3,0.12640591204458765,0.6507070385346292,0.985628063052113,0.58758033787711
87,music/Reggae/Damian Marley - Move!.mp3,0.06959834247518641,0.8049282016265608,0.8900363714945079,0.588187638532085
88,music/Hip Hop/Grits - Here We Go.mp3,0.0908991697567708,0.7878938285890662,0.9047044402846506,0.5944991462101625
89,music/Hip Hop/257ers - Auseinanda.mp3,0.10186063521864572,0.8162890959887515,0.8848587171443154,0.6010028161172375
90,music/Reggae/Damian Marley - Hey Girl.mp3,0.1503311917470408,0.8567001114682187,0.9192416026057291,0.6420909686069961
91,music/Hip Hop/Dr Dre - Still DRE [feat Snoop D.ogg].mp3,0.10519409127591282,0.8430226999540729,0.9804991253598665,0.6429053055299507
92,music/Reggae/Damian Marley - All Night.mp3,0.07410880726265905,0.993222895834125,0.912993652740926,0.6601084519459034
93,music/Pop/Michael Jackson - They Don't Care About Us.mp3,0.14754586568929143,1.0,0.9472846939909509,0.6982768532267475
94,music/Klassik/Beethoven - Für Elise.mp3,1.0,0.4338714351563347,0.7726951018028734,0.7355221789864027
