,id,scaled_skl,scaled_rp,scaled_rh,bpm,scaled_bh,scaled_mfcc,key,scale,scaled_levenshtein,scaled_corr,scaled_js,aggregated
11,music/Jazz/Eric Bibb Celtic Roots Ensemble - St James Infirmary.mp3,0.01884987646986965,0.3534934373864424,0.3054921443488865, 104.842964172,0.805171792420436,0.17652890226770088, A, minor,0.24425140521205926,0.8619292622593901,0.07198725202399711,0.3547130090485977
12,music/Metal/Amorphis - House Of Sleep.mp3,0.06692689606014596,0.32805123691442367,0.2769116719290568, 125.022087097,0.8440459454464065,0.08779502345817208, C, minor,0.26469085334695963,0.887427417316363,0.10632619116612868,0.3577719044547071
13,music/Soundtrack/Game Of Thrones - Main Titles.mp3,0.06080411012465059,0.32544410984260563,0.2906576398444751, 172.265808105,0.8719195069315402,0.2921396457459179, C, minor,0.2641798671435871,0.6374427417634732,0.12676099830093643,0.3586685774621483
14,music/Metal/Uada - Black Autumn White Spring.mp3,0.11248775601059732,0.3067457505354832,0.29657093975713134, 102.767547607,0.7155579333036629,0.16244290846037904, D, minor,0.3270311701584057,0.8304740547300659,0.14121822594615716,0.36156609236273535
15,music/Pop/Aliotta Haynes Jeremiah - Lake Shore Drive.mp3,0.03657010748598292,0.37445384335858195,0.32728005381706127, 94.884765625,0.8159151735610112,0.10675075517627373, E, major,0.31732243229432805,0.8371503302347136,0.09822771780056055,0.3642088017160642
16,music/Klassik/Pachelbel_ Canon And Gigue In D Major - 1 Canon.mp3,0.10543865773593693,0.3772577610339553,0.4168589149538218, 152.013336182,0.7254171806207258,0.14914968974550522, C#, major,0.2616249361267246,0.7097618627012008,0.17511937282230042,0.3650785469675214
17,music/Soundtrack/The Hobbit 3 - Howard Shore_Ironfoot [Extended Version].mp3,0.06379138037522537,0.36361326409549866,0.37827400973609104, 138.597213745,0.6915520601174379,0.18336318451667555, D, major,0.3362289218191109,0.9149173131340159,0.01949659494866798,0.36890459109284035
18,music/Soundtrack/Flesh And Bone - Dakini_ Movement IV.mp3,0.06962044389310353,0.3297865806833577,0.3145961402211516, 124.987091064,0.8761521151785587,0.08762310158691741, D#, major,0.30556974961676037,0.8363214760069657,0.13507013839573573,0.36934246819781885
19,music/Rock/Pvris - My House.mp3,0.06482265552266536,0.3648994179811049,0.3296858049707299, 129.15222168,0.756670936991207,0.1607232897603993, C, major,0.31936637710781807,0.9138348982604148,0.05195104083810242,0.3702443026790553
20,music/Pop/David Bowie - Life On Mars.mp3,0.06026276665898517,0.37627859305682243,0.3947824441798692, 125.222671509,0.6788931185231556,0.1399633723022908, A#, major,0.2927950945324476,0.9256401029847238,0.10088238271218213,0.37118723436880957
21,music/Rock/Blink-182 - Adam's Song.mp3,0.06441975234590336,0.3643093481390234,0.3330168450296558, 136.178466797,0.8142099159994778,0.06653770344572932, F, major,0.3030148185998978,0.9351554613372299,0.09707137935854648,0.372216903031933
22,music/Pop/Halsey - Heaven In Hiding.mp3,0.06606129370123218,0.4863864199989055,0.6002560270822161, 117.763298035,0.4536199455679029,0.10661043231223571, C#, minor,0.2508942258559019,0.8857165481777816,0.1366511557628791,0.3732745060573819
23,music/Rock/Rise Against - Prayer of the Refugee.mp3,0.103721043420112,0.4019810439918054,0.3742097368704208, 97.9537963867,0.7378744360866623,0.14716737626861467, D#, minor,0.2534491568727644,0.8547457643668687,0.12518635922232857,0.37479186463744707
24,music/Hip Hop/Kid Cudi - Mr Rager.mp3,0.05848678058474386,0.45470582731540915,0.41341248218311877, 102.060325623,0.8399899270030853,0.0604322649644753, B, minor,0.2677567705671947,0.8081005258772769,0.10580656637188242,0.3760863931083983
25,music/Jazz/Lou Tavano - The Call.mp3,0.04849733372023187,0.3174723250438156,0.3326344227672445, 184.570266724,0.6967726341920943,0.44983556395416036, E, minor,0.2350536535513541,0.838537980785756,0.09207671228786575,0.37636007828781526
26,music/Metal/Dark Tranquillity - Punish My Heaven.mp3,0.12230184329219011,0.3324294561898868,0.29953277880680435, 133.242721558,0.7453799066545974,0.178264896210776, C#, minor,0.2764435360245273,0.9410572254805626,0.14029930339530616,0.37946361825683134
27,music/Rock/Radiohead - Creep.mp3,0.06208758065110951,0.3122494764097032,0.292309381936436, 92.4155807495,0.7623909602392358,0.42973466821503015, C, major,0.29535002554931017,0.7899826128297894,0.09332516140262372,0.37967873340415476
28,music/Electronic/The XX - Intro.mp3,0.11739004865836136,0.3964848441038404,0.3689231044758932, 100.450759888,0.8529293442599644,0.2898985767622913, F, major,0.31834440470107306,0.5937360311287028,0.10078063234092234,0.3798108733038811
29,music/Rock/Sum 41 - Pieces.mp3,0.04897079218407128,0.37634923047719676,0.3394680213076499, 99.7237548828,0.8834571382779484,0.28680306189652804, F, major,0.28002043944813493,0.7312928217765742,0.10633636901830251,0.38158723429830077
30,music/Pop/Electric Light Orchestra - Mr Blue Sky.mp3,0.06369729641957635,0.36237312557646967,0.3537287234249829, 178.205444336,0.7700386612651047,0.09546237044285832, A#, major,0.3541134389371487,0.9871896401160143,0.08812078059739843,0.3843405045974441
31,music/Electronic/Martin Garrix - Animals (Original Mix).mp3,0.09493889119016655,0.45585377250281506,0.4670841295576244, 128.125137329,0.8800666571307814,0.11027609896183625, F, minor,0.20439448134900357,0.7872009045959278,0.08017395979726429,0.38499861188567736
32,music/Jazz/Jukka Perko Avara - Tears In Heaven.mp3,0.24447504972377268,0.34593901962786505,0.4595162444865386, 98.4524993896,0.8020607636951613,0.1674441816324995, A, major,0.28819621870209505,0.6013553892381496,0.19079480036181448,0.387472708433487
33,music/Metal/Omnium Gatherum - New World Shadows.mp3,0.13292816931534518,0.32578747135131125,0.2855202783803444, 122.389251709,0.8171096185918743,0.3400984783605344, C#, minor,0.25958099131323453,0.8362641163092249,0.10376616031476284,0.38763191049207896
34,music/Jazz/Whiplash Soundtrack - Too Hip To Retire.mp3,0.04796465843197951,0.305631323860935,0.3165869826046481, 154.925735474,0.8914705132187619,0.3440355910272492, C, minor,0.2519161982626469,0.852132004109475,0.1064766339089263,0.3895267381780777
35,music/Soundtrack/Mass Effect 3 - Leaving Earth.mp3,0.10574079109693325,0.37479441746497094,0.3844226280733847, 155.900695801,0.7332191217191133,0.6495099693352665, E, minor,0.2672457843638222,0.5361740995107396,0.07298689676295947,0.3905117135408988
36,music/World Music/The HU - Yuve Yuve Yu.mp3,0.03246865933511411,0.4468964087015639,0.4312092830136282, 132.009902954,0.912388299813404,0.08825299694826558, D#, minor,0.25447112927950943,0.8896766032500408,0.07381111994834115,0.3911468125362334
37,music/Soundtrack/Lord Of The Rings - The Battle Of The Pelennor Fields.mp3,0.06033659175216616,0.37494184781916895,0.3979032961359506, 165.502151489,0.6697669962435218,0.29313207517165035, A, minor,0.2687787429739397,0.9664763191353957,0.12488705386192923,0.39452786538671536
38,music/Reggae/Damian Marley - Confrontation.mp3,0.03700342883202838,0.4815031234236659,0.48104024581271976, 111.168869019,0.7511228720363179,0.07260207655051613, A, minor,0.3035258048032703,0.9642591108491931,0.08334075436853175,0.3967996770845304
39,music/Metal/Judas Priest - Painkiller.mp3,0.13210697382183595,0.35512815593174546,0.32166376488325416, 102.933151245,0.7802300309729576,0.18108559546832176, A, major,0.2907511497189576,0.9630895551105606,0.15193704273585587,0.3969990335804361
40,music/Jazz/Whiplash Soundtrack - Caravan.mp3,0.07368445051798295,0.2985082101541536,0.2760700248464128, 142.548370361,0.6703218081244882,0.3721096423249345, C#, major,0.47675012774655084,0.9242273526572748,0.08480755928609125,0.39705989695723615
41,music/World Music/ANNA RF - Tum Hi Ho - (annaRF Ft Naadistan).mp3,0.04255514986345721,0.33544962982832666,0.35021079647930553, 93.9716186523,0.941248211482958,0.24280509877798748, A#, major,0.32345426673479816,0.8700259623136467,0.08043691747738775,0.39827325411973336
42,music/Jazz/Buddy Rich - Caravan (Remastered 2015).mp3,0.10192358963317674,0.29228057266994767,0.277320735513622, 162.848068237,0.6914252321248465,0.16305450136645402, F, minor,0.6142054164537557,0.9113663333527798,0.17028430258048666,0.4027325854618836
43,music/World Music/Estas Tonne - The Song of the Golden Dragon.mp3,0.15993909844933923,0.3386168621673224,0.38159538734534015, 132.522079468,0.7376693571075592,0.11192627741925974, C, major,0.38579458354624424,0.9579754968097166,0.15435596439004426,0.40348412840435327
44,music/Metal/Metallica - Moth Into Flame.mp3,0.1361235013218956,0.3805164433972897,0.3670475553962555, 90.3373794556,0.7553198284229986,0.19387856323350422, A, minor,0.2754215636177823,0.9848430029547166,0.14578880962652913,0.40486740849637143
45,music/Rock/Red Hot Chili Peppers - Snow (Hey Oh).mp3,0.06611041169693695,0.46744481338295035,0.5476967145523888, 106.173690796,0.7625213426469061,0.08878854375872215, B, major,0.29330608073582015,0.9283485605995417,0.09089491690386708,0.40563892303464166
46,music/Metal/In Flames - The New Word.mp3,0.1956847852444935,0.3314506598663961,0.2783813981222719, 166.092803955,0.8790361998865173,0.1311501704091915, G, minor,0.28513030148185997,0.9992403860837653,0.14681152110446255,0.4058606777748698
47,music/World Music/Wardruna - Wunjo.mp3,0.03977850187829383,0.3690932273649692,0.3304229544494626, 139.853485107,0.8653153498599991,0.5378479260384934, B, minor,0.26469085334695963,0.7554145841629644,0.09650186611794132,0.40738315790238544
48,music/World Music/The HU - Wolf Totem.mp3,0.027154316978247064,0.3751713671715922,0.37477612342678024, 86.0263519287,0.8845452739850852,0.4935858500057792, D#, major,0.23045477772100154,0.8069473079541924,0.0840236116906604,0.4095823286166673
49,music/Metal/Gojira - Global warming.mp3,0.14372339704718162,0.37819479277940155,0.34628668877869895, 94.3844528198,0.7722791814246699,0.25818767003102155, C#, minor,0.32447623914154317,0.9243174447613122,0.1311343492516379,0.40982497040193333
50,music/Rock/The Offspring - You're Gonna Go Far Kid.mp3,0.06691459304163232,0.5276779294134962,0.5094674113406621, 126.112625122,0.763872128086471,0.1170299958575847, C, major,0.3014818599897803,0.8768271635662934,0.12057685996772892,0.4104809926579561
51,music/Rock/Wallows - Scrawny [Explicit].mp3,0.035238609311734004,0.5301338631379888,0.5109710157524968, 137.751556396,0.8752761672806829,0.07282100906599395, A, major,0.31221257026060295,0.8633177956216779,0.086951017779228,0.41086525602630064
52,music/Rock/twenty one pilots - Car Radio.mp3,0.06804921086320807,0.380199701580708,0.3721542594583255, 129.759735107,0.8539840900072683,0.22712876705740348, F, major,0.31119059785385794,0.971970048516915,0.10654064730520259,0.4114021653303611
53,music/Electronic/Alan Walker - Faded.mp3,0.054956714140349756,0.44323673528662716,0.5305840390168922, 90.0402908325,0.8410530202403474,0.3388579840012784, F#, major,0.30505876341338783,0.6790232727320604,0.10630188932355869,0.41238405226931274
54,music/Jazz/Michael Wollny Vincent Peirani The Kiss.mp3,0.1869315457860002,0.35710605015893304,0.398071096702353, 172.265686035,0.6562978095755512,0.3224348393805615, C, major,0.2897291773122126,0.8280790901293,0.271189721793775,0.41372991635483586
55,music/Jazz/Raphael Wressnig - September Nights.mp3,0.038215916100324265,0.5755475689252585,0.5392267225026365, 120.094520569,0.7184218763261738,0.08437828232111787, C, major,0.29483903934593764,1.0,0.08377717167753941,0.4168008221498735
56,music/Electronic/Kadebostany - Early Morning Dreams (Kled Mone Remix).mp3,0.03798431252671504,0.6828254856653655,0.7113605993613558, 104.842132568,0.7934738892668297,0.15133684527147948, D, minor,0.20797138477261115,0.6705231996633841,0.08778690743533035,0.4179078279953839
57,music/Hip Hop/Romano - Köpenick.mp3,0.04237020615144713,0.5728403044252148,0.6212924524498127, 94.9803924561,0.8868964657050645,0.12879478986551113, E, minor,0.2856412876852325,0.7419971195104058,0.07635800967223,0.4195238294331148
58,music/Klassik/Mozart_ Requiem In D Minor K626 - 3 Sequentia_ Lacrimosa.mp3,0.2783563201425757,0.4081942102123174,0.44981152656286943, 111.442993164,0.5880036013764418,0.353635580322131, D, minor,0.26673479816044965,0.8376086155349017,0.18228294100738607,0.42057844916488407
59,music/World Music/Estas Tonne - The Song of the Butterfly.mp3,0.17827349164285158,0.4017305958936547,0.46431335252727934, 172.265289307,0.6791308334952567,0.32059860616257974, C, minor,1.0,0.08570671771808791,0.23595618185758874,0.4207137224121623
60,music/Reggae/Bob Marley - No Woman No Cry.mp3,0.07956488891584107,0.3931545487293208,0.4048963648591895, 155.295715332,0.8482935791753499,0.19321858396885275, C, major,0.43536024527337763,0.9276095801221832,0.09673389874112308,0.4223539612231547
61,music/Pop/Dua Lipa - New Love.mp3,0.0388717871500807,0.48153494626678095,0.49390931659759935, 178.20539856,0.8706135825186542,0.12145269326810969, G#, major,0.3219213081246806,0.9891156462762687,0.09148066955752347,0.4261124937199621
62,music/Metal/Eluveitie - Neverland.mp3,0.09243917749639821,0.42603581496071297,0.4540463834166597, 109.961982727,0.9780489018580759,0.18470274243020146, B, minor,0.2641798671435871,0.9343822720888875,0.08624391535869813,0.4275098843441526
63,music/Soundtrack/Interstellar - No Time for Caution.mp3,0.12243497261942053,0.3963332094178148,0.4989702532539989, 119.966659546,0.8444318687563468,0.41065352225539775, A, minor,0.2585590189064895,0.8262738686167398,0.0788630241136704,0.4295649672424849
64,music/Electronic/Fytch - In These Shadows (feat Carmen Forbes).mp3,0.16566797594257524,0.39871012028663044,0.465263016254149, 140.014526367,0.9708813699965145,0.3022872299575752, A, minor,0.25396014307613696,0.7662983001168706,0.12170766829727725,0.4305969779909661
65,music/Hip Hop/257ers - Auseinanda.mp3,0.09187436008273073,0.8162890959887515,0.7265214998253204, 115.009765625,0.4339556288363448,0.147148104146837, F, minor,0.2687787429739397,0.8848587171443154,0.10186063521864572,0.43391084802711066
66,music/Pop/Fools Garden - Lemon Tree.mp3,0.053415893460651814,0.4566102270348478,0.5234065487232803, 143.298110962,0.9573351710018324,0.16437065395472666, G#, major,0.3096576392437404,0.9264846273797641,0.09570820735963845,0.4358736210198102
67,music/Hip Hop/Prinz Pi - Kompass ohne Norden.mp3,0.06568217529025856,0.6570236173810887,0.7357434531336596, 84.9720001221,0.7619513437196932,0.04890109997998608, C, major,0.2687787429739397,0.8809061902622386,0.10610879904624859,0.44063692772338914
68,music/Hip Hop/Ice Cube - It Was A Good Day.mp3,0.036896031027501254,0.6960931954956694,0.6903682713463991, 82.4135284424,0.8245468551612477,0.13207649282097705, D, major,0.27286663260091976,0.8661290345749545,0.08426543302286987,0.45040524325631726
69,music/Pop/Camila Cabello - Havana.mp3,0.08302782147669438,0.6323906927150033,0.6774078645660156, 104.904518127,0.8178471058659912,0.15093354885141064, G, minor,0.27082268778742974,0.8475340846914104,0.12680410653322272,0.4508459890608972
70,music/Hip Hop/Kontra K - Erfolg ist kein Glück.mp3,0.03605601652839278,0.747843967536426,0.7734990577322223, 79.8573379517,0.8727467162590148,0.07256655645437177, C#, major,0.3117015840572305,0.7506108927981017,0.08093662507298593,0.45574517705484324
71,music/Klassik/Liszt - Totentanz.mp3,0.18204840823638488,0.3935754000224293,0.4344687493712449, 164.038589478,0.6303215517757642,0.44177986553440646, D, minor,0.7353091466530404,0.6174391179038095,0.2397941671987774,0.4593420508369821
72,music/Reggae/Damian Marley - Pimpa's Paradise.mp3,0.09817665843023052,0.6056693068631699,0.6638039704476959, 94.9815063477,0.8033753587266491,0.19050504498088983, C, major,0.2866632600919775,0.8975725102924977,0.14489324195833558,0.46133241897393074
73,music/Electronic/Miike Snow - Genghis Khan.mp3,0.029153540646627753,0.6552909216443555,0.690425291728442, 93.9685592651,0.9961250413066116,0.10096104010889742, A#, major,0.32754215636177825,0.8169210193884027,0.08708803639087494,0.4629383809469988
74,music/Reggae/Damian Marley - Beautiful.mp3,0.09766741367708485,0.6923368921337556,0.7690362784029299, 93.0411148071,0.8700022231250676,0.10837859494159893, D#, major,0.29943791517629026,0.8625795274754644,0.032320994398941816,0.46646997991639166
75,music/Reggae/Damian Marley - The Master Has Come Back.mp3,0.12550077988433972,0.6740457258483901,0.6251174305741062, 92.4868392944,1.0,0.11676269516477737, A, minor,0.314256515074093,0.8898780801062677,0.03364592153387581,0.4724008935232313
76,music/Hip Hop/Sido - Spring rauf.mp3,0.1518136830885225,0.7603874637881597,0.7646961286818804, 84.9522781372,0.9034820127209284,0.14210187481139985, G, minor,0.2503832396525294,0.6900860533724815,0.12644677257396258,0.47367465358623306
77,music/Reggae/Damian Marley - Welcome To Jamrock.mp3,0.11316705214124563,0.6507070385346292,0.6862907971091541, 153.269729614,0.912174604070473,0.08404079595462892, G, minor,0.26622381195707717,0.985628063052113,0.12640591204458765,0.47807975935798863
78,music/Reggae/Damian Marley - Move!.mp3,0.0634980420806101,0.8049282016265608,0.7958383232794816, 122.568321228,0.8329248807763014,0.10493973328740992, G#, minor,0.27286663260091976,0.8900363714945079,0.06959834247518641,0.4793288159526222
79,music/Hip Hop/Grits - Here We Go.mp3,0.044304274911732576,0.7878938285890662,0.7808402132228278, 129.956741333,0.9368894215006353,0.06237661599771314, B, minor,0.28819621870209505,0.9047044402846506,0.0908991697567708,0.48701302287068643
80,music/Hip Hop/Chiddy Bang - Opposite Of Adults.mp3,0.08463690888888648,0.7957500291051258,0.8078471974641278, 95.9762878418,0.875499018335181,0.129657938504526, D, major,0.31834440470107306,0.7973463941514018,0.10079073006465752,0.4887340776518725
81,music/Jazz/Paolo Fresu Jan Lundgren - Kristallen den fina.mp3,1.0,0.38005687044033243,0.4525477494007492, 140.128921509,0.6492763857156459,0.17218434785661038, D, minor,0.2784874808380174,0.8265527858967044,0.2661499786316547,0.5031569498474643
82,music/Reggae/Damian Marley - Road To Zion.mp3,0.10929210650145746,0.6704721367083325,0.6868187724458109, 93.5995407104,0.7560777805112068,0.5994901590485787, F, minor,0.2401635155850792,0.8769118081498186,0.11641024809079953,0.5069545658801354
83,music/Hip Hop/Dr Dre - Still DRE [feat Snoop D.ogg].mp3,0.10620952105063336,0.8430226999540729,0.8330969678119545, 93.4496994019,0.826110851650778,0.10608412157523488, A, minor,0.28819621870209505,0.9804991253598665,0.10519409127591282,0.5110516996725685
84,music/Reggae/Damian Marley - Hey Girl.mp3,0.14086327044892702,0.8567001114682187,0.7618449505270648, 96.3729705811,0.7955313570498269,0.23940261173855, F#, minor,0.2452733776188043,0.9192416026057291,0.1503311917470408,0.5136485591505202
85,music/Electronic/Caravan Palace - Lone Digger.mp3,0.10843691897055072,0.6622211935675303,0.7562796976186078, 123.504524231,0.8999595335228734,0.39908198278182583, A#, minor,0.2764435360245273,0.9301977162099367,0.11162744178841445,0.5180310025605334
86,music/Electronic/Marshmello & Anne-Marie - Friends.mp3,0.21271816200270338,0.8148130735486763,1.0, 95.028503418,0.9013988023559956,0.15123120010581, A, minor,0.2738886050076648,0.7623963399978323,0.12176833414037322,0.529776814644882
87,music/Reggae/Damian Marley - All Night.mp3,0.0686609666760021,0.993222895834125,0.9427141590515562, 132.9559021,0.9286009563746173,0.10299910334938325, A#, major,0.2391415431783342,0.912993652740926,0.07410880726265905,0.5328052605584505
88,music/Klassik/Rachmaninoff - The Isle of the Dead Op 29.mp3,0.7279363171198634,0.43998922576091204,0.5447360683977376, 117.387657166,0.6037971600869776,0.18541264739900534, A, minor,0.9039345937659683,0.8143072124667764,0.12627508138856514,0.5432985382982257
89,music/Pop/Michael Jackson - They Don't Care About Us.mp3,0.06334866838530394,1.0,0.9215418629409745, 89.9515686035,0.8562875663975508,0.32883754731002873, G, major,0.27695452222789985,0.9472846939909509,0.14754586568929143,0.56772509086775
