,id,scaled_js,scaled_rp,scaled_corr,aggregated
48,music/Reggae/Bob Marley - No Woman No Cry.mp3,0.3214696464099873,0.314758256123569,0.8639693925830597,0.500065765038872
49,music/Soundtrack/Flesh And Bone - Dakini_ Movement IV.mp3,0.5445523253977437,0.3254382336585685,0.6611660449431207,0.5103855346664776
50,music/Klassik/Bach - Toccaqta & Fugue D Minor BWV 565 Toccata.mp3,0.7993742270664581,0.38765828010237247,0.3680754154932576,0.5183693075540293
51,music/Metal/Uada - Black Autumn White Spring.mp3,0.3626903673614842,0.29516737881730143,0.9318299501936229,0.5298958987908029
52,music/Jazz/Raphael Wressnig - September Nights.mp3,0.3081167027281076,0.4938499189459008,0.7878267784018779,0.5299311333586287
53,music/Hip Hop/Kontra K - Erfolg ist kein Glück.mp3,0.3036809814723121,0.7056202910317019,0.5874223255658275,0.5322411993566137
54,music/Pop/Halsey - Heaven In Hiding.mp3,0.4900995803968638,0.4206288784791572,0.6965947712468545,0.5357744100409585
55,music/Electronic/Martin Garrix - Animals (Original Mix).mp3,0.2545603864108814,0.4275032978546868,0.9341953194577665,0.5387530012411116
56,music/World Music/Andrey Vinogradov - Medieval Tune.mp3,0.793321393181588,0.3450813146045682,0.4786856019635899,0.5390294365832488
57,music/Electronic/Dynatron - Pulse Power.mp3,0.37312764480384236,0.41746507125232735,0.8292257592576526,0.5399394917712741
58,music/World Music/The HU - Yuve Yuve Yu.mp3,0.36534415453034347,0.4097968027168046,0.8828450959708868,0.552662017739345
59,music/Reggae/Damian Marley - Pimpa's Paradise.mp3,0.42894225621959226,0.4775753060579401,0.7546556458160172,0.55372440269785
60,music/Pop/Camila Cabello - Havana.mp3,0.47671451827541134,0.5723624495629765,0.618932379578226,0.556003115805538
61,music/Klassik/Liszt - Totentanz.mp3,0.6481239393616292,0.44452686374685935,0.5772381723474802,0.5566296584853229
62,music/Hip Hop/Prinz Pi - Kompass ohne Norden.mp3,0.3972104244853625,0.5766342764790912,0.704022381508302,0.5592890274909185
63,music/Hip Hop/Chiddy Bang - Opposite Of Adults.mp3,0.34123884268244786,0.7258167408149798,0.6234223359257067,0.5634926398077115
64,music/Reggae/Damian Marley - Beautiful.mp3,0.3089141174657975,0.6658837317253928,0.7307688641178933,0.5685222377696946
65,music/Hip Hop/Sido - Spring rauf.mp3,0.37709360694518645,0.752243936019055,0.5788795028503897,0.5694056819382104
66,music/Soundtrack/Lord Of The Rings - The Battle Of The Pelennor Fields.mp3,0.4906975336712306,0.42937980845264107,0.7959118140959554,0.5719963854066089
67,music/Reggae/Damian Marley - Road To Zion.mp3,0.41490958063252326,0.5935609220578121,0.7165869397151929,0.5750191474685095
68,music/Electronic/Caravan Palace - Lone Digger.mp3,0.4051041234826776,0.59756326947806,0.7653470524892345,0.589338148483324
69,music/Hip Hop/Ice Cube - It Was A Good Day.mp3,0.35943398853775427,0.6720557608716388,0.7446019710439471,0.5920305734844467
70,music/Reggae/Damian Marley - The Master Has Come Back.mp3,0.3996967587047529,0.6469085291721939,0.7338127873994005,0.5934726917587824
71,music/Reggae/Damian Marley - Move!.mp3,0.27551239241242476,0.7620720147671687,0.7451811488479456,0.594255185342513
72,music/Hip Hop/Grits - Here We Go.mp3,0.3329723070605699,0.7213828672372213,0.7476237456592141,0.6006596399856684
73,music/Jazz/Buddy Rich - Caravan (Remastered 2015).mp3,0.5679633490423609,0.315623436583039,0.9529940535332238,0.6121936130528746
74,music/Reggae/Damian Marley - Welcome To Jamrock.mp3,0.48559276131356294,0.6078176950441824,0.7487859242480062,0.6140654602019171
75,music/World Music/Estas Tonne - The Song of the Golden Dragon.mp3,0.5505794593594646,0.37032879985575795,0.9396656441479814,0.6201913011210679
76,music/Electronic/Marshmello & Anne-Marie - Friends.mp3,0.5410967005256925,0.7249440477492026,0.6336466311036135,0.6332291264595029
77,music/Hip Hop/257ers - Auseinanda.mp3,0.3259283177140941,0.9163187962435533,0.6921053077878355,0.6447841405818276
78,music/Hip Hop/Dr Dre - Still DRE [feat Snoop D.ogg].mp3,0.4030077106875216,0.816683637122962,0.758648025758425,0.6594464578563028
79,music/Electronic/Kadebostany - Early Morning Dreams (Kled Mone Remix).mp3,0.475615126677189,0.6537751538981761,0.8632501262929101,0.6642134689560918
80,music/Reggae/Damian Marley - All Night.mp3,0.2984951002415053,1.0,0.7293856388845552,0.6759602463753535
81,music/Klassik/Rachmaninov - Prélude in C sharp minor Op3 No2.mp3,1.0,0.4709899040827349,0.6330441927041106,0.7013446989289486
82,music/Jazz/Michael Wollny Vincent Peirani The Kiss.mp3,0.8809250366600424,0.39935440815123424,0.8348422137320624,0.7050405528477798
83,music/Pop/Michael Jackson - They Don't Care About Us.mp3,0.4641230045297289,0.9801663091042122,0.7024023020742725,0.7155638719027378
84,music/Reggae/Damian Marley - Hey Girl.mp3,0.633891083284996,0.8219836911316785,0.7324802201896334,0.7294516648687693
