,id,scaled_skl,scaled_rp,scaled_rh,bpm,scaled_bh,scaled_mfcc,key,scale,scaled_levenshtein,scaled_corr,scaled_js,aggregated
12,music/Soundtrack/Vikings - Floki Appears to Kill Athelstan.mp3,0.14431515800069789,0.16178056318339404,0.24187636298651752, 89.8669128418,0.7292004586120258,0.10825961020366232, C#, major,0.15493581230633025,0.8075039467143841,0.07139765711174584,0.3024086961398448
13,music/Soundtrack/Lord Of The Rings - The Battle Of The Pelennor Fields.mp3,0.05623426342955032,0.14832866083597893,0.15196915555392648, 165.502151489,0.6600032329386663,0.2767492024285044, A, minor,0.20761398849048252,0.835459892410477,0.10491662242511489,0.30515937731408765
14,music/Soundtrack/Outlander - Dance of the Druids (feat Raya Yarbrough).mp3,0.07474635550507422,0.16955220872010834,0.1958030669271324, 136.45451355,0.6843215845617286,0.29925977526373754, A, minor,0.21779548472775564,0.7539428420046458,0.08597214673120414,0.3101741830551733
15,music/Soundtrack/Game Of Thrones - Main Titles.mp3,0.11088663934433796,0.14246684371860852,0.09410901853341491, 172.265808105,0.8520711516099306,0.24827396558143877, C, minor,0.1438689685701638,0.8030062352650523,0.12355688946179014,0.3147799640105921
16,music/Jazz/Jukka Perko Avara - Tears In Heaven.mp3,0.1487150183712405,0.13748886448221947,0.3102095303454556, 98.4524993896,0.7857223688374281,0.12623118249482343, A, major,0.13767153607791058,0.7927084091369421,0.1033426209200737,0.3177611913332617
17,music/World Music/anna RF - Why.mp3,0.06971336295832176,0.23712504690901923,0.3574374524939695, 112.351074219,0.7711421307022532,0.05420027004596024, G, minor,0.1806108897742364,0.7937162551316552,0.07917271951103413,0.3178897659408062
18,music/Rock/Pvris - My House.mp3,0.07586804378143475,0.2559069158512387,0.2983802481490175, 129.15222168,0.6246908244221883,0.17011454755053476, C, major,0.16777335104028332,0.8798191530551768,0.09285267451604456,0.32067571979573983
19,music/Pop/Electric Light Orchestra - Mr Blue Sky.mp3,0.04016734757172822,0.25186083757196565,0.2921942793962183, 178.205444336,0.742255051901493,0.051749019968430496, A#, major,0.26604692341744135,0.8533927484050634,0.08959532632150724,0.32340769181923096
20,music/Jazz/Lou Tavano - The Call.mp3,0.06662365780202695,0.12763163444690623,0.21294586665977744, 184.570266724,0.6787629737426462,0.4400439985106207, E, minor,0.20628596724214254,0.8201210386836701,0.07828161645453248,0.3288370941927903
21,music/Klassik/Mozart_ Requiem In D Minor K626 - 3 Sequentia_ Lacrimosa.mp3,0.16439344771184097,0.18751124639775843,0.20698125843626505, 111.442993164,0.590900038601766,0.32542109007128295, D, minor,0.15449313855688357,0.873026188794888,0.14555967452394042,0.3310357603868282
22,music/Jazz/Buddy Rich - Caravan (Remastered 2015).mp3,0.17366743378392516,0.1542583975969548,0.12470727232085124, 162.848068237,0.6699232128148732,0.11649172891438352, F, minor,0.5533421868083223,0.797860498127492,0.07069188305442226,0.33261782667765305
23,music/World Music/ANNA RF - Tum Hi Ho - (annaRF Ft Naadistan).mp3,0.06239211471760222,0.22739793113348664,0.27141827807195607, 93.9716186523,0.9352340418223121,0.21618753450957662, A#, major,0.14741035856573706,0.7340664209864401,0.07729154601559242,0.33392477822783784
24,music/World Music/Estas Tonne - The Song of the Butterfly.mp3,0.1148248371666131,0.18168984390090426,0.229753295070163, 172.265289307,0.6770763885574843,0.2925391330770087, C, minor,1.0,0.0,0.17701646074370325,0.3341124948144846
25,music/Jazz/Eric Bibb Celtic Roots Ensemble - St James Infirmary.mp3,0.05812298175066309,0.26830967863633376,0.24937279343297833, 104.842964172,0.7925997555620079,0.16387379429878055, A, minor,0.2319610447100487,0.829453784564656,0.09331107277176477,0.33587561321590415
26,music/Metal/Uada - Black Autumn White Spring.mp3,0.21976938687587816,0.11620330301045023,0.08562406519798095, 102.767547607,0.700286637951417,0.19306716621751605, D, minor,0.3377600708277999,0.8212065139897176,0.2161644963978798,0.33626020505857995
27,music/Pop/Aliotta Haynes Jeremiah - Lake Shore Drive.mp3,0.09254192498062495,0.2850089953079214,0.2898280770236014, 94.884765625,0.8064431793636329,0.050990393281388234, E, major,0.13368747233289066,0.9168618823879586,0.1330494466404982,0.3385514214148145
28,music/Jazz/Michael Wollny Vincent Peirani The Kiss.mp3,0.16313665404158423,0.14533538794686668,0.17949873230155405, 172.265686035,0.6248491557997061,0.33276005093628663, C, major,0.20407259849490925,0.8651747353900379,0.2008538818739464,0.33946014959811144
29,music/Pop/Anna Burch - 2 Cool 2 Care.mp3,0.07345500908201053,0.3106032848351853,0.3616114693238468, 117.597358704,0.8244371354858936,0.13273991845587815, A, major,0.14918105356352368,0.7504244334465221,0.12823951183589877,0.3413364770035949
30,music/Electronic/The XX - Intro.mp3,0.12971552587467072,0.27235652628688206,0.24561236933932548, 100.450759888,0.8425443096855212,0.2833241038419803, F, major,0.14121292607348385,0.7173997752850527,0.10304336098270996,0.3419011121712033
31,music/Soundtrack/Mass Effect 3 - Leaving Earth.mp3,0.1897521717743461,0.16152500746290138,0.13340966683455474, 155.900695801,0.6994089940266729,0.6458945700488089, E, minor,0.15493581230633025,0.6577233788665935,0.16241493112595304,0.3506330665557701
32,music/Metal/Omnium Gatherum - New World Shadows.mp3,0.2549814203011655,0.2129599097826191,0.19543713202722157, 122.389251709,0.5594958007127032,0.3395682739585103, C#, minor,0.26117751217352814,0.8738417895302708,0.12225676946802295,0.35246482599425516
33,music/Rock/Radiohead - Creep.mp3,0.1493118757071981,0.1574456878188252,0.14254622607714623, 92.4155807495,0.7509332746027013,0.42876157668131465, C, major,0.1460823373173971,0.932213341444519,0.11806995646700354,0.35317053451451313
34,music/Electronic/Dynatron - Pulse Power.mp3,0.07823489594290403,0.3212710701375147,0.2911635268800869, 116.004959106,0.884263730830788,0.09128222434310838, D, minor,0.2647189021691014,0.7596478968796379,0.13568170681075578,0.3532829942492371
35,music/Rock/Blink-182 - Adam's Song.mp3,0.10685066074380685,0.2944313269156304,0.28920094405941577, 136.178466797,0.8056059743489037,0.12114233946493463, F, major,0.17928286852589642,0.8877126473060093,0.14516071348354775,0.35367343435601806
36,music/Jazz/Whiplash Soundtrack - Caravan.mp3,0.15889009445843233,0.12717737728030332,0.1315268050856321, 142.548370361,0.6465257160486272,0.35276610987344115, C#, major,0.4493138556883577,0.848493676947042,0.11814266603260515,0.35410453767680505
37,music/Rock/The Offspring - You're Gonna Go Far Kid.mp3,0.15915062156210527,0.49866328529499776,0.5262932147091146, 126.112625122,0.3263866007628387,0.10471771923947913, C, major,0.1394422310756972,0.9215109363308356,0.1683795032337511,0.3555680140261024
38,music/Electronic/Martin Garrix - Animals (Original Mix).mp3,0.20311244363707254,0.34521806787882164,0.3750024748953607, 128.125137329,0.6520815548456522,0.12004116450792197, F, minor,0.23461708720672864,0.8291125587996493,0.09677557672288681,0.3569951160617617
39,music/Metal/Dark Tranquillity - Punish My Heaven.mp3,0.2251176064981242,0.24287440004880528,0.26305410699040727, 133.242721558,0.6358396797238327,0.1885302617545704, C#, minor,0.21558211598052235,0.8979006267375464,0.19040507626500405,0.3574129842498516
40,music/Rock/Billy Talent - Cure for the Enemy.mp3,0.1360755224307983,0.3714627250478866,0.40361057239968723, 117.713493347,0.6690048582132458,0.08373390159187008, D#, minor,0.16644532979194335,0.9426294350898656,0.14398179760721358,0.36461801777156383
41,music/Rock/twenty one pilots - Car Radio.mp3,0.10768951689709744,0.3069177701411896,0.34672492772753527, 129.759735107,0.7873798749676734,0.23864590734856747, F, major,0.1814962372731297,0.8276378707778755,0.1443663739388073,0.3676073098839844
42,music/Jazz/Whiplash Soundtrack - Too Hip To Retire.mp3,0.1315025352016188,0.20491735504275804,0.21236068731211497, 154.925735474,0.8841795374549641,0.3448455496308574, C, minor,0.16024789729969013,0.9064314795221141,0.09776558473194621,0.367781328274508
43,music/Hip Hop/Kid Cudi - Mr Rager.mp3,0.09573137813208554,0.38265350178883345,0.357956242083555, 102.060325623,0.8301338582274865,0.08797774613396776, B, minor,0.17662682602921648,0.9048642890389031,0.10666331051173117,0.3678258939932224
44,music/Klassik/Liszt - Totentanz.mp3,0.12186208395062956,0.16728095682994415,0.19534566210277562, 164.038589478,0.6136815485841436,0.4142442955783497, D, minor,0.714032757857459,0.5864095076131133,0.17382287859586798,0.3733349613890354
45,music/Rock/Sum 41 - Pieces.mp3,0.08561950107873326,0.2991096926117367,0.3097192250534044, 99.7237548828,0.8739867579962781,0.2819384174395566, F, major,0.13899955732625055,0.8544042786800928,0.14986112778182437,0.3742048197459846
46,music/Metal/System Of A Down-Toxicity.mp3,0.1454934524488097,0.3628428703088039,0.46533464670233904, 115.074310303,0.638321835239488,0.11996685464389552, C, minor,0.17175741478530324,0.9769515605315287,0.14074258138090465,0.3776764020051341
47,music/Metal/Judas Priest - Painkiller.mp3,0.27510740007931234,0.26561927780114053,0.2708993596774076, 102.933151245,0.7634331917138064,0.19208915496716678, A, major,0.217352810978309,0.9012007127467833,0.1967132450496334,0.3853018941266949
48,music/Rock/Rise Against - Prayer of the Refugee.mp3,0.20533228784907345,0.34708612396363425,0.3571607426320065, 97.9537963867,0.7238891012897947,0.1877999290059848, D#, minor,0.1531651173085436,0.9011052310915318,0.21578042829493405,0.3864148701794378
49,music/World Music/Wardruna - Wunjo.mp3,0.03971586038502834,0.22428150226892116,0.1979977194897292, 139.853485107,0.8612761128554317,0.5269756044441365, B, minor,0.2633908809207614,0.8810770831137408,0.09764310370013027,0.3865447333972349
50,music/Jazz/Paolo Fresu Jan Lundgren - Kristallen den fina.mp3,0.7066109580534038,0.16367511732006804,0.2673551255138122, 140.128921509,0.6249773210548337,0.12858765750660694, D, minor,0.1509517485613103,0.7948043398184684,0.26012140327501687,0.38713545888794004
51,music/Metal/Gojira - Global warming.mp3,0.23840239314082384,0.2872120220688267,0.31037447430094417, 94.3844528198,0.7917970649395628,0.2516326199114979, C#, minor,0.2771137671536078,0.7659482601922336,0.19224745923807968,0.389341007618197
52,music/Soundtrack/Interstellar - No Time for Caution.mp3,0.19368785164909064,0.18278058608350375,0.28301768021083973, 119.966659546,0.8628639923139981,0.3826869860939412, A, minor,0.17884019477644975,0.9043153636142649,0.15353661003213895,0.39271615809677834
53,music/Pop/Fools Garden - Lemon Tree.mp3,0.047963749181558386,0.40935887658035647,0.5097793144087194, 143.298110962,0.9475507337107559,0.16169784743075002, G#, major,0.150066401062417,0.8744325520626932,0.0786534350399995,0.3974378636846563
54,music/Jazz/Raphael Wressnig - September Nights.mp3,0.06576610754374963,0.5655579453333649,0.5754276711186814, 120.094520569,0.7335235085407087,0.04735975664144568, C, major,0.18946436476316955,0.8976707071937964,0.11288429037223098,0.3984567939383934
55,music/Rock/Red Hot Chili Peppers - Snow (Hey Oh).mp3,0.10086128273940245,0.45068239611541727,0.5555334501704752, 106.173690796,0.7540425593438287,0.11708875847953204, B, major,0.18326693227091634,0.8837598637641908,0.14397440437648457,0.39865120590753095
56,music/Reggae/Damian Marley - Confrontation.mp3,0.09694978390540454,0.4514012151721464,0.49656057627487654, 111.168869019,0.7817327768562465,0.11285831117885017, A, minor,0.22620628596724215,0.9057749351480509,0.12099591998678687,0.3990599755612005
57,music/Metal/In Flames - The New Word.mp3,0.3889990552837872,0.24206429735312748,0.21612236265397988, 166.092803955,0.8714062772276431,0.12217680600875243, G, minor,0.20185922974767595,0.9400267923118694,0.21030209391232305,0.39911961431239484
58,music/Pop/Dua Lipa - New Love.mp3,0.10849267072559635,0.43585389621380627,0.4812067302727655, 178.20539856,0.862750339409642,0.130632334137353, G#, major,0.23019034971226207,0.8360351296583902,0.11058167559777707,0.39946789071594907
59,music/Reggae/Bob Marley - No Woman No Cry.mp3,0.11149709043207987,0.3445423562420721,0.396713434644693, 155.295715332,0.8397966379394592,0.22666440458264953, C, major,0.43736166445329794,0.7452295214145961,0.12408957702048741,0.4032368358411669
60,music/World Music/The HU - Yuve Yuve Yu.mp3,0.14692616251912738,0.38640129029898856,0.3899816456607853, 132.009902954,0.894885630174645,0.09869021067484114, D#, minor,0.217352810978309,0.9465069051079127,0.15657260890854358,0.40466465804039414
61,music/Rock/Wallows - Scrawny [Explicit].mp3,0.10007076666120014,0.5076905900100127,0.5096092550561284, 137.751556396,0.8675424589531475,0.05885056492164293, A, major,0.14254094732182382,0.9475614975832403,0.12803484744231147,0.4077376159936884
62,music/Metal/Metallica - Moth Into Flame.mp3,0.34493047406767846,0.3296441829829194,0.3485924892869232, 90.3373794556,0.7439026113643555,0.2088111977401518, A, minor,0.18902169101372288,0.8985596573754924,0.21317156064859552,0.4095792330599799
63,music/World Music/The HU - Wolf Totem.mp3,0.09491345106287732,0.3114233667288741,0.32841070205844314, 86.0263519287,0.8839341319728177,0.485666896242267, D#, major,0.18548030101814963,0.9455746343401709,0.09807298152855888,0.41668455811901983
64,music/Electronic/Alan Walker - Faded.mp3,0.10564804870108796,0.3958867782369667,0.5159290889669128, 90.0402908325,0.8323281582761545,0.3597782588606653, F#, major,0.13368747233289066,0.8796388439279558,0.13626371798661585,0.41989504591115623
65,music/Klassik/Lang Lang_La Campanella II etude for piano in G sharp minor (Grand Paganini Étude No 3) S 141 3 (LW A173 3).mp3,1.0,0.16187093036538255,0.18852770259861437, 163.483779907,0.5805240882737923,0.11039138784410328, G#, minor,0.23151837096060204,0.7835971469943424,0.3278690007572825,0.42303732847426495
66,music/Pop/Halsey - Heaven In Hiding.mp3,0.1275803558442041,0.509915792766498,0.6579735829117179, 117.763298035,0.8166102496765703,0.12075308709818125, C#, minor,0.15980522355024346,0.8511763283245672,0.16072232206196566,0.4255671177792435
67,music/Electronic/Fytch - In These Shadows (feat Carmen Forbes).mp3,0.19714823386605293,0.34158883043075194,0.42773839167351724, 140.014526367,0.9629705684091018,0.3321741836344855, A, minor,0.27578574590526783,0.777046161220102,0.13611132056487282,0.431320429463019
68,music/Pop/Sigrid - Strangers.mp3,0.13389526662597245,0.4764753418316576,0.5504211443871986, 116.273414612,0.7927550431505999,0.27372516345897224, B, minor,0.16688800354139,0.9382724523254847,0.1228252117538996,0.4319072033843968
69,music/Reggae/Damian Marley - Pimpa's Paradise.mp3,0.11190106997949528,0.5981993363131837,0.6881037870646401, 94.9815063477,0.7621755633536945,0.1472011357022114, C, major,0.15582115980522354,0.9271232996675509,0.11080616811661206,0.4376664400003264
70,music/Reggae/Damian Marley - Move!.mp3,0.09685954244438401,0.7863022405358734,0.8141691789154666, 122.568321228,0.5303671755193274,0.08662923991754673, G#, minor,0.17042939353696326,0.9463661151289346,0.09181850920028148,0.44036767439984714
71,music/Pop/Camila Cabello - Havana.mp3,0.09742330439888587,0.6094746533801376,0.6686549736785218, 104.904518127,0.8086563400329664,0.14782048979405474, G, minor,0.15803452855245684,0.9231243868615653,0.11533421413591335,0.4410653613543127
72,music/Hip Hop/Romano - Köpenick.mp3,0.13678537578156108,0.5776882601727628,0.6504224471573959, 94.9803924561,0.8794815579546652,0.14119562336240504, E, minor,0.1456396635679504,0.8983445665439873,0.1038641618544828,0.4416777070494013
73,music/Metal/Eluveitie - Neverland.mp3,0.21679665148852117,0.3903841443622917,0.46752558232171754, 109.961982727,0.9686310374504529,0.19941944108678625, B, minor,0.15272244355909695,0.9342208333155708,0.21081104689269972,0.44256389755964215
74,music/Klassik/Rachmaninoff - The Isle of the Dead Op 29.mp3,0.5048393232767235,0.2290506990326378,0.31727970836789904, 117.387657166,0.603393270247909,0.15021604535454883, A, minor,0.8627711376715361,0.6316208082673003,0.24273633866702812,0.44273841636069783
75,music/Soundtrack/Pirates Of The Carribean - Hans Zimmer - Davy Jones.mp3,0.19831659950195657,0.2097733776177405,0.31774167656808816, 129.928344727,0.7211463757007373,1.0, D, major,0.14298362107127047,0.8150943245301594,0.17187618299231747,0.4471165197477837
76,music/Hip Hop/Prinz Pi - Kompass ohne Norden.mp3,0.09610289863975922,0.6851987992015194,0.7859353518322285, 84.9720001221,0.7625675055312711,0.06907653029579695, C, major,0.1385568835768039,0.9258892870909623,0.11878259417614756,0.44776373129306113
77,music/Electronic/Kadebostany - Early Morning Dreams (Kled Mone Remix).mp3,0.07208875251891582,0.64634106934642,0.6953421843687744, 104.842132568,0.7727765910020599,0.1568225521358511, D, minor,0.2749003984063745,0.8672370852622797,0.10319709178474996,0.4485882156031782
78,music/Electronic/Caravan Palace - Lone Digger.mp3,0.0935722972350444,0.6492971748143688,0.7661450948898803, 123.504524231,0.4882609214136095,0.4130338971168631, A#, minor,0.16954404603806994,0.942360858382222,0.10381929564465492,0.45325419819183915
79,music/Reggae/Damian Marley - Beautiful.mp3,0.13347827819207217,0.7206930188698715,0.7969663560700591, 93.0411148071,0.8621118503290717,0.11806299425845498, D#, major,0.1509517485613103,0.836015235873012,0.07056542583878007,0.46110561349907897
80,music/Electronic/Miike Snow - Genghis Khan.mp3,0.15005435735462283,0.656053929124794,0.6979974066776762, 93.9685592651,0.9914603240482914,0.0667499623210477, A#, major,0.13678618857901725,0.858531160840566,0.13370793600830222,0.4614176581192897
81,music/Hip Hop/Ice Cube - It Was A Good Day.mp3,0.05770805988498528,0.7057052138571551,0.7167601680293864, 82.4135284424,0.8153496318809061,0.19054238599288484, D, major,0.16688800354139,0.9366506730172173,0.13015179961303242,0.4649694919771197
82,music/Hip Hop/Kontra K - Erfolg ist kein Glück.mp3,0.11427679958116939,0.7574893315358406,0.8021035396119055, 79.8573379517,0.8649428457969787,0.04601451765991281, C#, major,0.13457281983178399,0.9236006738030692,0.10009753779101513,0.46788725820145943
83,music/Reggae/Damian Marley - Welcome To Jamrock.mp3,0.1860167043580089,0.6859539144795855,0.7388509552139255, 153.269729614,0.9054341524640396,0.08918645257815959, G, minor,0.18857901726427623,0.8824726583647193,0.12377793692032191,0.4750339739553795
84,music/Reggae/Damian Marley - The Master Has Come Back.mp3,0.19903764807699212,0.6868244354489353,0.6630203821709495, 92.4868392944,0.9954212718015458,0.1135522403016094, A, minor,0.17042939353696326,0.9258200749407958,0.06789234308537766,0.4777497236703961
85,music/Hip Hop/Grits - Here We Go.mp3,0.11373870158390526,0.7828712972197095,0.7972255852584708, 129.956741333,0.9158710872772775,0.05890272703690093, B, minor,0.1509517485613103,0.9352230116635171,0.12142046766542682,0.4845255782833148
86,music/Hip Hop/Chiddy Bang - Opposite Of Adults.mp3,0.17278044448658145,0.8107313172668095,0.8329908225359813, 95.9762878418,0.840548562510891,0.09748497665420197, D, major,0.1438689685701638,0.9063678709583274,0.11253191843547321,0.4896631101773037
87,music/Hip Hop/Sido - Spring rauf.mp3,0.19898793643568335,0.7821228347403173,0.8157939615202902, 84.9522781372,0.8964907940060404,0.1387098100435318, G, minor,0.14962372731297033,0.8388495458320863,0.1127850600714779,0.49167045874529974
88,music/Reggae/Damian Marley - Hey Girl.mp3,0.14686863848378628,0.8386736147832247,0.7627040887037827, 96.3729705811,0.7803558428409161,0.22294648699833708, F#, minor,0.16113324479858343,0.9336801245633781,0.11873941545132335,0.4956376820779165
89,music/Reggae/Damian Marley - Road To Zion.mp3,0.13529340070953516,0.6812166692523576,0.7130505114918684, 93.5995407104,0.73373054054104,0.5948288819978047, F, minor,0.18857901726427623,0.9262130526262631,0.08477238376989933,0.5072105572066306
90,music/Hip Hop/Dr Dre - Still DRE [feat Snoop D.ogg].mp3,0.1578123495615441,0.8683424719555118,0.8503956851662243, 93.4496994019,0.8169606115232848,0.1509899917429556, A, minor,0.1637892872952634,1.0,0.12751129802552122,0.5169752119087881
91,music/Reggae/Damian Marley - All Night.mp3,0.10260418803525943,1.0,0.9559208807786415, 132.9559021,0.9205326500172137,0.09463031619207013, A#, major,0.16024789729969013,0.882368149290517,0.10197406055941695,0.527284767771601
92,music/Electronic/Marshmello & Anne-Marie - Friends.mp3,0.2251959608879945,0.8218377799674185,1.0, 95.028503418,0.894367153343151,0.1759072571480407, A, minor,0.15449313855688357,0.8683156636695197,0.14322279557887757,0.5354174686439857
93,music/Pop/Michael Jackson - They Don't Care About Us.mp3,0.07501175045197613,0.9688327696406457,0.9029681300456124, 89.9515686035,0.8480094870552549,0.30946733679306254, G, major,0.15891987605135016,0.9501383631940394,0.1182406867972379,0.5414485500036473
94,music/Hip Hop/257ers - Auseinanda.mp3,0.2118135814613183,0.9205856779998375,0.8696438572213914, 115.009765625,1.0,0.16090528885210112, F, minor,0.1553784860557769,0.9279317493053731,0.13946120692237896,0.5482149809772722
