,id,scaled_mfcc,scaled_rp,scaled_levenshtein,aggregated
28,music/New Pop/MGMT - Kids.mp3,0.03264685416065223,0.30185649751009436,0.2788971367974549,0.2044668294894005
29,music/Rock/Red Hot Chili Peppers - Snow (Hey Oh).mp3,0.04596951030375795,0.3237752265417087,0.2492046659597031,0.20631646760172326
30,music/Jazz/Eric Bibb Celtic Roots Ensemble - St James Infirmary.mp3,0.19084879296993368,0.2219710418237634,0.2073170731707317,0.20671230265480958
31,music/Hip Hop English/Kid Cudi - Mr Rager.mp3,0.0832785019775106,0.34235199450367837,0.19459172852598092,0.20674074166905665
32,music/Klassik Orchester/J Strauss I_ Radetzky-Marsch Op228.mp3,0.10102011394415404,0.27890309339470826,0.24284199363732767,0.20758840032539663
33,music/Rock/Billy Talent - Cure for the Enemy.mp3,0.12484774672677401,0.27123968506443485,0.22905620360551432,0.2083812117989077
34,music/Melodic Death Metal/Amon Amarth - The Last Stand Of Frej.mp3,0.05046205640328752,0.21106232722185986,0.36585365853658536,0.20912601405391087
35,music/Klassik Solo/Mozart_ Piano Sonata No11 In A K 331 -_Alla Turca_ - 3 Alla Turca (Allegretto).mp3,0.07947034342994397,0.33662539391549456,0.21314952279957583,0.20974842004833813
36,music/Rock/Pvris - My House.mp3,0.18850260790703371,0.21745026127550227,0.22375397667020147,0.2099022819509125
37,music/Black Metal/Emperor - I Am The Black Wizards.mp3,0.09396861055613143,0.23026797707128455,0.3075291622481442,0.2105885832918534
38,music/Small Cover Song Library/Alan Walker - Faded (Piano Version).mp3,0.08054595733219098,0.31126781570422213,0.24125132555673381,0.21102169953104896
39,music/Sountrack/The Witcher 3 - The Fields of Ard Skellig.mp3,0.10409083403596268,0.30917420108881194,0.22110286320254507,0.21145596610910655
40,music/Jazz/Paolo Fresu Jan Lundgren - Kristallen den fina.mp3,0.12558378828136024,0.30070497553532805,0.2110286320254507,0.21243913194737965
41,music/Small Cover Song Library/Pvris - Chandelier.mp3,0.18517332678103107,0.21629534567166367,0.2417815482502651,0.21441674023431992
42,music/Jazz/Jukka Perko Avara - Tears In Heaven.mp3,0.16980807652439528,0.25403067687968023,0.22216330858960764,0.21533402066456106
43,music/Old Pop/Electric Light Orchestra - Mr Blue Sky.mp3,0.09315303517970239,0.24730781284678646,0.30965005302226933,0.21670363368291942
44,music/Hip Hop English/Coolio - Gangsta's Paradise.mp3,0.03619220724354148,0.38288925434503296,0.23329798515376457,0.21745981558077965
45,music/Small Cover Song Library/Fuer Elise 2.mp3,0.1092349226009297,0.34682049195404485,0.2014846235418876,0.21918001269895404
46,music/Klassik Solo/Philippe Entremont Beethoven Bagatelle Für Elise .mp3,0.1092349226009297,0.34682049195404485,0.2014846235418876,0.21918001269895404
47,music/Black Metal/Satyricon - Mother North.mp3,0.10099089542797829,0.2024444182946471,0.3579003181336161,0.2204452106187472
48,music/Hip Hop German/Romano - Köpenick.mp3,0.043012660043683607,0.4371188530348207,0.18716861081654296,0.22243337463168242
49,music/New Pop/Anna Burch - 2 Cool 2 Care.mp3,0.16434793011482526,0.2585633139195126,0.2486744432661718,0.22386189576683657
50,music/Small Cover Song Library/Rachmaninov - Op3 No2 by Rachmaninov.mp3,0.11695477156367684,0.35828056522928375,0.20360551431601273,0.2262802837029911
51,music/Klassik Solo/Rachmaninov - Prélude in C sharp minor Op3 No2.mp3,0.11695477156367684,0.35828056522928375,0.20360551431601273,0.2262802837029911
52,music/Black Metal/Uada - Black Autumn White Spring.mp3,0.0653804818521047,0.2162266246829502,0.4003181336161188,0.22730841338372454
53,music/New Pop/Dua Lipa - New Love.mp3,0.035351301840256116,0.3510843959917168,0.2979851537645811,0.22814028386551802
54,music/Klassik Solo/Lang Lang_La Campanella II etude for piano in G sharp minor (Grand Paganini Étude No 3) S 141 3 (LW A173 3).mp3,0.13415159207333802,0.32315764968110067,0.22746553552492046,0.22825825909311973
55,music/Other Metal/Trivium - The Crusade.mp3,0.0460061028463115,0.15067084198991548,0.4909862142099682,0.22922105301539838
56,music/Klassik Orchester/Tchaikovsky_ Piano Concerto No1 In B Flat Minor Op23 TH55 - 1 Allegro non troppo e mo.mp3,0.15687540429543528,0.3001370304999019,0.23435843054082714,0.23045695511205477
57,music/Electronic/Dynatron - Pulse Power.mp3,0.09688968313266907,0.302652918622811,0.295864262990456,0.23180228824864538
58,music/Other Metal/Behemoth - Chant For Ezkaton 2000 EV.mp3,0.27143358594559824,0.20909279216940455,0.21845174973488865,0.23299270928329716
59,music/Rock/Wallows - Scrawny [Explicit].mp3,0.07806779197204479,0.3969667913033504,0.22428419936373276,0.23310626087970931
60,music/Small Cover Song Library/Game of Thrones Theme.mp3,0.2499964361111131,0.23356906612079012,0.21951219512195122,0.2343592324512848
61,music/Sountrack/Game Of Thrones - Main Titles.mp3,0.2499964361111131,0.23356906612079012,0.21951219512195122,0.2343592324512848
62,music/Jazz/Raphael Wressnig - September Nights.mp3,0.06147649230235818,0.4194953978996151,0.2295864262990456,0.2368527721670063
63,music/Small Cover Song Library/Fuer Elise 1.mp3,0.13449385972390068,0.3843574655427872,0.1956521739130435,0.2381678330599105
64,music/Klassik Solo/Beethoven - Für Elise.mp3,0.13449385972390068,0.3843574655427872,0.1956521739130435,0.2381678330599105
65,music/Melodic Death Metal/In Mourning - The Lighthouse Keeper.mp3,0.12495793178394309,0.20697202852141616,0.3928950159066808,0.24160832540401334
66,music/Rock/twenty one pilots - Car Radio.mp3,0.2415205233436513,0.2546672792732747,0.23435843054082714,0.24351541105258437
67,music/New Pop/Halsey - Heaven In Hiding.mp3,0.14812680925565225,0.36717098257099984,0.22428419936373276,0.24652733039679495
68,music/Small Cover Song Library/Sia - Chandelier.mp3,0.19480587371870137,0.30263805028543816,0.24284199363732767,0.24676197254715573
69,music/Small Cover Song Library/Toto - Africa.mp3,0.21106186338019997,0.2971132009456008,0.23860021208907742,0.24892509213829273
70,music/Black Metal/Immortal - All Shall Fall.mp3,0.2827113242838016,0.21580621767144106,0.2507953340402969,0.24977095866517987
71,music/Small Cover Song Library/The Jackson 5 - I Want You Back.mp3,0.19805875509600293,0.29871635131934116,0.25344644750795337,0.2500738513077658
72,music/Old Pop/The Jackson 5 - I Want You Back.mp3,0.19805875509600293,0.29871635131934116,0.25344644750795337,0.2500738513077658
73,music/Electronic/Martin Garrix - Animals (Original Mix).mp3,0.1457597333566389,0.33318582358965865,0.27518557794273596,0.2513770449630112
74,music/Old Pop/Fools Garden - Lemon Tree.mp3,0.18909471491396163,0.3334160813222122,0.24019088016967127,0.25423389213528175
75,music/Rock/Sum 41 - Pieces.mp3,0.2736505218321326,0.24148052752606478,0.24761399787910923,0.2542483490791022
76,music/New Pop/Aurora - Running With The Wolves.mp3,0.3105172689221009,0.21602939120330622,0.24602332979851538,0.25752332997464084
77,music/Klassik Solo/Toccaqta & Fugue D Minor BWV 565 Toccata.mp3,0.26299843403796846,0.28756386809914014,0.22428419936373276,0.25828216716694713
78,music/Klassik Solo/Bach - Toccaqta & Fugue D Minor BWV 565 Toccata.mp3,0.26299843403796846,0.28756386809914014,0.22428419936373276,0.25828216716694713
79,music/Melodic Death Metal/Omnium Gatherum - New World Shadows.mp3,0.30242738442075523,0.2034348065190257,0.2704135737009544,0.25875858821357844
80,music/Jazz/Whiplash Soundtrack - Too Hip To Retire.mp3,0.32355623100303954,0.22553392814601292,0.22799575821845175,0.2590286391225014
81,music/Other Metal/Gojira - Global warming.mp3,0.24155177453012183,0.23155772580020076,0.3075291622481442,0.26021288752615557
82,music/New Pop/Boy - Little Numbers.mp3,0.15483567785882987,0.3897341617634383,0.24814422057264052,0.26423802006496955
83,music/Klassik Orchester/Ludovico Einaudi - Divenire.mp3,0.10663392843711116,0.3282336279455852,0.3584305408271474,0.26443269906994793
84,music/Rock/Radiohead - Creep.mp3,0.38133847488479145,0.20784109450646113,0.20519618239660659,0.2647919172626197
85,music/Old Pop/Marvin Gaye - Ain't No Mountain High Enough.mp3,0.15767767329275395,0.40516363570342123,0.2391304347826087,0.267323914592928
86,music/Klassik Solo/JS Bach_ Toccata And Fugue In D Minor BWV 565 - Toccata.mp3,0.24205365604854626,0.31160713619108577,0.25026511134676566,0.2679753011954659
87,music/Electronic/The XX - Intro.mp3,0.2803208681991508,0.28474893762441894,0.23966065747614,0.2682434877665699
88,music/Other Metal/Rings Of Saturn - The Macrocosm.mp3,0.2661861625119005,0.22397364354949167,0.316542948038176,0.26890091803318944
89,music/Sountrack/The Hobbit 3 - Howard Shore_Ironfoot [Extended Version].mp3,0.18391058184873782,0.29217532217417597,0.33828207847295866,0.2714559941652908
90,music/Sountrack/Lord Of The Rings - The Battle Of The Pelennor Fields.mp3,0.27314661659790807,0.31071641461052335,0.23170731707317074,0.27185678276053404
91,music/Hip Hop German/Prinz Pi - Kompass ohne Norden.mp3,0.07976743565479205,0.5153676674705042,0.22534464475079533,0.2734932492920305
92,music/Small Cover Song Library/Game of Thrones Theme Taylor Davis.mp3,0.30469627428548507,0.2869539693243081,0.23064687168610817,0.2740990384319671
93,music/Small Cover Song Library/The Jackson 5 - I Want You Back (SPK Mix).mp3,0.061617028619281394,0.5289732778859592,0.23753976670201485,0.2760433577357518
94,music/Klassik Orchester/Orchestre Montreal - Saint-Saëns_ Danse Macabre Op40 R171.mp3,0.16948789961223457,0.34663524222706227,0.3123011664899258,0.27614143610974085
95,music/Jazz/Lou Tavano - The Call.mp3,0.38927935659448387,0.21221194028027304,0.2295864262990456,0.27702590772460084
96,music/New Pop/Sigrid - Strangers.mp3,0.2681240226169045,0.3574101417926099,0.20625662778366913,0.2772635973977278
97,music/Hip Hop English/Bliss n Eso - Tear The Roof Off (feat Watsky).mp3,0.054611681174142,0.5300031170483028,0.2518557794273595,0.2788235258832681
98,music/Klassik Solo/Yuja Wang - Saint-Saëns_ Danse macabre Op40.mp3,0.16523990523995538,0.31398575201802154,0.36426299045599153,0.2811628825713228
99,music/Small Cover Song Library/ACDC Cover - TNT.mp3,0.15329516450123107,0.44681529970156425,0.2454931071049841,0.28186785710259316
100,music/Hip Hop German/Yung Larry - Lauch.mp3,0.15329416159782572,0.4825415600784336,0.21739130434782608,0.28440900867469515
101,music/Hip Hop English/Ice Cube - It Was A Good Day.mp3,0.1042702194281015,0.5137853879155584,0.23647932131495228,0.28484497621953736
102,music/Hip Hop German/Zugezogen Maskulin - Was für eine Zeit.mp3,0.13872985507329433,0.4861294744150911,0.2301166489925769,0.28499199282698745
103,music/Sountrack/Outlander - Dance of the Druids (feat Raya Yarbrough).mp3,0.2836583158243114,0.33458807112232064,0.24337221633085895,0.287206201092497
104,music/New Pop/Camila Cabello - Havana.mp3,0.17770175013807832,0.4851549514066253,0.20201484623541888,0.28829051592670746
105,music/Hip Hop English/Logic - Ballin.mp3,0.0932322735032204,0.5902131809910619,0.18504772004241782,0.2894977248455667
106,music/Klassik Orchester/Mozart_ Requiem In D Minor K626 - 3 Sequentia_ Lacrimosa.mp3,0.30653423804771956,0.3506682522267297,0.21474019088016968,0.290647560384873
107,music/Electronic/Miike Snow - Genghis Khan.mp3,0.11480368703109789,0.5334280523487647,0.22481442205726404,0.2910153871457089
108,music/Jazz/Michael Wollny Vincent Peirani The Kiss.mp3,0.3153937792767204,0.2938767393197403,0.2651113467656416,0.2914606217873674
109,music/Klassik Orchester/Offenbach_ Orpheus In The Underworld (Orphée aux enfers) - Can-Can (Live At Grosser Saal Musikverei.mp3,0.4063347677239895,0.26655229853890694,0.20519618239660659,0.29269441621983433
110,music/Hip Hop German/Sido - Spring rauf.mp3,0.03568397251113402,0.5971559097674753,0.2518557794273595,0.2948985539019896
111,music/Small Cover Song Library/Rachmaninoff - Op 3_ No 2 by Idil Biret.mp3,0.26711481524728375,0.3887154367363062,0.23064687168610817,0.295492374556566
112,music/Electronic/Fytch - In These Shadows (feat Carmen Forbes).mp3,0.2995621968455823,0.2720499564258027,0.31601272534464475,0.2958749595386766
113,music/Hip Hop English/Grits - Here We Go.mp3,0.0676654718982884,0.6222562084747063,0.20943796394485684,0.2997865481059505
114,music/Electronic/Alan Walker - Faded.mp3,0.32882702566787997,0.32245977107257007,0.2492046659597031,0.30016382090005106
115,music/Small Cover Song Library/Alan Walker - Faded.mp3,0.32882702566787997,0.32245977107257007,0.2492046659597031,0.30016382090005106
116,music/Black Metal/Mgla - Exercises In Futility VI.wav,0.16008648609152068,0.2491391423552736,0.492576882290562,0.3006008369124521
117,music/Klassik Solo/Alice Sara Ott - Prélude in D Flat Major (_Raindrop_) Op28 No15.mp3,0.22029735011429516,0.3604399738283326,0.323966065747614,0.3015677965634139
118,music/Black Metal/Lifelover - Androider.mp3,0.4183978331555568,0.20702096041060197,0.28207847295864263,0.3024990888416004
119,music/Hip Hop German/Audio88 & Yassin - Gnade (feat Nico KIZ).mp3,0.2704560416692038,0.44218358990300327,0.19936373276776245,0.30400112144665653
120,music/Hip Hop German/Kontra K - Erfolg ist kein Glück.mp3,0.07266939575786187,0.6078030816188154,0.23966065747614,0.3067110449509391
121,music/Jazz/Keith Jarrett - Part II Tokyo.mp3,0.09883711559249743,0.3554185269410031,0.4708377518557794,0.30836446479642665
122,music/Black Metal/Ultha - With Knives To The Throat And Hell In Your Heart.wav,0.0631343408811366,0.24333773345622794,0.644220572640509,0.3168975489926245
123,music/Electronic/Marshmello & Anne-Marie - Friends.mp3,0.07709123269006632,0.6473115415967297,0.23329798515376457,0.31923358648018685
124,music/Jazz/Buddy Rich - Caravan (Remastered 2015).mp3,0.16228348927287353,0.19036797713915712,0.6097560975609756,0.3208025213243354
125,music/New Pop/Selena Gomez - Hands To Myself.mp3,0.3031330344203612,0.43039149244340613,0.24443266171792152,0.32598572952722965
126,music/Hip Hop German/SSIO - Schon wieder Sonntag.mp3,0.10700765322752225,0.6409391546062746,0.2417815482502651,0.32990945202802063
127,music/New Pop/Trove Lo - Habits.mp3,0.31059119723026735,0.4693684252678761,0.2110286320254507,0.3303294181745314
128,music/Hip Hop English/Chiddy Bang - Opposite Of Adults.mp3,0.11996652630794723,0.6462125572420384,0.2301166489925769,0.33209857751418753
129,music/Hip Hop German/257ers - Auseinanda.mp3,0.04728504198225291,0.75982141705733,0.1951219512195122,0.33407613675303166
130,music/Hip Hop German/Juju & Said - Berliner Schnauze.mp3,0.12434852469327273,0.674394949872705,0.22163308589607636,0.34012552015401804
131,music/Hip Hop English/Dr Dre - Still DRE [feat Snoop D.ogg].mp3,0.0888391804989731,0.7267589858207391,0.2264050901378579,0.34733441881919
132,music/Jazz/Whiplash Soundtrack - Caravan.mp3,0.3245788342967176,0.18339582984072342,0.542948038176034,0.35030756743782504
133,music/Hip Hop English/Achozen - Deuces.mp3,0.16996141329147882,0.6250546374280636,0.25715800636267233,0.35072468569407156
134,music/Electronic/Kadebostany - Early Morning Dreams (Kled Mone Remix).mp3,0.18698542996259887,0.5524042504525405,0.323966065747614,0.35445191538758447
135,music/Sountrack/Mass Effect 3 - Leaving Earth.mp3,0.5367681939214025,0.308351564191512,0.22269353128313893,0.3559377631320178
136,music/Electronic/Caravan Palace - Lone Digger.mp3,0.3708188419760922,0.5262528175605372,0.1855779427359491,0.36088320075752617
137,music/Old Pop/The Buggles - The Plastic Age.mp3,0.5940445446711086,0.2965427106883705,0.2635206786850477,0.38470264468150894
138,music/Black Metal/Der Weg Einer Freiheit - Letzte Sonne.mp3,0.4673059578909515,0.2553712452039537,0.5996818663838812,0.4407863564929288
139,music/Old Pop/Michael Jackson - They Don't Care About Us.mp3,0.29487752758521635,0.8339576196814197,0.21367974549310711,0.44750496425324765
140,music/Hip Hop English/Eminem - Not Afraid.mp3,0.09972515969445832,1.0,0.24390243902439024,0.4478758662396162
141,music/Sountrack/Pirates Of The Carribean - Hans Zimmer - Davy Jones.mp3,0.7848681934199507,0.3682399757287649,0.24019088016967127,0.46443301643946233
142,music/Klassik Orchester/Liszt - Totentanz.mp3,0.3716360291615656,0.33031899180031343,0.7979851537645811,0.49998005824215336
143,music/Klassik Orchester/Rachmaninoff - The Isle of the Dead Op 29.mp3,0.1640315857263922,0.3855550772423913,1.0,0.5165288876562611
144,music/Klassik Orchester/Grieg_ Peer Gynt Suite No1 Op46 - 4 In der Halle des Bergkönigs.mp3,1.0,0.34268711537456503,0.21155885471898198,0.5180819900311824
