,_1,_2
21,music/Klassik/JStraussI_Radetzky-MarschOp228.mp3,"((0.356201759301, 0.339538433577), 0.0727350063803)"
22,music/Electronic/DaftPunk-Within.mp3,"((0.165240882075, 0.30504854221), 0.133985538069)"
23,music/Metal/JudasPriest-Painkiller.mp3,"((0.620323222481, 0.31673700605), 0.216928966397)"
24,music/Electronic/Fytch-InTheseShadows(featCarmenForbes).mp3,"((0.229077342641, 0.387542045688), 0.280731603573)"
25,music/HipHop/KontraK-ErfolgistkeinGlück.mp3,"((0.394093150994, 0.730167291763), 0.0786899191833)"
26,music/HipHop/PrinzPi-KompassohneNorden.mp3,"((0.405467345612, 0.674033374344), 0.111867290515)"
27,music/Pop/DuaLipa-NewLove.mp3,"((0.515926258368, 0.466867245332), 0.234793704806)"
28,music/Metal/Gojira-Globalwarming.mp3,"((0.216422993909, 0.349810542743), 0.279880901744)"
29,music/Rock/twentyonepilots-CarRadio.mp3,"((0.173726210338, 0.360383630567), 0.18885580604)"
30,music/WorldMusic/LaboratoriumPieśni-Sztojpamoru.mp3,"((0.474411159949, 0.593485777228), 0.116971501489)"
31,music/Pop/Halsey-HeavenInHiding.mp3,"((0.282819055095, 0.495115997672), 0.142492556359)"
32,music/Pop/CamilaCabello-Havana.mp3,"((0.212571598763, 0.633171419323), 0.119098256061)"
33,music/Reggae/DamianMarley-Beautiful.mp3,"((0.494941314349, 0.717442902636), 0.128881327095)"
34,music/Soundtrack/TheHobbit3-HowardShore_IronfootExtendedVersion.mp3,"((0.206470137904, 0.329543874475), 0.280731603573)"
35,music/Pop/MichaelJackson-TheyDon'tCareAboutUs.mp3,"((0.180009891521, 1.0), 0.135686941727)"
36,music/HipHop/ChiddyBang-OppositeOfAdults.mp3,"((0.329567784486, 0.793862304485), 0.0867715865589)"
37,music/Jazz/WhiplashSoundtrack-TooHipToRetire.mp3,"((0.202411604196, 0.281518285716), 0.156954487452)"
38,music/HipHop/IceCube-ItWasAGoodDay.mp3,"((0.558994138697, 0.68999026452), 0.136112292641)"
39,music/Reggae/DamianMarley-AllNight.mp3,"((0.477117951555, 0.951313981863), 0.145470012761)"
40,music/Klassik/Liszt-Totentanz.mp3,"((0.291914331726, 0.368297552018), 0.733304976606)"
41,music/Metal/InFlames-TheNewWord.mp3,"((0.524575617483, 0.315518271106), 0.192258613356)"
42,music/Soundtrack/PiratesOfTheCarribean-HansZimmer-DavyJones.mp3,"((1.0, 0.40443956304), 0.106337728626)"
43,music/Pop/FoolsGarden-LemonTree.mp3,"((0.206453054768, 0.434897210457), 0.13313483624)"
44,music/Pop/ElectricLightOrchestra-MrBlueSky.mp3,"((0.357552277022, 0.346189737845), 0.270948532539)"
45,music/Electronic/MartinGarrix-Animals(OriginalMix).mp3,"((0.296521877408, 0.41976176952), 0.232666950234)"
46,music/Soundtrack/Interstellar-NoTimeforCaution.mp3,"((0.245724734022, 0.377547604715), 0.165036154828)"
47,music/Metal/Uada-BlackAutumnWhiteSpring.mp3,"((0.608037878616, 0.273081322034), 0.346660995321)"
48,music/Reggae/DamianMarley-RoadToZion.mp3,"((0.468332575218, 0.700170423577), 0.177796682263)"
49,music/Jazz/WhiplashSoundtrack-Caravan.mp3,"((0.193321742261, 0.263748126778), 0.465759251382)"
50,music/Klassik/Pachelbel_CanonAndGigueInDMajor-1Canon.mp3,"((0.559279471493, 0.351464316014), 0.145044661846)"
51,music/Reggae/DamianMarley-Move!.mp3,"((0.342647869732, 0.771971083494), 0.148022118248)"
52,music/HipHop/KidCudi-MrRager.mp3,"((0.405231413512, 0.312678656694), 0.163760102084)"
53,music/Rock/Pvris-MyHouse.mp3,"((0.213298018086, 0.321552544209), 0.150574223735)"
54,music/Soundtrack/LordOfTheRings-TheBattleOfThePelennorFields.mp3,"((0.175292477007, 0.346854913368), 0.195236069758)"
55,music/Electronic/Kadebostany-EarlyMorningDreams(KledMoneRemix).mp3,"((0.215767657172, 0.64340098153), 0.279880901744)"
56,music/Electronic/MiikeSnow-GenghisKhan.mp3,"((0.317003748918, 0.683074597775), 0.0842194810719)"
57,music/Metal/Eluveitie-Neverland.mp3,"((0.628537118994, 0.414277784184), 0.128881327095)"
58,music/Rock/RedHotChiliPeppers-Snow(HeyOh).mp3,"((0.502136844038, 0.441394993708), 0.18417694598)"
59,music/Reggae/DamianMarley-WelcomeToJamrock.mp3,"((0.406008310535, 0.648098802121), 0.181199489579)"
60,music/Jazz/LouTavano-TheCall.mp3,"((0.281534979572, 0.273773898767), 0.201190982561)"
61,music/Soundtrack/MassEffect3-LeavingEarth.mp3,"((0.538516642635, 0.337940321141), 0.0761378136963)"
62,music/Metal/Metallica-MothIntoFlame.mp3,"((0.641464009556, 0.366248869416), 0.174819225861)"
63,music/WorldMusic/ANNARF-TumHiHo-(annaRFFtNaadistan).mp3,"((0.184302839218, 0.320260009435), 0.121650361548)"
64,music/Electronic/TheXX-Intro.mp3,"((0.0, 0.0), 0.0)"
65,music/Jazz/RaphaelWressnig-SeptemberNights.mp3,"((0.419584550806, 0.564549272378), 0.178647384092)"
66,music/Pop/DavidBowie-LifeOnMars.mp3,"((0.24719205406, 0.34888135167), 0.139515099957)"
67,music/Pop/AliottaHaynesJeremiah-LakeShoreDrive.mp3,"((0.406546553786, 0.339198644208), 0.103785623139)"
68,music/HipHop/Grits-HereWeGo.mp3,"((0.415429992606, 0.773489793819), 0.13696299447)"
69,music/Jazz/JukkaPerkoAvara-TearsInHeaven.mp3,"((0.238319243549, 0.291028740406), 0.0991067630795)"
70,music/Jazz/EricBibbCelticRootsEnsemble-StJamesInfirmary.mp3,"((0.21555530842, 0.317179056429), 0.226712037431)"
71,music/Pop/Sigrid-Strangers.mp3,"((0.17528946221, 0.495251936594), 0.148447469162)"
72,music/Klassik/AliceSaraOtt-PréludeinDFlatMajor(_Raindrop_)Op28No15.mp3,"((0.372614585365, 0.387113155404), 0.276903445342)"
73,music/WorldMusic/annaRF-Why.mp3,"((0.370264614866, 0.318386879178), 0.177371331348)"
74,music/Reggae/DamianMarley-TheMasterHasComeBack.mp3,"((0.473523206938, 0.666291596926), 0.156529136538)"
75,music/Klassik/Rachmaninov-PréludeinCsharpminorOp3No2.mp3,"((0.46501030845, 0.389763013452), 0.123777116121)"
76,music/Electronic/Dynatron-PulsePower.mp3,"((0.400781257574, 0.401157553124), 0.264993619736)"
77,music/Jazz/PaoloFresuJanLundgren-Kristallendenfina.mp3,"((0.420115212357, 0.338362374445), 0.125053168864)"
78,music/Klassik/LangLang_LaCampanellaIIetudeforpianoinGsharpminor(GrandPaganiniÉtudeNo3)S1413(LWA1733).mp3,"((0.36445057773, 0.365672773168), 0.229689493832)"
79,music/Rock/Wallows-ScrawnyExplicit.mp3,"((0.387891295943, 0.507931485944), 0.10761378137)"
80,music/HipHop/Romano-Köpenick.mp3,"((0.538449054971, 0.572081833141), 0.095278604849)"
81,music/Rock/Sum41-Pieces.mp3,"((0.156774317744, 0.29797921597), 0.096129306678)"
82,music/Soundtrack/Vikings-FlokiAppearstoKillAthelstan.mp3,"((0.488374604454, 0.342869252177), 0.116546150574)"
83,music/Jazz/BuddyRich-Caravan(Remastered2015).mp3,"((0.253643327691, 0.271111914832), 0.562739259889)"
84,music/Rock/Blink-182-Adam'sSong.mp3,"((0.366226318507, 0.357434707941), 0.177796682263)"
85,music/Electronic/Marshmello&Anne-Marie-Friends.mp3,"((0.561314841232, 0.805364644797), 0.108889834113)"
86,music/Reggae/DamianMarley-Confrontation.mp3,"((0.347814201906, 0.46040453973), 0.222033177371)"
87,music/Rock/BillyTalent-CurefortheEnemy.mp3,"((0.311936504915, 0.397264187225), 0.162484049341)"
88,music/Klassik/Mozart_RequiemInDMinorK626-3Sequentia_Lacrimosa.mp3,"((0.220297423243, 0.388030317318), 0.125903870693)"
89,music/WorldMusic/TheHU-YuveYuveYu.mp3,"((0.485183808057, 0.401495266767), 0.212675457252)"
90,music/Metal/OmniumGatherum-NewWorldShadows.mp3,"((0.246753153648, 0.314279932895), 0.264568268822)"
91,music/Rock/RiseAgainst-PrayeroftheRefugee.mp3,"((0.592901484905, 0.350382983221), 0.131008081667)"
92,music/Soundtrack/Outlander-DanceoftheDruids(featRayaYarbrough).mp3,"((0.159964610177, 0.370596360583), 0.213951509996)"
93,music/Rock/Radiohead-Creep.mp3,"((0.288254474525, 0.291289277243), 0.111016588686)"
94,music/Soundtrack/TheWitcher3-TheFieldsofArdSkellig.mp3,"((0.398784919936, 0.34673413717), 0.168013611229)"
95,music/Metal/Amorphis-HouseOfSleep.mp3,"((0.490826122635, 0.293684606031), 0.174819225861)"
96,music/Metal/SystemOfADown-Toxicity.mp3,"((0.470201201995, 0.386910270949), 0.148447469162)"
97,music/HipHop/257ers-Auseinanda.mp3,"((0.572182102026, 0.915547224761), 0.125903870693)"
98,music/HipHop/DrDre-StillDREfeatSnoopD.ogg.mp3,"((0.505721077838, 0.872581297685), 0.142067205444)"
99,music/Klassik/Bach-Toccaqta&FugueDMinorBWV565Toccata.mp3,"((0.156209617449, 0.337336691641), 0.097830710336)"
