,id,scaled_js,scaled_rp,scaled_corr,aggregated
50,music/Metal/Dark Tranquillity - Punish My Heaven.mp3,0.19040507626500405,0.24287440004880528,0.8979006267375464,0.4437267010171186
51,music/Pop/Aliotta Haynes Jeremiah - Lake Shore Drive.mp3,0.1330494466404982,0.2850089953079214,0.9168618823879586,0.44497344144545936
52,music/World Music/The HU - Wolf Totem.mp3,0.09807298152855888,0.3114233667288741,0.9455746343401709,0.4516903275325346
53,music/Pop/Fools Garden - Lemon Tree.mp3,0.0786534350399995,0.40935887658035647,0.8744325520626932,0.4541482878943497
54,music/Metal/Judas Priest - Painkiller.mp3,0.1967132450496334,0.26561927780114053,0.9012007127467833,0.45451107853251904
55,music/Klassik/Alice Sara Ott - Prélude in D Flat Major (_Raindrop_) Op28 No15.mp3,0.42645122747115977,0.19702568758710867,0.7533408133633822,0.45893924280721693
56,music/Pop/Dua Lipa - New Love.mp3,0.11058167559777707,0.43585389621380627,0.8360351296583902,0.46082356715665784
57,music/Metal/In Flames - The New Word.mp3,0.21030209391232305,0.24206429735312748,0.9400267923118694,0.4641310611924399
58,music/Hip Hop/Kid Cudi - Mr Rager.mp3,0.10666331051173117,0.38265350178883345,0.9048642890389031,0.4647270337798226
59,music/Electronic/Alan Walker - Faded.mp3,0.13626371798661585,0.3958867782369667,0.8796388439279558,0.47059644671717943
60,music/Jazz/Keith Jarrett - Part II Tokyo.mp3,0.4194171653134107,0.1941643279288471,0.8113930204884976,0.47499150457691847
61,music/Klassik/Rachmaninov - Prélude in C sharp minor Op3 No2.mp3,0.3769863000343281,0.19530636907265056,0.8569791308920853,0.47642393333302135
62,music/Metal/Metallica - Moth Into Flame.mp3,0.21317156064859552,0.3296441829829194,0.8985596573754924,0.4804584670023358
63,music/Rock/Billy Talent - Cure for the Enemy.mp3,0.14398179760721358,0.3714627250478866,0.9426294350898656,0.4860246525816552
64,music/Rock/Rise Against - Prayer of the Refugee.mp3,0.21578042829493405,0.34708612396363425,0.9011052310915318,0.48799059445003334
65,music/Reggae/Damian Marley - Confrontation.mp3,0.12099591998678687,0.4514012151721464,0.9057749351480509,0.49272402343566135
66,music/Rock/Red Hot Chili Peppers - Snow (Hey Oh).mp3,0.14397440437648457,0.45068239611541727,0.8837598637641908,0.4928055547520309
67,music/Metal/System Of A Down-Toxicity.mp3,0.14074258138090465,0.3628428703088039,0.9769515605315287,0.4935123374070791
68,music/World Music/The HU - Yuve Yuve Yu.mp3,0.15657260890854358,0.38640129029898856,0.9465069051079127,0.4964936014384816
69,music/Pop/Halsey - Heaven In Hiding.mp3,0.16072232206196566,0.509915792766498,0.8511763283245672,0.5072714810510103
70,music/Metal/Eluveitie - Neverland.mp3,0.21081104689269972,0.3903841443622917,0.9342208333155708,0.5118053415235208
71,music/Pop/Sigrid - Strangers.mp3,0.1228252117538996,0.4764753418316576,0.9382724523254847,0.5125243353036807
72,music/Jazz/Raphael Wressnig - September Nights.mp3,0.11288429037223098,0.5655579453333649,0.8976707071937964,0.5253709809664641
73,music/Hip Hop/Romano - Köpenick.mp3,0.1038641618544828,0.5776882601727628,0.8983445665439873,0.5266323295237444
74,music/Rock/Wallows - Scrawny [Explicit].mp3,0.12803484744231147,0.5076905900100127,0.9475614975832403,0.5277623116785214
75,music/Rock/The Offspring - You're Gonna Go Far Kid.mp3,0.1683795032337511,0.49866328529499776,0.9215109363308356,0.5295179082865281
76,music/Electronic/Kadebostany - Early Morning Dreams (Kled Mone Remix).mp3,0.10319709178474996,0.64634106934642,0.8672370852622797,0.5389250821311499
77,music/Reggae/Damian Marley - Beautiful.mp3,0.07056542583878007,0.7206930188698715,0.836015235873012,0.5424245601938879
78,music/Reggae/Damian Marley - Pimpa's Paradise.mp3,0.11080616811661206,0.5981993363131837,0.9271232996675509,0.5453762680324489
79,music/Pop/Camila Cabello - Havana.mp3,0.11533421413591335,0.6094746533801376,0.9231243868615653,0.5493110847925388
80,music/Electronic/Miike Snow - Genghis Khan.mp3,0.13370793600830222,0.656053929124794,0.858531160840566,0.5494310086578874
81,music/Reggae/Damian Marley - The Master Has Come Back.mp3,0.06789234308537766,0.6868244354489353,0.9258200749407958,0.5601789511583696
82,music/Reggae/Damian Marley - Road To Zion.mp3,0.08477238376989933,0.6812166692523576,0.9262130526262631,0.5640673685495067
83,music/Reggae/Damian Marley - Welcome To Jamrock.mp3,0.12377793692032191,0.6859539144795855,0.8824726583647193,0.5640681699215423
84,music/Electronic/Caravan Palace - Lone Digger.mp3,0.10381929564465492,0.6492971748143688,0.942360858382222,0.5651591096137486
85,music/Hip Hop/Prinz Pi - Kompass ohne Norden.mp3,0.11878259417614756,0.6851987992015194,0.9258892870909623,0.5766235601562097
86,music/Hip Hop/Sido - Spring rauf.mp3,0.1127850600714779,0.7821228347403173,0.8388495458320863,0.5779191468812938
87,music/Hip Hop/Ice Cube - It Was A Good Day.mp3,0.13015179961303242,0.7057052138571551,0.9366506730172173,0.5908358954958016
88,music/Hip Hop/Kontra K - Erfolg ist kein Glück.mp3,0.10009753779101513,0.7574893315358406,0.9236006738030692,0.5937291810433084
89,music/Reggae/Damian Marley - Move!.mp3,0.09181850920028148,0.7863022405358734,0.9463661151289346,0.6081622882883632
90,music/Hip Hop/Chiddy Bang - Opposite Of Adults.mp3,0.11253191843547321,0.8107313172668095,0.9063678709583274,0.6098770355535367
91,music/Electronic/Marshmello & Anne-Marie - Friends.mp3,0.14322279557887757,0.8218377799674185,0.8683156636695197,0.6111254130719387
92,music/Hip Hop/Grits - Here We Go.mp3,0.12142046766542682,0.7828712972197095,0.9352230116635171,0.6131715921828845
93,music/Reggae/Damian Marley - Hey Girl.mp3,0.11873941545132335,0.8386736147832247,0.9336801245633781,0.630364384932642
94,music/Reggae/Damian Marley - All Night.mp3,0.10197406055941695,1.0,0.882368149290517,0.6614474032833113
95,music/Hip Hop/257ers - Auseinanda.mp3,0.13946120692237896,0.9205856779998375,0.9279317493053731,0.6626595447425299
96,music/Hip Hop/Dr Dre - Still DRE [feat Snoop D.ogg].mp3,0.12751129802552122,0.8683424719555118,1.0,0.6652845899936777
97,music/Pop/Michael Jackson - They Don't Care About Us.mp3,0.1182406867972379,0.9688327696406457,0.9501383631940394,0.6790706065439743
98,music/Klassik/Beethoven - Für Elise.mp3,1.0,0.22333411205774956,0.8627158494444797,0.6953499871674097
