,id,scaled_mfcc,scaled_rp,scaled_levenshtein,aggregated
41,music/New Pop/Sigrid - Strangers.mp3,0.12560387703150655,0.40850075936261615,0.1693352741387676,0.2344799701776301
42,music/Jazz/Paolo Fresu Jan Lundgren - Kristallen den fina.mp3,0.30103406302078134,0.2790928815318328,0.14264919941775836,0.24092538132345753
43,music/New Pop/Trove Lo - Habits.mp3,0.11626702293726518,0.4966662251978119,0.11159631246967491,0.24150985353491736
44,music/New Pop/Boy - Little Numbers.mp3,0.18392847073980262,0.42018701892366067,0.12324114507520621,0.24245221157955651
45,music/Hip Hop English/Kid Cudi - Mr Rager.mp3,0.29036904687688964,0.2579080564085537,0.18680252304706454,0.24502654211083597
46,music/Rock/Billy Talent - Cure for the Enemy.mp3,0.22351847986429774,0.32767710409665,0.18583212032993693,0.2456759014302949
47,music/Melodic Death Metal/Omnium Gatherum - New World Shadows.mp3,0.17681126367485558,0.25922885729922485,0.3017952450266861,0.2459451220002555
48,music/Small Cover Song Library/Rachmaninoff - Op 3_ No 2 by Idil Biret.mp3,0.20057230535619103,0.3493378975216383,0.18922852983988356,0.24637957757257092
49,music/Sountrack/The Hobbit 3 - Howard Shore_Ironfoot [Extended Version].mp3,0.14794642665885654,0.2718190747422796,0.32023289665211063,0.2466661326844156
50,music/Melodic Death Metal/At The Gates - Slaughter of the Soul.mp3,0.32428339477326557,0.2426196707562501,0.18098010674429887,0.24929439075793822
51,music/Sountrack/Mass Effect 3 - Leaving Earth.mp3,0.3858747455318647,0.27874474017515977,0.08685104318292092,0.25049017629664844
52,music/Old Pop/Marvin Gaye - Ain't No Mountain High Enough.mp3,0.1864706666068549,0.44344438911437056,0.1217855409995148,0.25056686557358004
53,music/Rock/Blink-182 - Adam's Song.mp3,0.26241991331969766,0.2948243773311843,0.20281416787967008,0.253352819510184
54,music/Other Metal/Gojira - Global warming.mp3,0.15507815040268716,0.28853571423586627,0.319262493934983,0.25429211952451214
55,music/Sountrack/The Witcher 3 - The Fields of Ard Skellig.mp3,0.2857498132403446,0.2859981923556308,0.19165453663270257,0.254467514076226
56,music/Sountrack/Vikings - Floki Appears to Kill Athelstan.mp3,0.34994540095763493,0.2828102922518649,0.13294517224648228,0.25523362181866066
57,music/New Pop/Halsey - Heaven In Hiding.mp3,0.2026543261047877,0.40838863454458635,0.16254245511887433,0.2578618052560828
58,music/Small Cover Song Library/Toto - Africa by Leo (feat Hannah Boulton & Rabea Massaad).mp3,0.3249615362041889,0.3156482667720816,0.1465308102862688,0.2623802044208464
59,music/Other Metal/Rings Of Saturn - The Macrocosm.mp3,0.14985885801741886,0.2520275710740301,0.3925278990781174,0.26480477605652214
60,music/Old Pop/Corey Hart - Sunglasses At Night.mp3,0.26351907445978023,0.2512968987640061,0.2804463852498787,0.26508745282455504
61,music/Small Cover Song Library/Rachmaninov - Op3 No2 by Rachmaninov.mp3,0.3332036958287734,0.32148988449592913,0.14119359534206696,0.2652957252222565
62,music/Klassik Solo/Rachmaninov - Prélude in C sharp minor Op3 No2.mp3,0.3332036958287734,0.32148988449592913,0.14119359534206696,0.2652957252222565
63,music/Old Pop/Earth Wind And Fire - September.mp3,0.33013658213644975,0.30238215999544676,0.16642406598738477,0.26631426937309377
64,music/Hip Hop German/Yung Larry - Lauch.mp3,0.19139088418845737,0.5084137424395228,0.10043668122270742,0.2667471026168959
65,music/Electronic/Fytch - In These Shadows (feat Carmen Forbes).mp3,0.16414564746020796,0.31965795029319166,0.32023289665211063,0.26801216480183676
66,music/New Pop/Camila Cabello - Havana.mp3,0.152318432488774,0.5222614676316741,0.1358563803978651,0.2701454268394377
67,music/Small Cover Song Library/Alan Walker - Faded (Piano Version).mp3,0.3313002218254197,0.298939536498024,0.18777292576419213,0.27267089469587863
68,music/Rock/Wallows - Scrawny [Explicit].mp3,0.2779439704704096,0.41895926767450803,0.1227559437166424,0.27321972728718663
69,music/Electronic/Martin Garrix - Animals (Original Mix).mp3,0.21247310031786365,0.346233877792633,0.2654051431344008,0.2747040404149658
70,music/Klassik Solo/Lang Lang_La Campanella II etude for piano in G sharp minor (Grand Paganini Étude No 3) S 141 3 (LW A173 3).mp3,0.26114748859294024,0.30161942432978284,0.26200873362445415,0.27492521551572574
71,music/Other Metal/System Of A Down-Toxicity.mp3,0.33692323157553683,0.3191368335300041,0.1693352741387676,0.2751317797481028
72,music/Black Metal/Lifelover - Androider.mp3,0.28298350338539996,0.25934299819282086,0.29500242600679283,0.2791096425283379
73,music/Klassik Orchester/Orchestre Montreal - Saint-Saëns_ Danse Macabre Op40 R171.mp3,0.19526168637076688,0.31445709566325086,0.33624454148471616,0.2819877745062446
74,music/Electronic/Caravan Palace - Lone Digger.mp3,0.14875003109859247,0.528050240913276,0.17273168364871422,0.28317731855352757
75,music/Melodic Death Metal/Mors Principium Est - Masquerade.mp3,0.35926157869038955,0.2349196578378582,0.2561863173216885,0.2834558512833121
76,music/Old Pop/Electric Light Orchestra - Mr Blue Sky.mp3,0.25620451740795946,0.28554915029393607,0.3090732654051431,0.2836089777023462
77,music/Melodic Death Metal/In Flames - The New Word.mp3,0.37588527726832655,0.2602502709683102,0.2193110140708394,0.2851488541024921
78,music/Klassik Orchester/Pachelbel_ Canon And Gigue In D Major - 1 Canon.mp3,0.4007523842174187,0.2898998025951855,0.16545366327025715,0.2853686166942871
79,music/Small Cover Song Library/Fuer Elise 2.mp3,0.3942921859491228,0.3151698559172826,0.14944201843765162,0.28630135343468566
80,music/Klassik Solo/Philippe Entremont Beethoven Bagatelle Für Elise .mp3,0.3942921859491228,0.3151698559172826,0.14944201843765162,0.28630135343468566
81,music/Small Cover Song Library/AC DC - TNT (from Live At Donington).mp3,0.40381150112881886,0.2937373055088024,0.16545366327025715,0.2876674899692928
82,music/Rock/Rise Against - Prayer of the Refugee.mp3,0.4248442837040782,0.2890078830105467,0.14944201843765162,0.2877647283840921
83,music/Melodic Death Metal/Amon Amarth - The Last Stand Of Frej.mp3,0.3153559374393337,0.23714602559392423,0.3197476952935468,0.2907498861089349
84,music/Klassik Orchester/Ludovico Einaudi - Divenire.mp3,0.24518901172179194,0.29854992989484924,0.3289665211062591,0.29090182090763345
85,music/Melodic Death Metal/Insomnium - Weather the Storm.mp3,0.3833148390764309,0.25413956531239634,0.23677826297913634,0.2914108891226545
86,music/Melodic Death Metal/In Mourning - The Lighthouse Keeper.mp3,0.2395658338711749,0.23034270105429897,0.4051431344007763,0.29168388977541676
87,music/Melodic Death Metal/Gormathon - Remember.mp3,0.3600896417528598,0.28244801898088623,0.24065987384764678,0.2943991781937976
88,music/Small Cover Song Library/Serj Tankian - Empty Walls.mp3,0.32116215271997656,0.3319297828795173,0.2314410480349345,0.2948443278781428
89,music/Small Cover Song Library/ACDC Cover - TNT.mp3,0.20894603964347708,0.4876518473222872,0.18922852983988356,0.2952754722685493
90,music/Electronic/Miike Snow - Genghis Khan.mp3,0.22714942664761784,0.5634233335313223,0.09606986899563319,0.29554754305819114
91,music/Jazz/Whiplash Soundtrack - Caravan.mp3,0.13852492195574076,0.21754849165755685,0.5312954876273653,0.29578963374688766
92,music/Klassik Solo/Mozart_ Piano Sonata No11 In A K 331 -_Alla Turca_ - 3 Alla Turca (Allegretto).mp3,0.41373452166618524,0.3080604562130874,0.16885007278020378,0.29688168355315886
93,music/Klassik Solo/Yuja Wang - Saint-Saëns_ Danse macabre Op40.mp3,0.23662395505127112,0.289049794119914,0.3658418243571082,0.2971718578427644
94,music/Rock/The Offspring - You're Gonna Go Far Kid.mp3,0.36139931274752196,0.41426049340192744,0.11935953420669577,0.2983397801187151
95,music/Klassik Solo/Alice Sara Ott - Prélude in D Flat Major (_Raindrop_) Op28 No15.mp3,0.2669974340179122,0.3193041871873435,0.3158660844250364,0.3007225685434307
96,music/Small Cover Song Library/Serj Tankian - Empty Walls (Orchestra).mp3,0.39904203367408425,0.29483961420998295,0.22561863173216884,0.30650009320541205
97,music/Electronic/Dynatron - Pulse Power.mp3,0.28718030046571524,0.3308884798495573,0.30228044638524987,0.3067830755668408
98,music/Small Cover Song Library/The Jackson 5 - I Want You Back (SPK Mix).mp3,0.3035512959635996,0.5069261112957457,0.11208151382823872,0.307519640362528
99,music/Other Metal/Finntroll - Under Bergets Rot.mp3,0.5130752411113498,0.2587584719760068,0.1591460456089277,0.3103265862320948
100,music/Hip Hop German/Zugezogen Maskulin - Was für eine Zeit.mp3,0.22397422433386335,0.49831770125202945,0.2096069868995633,0.3106329708284854
101,music/Melodic Death Metal/Dark Tranquillity - Punish My Heaven.mp3,0.4404971778807791,0.24815044452139995,0.245026686074721,0.3112247694923
102,music/Small Cover Song Library/Dark Tranquillity - Punish My Heaven.mp3,0.4404971778807791,0.24815044452139995,0.245026686074721,0.3112247694923
103,music/Rock/Red Hot Chili Peppers - Snow (Hey Oh).mp3,0.3598067526258979,0.36407769738116436,0.21009218825812712,0.31132554608839647
104,music/Hip Hop English/Coolio - Gangsta's Paradise.mp3,0.4008435187027175,0.4139945265099204,0.12324114507520621,0.3126930634292814
105,music/Other Metal/Eluveitie - Neverland.mp3,0.45037903781002897,0.3417105020943148,0.1470160116448326,0.31303518384972545
106,music/Other Metal/Judas Priest - Painkiller.mp3,0.44449335902165127,0.26125553664752377,0.24745269286754004,0.3177338628455717
107,music/Hip Hop English/Achozen - Deuces.mp3,0.16544160625695037,0.6612402958916567,0.12663755458515283,0.31777315224458663
108,music/New Pop/MGMT - Kids.mp3,0.36623328276550104,0.3535594822159648,0.23968947113051917,0.31982741203732834
109,music/Hip Hop German/Romano - Köpenick.mp3,0.38582630857353856,0.47187268296699947,0.10868510431829209,0.32212803195294337
110,music/Jazz/Raphael Wressnig - September Nights.mp3,0.3006538196900246,0.4656595645493893,0.20378457059679767,0.32336598494540386
111,music/Hip Hop German/Prinz Pi - Kompass ohne Norden.mp3,0.2905381079510672,0.5559657924704541,0.12760795730228044,0.32470395257460055
112,music/Hip Hop German/Kontra K - Erfolg ist kein Glück.mp3,0.282387923314281,0.6022669839245889,0.08976225133430374,0.3248057195243912
113,music/Hip Hop German/SSIO - Schon wieder Sonntag.mp3,0.24428820917158248,0.623393556095209,0.11208151382823872,0.32658775969834336
114,music/Hip Hop English/Chiddy Bang - Opposite Of Adults.mp3,0.2361521930055015,0.6548048276015013,0.09898107714701601,0.32997936591800625
115,music/Electronic/Kadebostany - Early Morning Dreams (Kled Mone Remix).mp3,0.15460857366341613,0.5306991703538879,0.319262493934983,0.3348567459840957
116,music/Hip Hop German/Juju & Said - Berliner Schnauze.mp3,0.2240830093716509,0.6675836450367089,0.11693352741387676,0.3362000606074122
117,music/New Pop/Dua Lipa - New Love.mp3,0.3696875799377913,0.3850880738119383,0.2678311499272198,0.3408689345589831
118,music/Small Cover Song Library/Fuer Elise 1.mp3,0.5216218547555967,0.34394563202495715,0.1586608442503639,0.34140944367697257
119,music/Klassik Solo/Beethoven - Für Elise.mp3,0.5216218547555967,0.34394563202495715,0.1586608442503639,0.34140944367697257
120,music/Black Metal/Emperor - I Am The Black Wizards.mp3,0.49428069267780156,0.23715238398609467,0.29839883551673946,0.3432773040602119
121,music/Jazz/Buddy Rich - Caravan (Remastered 2015).mp3,0.18174843539259009,0.22362238454904498,0.6419213973799127,0.34909740577384923
122,music/Old Pop/The Buggles - The Plastic Age.mp3,0.4568268446700471,0.31115325182908454,0.2828723920426977,0.3502841628472764
123,music/Black Metal/Mgla - Exercises In Futility VI.wav,0.19972297758048435,0.27436421506191444,0.5773896166909267,0.3504922697777752
124,music/Hip Hop English/Logic - Ballin.mp3,0.2754770235914163,0.5554147835099287,0.22367782629791363,0.3515232111330862
125,music/Black Metal/Uada - Black Autumn White Spring.mp3,0.4356902720432827,0.22524681805119623,0.39543910722950026,0.35212539910799306
126,music/Other Metal/Trivium - The Crusade.mp3,0.31963690484138085,0.22171620448651252,0.5351770984958758,0.3588434026079231
127,music/Hip Hop English/Grits - Here We Go.mp3,0.29767685589435755,0.638000876527623,0.15623483745754488,0.3639708566265085
128,music/Black Metal/Satyricon - Mother North.mp3,0.5023014399296706,0.23850970686106185,0.36293061620572536,0.3679139209988193
129,music/Hip Hop English/Bliss n Eso - Tear The Roof Off (feat Watsky).mp3,0.3422027159469452,0.5591598764983124,0.2052401746724891,0.36886758903924893
130,music/Old Pop/Michael Jackson - They Don't Care About Us.mp3,0.1289862992329142,0.824834204924156,0.15477923338185348,0.3695332458463079
131,music/Small Cover Song Library/Dark Tranquillity - Punish My Heaven (Live in Milan 2008).mp3,0.5560643504082777,0.22946822827744487,0.33478893740902477,0.37344050536491585
132,music/Hip Hop English/Ice Cube - It Was A Good Day.mp3,0.4005479259808352,0.5691275867218782,0.15526443474041726,0.3749799824810436
133,music/Hip Hop German/Sido - Spring rauf.mp3,0.3899593715500374,0.6442571079458036,0.12906356137797187,0.38776001362460427
134,music/Jazz/Keith Jarrett - Part II Tokyo.mp3,0.36274486119173266,0.3211103388852436,0.48131974769529356,0.3883916492574233
135,music/Sountrack/Pirates Of The Carribean - Hans Zimmer - Davy Jones.mp3,0.7165511944308977,0.3335956040868023,0.121300339640951,0.39048237938621694
136,music/Electronic/Marshmello & Anne-Marie - Friends.mp3,0.4022108241544857,0.6642923241334636,0.12421154779233382,0.39690489869342765
137,music/Black Metal/Der Weg Einer Freiheit - Letzte Sonne.mp3,0.3052357590299506,0.2639951507179323,0.640950994662785,0.40339396813688927
138,music/Hip Hop English/Dr Dre - Still DRE [feat Snoop D.ogg].mp3,0.36237504009196925,0.7197349449944799,0.16205725376031052,0.4147224129489199
139,music/Hip Hop German/257ers - Auseinanda.mp3,0.40999779163971856,0.7551746844182637,0.14361960213488598,0.43626402606428943
140,music/Klassik Orchester/Liszt - Totentanz.mp3,0.2091715584712614,0.30378443747847256,0.8364871421639981,0.4498143793712441
141,music/Klassik Orchester/Grieg_ Peer Gynt Suite No1 Op46 - 4 In der Halle des Bergkönigs.mp3,1.0,0.3122616281423058,0.09024745269286755,0.4675030269450578
142,music/Black Metal/Ultha - With Knives To The Throat And Hell In Your Heart.wav,0.4391552556044947,0.2529143535430434,0.7137311984473557,0.46860026919829795
143,music/Hip Hop English/Eminem - Not Afraid.mp3,0.451436293896924,1.0,0.1222707423580786,0.524569012085001
144,music/Klassik Orchester/Rachmaninoff - The Isle of the Dead Op 29.mp3,0.25692088969542975,0.34753719310483544,1.0,0.5348193609334218
