,id,scaled_js,scaled_rp,scaled_corr,aggregated
39,music/World Music/Estas Tonne - The Song of the Golden Dragon.mp3,0.23630193383869497,0.5689724514165843,0.8689107441257888,0.5580617097936894
40,music/Klassik/Pachelbel_ Canon And Gigue In D Major - 1 Canon.mp3,0.232594399929403,0.6283392644939778,0.8250414721187335,0.5619917121807049
41,music/World Music/The HU - Wolf Totem.mp3,0.21823716989494948,0.5345759825359685,0.9390535942134939,0.5639555822148039
42,music/Reggae/Damian Marley - The Master Has Come Back.mp3,0.14083463982524033,0.6069827180609367,0.9492941325812244,0.5657038301558005
43,music/Electronic/Dynatron - Pulse Power.mp3,0.26433869927104453,0.54546447776841,0.8876298186071336,0.5658109985488627
44,music/Reggae/Damian Marley - Pimpa's Paradise.mp3,0.2464058353092223,0.48184870119686296,0.9701418677441993,0.5661321347500948
45,music/Hip Hop/Ice Cube - It Was A Good Day.mp3,0.12639962409535516,0.5968681682449765,0.9782384509177541,0.5671687477526952
46,music/Electronic/The XX - Intro.mp3,0.3565979558048178,0.5154880129506656,0.8481216822220127,0.5734025503258321
47,music/Rock/Radiohead - Creep.mp3,0.29403904142593124,0.48460234909748473,0.9439194870796556,0.5741869592010239
48,music/Hip Hop/Kontra K - Erfolg ist kein Glück.mp3,0.15791741855023006,0.6408431194852574,0.9246167226793442,0.574459086904944
49,music/Jazz/Raphael Wressnig - September Nights.mp3,0.24847817972477218,0.4947126360561939,0.9811027178124669,0.574764511197811
50,music/World Music/Wardruna - Wunjo.mp3,0.3259465395762727,0.48056352867745117,0.9450648894646768,0.5838583192394668
51,music/Pop/Camila Cabello - Havana.mp3,0.20434448405982952,0.5935580859034152,0.9538614332601355,0.5839213344077935
52,music/Electronic/Miike Snow - Genghis Khan.mp3,0.17130745310443013,0.6180444116046553,0.9666892649549053,0.5853470432213302
53,music/Klassik/J Strauss I_ Radetzky-Marsch Op228.mp3,0.3566731170250655,0.5651154076501973,0.8445881334336314,0.5887922193696314
54,music/Reggae/Damian Marley - Road To Zion.mp3,0.24591894817238652,0.6088503758156004,0.93275313284413,0.595840818944039
55,music/Reggae/Damian Marley - Move!.mp3,0.14971178045895084,0.7321907297064312,0.9131120754929588,0.5983381952194469
56,music/Soundtrack/Flesh And Bone - Dakini_ Movement IV.mp3,0.38204286580567154,0.5249179794688165,0.8950494161494185,0.6006700871413021
57,music/Electronic/Martin Garrix - Animals (Original Mix).mp3,0.3167347690538613,0.5545474161295992,0.9322802761803548,0.6011874871212718
58,music/Electronic/Caravan Palace - Lone Digger.mp3,0.2953655911077549,0.5831230323756114,0.931783822720726,0.6034241487346974
59,music/Klassik/Liszt - Totentanz.mp3,0.6021788221374264,0.6545571522850494,0.558965821765918,0.6052339320627979
60,music/Hip Hop/Grits - Here We Go.mp3,0.15404388480908632,0.6957181967166526,0.9724947441946096,0.6074189419067829
61,music/Jazz/Whiplash Soundtrack - Caravan.mp3,0.4411354756308802,0.45472103546381465,0.9328647342942873,0.6095737484629941
62,music/Hip Hop/Sido - Spring rauf.mp3,0.25197098068412616,0.6989953340132854,0.8859012785733982,0.6122891977569366
63,music/Jazz/Buddy Rich - Caravan (Remastered 2015).mp3,0.5164107315115773,0.4695625676925943,0.8753044974579639,0.6204259322207119
64,music/Electronic/Kadebostany - Early Morning Dreams (Kled Mone Remix).mp3,0.24729311113145072,0.685304036452166,0.9445129351064868,0.6257033608967012
65,music/Electronic/Marshmello & Anne-Marie - Friends.mp3,0.2447370340179889,0.6905068274132246,0.9504245696937855,0.628556143708333
66,music/Klassik/Mozart_ Requiem In D Minor K626 - 3 Sequentia_ Lacrimosa.mp3,0.2871247023196544,0.6815729311722226,0.924515480957515,0.6310710381497974
67,music/Hip Hop/Chiddy Bang - Opposite Of Adults.mp3,0.20758402952630786,0.7159664002644024,0.991299883547367,0.638283437779359
68,music/Klassik/Bach - Toccaqta & Fugue D Minor BWV 565 Toccata.mp3,0.44509276954038596,0.5975502254051557,0.9030613552608884,0.6485681167354767
69,music/Reggae/Damian Marley - Hey Girl.mp3,0.2605500680982839,0.8047485598384114,0.8817549899795007,0.649017872638732
70,music/Soundtrack/Game Of Thrones - Main Titles.mp3,0.6017395745136109,0.5059479489341278,0.8765101289018339,0.6613992174498575
71,music/Reggae/Damian Marley - All Night.mp3,0.12933937310307422,0.9515930981709712,0.9065267615130187,0.6624864109290214
72,music/Hip Hop/257ers - Auseinanda.mp3,0.17338491098442357,0.8651339852873534,0.95375086300273,0.664089919758169
73,music/Jazz/Jukka Perko Avara - Tears In Heaven.mp3,0.5450126644158136,0.5280987551404269,0.9420025930416434,0.6717046708659614
74,music/Hip Hop/Dr Dre - Still DRE [feat Snoop D.ogg].mp3,0.28116578582358226,0.8108652337150959,0.954331773273047,0.6821209309372417
75,music/World Music/Andrey Vinogradov - Medieval Tune.mp3,0.7522965206989958,0.5465905562449807,0.7676521289932524,0.6888464019790762
76,music/Jazz/Michael Wollny Vincent Peirani The Kiss.mp3,0.5649981397776441,0.6051863184385944,0.9223100229768929,0.6974981603977105
77,music/Pop/Michael Jackson - They Don't Care About Us.mp3,0.2528961182699584,1.0,0.9389403132426473,0.7306121438375351
78,music/Klassik/Rachmaninov - Prélude in C sharp minor Op3 No2.mp3,0.8538361745380421,0.6837574086880188,0.8775138844157705,0.8050358225472771
79,music/Jazz/Keith Jarrett - Part II Tokyo.mp3,1.0,0.6839988653431811,0.9334859370180572,0.8724949341204127
