,original vs detected,count
67,"(R&B&Soul, Soundtracks&More)",1
68,"(Comedy&SpokenWord, Hip-Hop)",9
69,"(Jazz, Rock&Pop)",1
70,"(Jazz, Folk)",4
71,"(Latin, Childrens's)",1
72,"(EasyListening&Vocals, Religious)",3
73,"(Religious, Folk)",3
74,"(Comedy&SpokenWord, Childrens's)",1
75,"(Hip-Hop, Soundtracks&More)",4
76,"(Religious, Reggae)",1
77,"(Classical, Blues)",1
78,"(NewAge, Soundtracks&More)",3
79,"(Folk, Rock&Pop)",1
80,"(Soundtracks&More, Country)",5
81,"(NewAge, Alternative&Punk)",10
82,"(Classical, Electronic&Dance)",2
83,"(Religious, Electronic&Dance)",2
84,"(Soundtracks&More, R&B&Soul)",3
85,"(Comedy&SpokenWord, Reggae)",8
86,"(Blues, Rock&Pop)",5
87,"(Electronic&Dance, Blues)",3
88,"(NewAge, Comedy&SpokenWord)",1
89,"(Blues, EasyListening&Vocals)",4
90,"(Blues, World)",2
91,"(Folk, Alternative&Punk)",7
92,"(Rock&Pop, NewAge)",4
93,"(Alternative&Punk, Comedy&SpokenWord)",4
94,"(Classical, EasyListening&Vocals)",2
95,"(Religious, Jazz)",1
96,"(NewAge, Childrens's)",2
97,"(Childrens's, Comedy&SpokenWord)",3
98,"(R&B&Soul, Hip-Hop)",4
99,"(Reggae, Religious)",6
100,"(Reggae, R&B&Soul)",6
101,"(Soundtracks&More, Blues)",1
102,"(World, Blues)",1
103,"(Jazz, Alternative&Punk)",1
104,"(Folk, Jazz)",3
105,"(EasyListening&Vocals, Blues)",1
106,"(World, EasyListening&Vocals)",1
107,"(Religious, Religious)",2
108,"(Jazz, R&B&Soul)",9
109,"(Country, Folk)",1
110,"(Electronic&Dance, Folk)",2
111,"(Religious, Soundtracks&More)",4
112,"(Alternative&Punk, Blues)",1
113,"(Electronic&Dance, Hip-Hop)",1
114,"(Classical, NewAge)",5
115,"(Alternative&Punk, Religious)",3
116,"(Childrens's, Hip-Hop)",1
117,"(R&B&Soul, Alternative&Punk)",3
118,"(R&B&Soul, Reggae)",2
119,"(Electronic&Dance, Reggae)",1
120,"(Hip-Hop, Jazz)",1
121,"(Religious, Hip-Hop)",2
122,"(World, R&B&Soul)",7
123,"(Hip-Hop, NewAge)",4
124,"(Comedy&SpokenWord, Blues)",1
125,"(R&B&Soul, Comedy&SpokenWord)",2
126,"(Alternative&Punk, NewAge)",3
127,"(EasyListening&Vocals, Hip-Hop)",5
128,"(Rock&Pop, Country)",3
129,"(NewAge, Country)",2
130,"(R&B&Soul, Latin)",3
131,"(Soundtracks&More, Alternative&Punk)",8
132,"(R&B&Soul, Rock&Pop)",4
133,"(Alternative&Punk, Latin)",1
134,"(Reggae, Electronic&Dance)",3
135,"(Blues, Childrens's)",2
136,"(Childrens's, Jazz)",2
137,"(Jazz, Childrens's)",5
138,"(NewAge, Jazz)",2
139,"(Electronic&Dance, Rock&Pop)",1
140,"(Jazz, EasyListening&Vocals)",1
141,"(Folk, Childrens's)",2
142,"(Blues, Hip-Hop)",1
143,"(Folk, NewAge)",1
144,"(EasyListening&Vocals, Folk)",2
145,"(Latin, Rock&Pop)",3
146,"(Classical, Religious)",1
147,"(Classical, World)",2
148,"(Childrens's, Country)",1
149,"(NewAge, NewAge)",2
150,"(NewAge, R&B&Soul)",5
151,"(Soundtracks&More, Hip-Hop)",2
152,"(Childrens's, Latin)",2
153,"(NewAge, World)",2
154,"(World, Rock&Pop)",5
155,"(Classical, R&B&Soul)",1
156,"(Religious, Latin)",3
157,"(Alternative&Punk, Rock&Pop)",4
158,"(R&B&Soul, Folk)",1
159,"(Comedy&SpokenWord, Country)",1
160,"(NewAge, Folk)",2
161,"(EasyListening&Vocals, Comedy&SpokenWord)",3
162,"(Country, Electronic&Dance)",2
163,"(Reggae, World)",2
164,"(Rock&Pop, Rock&Pop)",3
165,"(Country, Reggae)",4
166,"(Blues, Alternative&Punk)",1
167,"(Childrens's, Childrens's)",6
168,"(EasyListening&Vocals, Rock&Pop)",6
169,"(Comedy&SpokenWord, Latin)",1
170,"(Folk, Latin)",2
171,"(EasyListening&Vocals, Country)",7
172,"(Electronic&Dance, Country)",1
173,"(Childrens's, EasyListening&Vocals)",4
174,"(Folk, EasyListening&Vocals)",2
175,"(Country, Rock&Pop)",6
176,"(Jazz, Electronic&Dance)",1
177,"(World, Hip-Hop)",4
178,"(Folk, Electronic&Dance)",1
179,"(World, Jazz)",11
180,"(Electronic&Dance, Comedy&SpokenWord)",2
181,"(Folk, Hip-Hop)",3
182,"(Hip-Hop, EasyListening&Vocals)",5
183,"(Electronic&Dance, Latin)",5
184,"(Childrens's, Reggae)",4
185,"(Reggae, Country)",4
186,"(Religious, NewAge)",2
187,"(Hip-Hop, Latin)",3
188,"(Soundtracks&More, Jazz)",2
189,"(EasyListening&Vocals, Childrens's)",2
190,"(NewAge, Blues)",2
191,"(Religious, Comedy&SpokenWord)",1
192,"(Hip-Hop, World)",3
193,"(Reggae, Folk)",2
194,"(Hip-Hop, Alternative&Punk)",3
195,"(Jazz, Soundtracks&More)",1
196,"(Comedy&SpokenWord, R&B&Soul)",13
197,"(Country, R&B&Soul)",1
198,"(Rock&Pop, Alternative&Punk)",1
199,"(NewAge, Religious)",4
200,"(Latin, Comedy&SpokenWord)",3
201,"(Hip-Hop, Reggae)",2
202,"(Classical, Soundtracks&More)",1
203,"(Latin, Latin)",7
204,"(Blues, Religious)",3
205,"(Blues, Folk)",4
206,"(World, Latin)",2
207,"(R&B&Soul, Electronic&Dance)",1
208,"(EasyListening&Vocals, EasyListening&Vocals)",1
209,"(Childrens's, Folk)",2
210,"(Religious, Alternative&Punk)",9
211,"(Blues, Country)",4
212,"(Rock&Pop, Electronic&Dance)",3
213,"(Folk, Religious)",2
214,"(Soundtracks&More, Childrens's)",2
215,"(Religious, Rock&Pop)",3
216,"(Rock&Pop, Comedy&SpokenWord)",6
217,"(Classical, Classical)",13
218,"(Religious, Country)",2
219,"(Classical, Alternative&Punk)",3
220,"(Soundtracks&More, EasyListening&Vocals)",1
221,"(Soundtracks&More, Religious)",1
222,"(Jazz, Blues)",2
223,"(Hip-Hop, R&B&Soul)",6
224,"(EasyListening&Vocals, Alternative&Punk)",4
225,"(Jazz, Religious)",5
226,"(NewAge, Electronic&Dance)",1
227,"(World, Comedy&SpokenWord)",2
228,"(Soundtracks&More, Classical)",2
229,"(Comedy&SpokenWord, Jazz)",1
230,"(Reggae, Alternative&Punk)",1
231,"(Classical, Childrens's)",1
232,"(Comedy&SpokenWord, NewAge)",1
233,"(Jazz, Reggae)",5
234,"(Country, Blues)",1
235,"(Hip-Hop, Religious)",2
236,"(Classical, Hip-Hop)",2
237,"(Classical, Reggae)",1
238,"(Hip-Hop, Blues)",2
239,"(Childrens's, Alternative&Punk)",9
240,"(Religious, Classical)",1
241,"(Alternative&Punk, Soundtracks&More)",2
242,"(Soundtracks&More, Folk)",3
243,"(R&B&Soul, Jazz)",4
244,"(EasyListening&Vocals, NewAge)",2
245,"(Childrens's, Blues)",2
246,"(Electronic&Dance, R&B&Soul)",3
247,"(Blues, Reggae)",4
248,"(Classical, Jazz)",3
249,"(Electronic&Dance, Jazz)",3
250,"(Comedy&SpokenWord, Religious)",1
251,"(Country, Comedy&SpokenWord)",2
252,"(Folk, Country)",8
253,"(Folk, Comedy&SpokenWord)",1
254,"(Latin, Jazz)",2
255,"(NewAge, Rock&Pop)",6
256,"(Rock&Pop, Reggae)",2
257,"(Reggae, Hip-Hop)",7
258,"(Reggae, Childrens's)",2
259,"(Reggae, Reggae)",9
260,"(Blues, Electronic&Dance)",1
261,"(Rock&Pop, EasyListening&Vocals)",1
262,"(Country, Country)",5
263,"(EasyListening&Vocals, World)",4
264,"(Alternative&Punk, Jazz)",4
265,"(Country, Hip-Hop)",4
266,"(World, Religious)",2
267,"(Rock&Pop, Latin)",2
268,"(Rock&Pop, Blues)",8
269,"(NewAge, Reggae)",2
270,"(Soundtracks&More, Soundtracks&More)",4
271,"(World, Soundtracks&More)",3
272,"(Jazz, Country)",3
273,"(Religious, World)",1
274,"(Electronic&Dance, Electronic&Dance)",13
275,"(Rock&Pop, Childrens's)",2
276,"(Soundtracks&More, Rock&Pop)",10
277,"(Religious, Childrens's)",4
278,"(Comedy&SpokenWord, Comedy&SpokenWord)",7
279,"(Latin, Reggae)",2
280,"(Classical, Rock&Pop)",3
281,"(Classical, Latin)",3
282,"(Rock&Pop, Classical)",1
283,"(Folk, Folk)",5
284,"(Country, Soundtracks&More)",2
285,"(Reggae, EasyListening&Vocals)",3
286,"(Alternative&Punk, Country)",1
287,"(Religious, EasyListening&Vocals)",5
288,"(Folk, Reggae)",2
289,"(World, Alternative&Punk)",4
290,"(Latin, Electronic&Dance)",1
291,"(Latin, Blues)",2
292,"(Folk, World)",1
293,"(Hip-Hop, Hip-Hop)",3
294,"(Comedy&SpokenWord, Rock&Pop)",1
295,"(Electronic&Dance, EasyListening&Vocals)",4
296,"(Classical, Folk)",2
297,"(EasyListening&Vocals, Latin)",2
298,"(Childrens's, R&B&Soul)",5
299,"(World, Reggae)",1
300,"(Comedy&SpokenWord, Alternative&Punk)",3
301,"(Country, Childrens's)",4
302,"(Latin, Hip-Hop)",4
303,"(Jazz, Latin)",5
