,"original vs detected","count"
80,"(NewAge, Alternative&Punk)",4
81,"(Religious, Electronic&Dance)",4
86,"(Blues, EasyListening&Vocals)",4
98,"(Soundtracks&More, Blues)",4
101,"(Folk, Jazz)",4
109,"(Electronic&Dance, Hip-Hop)",4
111,"(Alternative&Punk, Religious)",4
135,"(Jazz, Childrens's)",4
136,"(NewAge, Jazz)",4
153,"(World, Rock&Pop)",4
157,"(Alternative&Punk, Rock&Pop)",4
170,"(Childrens's, Childrens's)",4
173,"(EasyListening&Vocals, Country)",4
184,"(Electronic&Dance, Comedy&SpokenWord)",4
193,"(Religious, Comedy&SpokenWord)",4
194,"(Hip-Hop, World)",4
211,"(EasyListening&Vocals, EasyListening&Vocals)",4
217,"(Soundtracks&More, Childrens's)",4
224,"(Soundtracks&More, EasyListening&Vocals)",4
227,"(EasyListening&Vocals, Alternative&Punk)",4
230,"(Reggae, Alternative&Punk)",4
232,"(Jazz, Reggae)",4
234,"(Country, Blues)",4
245,"(Childrens's, Blues)",4
248,"(Classical, Jazz)",4
251,"(Folk, Country)",4
252,"(Latin, Jazz)",4
262,"(World, Religious)",4
268,"(Electronic&Dance, Electronic&Dance)",4
269,"(Electronic&Dance, Soundtracks&More)",4
272,"(Religious, Childrens's)",4
274,"(Classical, Rock&Pop)",4
281,"(NewAge, Latin)",4
283,"(World, Alternative&Punk)",4
286,"(Folk, World)",4
288,"(Hip-Hop, Hip-Hop)",4
293,"(Classical, Folk)",4
294,"(Jazz, Latin)",4
12,"(Rock&Pop, Folk)",3
17,"(Alternative&Punk, Reggae)",3
20,"(Childrens's, Religious)",3
25,"(Rock&Pop, Hip-Hop)",3
31,"(NewAge, Classical)",3
35,"(Rock&Pop, R&B&Soul)",3
39,"(NewAge, EasyListening&Vocals)",3
41,"(Country, Religious)",3
46,"(Reggae, Rock&Pop)",3
60,"(Latin, Folk)",3
62,"(Religious, R&B&Soul)",3
75,"(Folk, Rock&Pop)",3
78,"(Soundtracks&More, Country)",3
82,"(Comedy&SpokenWord, Reggae)",3
85,"(Electronic&Dance, Blues)",3
90,"(Rock&Pop, NewAge)",3
94,"(NewAge, Childrens's)",3
95,"(R&B&Soul, Hip-Hop)",3
99,"(World, Blues)",3
100,"(Jazz, Alternative&Punk)",3
110,"(Classical, NewAge)",3
116,"(Hip-Hop, Jazz)",3
117,"(Religious, Hip-Hop)",3
119,"(Comedy&SpokenWord, Blues)",3
125,"(Reggae, Jazz)",3
127,"(R&B&Soul, EasyListening&Vocals)",3
131,"(Alternative&Punk, Latin)",3
134,"(Childrens's, Jazz)",3
138,"(Jazz, EasyListening&Vocals)",3
142,"(Folk, NewAge)",3
145,"(Country, Jazz)",3
148,"(Childrens's, NewAge)",3
150,"(Childrens's, Latin)",3
154,"(Latin, World)",3
158,"(R&B&Soul, Folk)",3
174,"(Electronic&Dance, Country)",3
180,"(Folk, EasyListening&Vocals)",3
186,"(Hip-Hop, EasyListening&Vocals)",3
210,"(Comedy&SpokenWord, Soundtracks&More)",3
214,"(Blues, Country)",3
216,"(Folk, Religious)",3
226,"(Hip-Hop, R&B&Soul)",3
237,"(Hip-Hop, Blues)",3
238,"(Childrens's, Alternative&Punk)",3
240,"(Alternative&Punk, Soundtracks&More)",3
242,"(R&B&Soul, Jazz)",3
256,"(Reggae, Childrens's)",3
265,"(NewAge, Reggae)",3
271,"(Soundtracks&More, Rock&Pop)",3
284,"(Latin, Electronic&Dance)",3
0,"(Rock&Pop, World)",2
1,"(Soundtracks&More, NewAge)",2
10,"(Childrens's, Classical)",2
15,"(Electronic&Dance, Alternative&Punk)",2
23,"(Soundtracks&More, Electronic&Dance)",2
36,"(Blues, Comedy&SpokenWord)",2
37,"(Blues, Latin)",2
42,"(World, Folk)",2
50,"(Rock&Pop, Jazz)",2
53,"(Country, Latin)",2
54,"(Latin, Alternative&Punk)",2
56,"(Blues, R&B&Soul)",2
61,"(Alternative&Punk, EasyListening&Vocals)",2
64,"(Classical, Comedy&SpokenWord)",2
67,"(Jazz, Folk)",2
69,"(Latin, Childrens's)",2
72,"(Comedy&SpokenWord, Childrens's)",2
76,"(Comedy&SpokenWord, Folk)",2
87,"(NewAge, Comedy&SpokenWord)",2
92,"(Classical, EasyListening&Vocals)",2
102,"(EasyListening&Vocals, Blues)",2
104,"(Rock&Pop, Soundtracks&More)",2
113,"(R&B&Soul, Alternative&Punk)",2
115,"(Electronic&Dance, Reggae)",2
118,"(Hip-Hop, NewAge)",2
122,"(EasyListening&Vocals, Hip-Hop)",2
129,"(Soundtracks&More, Alternative&Punk)",2
133,"(Blues, Childrens's)",2
137,"(Electronic&Dance, Rock&Pop)",2
139,"(Folk, Childrens's)",2
140,"(EasyListening&Vocals, Folk)",2
147,"(NewAge, NewAge)",2
149,"(Soundtracks&More, Hip-Hop)",2
152,"(NewAge, R&B&Soul)",2
156,"(Religious, Latin)",2
159,"(Comedy&SpokenWord, Country)",2
162,"(NewAge, Folk)",2
164,"(Country, Electronic&Dance)",2
165,"(Folk, Soundtracks&More)",2
168,"(Country, Reggae)",2
172,"(Folk, Latin)",2
177,"(World, Hip-Hop)",2
178,"(Electronic&Dance, NewAge)",2
185,"(Folk, Hip-Hop)",2
187,"(Electronic&Dance, Latin)",2
196,"(Hip-Hop, Alternative&Punk)",2
198,"(Comedy&SpokenWord, R&B&Soul)",2
200,"(Rock&Pop, Alternative&Punk)",2
206,"(Blues, Religious)",2
207,"(Blues, Folk)",2
215,"(Rock&Pop, Electronic&Dance)",2
228,"(Jazz, Religious)",2
233,"(R&B&Soul, Childrens's)",2
243,"(EasyListening&Vocals, NewAge)",2
247,"(Blues, Reggae)",2
249,"(Electronic&Dance, Jazz)",2
253,"(NewAge, Rock&Pop)",2
255,"(Reggae, Hip-Hop)",2
260,"(Alternative&Punk, Jazz)",2
263,"(Rock&Pop, Blues)",2
264,"(Hip-Hop, Folk)",2
270,"(Rock&Pop, Childrens's)",2
280,"(Soundtracks&More, Reggae)",2
289,"(Comedy&SpokenWord, Rock&Pop)",2
291,"(Reggae, Latin)",2
296,"(Comedy&SpokenWord, Alternative&Punk)",2
298,"(Country, Childrens's)",2
2,"(Comedy&SpokenWord, EasyListening&Vocals)",1
4,"(Comedy&SpokenWord, Electronic&Dance)",1
18,"(EasyListening&Vocals, Reggae)",1
19,"(Country, World)",1
21,"(Hip-Hop, Comedy&SpokenWord)",1
24,"(Reggae, Soundtracks&More)",1
28,"(EasyListening&Vocals, R&B&Soul)",1
32,"(Reggae, NewAge)",1
34,"(Latin, Religious)",1
47,"(Comedy&SpokenWord, World)",1
52,"(Electronic&Dance, Religious)",1
57,"(Classical, Country)",1
59,"(Alternative&Punk, Childrens's)",1
63,"(World, NewAge)",1
65,"(Jazz, Rock&Pop)",1
68,"(Jazz, World)",1
70,"(EasyListening&Vocals, Religious)",1
73,"(Hip-Hop, Soundtracks&More)",1
74,"(NewAge, Soundtracks&More)",1
91,"(Alternative&Punk, Comedy&SpokenWord)",1
93,"(Religious, Jazz)",1
103,"(Jazz, R&B&Soul)",1
105,"(Alternative&Punk, World)",1
106,"(Religious, Soundtracks&More)",1
107,"(Country, Folk)",1
112,"(Childrens's, Hip-Hop)",1
120,"(R&B&Soul, Comedy&SpokenWord)",1
121,"(Alternative&Punk, NewAge)",1
123,"(NewAge, Hip-Hop)",1
128,"(R&B&Soul, Latin)",1
130,"(R&B&Soul, Rock&Pop)",1
132,"(Reggae, Electronic&Dance)",1
143,"(Latin, Rock&Pop)",1
151,"(NewAge, World)",1
155,"(EasyListening&Vocals, Soundtracks&More)",1
160,"(Reggae, World)",1
163,"(EasyListening&Vocals, Comedy&SpokenWord)",1
167,"(Electronic&Dance, Classical)",1
169,"(Blues, Alternative&Punk)",1
171,"(Comedy&SpokenWord, Latin)",1
176,"(Jazz, Electronic&Dance)",1
179,"(Folk, Electronic&Dance)",1
181,"(Blues, Soundtracks&More)",1
183,"(Soundtracks&More, World)",1
189,"(Religious, NewAge)",1
192,"(NewAge, Blues)",1
195,"(Reggae, Folk)",1
197,"(R&B&Soul, World)",1
202,"(Latin, Comedy&SpokenWord)",1
204,"(Classical, Soundtracks&More)",1
209,"(R&B&Soul, Electronic&Dance)",1
218,"(Hip-Hop, Classical)",1
221,"(Religious, Country)",1
222,"(Classical, Alternative&Punk)",1
225,"(Soundtracks&More, Religious)",1
229,"(Comedy&SpokenWord, Jazz)",1
231,"(Comedy&SpokenWord, NewAge)",1
235,"(Hip-Hop, Religious)",1
236,"(Classical, Reggae)",1
239,"(Religious, Classical)",1
241,"(Soundtracks&More, Folk)",1
244,"(Childrens's, Soundtracks&More)",1
250,"(Comedy&SpokenWord, Religious)",1
254,"(Rock&Pop, Reggae)",1
259,"(EasyListening&Vocals, World)",1
261,"(Country, Hip-Hop)",1
266,"(Soundtracks&More, Soundtracks&More)",1
277,"(Country, Soundtracks&More)",1
278,"(Religious, EasyListening&Vocals)",1
282,"(Reggae, Comedy&SpokenWord)",1
287,"(Folk, Blues)",1
290,"(Electronic&Dance, EasyListening&Vocals)",1
295,"(World, Reggae)",1
