,original vs detected,count
179,"(Soundtracks&More, World)",2
180,"(Jazz, NewAge)",3
181,"(Folk, Hip-Hop)",7
182,"(Hip-Hop, EasyListening&Vocals)",3
183,"(Electronic&Dance, Latin)",2
184,"(Reggae, Country)",3
185,"(Childrens's, Reggae)",3
186,"(NewAge, Blues)",2
187,"(Hip-Hop, Latin)",2
188,"(Soundtracks&More, Jazz)",1
189,"(EasyListening&Vocals, Childrens's)",2
190,"(Religious, NewAge)",6
191,"(Religious, Comedy&SpokenWord)",2
192,"(Hip-Hop, World)",1
193,"(Reggae, Folk)",3
194,"(Hip-Hop, Alternative&Punk)",1
195,"(Jazz, Soundtracks&More)",1
196,"(Country, R&B&Soul)",3
197,"(Comedy&SpokenWord, R&B&Soul)",5
198,"(Rock&Pop, Alternative&Punk)",4
199,"(NewAge, Religious)",4
200,"(Latin, Comedy&SpokenWord)",1
201,"(Hip-Hop, Reggae)",5
202,"(Classical, Soundtracks&More)",5
203,"(Latin, Latin)",6
204,"(Blues, Religious)",4
205,"(Country, NewAge)",3
206,"(Blues, Folk)",1
207,"(World, Latin)",2
208,"(Comedy&SpokenWord, Soundtracks&More)",1
209,"(EasyListening&Vocals, EasyListening&Vocals)",3
210,"(Religious, Alternative&Punk)",4
211,"(Blues, Country)",5
212,"(Rock&Pop, Electronic&Dance)",5
213,"(Folk, Religious)",5
214,"(Soundtracks&More, Childrens's)",3
215,"(Religious, Rock&Pop)",3
216,"(Rock&Pop, Comedy&SpokenWord)",2
217,"(Classical, Classical)",12
218,"(Religious, Country)",3
219,"(Classical, Alternative&Punk)",3
220,"(Soundtracks&More, EasyListening&Vocals)",2
221,"(Soundtracks&More, Religious)",3
222,"(Hip-Hop, R&B&Soul)",7
223,"(EasyListening&Vocals, Alternative&Punk)",4
224,"(Jazz, Religious)",3
225,"(NewAge, Electronic&Dance)",4
226,"(Classical, Childrens's)",1
227,"(Soundtracks&More, Classical)",1
228,"(Comedy&SpokenWord, Jazz)",2
229,"(Comedy&SpokenWord, NewAge)",3
230,"(R&B&Soul, Childrens's)",2
231,"(Country, Blues)",2
232,"(Hip-Hop, Religious)",2
233,"(Classical, Hip-Hop)",1
234,"(Classical, Reggae)",2
235,"(Hip-Hop, Blues)",2
236,"(Childrens's, Alternative&Punk)",3
237,"(Religious, Classical)",4
238,"(Alternative&Punk, Soundtracks&More)",1
239,"(Soundtracks&More, Folk)",3
240,"(R&B&Soul, Jazz)",1
241,"(EasyListening&Vocals, NewAge)",2
242,"(Childrens's, Blues)",2
243,"(Childrens's, Soundtracks&More)",1
244,"(Electronic&Dance, R&B&Soul)",6
245,"(Blues, Reggae)",4
246,"(Classical, Jazz)",3
247,"(Electronic&Dance, Jazz)",1
248,"(Comedy&SpokenWord, Religious)",1
249,"(Country, Comedy&SpokenWord)",5
250,"(Folk, Country)",5
251,"(Folk, Comedy&SpokenWord)",2
252,"(Latin, Jazz)",3
253,"(NewAge, Rock&Pop)",5
254,"(Rock&Pop, Reggae)",3
255,"(Reggae, Hip-Hop)",9
256,"(Reggae, Reggae)",5
257,"(Blues, Electronic&Dance)",1
258,"(Rock&Pop, EasyListening&Vocals)",2
259,"(Country, Country)",14
260,"(EasyListening&Vocals, World)",2
261,"(Alternative&Punk, Jazz)",4
262,"(Country, Hip-Hop)",2
263,"(World, Religious)",2
264,"(Rock&Pop, Latin)",2
265,"(Rock&Pop, Blues)",6
266,"(Hip-Hop, Folk)",1
267,"(NewAge, Reggae)",2
268,"(Soundtracks&More, Soundtracks&More)",12
269,"(World, Soundtracks&More)",4
270,"(Jazz, Country)",4
271,"(Electronic&Dance, Electronic&Dance)",9
272,"(Electronic&Dance, Soundtracks&More)",1
273,"(Rock&Pop, Childrens's)",1
274,"(Soundtracks&More, Rock&Pop)",2
275,"(Religious, Childrens's)",3
276,"(Comedy&SpokenWord, Comedy&SpokenWord)",10
277,"(Latin, Reggae)",5
278,"(Classical, Rock&Pop)",4
279,"(Folk, Folk)",6
280,"(Country, Soundtracks&More)",3
281,"(Religious, EasyListening&Vocals)",1
282,"(Reggae, EasyListening&Vocals)",2
283,"(Alternative&Punk, Country)",4
284,"(Soundtracks&More, Reggae)",2
285,"(NewAge, Latin)",4
286,"(Reggae, Comedy&SpokenWord)",2
287,"(World, Alternative&Punk)",5
288,"(Latin, Electronic&Dance)",5
289,"(World, World)",9
290,"(Latin, Blues)",1
291,"(Folk, World)",1
292,"(Folk, Blues)",5
293,"(Hip-Hop, Hip-Hop)",12
294,"(Comedy&SpokenWord, Rock&Pop)",6
295,"(Reggae, Latin)",4
296,"(Childrens's, R&B&Soul)",3
297,"(EasyListening&Vocals, Latin)",1
298,"(Classical, Folk)",1
299,"(Latin, Hip-Hop)",3
300,"(Jazz, Latin)",6
301,"(Comedy&SpokenWord, Alternative&Punk)",3
302,"(Country, Childrens's)",1
