,original vs detected,count
198,"(Rock&Pop, Comedy&SpokenWord)",3
206,"(EasyListening&Vocals, Alternative&Punk)",3
211,"(Comedy&SpokenWord, Jazz)",3
212,"(Comedy&SpokenWord, NewAge)",3
223,"(Childrens's, Blues)",3
224,"(Electronic&Dance, R&B&Soul)",3
226,"(Classical, Jazz)",3
231,"(Folk, Comedy&SpokenWord)",3
253,"(Rock&Pop, Childrens's)",3
260,"(Country, EasyListening&Vocals)",3
271,"(Hip-Hop, Hip-Hop)",3
10,"(Latin, EasyListening&Vocals)",2
15,"(Hip-Hop, Comedy&SpokenWord)",2
22,"(EasyListening&Vocals, R&B&Soul)",2
29,"(R&B&Soul, Religious)",2
30,"(NewAge, EasyListening&Vocals)",2
38,"(R&B&Soul, Blues)",2
42,"(EasyListening&Vocals, Jazz)",2
44,"(Alternative&Punk, Alternative&Punk)",2
46,"(Jazz, Comedy&SpokenWord)",2
66,"(Latin, Childrens's)",2
72,"(Folk, Rock&Pop)",2
83,"(Classical, EasyListening&Vocals)",2
104,"(Alternative&Punk, Religious)",2
106,"(R&B&Soul, Alternative&Punk)",2
108,"(Electronic&Dance, Reggae)",2
109,"(Hip-Hop, Jazz)",2
111,"(Religious, Hip-Hop)",2
112,"(Hip-Hop, NewAge)",2
113,"(Comedy&SpokenWord, Blues)",2
117,"(Reggae, Jazz)",2
122,"(Alternative&Punk, Latin)",2
124,"(Childrens's, Jazz)",2
134,"(Country, Jazz)",2
137,"(NewAge, R&B&Soul)",2
140,"(World, Rock&Pop)",2
142,"(Alternative&Punk, Rock&Pop)",2
145,"(NewAge, Folk)",2
152,"(Country, Reggae)",2
164,"(Blues, Soundtracks&More)",2
168,"(Reggae, Country)",2
174,"(Religious, Comedy&SpokenWord)",2
175,"(Reggae, Folk)",2
177,"(Hip-Hop, Alternative&Punk)",2
179,"(Comedy&SpokenWord, R&B&Soul)",2
182,"(NewAge, Religious)",2
184,"(Classical, Soundtracks&More)",2
190,"(R&B&Soul, Electronic&Dance)",2
194,"(Religious, Alternative&Punk)",2
197,"(Religious, Rock&Pop)",2
201,"(Jazz, Blues)",2
202,"(Soundtracks&More, EasyListening&Vocals)",2
208,"(World, Comedy&SpokenWord)",2
210,"(Soundtracks&More, Classical)",2
214,"(R&B&Soul, Childrens's)",2
216,"(Hip-Hop, Religious)",2
217,"(Latin, Soundtracks&More)",2
220,"(Religious, Classical)",2
232,"(Latin, Jazz)",2
235,"(Reggae, Childrens's)",2
236,"(Reggae, Reggae)",2
240,"(Country, Hip-Hop)",2
242,"(World, Religious)",2
243,"(Rock&Pop, Latin)",2
251,"(Religious, World)",2
252,"(Electronic&Dance, Electronic&Dance)",2
254,"(Electronic&Dance, Soundtracks&More)",2
255,"(Country, Soundtracks&More)",2
258,"(Classical, Rock&Pop)",2
274,"(EasyListening&Vocals, Latin)",2
275,"(Classical, Folk)",2
0,"(Rock&Pop, World)",1
2,"(Comedy&SpokenWord, EasyListening&Vocals)",1
4,"(Comedy&SpokenWord, Electronic&Dance)",1
6,"(Religious, Blues)",1
8,"(Electronic&Dance, World)",1
13,"(Blues, Jazz)",1
14,"(World, Childrens's)",1
16,"(EasyListening&Vocals, Reggae)",1
17,"(Country, World)",1
19,"(Childrens's, Rock&Pop)",1
24,"(Electronic&Dance, Childrens's)",1
26,"(Reggae, NewAge)",1
27,"(Hip-Hop, Electronic&Dance)",1
31,"(World, Classical)",1
32,"(Alternative&Punk, Folk)",1
37,"(Alternative&Punk, Hip-Hop)",1
39,"(Reggae, Rock&Pop)",1
40,"(Comedy&SpokenWord, World)",1
41,"(Childrens's, World)",1
49,"(Classical, Country)",1
52,"(Alternative&Punk, Childrens's)",1
55,"(Alternative&Punk, EasyListening&Vocals)",1
56,"(Religious, R&B&Soul)",1
59,"(Soundtracks&More, Comedy&SpokenWord)",1
60,"(R&B&Soul, Soundtracks&More)",1
64,"(Comedy&SpokenWord, Hip-Hop)",1
65,"(Classical, Comedy&SpokenWord)",1
74,"(NewAge, Alternative&Punk)",1
76,"(Soundtracks&More, R&B&Soul)",1
78,"(Electronic&Dance, Blues)",1
79,"(Blues, EasyListening&Vocals)",1
80,"(NewAge, Comedy&SpokenWord)",1
81,"(Rock&Pop, NewAge)",1
84,"(Religious, Jazz)",1
89,"(Soundtracks&More, Blues)",1
90,"(World, Blues)",1
95,"(Reggae, Blues)",1
97,"(Rock&Pop, Soundtracks&More)",1
101,"(Alternative&Punk, Blues)",1
105,"(Childrens's, Hip-Hop)",1
107,"(R&B&Soul, Reggae)",1
110,"(World, R&B&Soul)",1
116,"(NewAge, Hip-Hop)",1
121,"(Soundtracks&More, Alternative&Punk)",1
133,"(Classical, Religious)",1
136,"(NewAge, NewAge)",1
141,"(Religious, Latin)",1
149,"(EasyListening&Vocals, Classical)",1
151,"(Electronic&Dance, Classical)",1
153,"(Blues, Alternative&Punk)",1
155,"(EasyListening&Vocals, Rock&Pop)",1
158,"(Childrens's, EasyListening&Vocals)",1
165,"(Electronic&Dance, Comedy&SpokenWord)",1
169,"(Childrens's, Reggae)",1
172,"(EasyListening&Vocals, Childrens's)",1
176,"(Jazz, Soundtracks&More)",1
181,"(Latin, Comedy&SpokenWord)",1
186,"(Blues, Religious)",1
187,"(Country, NewAge)",1
188,"(Blues, Folk)",1
196,"(Soundtracks&More, Childrens's)",1
200,"(Classical, Alternative&Punk)",1
204,"(Soundtracks&More, Religious)",1
213,"(Jazz, Reggae)",1
218,"(Hip-Hop, Blues)",1
219,"(Childrens's, Alternative&Punk)",1
225,"(Blues, Reggae)",1
227,"(Electronic&Dance, Jazz)",1
228,"(Comedy&SpokenWord, Religious)",1
229,"(Country, Comedy&SpokenWord)",1
241,"(Alternative&Punk, Jazz)",1
246,"(NewAge, Reggae)",1
247,"(Jazz, Classical)",1
249,"(World, Soundtracks&More)",1
256,"(Classical, Latin)",1
263,"(Reggae, EasyListening&Vocals)",1
264,"(Reggae, Comedy&SpokenWord)",1
265,"(World, Alternative&Punk)",1
266,"(Latin, Electronic&Dance)",1
268,"(Latin, Blues)",1
277,"(Jazz, Latin)",1
