,original vs detected,count
243,"(Reggae, Childrens's)",2
244,"(Reggae, Reggae)",10
245,"(Blues, Electronic&Dance)",1
246,"(Rock&Pop, EasyListening&Vocals)",1
247,"(Country, Country)",8
248,"(EasyListening&Vocals, World)",3
249,"(Alternative&Punk, Jazz)",1
250,"(Country, Hip-Hop)",4
251,"(World, Religious)",1
252,"(Rock&Pop, Latin)",2
253,"(Rock&Pop, Blues)",9
254,"(Hip-Hop, Folk)",1
255,"(NewAge, Reggae)",1
256,"(Soundtracks&More, Soundtracks&More)",5
257,"(World, Soundtracks&More)",2
258,"(Jazz, Country)",6
259,"(Electronic&Dance, Electronic&Dance)",14
260,"(Rock&Pop, Childrens's)",6
261,"(Soundtracks&More, Rock&Pop)",7
262,"(Religious, Childrens's)",4
263,"(Comedy&SpokenWord, Comedy&SpokenWord)",8
264,"(Latin, Reggae)",4
265,"(Classical, Rock&Pop)",1
266,"(Classical, Latin)",2
267,"(Folk, Folk)",6
268,"(Country, Soundtracks&More)",2
269,"(Country, EasyListening&Vocals)",3
270,"(Reggae, EasyListening&Vocals)",1
271,"(Alternative&Punk, Country)",2
272,"(Religious, EasyListening&Vocals)",1
273,"(NewAge, Latin)",1
274,"(Folk, Reggae)",1
275,"(World, Alternative&Punk)",6
276,"(World, World)",1
277,"(Latin, Blues)",3
278,"(Folk, Blues)",3
279,"(Hip-Hop, Hip-Hop)",4
280,"(Comedy&SpokenWord, Rock&Pop)",1
281,"(Classical, Folk)",4
282,"(Reggae, Latin)",2
283,"(EasyListening&Vocals, Latin)",5
284,"(Childrens's, R&B&Soul)",3
285,"(Latin, Hip-Hop)",2
286,"(Country, Childrens's)",4
287,"(Comedy&SpokenWord, Alternative&Punk)",3
288,"(Jazz, Latin)",4
