,original vs detected,count
139,"(Childrens's, Soundtracks&More)",2
140,"(Blues, Reggae)",2
141,"(Electronic&Dance, Jazz)",7
142,"(Comedy&SpokenWord, Religious)",4
143,"(Country, Comedy&SpokenWord)",2
144,"(Folk, Country)",23
145,"(NewAge, Rock&Pop)",11
146,"(Reggae, Childrens's)",5
147,"(Country, Country)",24
148,"(Country, Hip-Hop)",1
149,"(World, Religious)",9
150,"(Rock&Pop, Blues)",13
151,"(Hip-Hop, Folk)",2
152,"(Jazz, Country)",14
153,"(Electronic&Dance, Electronic&Dance)",23
154,"(Rock&Pop, Childrens's)",6
155,"(Electronic&Dance, Soundtracks&More)",2
156,"(Soundtracks&More, Rock&Pop)",3
157,"(Comedy&SpokenWord, Comedy&SpokenWord)",25
158,"(Latin, Reggae)",5
159,"(Classical, Rock&Pop)",1
160,"(Rock&Pop, Classical)",3
161,"(Folk, Folk)",12
162,"(Religious, EasyListening&Vocals)",4
163,"(Soundtracks&More, Reggae)",1
164,"(World, Alternative&Punk)",4
165,"(Folk, World)",1
166,"(Comedy&SpokenWord, Rock&Pop)",1
167,"(Electronic&Dance, EasyListening&Vocals)",2
168,"(Country, Childrens's)",5
169,"(Jazz, Latin)",5
170,"(Rock&Pop, World)",4
171,"(Blues, Blues)",9
172,"(Hip-Hop, Rock&Pop)",7
173,"(Country, Alternative&Punk)",14
174,"(Hip-Hop, Childrens's)",3
175,"(Religious, Blues)",10
176,"(World, Country)",23
177,"(Electronic&Dance, World)",4
178,"(Childrens's, Classical)",1
179,"(Rock&Pop, Folk)",5
180,"(Hip-Hop, Comedy&SpokenWord)",5
181,"(Country, World)",1
182,"(Childrens's, Rock&Pop)",2
183,"(Soundtracks&More, Electronic&Dance)",2
184,"(EasyListening&Vocals, R&B&Soul)",7
185,"(Latin, Country)",18
186,"(Electronic&Dance, Childrens's)",10
187,"(Rock&Pop, R&B&Soul)",6
188,"(NewAge, Classical)",7
189,"(Hip-Hop, Electronic&Dance)",3
190,"(Latin, Religious)",3
191,"(NewAge, EasyListening&Vocals)",4
192,"(Blues, Comedy&SpokenWord)",4
193,"(Alternative&Punk, Folk)",6
194,"(Soundtracks&More, Latin)",9
195,"(World, Classical)",3
196,"(Country, Religious)",9
197,"(Jazz, Jazz)",20
198,"(Alternative&Punk, Alternative&Punk)",16
199,"(Jazz, Comedy&SpokenWord)",2
200,"(Jazz, Hip-Hop)",2
201,"(Latin, R&B&Soul)",5
202,"(Alternative&Punk, Childrens's)",2
203,"(EasyListening&Vocals, Electronic&Dance)",1
204,"(Blues, Classical)",11
205,"(Alternative&Punk, EasyListening&Vocals)",3
206,"(Soundtracks&More, Comedy&SpokenWord)",3
207,"(Jazz, Rock&Pop)",5
208,"(Jazz, Folk)",5
209,"(Latin, Childrens's)",6
210,"(Hip-Hop, Soundtracks&More)",4
211,"(Religious, Folk)",11
212,"(NewAge, Soundtracks&More)",5
213,"(Soundtracks&More, Country)",9
214,"(NewAge, Alternative&Punk)",8
215,"(Folk, Alternative&Punk)",12
216,"(Rock&Pop, NewAge)",2
217,"(NewAge, Childrens's)",5
218,"(Childrens's, Comedy&SpokenWord)",4
219,"(R&B&Soul, Hip-Hop)",6
220,"(Reggae, Religious)",2
221,"(Reggae, R&B&Soul)",7
222,"(Soundtracks&More, Blues)",6
223,"(World, Blues)",4
224,"(World, EasyListening&Vocals)",4
225,"(Religious, Religious)",6
226,"(Reggae, Blues)",4
227,"(Alternative&Punk, Blues)",7
228,"(Electronic&Dance, Hip-Hop)",6
229,"(Alternative&Punk, Religious)",10
230,"(Classical, NewAge)",10
231,"(R&B&Soul, Alternative&Punk)",4
232,"(R&B&Soul, Reggae)",4
233,"(Electronic&Dance, Reggae)",3
234,"(Hip-Hop, Jazz)",4
235,"(Hip-Hop, NewAge)",1
236,"(Alternative&Punk, NewAge)",2
237,"(Rock&Pop, Country)",14
238,"(NewAge, Country)",12
239,"(R&B&Soul, EasyListening&Vocals)",6
240,"(R&B&Soul, Latin)",4
241,"(R&B&Soul, Rock&Pop)",4
242,"(Reggae, Electronic&Dance)",2
243,"(Jazz, EasyListening&Vocals)",5
244,"(Folk, Childrens's)",4
245,"(EasyListening&Vocals, Folk)",9
246,"(Classical, Religious)",3
247,"(Country, Jazz)",8
248,"(Childrens's, Country)",21
249,"(NewAge, NewAge)",2
250,"(Latin, World)",1
251,"(Alternative&Punk, Rock&Pop)",18
252,"(R&B&Soul, Folk)",8
253,"(Comedy&SpokenWord, Country)",6
254,"(Folk, Soundtracks&More)",1
255,"(Country, Electronic&Dance)",2
256,"(Blues, Alternative&Punk)",3
257,"(Childrens's, Childrens's)",11
258,"(EasyListening&Vocals, Rock&Pop)",2
259,"(Comedy&SpokenWord, Latin)",4
260,"(Electronic&Dance, NewAge)",1
261,"(Jazz, Electronic&Dance)",1
262,"(Blues, Soundtracks&More)",1
263,"(Soundtracks&More, World)",7
264,"(Jazz, NewAge)",1
265,"(Hip-Hop, EasyListening&Vocals)",4
266,"(Religious, Comedy&SpokenWord)",5
267,"(EasyListening&Vocals, Childrens's)",3
268,"(Hip-Hop, Alternative&Punk)",8
269,"(Comedy&SpokenWord, R&B&Soul)",8
270,"(Hip-Hop, Reggae)",10
271,"(Folk, Religious)",3
272,"(EasyListening&Vocals, EasyListening&Vocals)",9
273,"(Soundtracks&More, Religious)",4
274,"(Hip-Hop, R&B&Soul)",15
275,"(EasyListening&Vocals, Alternative&Punk)",8
276,"(World, Comedy&SpokenWord)",4
277,"(Comedy&SpokenWord, Jazz)",9
278,"(Jazz, Reggae)",3
279,"(R&B&Soul, Childrens's)",4
280,"(Country, Blues)",6
281,"(Hip-Hop, Blues)",6
282,"(Childrens's, Alternative&Punk)",4
283,"(Alternative&Punk, Soundtracks&More)",3
284,"(Electronic&Dance, R&B&Soul)",12
285,"(Classical, Jazz)",6
286,"(Folk, Comedy&SpokenWord)",5
287,"(Latin, Jazz)",9
288,"(Rock&Pop, Reggae)",1
289,"(Reggae, Hip-Hop)",15
290,"(Reggae, Reggae)",16
291,"(Rock&Pop, EasyListening&Vocals)",4
292,"(EasyListening&Vocals, World)",4
293,"(Alternative&Punk, Jazz)",3
294,"(Rock&Pop, Latin)",4
295,"(NewAge, Reggae)",3
296,"(Soundtracks&More, Soundtracks&More)",6
297,"(World, Soundtracks&More)",1
298,"(Religious, World)",3
299,"(Classical, Latin)",3
300,"(Country, Soundtracks&More)",2
301,"(Religious, Childrens's)",4
302,"(Country, EasyListening&Vocals)",3
303,"(Alternative&Punk, Country)",13
304,"(NewAge, Latin)",8
305,"(Reggae, Comedy&SpokenWord)",3
306,"(Folk, Reggae)",1
307,"(Latin, Electronic&Dance)",5
308,"(World, World)",3
309,"(Latin, Blues)",9
310,"(Folk, Blues)",7
311,"(Hip-Hop, Hip-Hop)",8
312,"(Childrens's, R&B&Soul)",4
313,"(Reggae, Latin)",6
314,"(EasyListening&Vocals, Latin)",8
315,"(Classical, Folk)",10
316,"(Comedy&SpokenWord, Alternative&Punk)",5
317,"(Latin, Hip-Hop)",3
