,original vs detected,count
60,"(Latin, Childrens's)",2
61,"(Religious, Folk)",3
62,"(Comedy&SpokenWord, Childrens's)",1
63,"(Classical, Blues)",2
64,"(NewAge, Soundtracks&More)",1
65,"(Folk, Rock&Pop)",2
66,"(Soundtracks&More, Country)",5
67,"(NewAge, Alternative&Punk)",2
68,"(Soundtracks&More, R&B&Soul)",2
69,"(Comedy&SpokenWord, Reggae)",1
70,"(Blues, Rock&Pop)",1
71,"(NewAge, Comedy&SpokenWord)",2
72,"(Blues, EasyListening&Vocals)",3
73,"(Blues, World)",2
74,"(Folk, Alternative&Punk)",2
75,"(Alternative&Punk, Comedy&SpokenWord)",2
76,"(NewAge, Childrens's)",2
77,"(Classical, EasyListening&Vocals)",6
78,"(Religious, Jazz)",1
79,"(Childrens's, Comedy&SpokenWord)",5
80,"(Reggae, R&B&Soul)",7
81,"(Soundtracks&More, Blues)",1
82,"(World, Blues)",4
83,"(Jazz, Alternative&Punk)",1
84,"(Folk, Jazz)",3
85,"(EasyListening&Vocals, Blues)",1
86,"(World, EasyListening&Vocals)",1
87,"(Religious, Religious)",4
88,"(Reggae, Blues)",3
89,"(Jazz, R&B&Soul)",8
90,"(Childrens's, Electronic&Dance)",1
91,"(Rock&Pop, Soundtracks&More)",3
92,"(Alternative&Punk, World)",1
93,"(Country, Folk)",5
94,"(Alternative&Punk, Blues)",2
95,"(Electronic&Dance, Hip-Hop)",7
96,"(Alternative&Punk, Religious)",3
97,"(Classical, NewAge)",9
98,"(Childrens's, Hip-Hop)",2
99,"(R&B&Soul, Alternative&Punk)",1
100,"(Electronic&Dance, Reggae)",4
101,"(World, R&B&Soul)",1
102,"(Comedy&SpokenWord, Blues)",2
103,"(R&B&Soul, Comedy&SpokenWord)",1
104,"(Rock&Pop, Country)",23
105,"(NewAge, Hip-Hop)",1
106,"(Reggae, Jazz)",3
107,"(NewAge, Country)",6
108,"(R&B&Soul, Latin)",2
109,"(R&B&Soul, EasyListening&Vocals)",3
110,"(R&B&Soul, Rock&Pop)",1
111,"(Alternative&Punk, Latin)",3
112,"(Latin, NewAge)",1
113,"(Reggae, Electronic&Dance)",3
114,"(Blues, Childrens's)",3
115,"(Childrens's, Jazz)",5
116,"(Jazz, Childrens's)",5
117,"(NewAge, Jazz)",1
118,"(Electronic&Dance, Rock&Pop)",3
119,"(Jazz, EasyListening&Vocals)",1
120,"(Folk, Childrens's)",1
121,"(R&B&Soul, Country)",9
122,"(EasyListening&Vocals, Folk)",7
123,"(Latin, Rock&Pop)",2
124,"(Classical, World)",1
125,"(Country, Jazz)",6
126,"(Childrens's, Country)",13
127,"(Childrens's, NewAge)",1
128,"(Childrens's, Latin)",5
129,"(NewAge, R&B&Soul)",5
130,"(World, Rock&Pop)",1
131,"(Religious, Latin)",3
132,"(Alternative&Punk, Rock&Pop)",8
133,"(R&B&Soul, Folk)",2
134,"(Comedy&SpokenWord, Country)",1
135,"(NewAge, Folk)",3
136,"(Country, Electronic&Dance)",6
137,"(EasyListening&Vocals, Classical)",3
138,"(Rock&Pop, Rock&Pop)",7
139,"(Country, Reggae)",1
140,"(Blues, Alternative&Punk)",1
141,"(Childrens's, Childrens's)",2
142,"(Folk, Classical)",1
143,"(EasyListening&Vocals, Rock&Pop)",3
144,"(Comedy&SpokenWord, Latin)",1
145,"(Folk, Latin)",2
146,"(Childrens's, EasyListening&Vocals)",5
147,"(Electronic&Dance, Country)",2
148,"(EasyListening&Vocals, Country)",9
149,"(Country, Rock&Pop)",6
150,"(Jazz, Electronic&Dance)",2
151,"(Blues, Soundtracks&More)",2
152,"(World, Jazz)",6
153,"(Soundtracks&More, World)",1
154,"(Electronic&Dance, Comedy&SpokenWord)",2
155,"(Electronic&Dance, Latin)",2
156,"(Reggae, Country)",13
157,"(Soundtracks&More, Jazz)",1
158,"(EasyListening&Vocals, Childrens's)",1
159,"(NewAge, Blues)",3
160,"(Religious, Comedy&SpokenWord)",1
161,"(Jazz, Soundtracks&More)",1
162,"(Country, R&B&Soul)",6
163,"(Comedy&SpokenWord, R&B&Soul)",2
164,"(Rock&Pop, Alternative&Punk)",5
165,"(Latin, Comedy&SpokenWord)",2
166,"(Hip-Hop, Reggae)",1
167,"(Latin, Latin)",12
168,"(Blues, Religious)",1
169,"(Country, NewAge)",3
170,"(Blues, Folk)",7
171,"(World, Latin)",1
172,"(Comedy&SpokenWord, Soundtracks&More)",1
173,"(Folk, Religious)",2
174,"(Religious, Alternative&Punk)",13
175,"(Childrens's, Folk)",4
176,"(Soundtracks&More, Childrens's)",3
177,"(Blues, Country)",5
178,"(Religious, Rock&Pop)",7
179,"(Rock&Pop, Comedy&SpokenWord)",11
180,"(Classical, Classical)",16
181,"(Soundtracks&More, EasyListening&Vocals)",1
182,"(Classical, Alternative&Punk)",3
183,"(Religious, Country)",5
184,"(Soundtracks&More, Religious)",3
185,"(Hip-Hop, R&B&Soul)",1
186,"(EasyListening&Vocals, Alternative&Punk)",2
187,"(Jazz, Religious)",2
188,"(Reggae, Alternative&Punk)",2
189,"(Comedy&SpokenWord, NewAge)",2
190,"(R&B&Soul, Childrens's)",2
191,"(Country, Blues)",13
192,"(Hip-Hop, Religious)",1
193,"(Latin, Soundtracks&More)",1
194,"(Childrens's, Alternative&Punk)",5
195,"(R&B&Soul, Jazz)",5
196,"(Soundtracks&More, Folk)",1
197,"(EasyListening&Vocals, NewAge)",2
198,"(Childrens's, Soundtracks&More)",2
199,"(Childrens's, Blues)",5
200,"(Electronic&Dance, R&B&Soul)",1
201,"(Classical, Jazz)",4
202,"(Electronic&Dance, Jazz)",1
203,"(Comedy&SpokenWord, Religious)",1
204,"(Country, Comedy&SpokenWord)",3
205,"(Folk, Country)",9
206,"(Folk, Comedy&SpokenWord)",3
207,"(Latin, Jazz)",2
208,"(NewAge, Rock&Pop)",1
209,"(Rock&Pop, Reggae)",3
210,"(Reggae, Hip-Hop)",2
211,"(Reggae, Childrens's)",3
212,"(Reggae, Reggae)",3
213,"(Rock&Pop, EasyListening&Vocals)",2
214,"(Country, Country)",21
215,"(EasyListening&Vocals, World)",1
216,"(Alternative&Punk, Jazz)",1
217,"(Country, Hip-Hop)",4
218,"(World, Religious)",2
219,"(Rock&Pop, Latin)",8
220,"(Rock&Pop, Blues)",8
221,"(Hip-Hop, Folk)",1
222,"(Soundtracks&More, Soundtracks&More)",8
223,"(World, Soundtracks&More)",1
224,"(Jazz, Country)",7
225,"(Electronic&Dance, Electronic&Dance)",10
226,"(Rock&Pop, Childrens's)",4
227,"(Soundtracks&More, Rock&Pop)",1
228,"(Comedy&SpokenWord, Comedy&SpokenWord)",14
229,"(Latin, Reggae)",4
230,"(Classical, Latin)",3
231,"(Folk, Folk)",6
232,"(Country, Soundtracks&More)",1
233,"(Country, EasyListening&Vocals)",3
234,"(Alternative&Punk, Country)",13
235,"(Religious, EasyListening&Vocals)",3
236,"(NewAge, Latin)",1
237,"(Reggae, Comedy&SpokenWord)",3
238,"(World, Alternative&Punk)",5
239,"(Latin, Electronic&Dance)",1
240,"(World, World)",2
241,"(Latin, Blues)",2
242,"(Folk, World)",3
243,"(Folk, Blues)",5
244,"(Comedy&SpokenWord, Rock&Pop)",1
245,"(Reggae, Latin)",6
246,"(Childrens's, R&B&Soul)",4
247,"(EasyListening&Vocals, Latin)",2
248,"(Classical, Folk)",13
249,"(Comedy&SpokenWord, Alternative&Punk)",1
250,"(Jazz, Latin)",3
251,"(Latin, Hip-Hop)",1
252,"(Country, Childrens's)",4
