,original vs detected,count
194,"(Hip-Hop, World)",3
195,"(Soundtracks&More, Jazz)",1
196,"(Hip-Hop, Alternative&Punk)",3
197,"(Jazz, Soundtracks&More)",4
198,"(Comedy&SpokenWord, R&B&Soul)",6
199,"(Country, R&B&Soul)",4
200,"(Rock&Pop, Alternative&Punk)",3
201,"(Latin, Comedy&SpokenWord)",3
202,"(Hip-Hop, Reggae)",2
203,"(Latin, Latin)",3
204,"(Blues, Religious)",3
205,"(Country, NewAge)",2
206,"(Blues, Folk)",4
207,"(World, Latin)",1
208,"(Comedy&SpokenWord, Soundtracks&More)",3
209,"(EasyListening&Vocals, EasyListening&Vocals)",2
210,"(Religious, Alternative&Punk)",7
211,"(Childrens's, Folk)",3
212,"(Blues, Country)",1
213,"(Rock&Pop, Electronic&Dance)",2
214,"(Folk, Religious)",1
215,"(Soundtracks&More, Childrens's)",3
216,"(Religious, Rock&Pop)",6
217,"(Rock&Pop, Comedy&SpokenWord)",3
218,"(Classical, Classical)",7
219,"(Classical, Alternative&Punk)",7
220,"(Soundtracks&More, EasyListening&Vocals)",2
221,"(Soundtracks&More, Religious)",1
222,"(Jazz, Blues)",3
223,"(Hip-Hop, R&B&Soul)",4
224,"(EasyListening&Vocals, Alternative&Punk)",5
225,"(Jazz, Religious)",4
226,"(World, Comedy&SpokenWord)",1
227,"(NewAge, Electronic&Dance)",2
228,"(Classical, Childrens's)",1
229,"(Soundtracks&More, Classical)",1
230,"(Comedy&SpokenWord, Jazz)",1
231,"(Comedy&SpokenWord, NewAge)",2
232,"(Jazz, Reggae)",4
233,"(Country, Blues)",1
234,"(Classical, Hip-Hop)",3
235,"(Latin, Soundtracks&More)",2
236,"(Hip-Hop, Blues)",2
237,"(Childrens's, Alternative&Punk)",9
238,"(Alternative&Punk, Soundtracks&More)",4
239,"(Soundtracks&More, Folk)",2
240,"(R&B&Soul, Jazz)",2
241,"(Childrens's, Soundtracks&More)",1
242,"(Childrens's, Blues)",2
243,"(Electronic&Dance, R&B&Soul)",2
244,"(Blues, Reggae)",2
245,"(Classical, Jazz)",2
246,"(Electronic&Dance, Jazz)",3
247,"(Country, Comedy&SpokenWord)",5
248,"(Folk, Country)",1
249,"(Latin, Jazz)",2
250,"(NewAge, Rock&Pop)",4
251,"(Rock&Pop, Reggae)",1
252,"(Reggae, Hip-Hop)",8
253,"(Reggae, Reggae)",3
254,"(Blues, Electronic&Dance)",2
255,"(Rock&Pop, EasyListening&Vocals)",2
256,"(EasyListening&Vocals, World)",2
257,"(Alternative&Punk, Jazz)",9
258,"(Country, Hip-Hop)",6
259,"(World, Religious)",2
260,"(Rock&Pop, Latin)",1
261,"(Rock&Pop, Blues)",3
262,"(NewAge, Reggae)",1
263,"(Soundtracks&More, Soundtracks&More)",5
264,"(World, Soundtracks&More)",7
265,"(Religious, World)",1
266,"(Electronic&Dance, Electronic&Dance)",12
267,"(Electronic&Dance, Soundtracks&More)",3
268,"(Rock&Pop, Childrens's)",4
269,"(Soundtracks&More, Rock&Pop)",12
270,"(Comedy&SpokenWord, Comedy&SpokenWord)",6
271,"(Latin, Reggae)",1
272,"(Classical, Rock&Pop)",8
273,"(Classical, Latin)",2
274,"(Rock&Pop, Classical)",2
275,"(Folk, Folk)",4
276,"(Country, Soundtracks&More)",2
277,"(Country, EasyListening&Vocals)",2
278,"(Reggae, EasyListening&Vocals)",3
279,"(Religious, EasyListening&Vocals)",3
280,"(Soundtracks&More, Reggae)",1
281,"(Reggae, Comedy&SpokenWord)",2
282,"(Folk, Reggae)",3
283,"(World, Alternative&Punk)",4
284,"(Latin, Electronic&Dance)",3
285,"(World, World)",1
286,"(Latin, Blues)",2
287,"(Folk, World)",2
288,"(Folk, Blues)",2
289,"(Hip-Hop, Hip-Hop)",3
290,"(Comedy&SpokenWord, Rock&Pop)",6
291,"(Electronic&Dance, EasyListening&Vocals)",4
292,"(Classical, Folk)",1
293,"(Reggae, Latin)",2
294,"(EasyListening&Vocals, Latin)",2
295,"(Childrens's, R&B&Soul)",6
296,"(Jazz, Latin)",2
297,"(World, Reggae)",2
298,"(Comedy&SpokenWord, Alternative&Punk)",6
299,"(Latin, Hip-Hop)",8
300,"(Country, Childrens's)",2
